REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,123,//www.qyer.com/u/4544129,4,2014-10-20,这其实就是老一辈人的童年回忆吧，这里收藏了很多很多的玩具，值得一来的,2020-02-03 13:42:39.893961
,4,123,//www.qyer.com/u/223281,4,2014-07-24,哇，好惊喜，万能的穷游竟然连这个小地方都有POI，在新加坡不经意路过这个地方，里面都是各色小时候玩过的铁皮玩具，在异乡看到家乡的名字总局 是会格外亲切。,2020-02-03 13:42:39.897300
,4,123,//www.qyer.com/u/1232019,4,2018-06-06,一般般吧，价格还挺贵的。地方很小，有许多铁皮玩具，对80后没有什么吸引力，我觉得。,2020-02-03 13:42:39.900748
,4,123,//www.qyer.com/u/986558,3,2015-10-28,上海玩具博物馆主要收藏产自上海的上个世纪的玩具，陈列空间不大，摆满了琳琅满目的东西，但是门票太贵了。,2020-02-03 13:42:39.904168
,4,123,//www.qyer.com/u/4599414,4,2015-09-16,玩具博物馆是一个私人的博物馆，门票30新币，2大1小。一共四层，每层空间并不大，但是从摆放密密麻麻的玩具来说，藏品数量也真的不少了。在里面真的可以找到很多童年的回忆的！,2020-02-03 13:42:39.907635
,4,123,//www.qyer.com/u/1919126,2,2015-08-31,真的很不值……地方其实很小的几层楼，票价又很贵，兼职是丑哭了的玩具大集合，跟想象的完全不一样,2020-02-03 13:42:39.911061
,4,123,//www.qyer.com/u/6573768,4,2015-08-22,玩具很多很不错，确实有很多比我年纪还大的玩具。只是地点不太好找，而且还在小印度里，所以对博物馆选址不太满意。,2020-02-03 13:42:39.914491
,4,123,//www.qyer.com/u/5688361,5,2015-03-23,好好呀速度发生的发生地方，速度发生发生地方。撒发生地方撒旦就。,2020-02-03 13:42:39.917970
,4,123,//www.qyer.com/u/4510321,3,2014-12-30,里头展示的都是中国出产的老玩具(及少部份的南洋旧玩具)。每个展区也设有告示牌提供中国玩具发展史的解说。,2020-02-03 13:42:39.921417
,4,123,//www.qyer.com/u/183362,4,2014-05-18,一个很小的私人博物馆，大概一个小时就可逛完，等身高的丁丁和白雪像是最大亮点,2020-02-03 13:42:39.924891
,4,123,//www.qyer.com/u/760342,4,2014-04-16,玩具博物馆不是很大，基本都是主人的收藏。好的铁皮玩具。也有一些中国旧时代的玩具。反而看到了喜欢的披头士的一些东西。意外。,2020-02-03 13:42:43.342180
