REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,75,//www.qyer.com/u/1541587,4,2019-09-04,位于小印度的主街上，入口处的高塔是看点，上面的雕刻非常细巧精妙。进入寺庙需要脱鞋，鞋就放在入口处马路边的柜子里，无人看管，但柜子上写着“偷鞋的人必将遭到上天的惩罚”，实测还是蛮安全的。,2020-02-03 13:32:55.949077
,4,75,//www.qyer.com/u/707336,3,2014-08-13,又是一个印度庙，因为人群的关系，新加坡有好几所印度庙，都大同小异的,2020-02-03 13:32:55.964636
,4,75,//www.qyer.com/u/4544129,4,2014-10-19,是新加坡最古老的寺庙之一，由早期印度来新务工的人们所建，是典型的印度教寺庙。这里供奉着主神—卡里的图像。卡里女神是主司杀戮与破坏的邪恶之神。,2020-02-03 13:32:55.974724
,4,75,//www.qyer.com/u/2501267,4,2019-01-25,是一个极具特色的寺庙，新加坡必逛景点，主要是能感受到新加坡四大民族之间的区别和差异。周边有不错的画印度纹身的店。,2020-02-03 13:32:55.981067
,4,75,//www.qyer.com/u/2449387,4,2017-11-07,都是印度裔长相的人在里面祷告，没敢进去。外面的浮雕很有特点，很多栩栩如生的人物形象。,2020-02-03 13:32:55.986464
,4,75,//www.qyer.com/u/155760,3,2017-10-25,又名斯里尼瓦沙柏鲁马兴都庙，是新加坡最古老的寺庙之一，由早期印度来新务工的人们所建，是典型的印度教寺庙。这里供奉着主神—卡里的图像。卡里女神是主司杀戮与破坏的邪恶之神。 新加坡这么小的地方，各种庙实在是不少,2020-02-03 13:32:55.990975
,4,75,//www.qyer.com/u/7963243,5,2017-01-24,遇上了祈祷仪式。也有说是供奉毗湿奴的寺庙？,2020-02-03 13:32:55.995022
,4,75,//www.qyer.com/u/1202028,3,2016-10-28,位于小印度地区，每年屠妖节（10月底到11月不定）这里香火最旺，但也都是虔诚的印度教徒，所以有密集恐惧症者慎去。,2020-02-03 13:32:55.998649
,4,75,//www.qyer.com/u/2520367,4,2016-07-15,要脱鞋才能进   在小印度                  哈,2020-02-03 13:32:56.002500
,4,75,//www.qyer.com/u/7207051,4,2015-12-26,印度教的神庙总有种神秘的感觉，即便我不敢进去，在门口也感受到了,2020-02-03 13:32:56.006200
,4,75,//www.qyer.com/u/986558,3,2015-10-31,是新加坡最古老的寺庙之一，是为毗湿奴建造的，可以免费参观，要脱鞋的，整体规模很小，不必专程去。,2020-02-03 13:32:58.861007
,4,75,//www.qyer.com/u/4626847,3,2015-10-05,"尼维沙伯鲁玛兴都庙位于小印度区域,是一座有一百多年历史的印度庙宇,庙宇上有一层一层的各式各样的神像,来这里的人比较多,很多印度人来这里烧香拜佛。",2020-02-03 13:32:58.864234
,4,75,//www.qyer.com/u/5205407,4,2015-04-07,非常传统的印度建筑。,2020-02-03 13:32:58.867735
,4,75,//www.qyer.com/u/2537583,4,2015-01-07,一条serangoon路上三、四个印度庙，对不熟悉的人来说长得都差不多，不过颜色都非常鲜明美丽。,2020-02-03 13:32:58.871378
