REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,34,https://www.tripadvisor.com.sg/Profile/Y6277EApauls,736458019,03-01-2020,5,A quick getaway to see the fastest race in the world.,I love Singapore for hosting this event every year. Its close to home and the weather is just right for me. And the city is so clean,09-2019,Family,2020-01-30 06:42:18.906287
,1,34,https://www.tripadvisor.com.sg/Profile/itt555,712772009,25-09-2019,5,Great venue. As much of a party as a race Great entertainment,"Singapore is a great place to see F1. The track is tight and slower than most tracks. Vettel won but LeClerc was the better driver. Bad management by Ferrari put Vettel ahead.

What’ a party. Gwen Stefani. Red Hot Chili Peppers. Fat Boy Slim. Some of the twenty music acts. Restaurants bars and shopping. Singapore has it all and puts it all on for F1.",09-2019,Family,2020-01-30 06:42:19.228552
,1,34,https://www.tripadvisor.com.sg/Profile/HappyHammer69,620128236,28-09-2018,5,Simply brilliant,"Probably the best organised even5 I’ve ever attended and when you consider it’s actually multiple events all in one location it’s even more impressive. The race is great but the concerts and other entertainment is fantastic.

We went from concert to race and back to concert easily, great food and drink options.

If you haven’t been put it on your bucket list.",09-2018,Family,2020-01-30 06:42:19.561038
,1,34,https://www.tripadvisor.com.sg/Profile/Alexander B,617127712,17-09-2018,5,Never gets old,"The Race and all the entertainment options make the Singapore Grand prix a must see , just doesn't get old.",09-2018,Family,2020-01-30 06:42:19.913300
,1,34,https://www.tripadvisor.com.sg/Profile/jennytgo,617111155,17-09-2018,5,Must try!,It is a 3 day night race in the downtown where world top F1 Racers come to fight for the champinship. Organiser was quite experienced as the security check and flow of programm were very smooth. Alot of food and beverage stalls and activities to do or just shopping the merchendise. LOVE the daily concert after the race. You can buy all 3 days tickets package cheaper. There are event guide and update on their website so you can prepare yourself.,09-2018,Family,2020-01-30 06:42:20.319907
,1,34,https://www.tripadvisor.com.sg/Profile/Lawrence O,606685427,15-08-2018,5,Best race ever,"This has to be the best race, the tickets are expensive but I always enjoy this race. I have gone to these races for the last 5 years. Pit grandstand good for race action at the pits and the start. Turn 1,2 3 grandstand good for overtake and see the car in action. Bay grandstand is good for the view of Singapore. Walkabout is good to see the race in different sectors. I normally go to the track on the Thursday to see the safety car in action. The food is good. The music is good too. Really good weekend.",09-2017,Family,2020-01-30 06:42:20.695593
,1,34,https://www.tripadvisor.com.sg/Profile/JenniG05,602814829,05-08-2018,5,Not so much a review about the Grand Prix but....,So this is not a review about the Grand Prix as such but more about the circuit. We went on the Singapore Flyer and had noticed the track. In one the of shops in the complex is an electric scooter hire place. For $30.00 you can hire these for approx half an hour and go around a small part of track. Mainly the straight and grid but also part of the stand and road.They are already staring to work to get it up and ready for September but were more then happy for us to zoom up and down the road. We were pretty much left alone (except for when we got onto the road!) but had so much fun.. would highly recommend doing something like this.. so different form your normal things to do in Singapore and again .. SO MUCH FUN!,07-2018,Family,2020-01-30 06:42:21.024672
,1,34,https://www.tripadvisor.com.sg/Profile/garryUKLancs,527403122,26-09-2017,5,You better like F1 because this is the highlight of the year Megga Experiance,"Well our family is F1 fans and I splashed out on air tickets and turn two seats was I disaponted hell No it was probably the best spent money .
The track is said to be on par with the big ones and it didn't disappoint as a night race it adds the experience we got to see drivers close ,up we got disappointed hamilton was going to come probably 5th we got exited it went to pot and the race changed or transformed the experience the crowd was electric cheering alive its hard to describe the orange army for vestapen cheering and adding to experience until he crashed . so this is a unmissable item the big wheel was free the entertainment is imense the acts cost a bomb to see are all free , if you get a pit walk take it , sum that up as unforgettable. this is a short one or I write pages because I loved it so much , buy your ticket early research the best seats and you will love it if your budgets small go for walk round access loads good places to stand not busy but dont miss the end track access to podium you need rite gate to get in also the drivers walk in at gate at certain times to get autographs or pictures , so Hello Singapore F1 2018 ,",09-2017,Family,2020-01-30 06:42:21.402170
,1,34,https://www.tripadvisor.com.sg/Profile/kaney68,526888332,24-09-2017,5,Great Bang For Your Buck !,"Only the second time attending the Singapore F1 night race and once again loved it.
Personally I feel the event caters for 3 sets of people.
Those that love their F1, those that want to attend the concerts and those like myself that are there for both.
While I would like to experience what zone 1 and 2 offer, I find it hard to justify the expense.
As in my previous attendance, I booked the 3 day Bay Grand Stand seats, as I feel this offers the best value for money.
You are guaranteed a seat, 2 large screens are directly opposite the stand, a superb view of Marina Bay, large undercroft area under the stand with food and drink outlets plus more large screens.....also great in the event of rain !
With this ticket you can still roam the walkabout areas in zones 3 and 4, which offer some good vantage points !

One thing that stands out with the Singapore event is the ease in which you access the track and also exiting....
Queues are minimal.
The SMRT put on extra trains post event to move people swiftly.
Or you can quite possibly just walk back to your hotel....many hotels will be accessible in a 15-20 minute walk.

Looking forward to attending a few more night races in Singapore, now it has been extended for a further 4 years :-)",09-2017,Family,2020-01-30 06:42:21.769925
,1,34,https://www.tripadvisor.com.sg/Profile/AhKwang,525129672,17-09-2017,4,10th Anniversary,"I was a guest in the first race and wanted to watch this 10th edition as then the announcement to extend the race circuit was not known. Of course it is now going for the next 4 years.
It was a wet start and Ferarri crashes out giving Hamilton and Mercedes the window and title.
Ground too wet to stay around.
Probably my last.
The crowd is big. I observed mostly foreigners in our Grandstand. I supposed this is tourism dollars at play.",09-2017,Family,2020-01-30 06:42:22.133645
,1,34,https://www.tripadvisor.com.sg/Profile/ChoonKwee S,521675333,06-09-2017,4,Singapore F1 - Only F1 Night Race,"Come to Singapore F1 night race in September. The only night F1 race in the heart of a city. See the F1 cars race on actual city road with lighted Singapore skyscrapers in the background. Instagrammable night photos await.

Photos are the warm up weekend events to the actual race.",09-2017,Family,2020-01-30 06:42:28.100919
,1,34,https://www.tripadvisor.com.sg/Profile/yagicorp,431300475,25-10-2016,5,Outstanding,Great time had by all. Just an incredible event packed with entertainment. Great way the spend a few evenings in Singapore. We cannot wait for next year! Truly a world class event in an amazing city!,09-2016,Family,2020-01-30 06:42:28.396986
,1,34,https://www.tripadvisor.com.sg/Profile/philipsmith,427150281,12-10-2016,5,Brilliant,"The Grand Prix Festival including, the F1 Race itself, and the entertainment was superb. Night racing is spectacular of course with only Bahrain doing it, but the addition of Kylie and Queen on the Friday and the Saturday evenings, plus other bands, finished off the enjoyment to the full. Get the Grand Prix weekend on to your bucket list. You will never regret it!!",09-2016,Family,2020-01-30 06:42:28.740994
,1,34,https://www.tripadvisor.com.sg/Profile/al22tecc,424007529,01-10-2016,5,the most complete formula 1 race,"As compared with other formula 1 races/venues, this one is THE complete package. I find those reviews that gave poor or average reviews as queer because they feel its not worth it for different reasons. If you are an F1 enthusiast, or concerts, or just looking for a weekend that feels like a party each and every night, this place is for you. So to these critics, STOP complaining! To each to his own and this night race weekend provides that. There are other F1 races whose vantage points are superior to those in singapore f1. If so, go to those places as Sing F1 is obviously not for you. Mind you, this is a night race as other races are done during the day so if you want to stay under the sun, go to other races. A night race in my opinion provides a more pleasant experience.

For the complete package, an entrance fee allows the patron multiple choices of watching the race, several concerts, several booths of multitudes of activities. and if you like ferraris or porsches they also have their own race at late afternoons. By the way, this is the only F1 race that includes not just 1 concert, but at least 1 main concert every night for 3 nights. For this year's, we are talking of several. I was able to watch 4 out of the 6 either at Padang or at the Esplanade outdoor Theatre. The ultimate concert experience with Queen and Adam Lambert, and an exciting race with a close finish between Rosberg and Ricciardo. Yeah, you can watch it on TV. But its just the same as watching a live ppv boxing match: its different watching it on TV versus watching it live even if the protagonists are matchbox sizes. The noise of the formula 1 cars zooming, the rumble, the cheering of the different loyalists, you can't feel that on TV.

Expensive food and drinks but then again, such is the case when going to places like universal studios. regardless of the price of a cup of beer at $10, beer galore.",09-2016,Family,2020-01-30 06:42:29.112341
,1,34,https://www.tripadvisor.com.sg/Profile/Susan B,423417079,29-09-2016,5,First F1 Experience - won't be the last!!! Wow!,"We organised our 8 day trip to Singapore, and later found out the Grand Prix was on when we were due to arrive on the 2nd Race day. We were at the Grand Prix within 2.5hours of landing in Singapore.

Arriving there in the dark and in a hurry, it took a while to get our bearings. We missed most of the Pentatonix concert cause we got lost several times.

Once we got ourselves sorted - it was Wow Wow and more Wow.

We had tickets in the Bay Grandstand - I'm glad I had seats and not the walkabout tickets, as the heat etc, it was just nice to sit and watch the race or the big screen we had infront of us. When we go again, our kids will be much older - so we will spend more money on better seats for the two of us.

The concerts were fantastic. It was ashame Pentatonix was moved on the Saturday night, the stage for them was too small with such a large crowd wanting to see them.

Queen was amazing with Adam Lambert, Hasley was brilliant. I took my teenage daughter to the Padang stage to see her - and I am a fan now.

The food choices were excellent in some spots. Much better than others.

The F1 was definitely the highlight of our 8 days in Singapore. We will be back. Never been to an F1 before, only V8's - but we loved it. A fantastic atmosphere.

The even is extremely well run. Things don't run as well where I'm from - they were great.

Loved it.",09-2016,Family,2020-01-30 06:42:29.463080
,1,34,https://www.tripadvisor.com.sg/Profile/MarinaB2,420500067,20-09-2016,5,Loved every minute,"Standing ovation to the organizers of the event. From the ticket purchase to ticket collection, from reaching the event to leaving it...every detail was carefully thought of and planned really well. The signage, the directions, the website, the staff around there, the place, ease to get around there...absolutely loved it! We are definitely going back next year.",09-2016,Family,2020-01-30 06:42:29.802558
,1,34,https://www.tripadvisor.com.sg/Profile/Sbegles,419783317,18-09-2016,4,Good evening out,"We bought tickets online and picked up out tickets at booking office. From their 2 minute walk to entry. We had level 4 access which entitled is to wander around. You could see the cars at various spots on the track, more glimpses than anything. Many hawker stalls which we reasonably priced. Great views towards Mariners Bay.",09-2016,Family,2020-01-30 06:42:30.176614
,1,34,https://www.tripadvisor.com.sg/Profile/1976Coops,414743668,05-09-2016,5,The Best GP Ever,"The GP is awesome, the atmosphere the music the entertainment, there is always something happening and as with everything in Singapore it is run brilliantly, from people directing you to where you need to be to easy access food stations. My only issue would be water, you need to drink a lot of it and it can get expensive. The music on Stages 4 are incredible with an awesome line up. Trip Advisor would let me choose September 2015, which is when we went, but we are going again in 2016 and I know Singapore won't disappoint. Remember to bring ear protectors for little ones or big ones but you can buy buds on the course and outside for around $1",09-2016,Family,2020-01-30 06:42:30.505850
,1,34,https://www.tripadvisor.com.sg/Profile/Coxi64,374365723,19-05-2016,1,Over rated,"Incredibly expensive nearly SGD $600 dollars, for an entrance ticket , and that is without a seat! The best corner (turn 7) and fastest place on the circuit does even have audience access to view. I wanted to take my son to see an F1 race but at $1200 for the both of us, to bunch up with other non-seaters and crane our necks to see the cars whiz by, simply isn't worth the outlay. The grandstand layout is also poor, in that the stands all view the straights, where nothing happens in an F1 race (you need to see corners) . The track itself is tight and bumpy with little passing opportunities and the current rules and cars make for very boring racing. Last years 1,2,3 start 1,2,3 on the grid By comparison a ticket at Daytona for my son is $20.",09-2015,Family,2020-01-30 06:42:30.862996
,1,34,https://www.tripadvisor.com.sg/Profile/Andy L,372254950,12-05-2016,4,"Night race, stunning cityscape","Screeching engines roar, stunning backdrops from Museums, Cityhall, Padang and MBS. As the cars race across 200kmh, the crowd cheer.

We prefer walkabout tickets with my child, exploring the various corners. Stand near to the fence to feel the rush and adrenaline. In my opinion, Grandstand (static) seats are less exciting.

The crowd, the party atmosphere, the night lights.
F1 Singapore is simply magical.",08-2015,Family,2020-01-30 06:42:31.274396
,1,34,https://www.tripadvisor.com.sg/Profile/ThermalCheeter,370741217,06-05-2016,5,What a Weekend,"This was one of the main reasons i went to Singapore, this is a great weekend cars noise lots of action.
be prepared for a lot of walking and a lot of people
the food and drink i stupidly over priced but what do you expect at an event like this.
it is a great experience and if you can get there to go then you must",09-2015,Family,2020-01-30 06:42:37.093087
,1,34,https://www.tripadvisor.com.sg/Profile/harihara m,360953877,02-04-2016,4,the rubber meets the road here,"Perhaps after the Monaco circuit this is the only other street circuit for F1 Grand Prix racing. The roads you drive on are the ones that host the iconic Singapore grand prix.As yu drive past the pit lanes and roads that have seen the likes of Schumacher and senna, you wonder what will be the experience of high voltage drama and charged nature of the raceday. comparing against the soft and fairly noiseless traffic on a normal day. A racing enthusiast must see. come september, the roads will transform. Be there.",03-2016,Family,2020-01-30 06:42:37.443434
,1,34,https://www.tripadvisor.com.sg/Profile/CRYSTAL79,353049237,05-03-2016,5,GREAT ATMOSPHERE,"Fantastic must go if you are in Singapore for this, the atmosphere is amazing great night highly recommend. We bought the walkabout tickets but we managed to see the cars racing, the concerts are always great too, wear comfy shoes :)",03-2016,Family,2020-01-30 06:42:37.815247
,1,34,https://www.tripadvisor.com.sg/Profile/Measured_Review,341081103,19-01-2016,4,Very enjoyable,"Singapore F1 is not the best track for racing because the overtaking is limited. However i love the atmosphere at F1 Singapore. The bands are always good, its safe and well organised.",09-2015,Family,2020-01-30 06:42:38.162135
