REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,11,https://www.tripadvisor.com.sg/Profile/karinab976,740066822,19-01-2020,4,A trip to Sentosa,"Sentosa is nice to visit, if you like theme parks or water parks. We saw the aquarium, which was nice. The trip over there with the cable car is nice.",01-2020,Family,2020-01-29 18:56:07.930258
,1,11,https://www.tripadvisor.com.sg/Profile/colsktm,739176323,15-01-2020,2,"Rip Off, too expensive!!!","Cost way too much for a 10min ride back to the city. Cost us over $100 for 2 Adults & 2kids, then was a very short windy ride.",01-2020,Family,2020-01-29 18:56:08.330772
,1,11,https://www.tripadvisor.com.sg/Profile/SHAMIMsylhet,737995379,09-01-2020,5,Excellent service in the sky,"With my two kids we were 4 but the cable car authority and the operators allowed us a full car which we found a full of family privacy and comfortable journey to Santosa .
Thank you so much people for your nice support . Also they offered low cost ticket and package which we found very helpful .",12-2019,Family,2020-01-29 18:56:08.742410
,1,11,https://www.tripadvisor.com.sg/Profile/EllieThomas83,734069528,22-12-2019,5,Great experience,"We really enjoyed the cable car, a novel experience for our little children and a great way to take in the vastness of Singapore and Sentosa.",12-2019,Family,2020-01-29 18:56:09.057317
,1,11,https://www.tripadvisor.com.sg/Profile/vicentechuadyiv,723796541,04-11-2019,5,Nice view!,Really a nice way to get to Sentosa. This was the starting point of our fun filled day. The view is so nice and relaxing. Another check on my bucket list.,10-2019,Family,2020-01-29 18:56:09.464579
,1,11,https://www.tripadvisor.com.sg/Profile/Kevin C,723399246,03-11-2019,4,Lots of fun!,We went to the cable car and we had lots of fun. I bought a fridge magnet and a teddy bear key chain. It was an unforgettable day.,11-2019,Family,2020-01-29 18:56:09.777350
,1,11,https://www.tripadvisor.com.sg/Profile/anandtheboss,723275633,02-11-2019,5,Sky dining,We were skeptical if the decision to choose Skydining on Cable Car for our anniversary would be worth but it was fabulous. The staff agreed to serve Indian 4-course dinner (booked just 2 days before) and the experience of seeing great views of sunset & popular attractions is amazing. The process of laying out each course during each round is unique and we felt like celebrities!! Food taste is authentic with sufficient time to finish each course.,11-2019,Family,2020-01-29 18:56:10.141373
,1,11,https://www.tripadvisor.com.sg/Profile/alhasan1909,719034367,17-10-2019,4,Very Pricey but the Kids loved it,We had been to the cable cars in Langkawi and I knew this was not going to be the same. I paid SGD 120 for 2 Adults and 2 children which is very steep. The cable cars are clean and well maintained you get amazing views of Sentosa Island and The Waterfront it's the kind of thing you might try once the kids loved it though. They also have dinning packages were you can have a meal while you enjoy the views which seems like a great option for couples but with children just riding the cable cars was fun enough just wished it was cheaper.,02-2019,Family,2020-01-29 18:56:10.490544
,1,11,https://www.tripadvisor.com.sg/Profile/AjayKacker,717447721,12-10-2019,3,Good but not great,"Everything in Singapore has an X factor associated with it, somehow it was missing in this experience.

First getting to Faber Hill or Harbour point is a challenge and then the cable car ride is only for some 10 odd minutes, which is hardly exhilarating.

Getting to Sentosa on metro or by road is easier",10-2019,Family,2020-01-29 18:56:10.866231
,1,11,https://www.tripadvisor.com.sg/Profile/GeoffC1339,716863004,10-10-2019,5,Wow now that's a novelty,We book the dining experience on the cable car. Not knowing what to expect. Well we weren't disappointed. The food was delicious and a very high standard the staff were amazing. Yes it's pricey but everything is in Singapore. My partner and Step son and his wife throughly enjoyed ourselves.,10-2019,Family,2020-01-29 18:56:11.240998
