REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,23,https://www.tripadvisor.com.sg/Profile/TheTravelDoc99,739584199,17-01-2020,5,Amazing,We just decided to hop off a bus tour to check out this small street and ended up staying there for the whole day! Had amazing shops with lots of crafts and heritage merchandise. Definitely a must see place.,01-2020,Family,2020-01-30 04:05:10.209631
,1,23,https://www.tripadvisor.com.sg/Profile/minnesotans4,738268646,10-01-2020,4,One of a kind area,"Haji Lane was a small narrow and truly a lane full of unique shops, restaurants, bars and street art. We loved the Elephants on Parade shop with uniquely designed artistic elephants. Some of the profits help the elephant population. For very creative cocktails, make a reservation at Bar Stories. Be prepared for expensive cocktails but you will also have a memorable experience!",12-2019,Family,2020-01-30 04:05:10.582448
,1,23,https://www.tripadvisor.com.sg/Profile/L920,734096472,22-12-2019,4,Interesting Little Alleyway,"Day or night this place is must a visit. Bit contrary with sacred word of ""Haji"", this place ""feel"" not related to that.. a place to hang out with lots of murals, bars and cafe, tourists shops. Less sense of history..If you looking for pristine and preserved ambiance go for Arab street area.",12-2019,Family,2020-01-30 04:05:10.941236
,1,23,https://www.tripadvisor.com.sg/Profile/jcjcjc123,711940318,22-09-2019,4,Haji Lane,"Nice place to walk and shop, colourful street art and eclectic shops. Lovely to visit on a warm night.",09-2019,Family,2020-01-30 04:05:11.312671
,1,23,https://www.tripadvisor.com.sg/Profile/ameerah_80,703721378,28-08-2019,5,Deserve to visit this area,"Should go and have a look the beaustifull Art works on this Area , you will feel you are in Cartoon movies , the home doors are tiny and small , the resturants are slose to each one which diffrent decore and each shop has a unique decor",08-2019,Family,2020-01-30 04:05:11.619922
,1,23,https://www.tripadvisor.com.sg/Profile/Tori H,693656788,29-07-2019,4,Really interesting shops & so many photo opportunities!,"Such a cool, vibrant vibe here, & photo opportunites at every turn! Lots of boutique type stores, & plenty of nice healthy places to eat or grab a drink.",01-2019,Family,2020-01-30 04:05:11.978263
,1,23,https://www.tripadvisor.com.sg/Profile/MKB1701,690188720,17-07-2019,4,Nice thoroughfare in Little Malay,Came here as part of our city tour and enjoyed walking around in the little shops. A nice range of boutiques and authentic ethnic stores complement the few bars and cafes; one can have a nice 30 minutes or make an afternoon of the street. Recommended.,04-2019,Family,2020-01-30 04:05:12.314909
,1,23,https://www.tripadvisor.com.sg/Profile/Jainbush,681215377,13-06-2019,5,Vibrant colours,Too many bars nearby here with many Turkish inspired items to purchase. Should I say perhaps a mini Istanbul or Dubai? Yes it was... tourist attraction and try to avoid the noon time due to hot sun. Evening should be the best time to have a date out. Try pedra it's well known here...,06-2019,Family,2020-01-30 04:05:12.651486
,1,23,https://www.tripadvisor.com.sg/Profile/alhasan1909,678428760,03-06-2019,5,Hipster Central,Beautiful Street full of small Shop Houses with many Boutique shops and cafes hip bars and artisan souvenirs. There are many hostels here too so most of the crowd is young backpackers. There is beautiful graffiti which makes the place look bright and colorful not much for the kids to do here but it's definitely worth a visit.,02-2019,Family,2020-01-30 04:05:13.017906
,1,23,https://www.tripadvisor.com.sg/Profile/SurfingWild,678207960,02-06-2019,3,Cute street with shops and restaurants,"Probably I would not go out of my way to visit Haji Lane, but since we were in the area we did a walk through as well as to take a few snapshots of the graffiti covered wall at the junction between Beach Road and Ophir Road.

Haji Lane is kind of cute place to visit with some interesting stores and food places with lots of people taking selfies. We almost stopped at a restaurant called the Mad Sailors British Kitchen, but found it to be a bit grotty and when we went inside and sat down to look at the menu we were told that all the tables inside were reserved and that we'd either have to sit outside in the heat or sit at the bar by the window which we thought not too appropriate since we had young children with us. Since nobody else was sitting inside the place and the prices on the menu seemed a bit expensive, we decided to skip eating here.

Further down this small street were a couple of other eat places and shops selling this and that and we quickly arrived at the end of this street without finding much of interest. There was actually a place called Miao Cat Cafe just around the corner but it didn't look too interesting and was quite small inside so we skipped that too and moved on to Arab Street and other more interesting areas nearby.",06-2019,Family,2020-01-30 04:05:13.428620
,1,23,https://www.tripadvisor.com.sg/Profile/bernardlimsh,673112776,11-05-2019,4,Fascinating view of a different part of Singapore,"A walk along Haji Lane provides a fascinating view of a part of Singapore that is probably more Bohemian and less well known even to locals. There are so many quaint shops to browse and buy from. Their wares are not the stuff you find in shops or departmental stores, but certainly you will find more than one souvenir to bring back with you, Its also another photogenic location, apart from Joo Chiat's peranakan houses. And the neighbouring area in Kampong Glam offers such a wide variety of food and drinks that it is a day well spent.",05-2019,Family,2020-01-30 04:05:19.357775
