REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,30,https://www.tripadvisor.com.sg/Profile/rajas977,729929833,01-12-2019,5,Best place in Singapore west..,The renovated Gardens look fabulous and great for a kids and family for a day out. The walking paths and view point decks were so scenic.The garden now houses a variety if trees and also houses many artistic statues.. Morning walkers-best walk paths for you..,11-2019,Family,2020-01-30 05:45:50.714516
,1,30,https://www.tripadvisor.com.sg/Profile/Protr,671285769,04-05-2019,4,New Jurong Lake Garden,"A newly redevelop garden for all to enjoy their morning or evening walks. There is a children’s playground too if one is coming as a family. It’s a place for all occasions. Bird watching, exercise, barbecue, site seeing, etc. Definitely worth a trip with friends and family.",05-2019,Family,2020-01-30 05:45:51.081403
,1,30,https://www.tripadvisor.com.sg/Profile/Gints K,661088923,25-03-2019,5,Superb relaxation,After Jurong birds park this was excellent place to walk and rest and this will definitely like to kids as there are lot of things to see - for us it was different horoscope signs in form of sculptures or benches (great for photos) and bonsai trees (some of them more than 100 years old). Also views from pagoda was very good.,03-2019,Family,2020-01-30 05:45:51.419713
,1,30,https://www.tripadvisor.com.sg/Profile/Happychap103,657012287,07-03-2019,4,A bit off the beaten track but worth it,"What a find ! We travelled on the metro , which is elevated much of the way, so a treat to a visitor.There was hardly any one about mid afternoon, so we just meandered around which was super.The pagoda is just open so we climbed to the top, whilst before we had loved the bonsai collection, we even saw otters on the lawns .",01-2019,Family,2020-01-30 05:45:51.788263
,1,30,https://www.tripadvisor.com.sg/Profile/503sergiym,655612687,01-03-2019,5,Must Be Seen,"It is absolutely magnificent. 7 Stories Pagoda, Twins Pagodas, Bonsai Garden, Chinese New Year Characters Park are on Chinese Park Island and Stone Lantern Exhibition on Japanese Island are worth to be seen as well as small and large bridges. Highly recommended to be seen.",03-2019,Family,2020-01-30 05:45:52.089960
,1,30,https://www.tripadvisor.com.sg/Profile/Allison T,653841394,21-02-2019,4,a nice walk,the gardens are very nice to walk through and see the monitor lizards! it is a nice clean garden to have a picnic in - i would recommend for a nice afternoon or morning walk,07-2018,Family,2020-01-30 05:45:52.460451
,1,30,https://www.tripadvisor.com.sg/Profile/Ranushi J,651992404,13-02-2019,5,Tranquil,"One of the easiest parks to get to. Just get off of the chineese garden mrt and take a short walk to the park and you are there! The park is beautifully laid out and if you are looking for some quiet time this is the place to be. Traveling with a tiny baby under the age of two can be hectic. From fish to birds to lizards they have them all here and it sure keeps the little one entertained. Only drawback though is that the park has no eateries within the vicinity so you have to take your own food. It's best to travel in the morning as some of the trails are quite sunny. The park is free to all. Sadly the bonsai garden was closed during my visit. Most pagodas except for a very few are stroller accessible. Beautiful architecture and stunning craftmanship on the statues! Compaired to the botanical gardens this is quite smaller in size. However, this is one of the most quietest gardens I have been to. Will visit often. I'm a true fan!",02-2019,Family,2020-01-30 05:45:52.817507
,1,30,https://www.tripadvisor.com.sg/Profile/faecelinee,650968268,09-02-2019,3,Peaceful Garden,"We went on a saturday afternoon, it is a bit far from the centre but the long journey is worth it to visit this one of a kind garden, it is very unique, and very photo worthy too and the best part is that this garden is free, no entrance fee, anyone can just enter this garden",10-2018,Family,2020-01-30 05:45:53.140673
,1,30,https://www.tripadvisor.com.sg/Profile/venkymaple,634218543,18-11-2018,4,Pleasing visit to Chinese Garden,"I stayed in Jurong East near Jurong Polyclinic. So, I walked 1.5 km to Chinese garden thru Jurong Swimming complex, Yuhua Hawker centre, cross Boon lay way, took Walking trail near Jurong lake and reached there. There is an area between Chinese Garden MRT and the Garden itself. Its huge enough to play some sports like cricket, football and others. I visited with my Brother who was working there. We were roaming all over the Garden. Please visit at slow pace to enjoy the place. During weekend, too much crowd. Pagoda building was awesome to visit. The Garden was clean and well maintained.",06-2018,Family,2020-01-30 05:45:53.481662
,1,30,https://www.tripadvisor.com.sg/Profile/AquaticHawk,630181266,02-11-2018,5,Very interesting,"The giant Pagoda is beautiful, as well as the Bonsai garden. Great place to see if you are staying in Jurong.",09-2018,Family,2020-01-30 05:45:53.843051
,1,30,https://www.tripadvisor.com.sg/Profile/reginapicaully,629512579,30-10-2018,4,Huge garden at the city,Took off from Chinese Garden MRT station. You can see a tall pagoda. It was very hot so you should bring a hat or umbrella. It's a good visit to relax (even though the weather was super hot),10-2018,Family,2020-01-30 05:45:59.885630
