REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,33,https://www.tripadvisor.com.sg/Profile/Tondo26,725699119,11-11-2019,4,Immaculate place,Place is very clean. Lots of IG and FB spots for pictures. Walking distance to all iconic spots in Singapore. Such a lovely place.,11-2019,Family,2020-01-30 06:19:17.222155
,1,33,https://www.tripadvisor.com.sg/Profile/SRKK2013,725443092,10-11-2019,4,Relaxing,"We walked around this place for some fabulous views. There are lot of photo opportunities and lot of seating places on the waterfront. There are lot of eating options. Cycles are available on rent through app, if one is tired of walking one can hire one.",06-2019,Family,2020-01-30 06:19:17.580083
,1,33,https://www.tripadvisor.com.sg/Profile/Pradip B,696057994,06-08-2019,5,One of the Best Waterfront in the World,"Visited as a part our tour to Marina Bay. Having seen many Waterfronts around the world, I must admit that the Singapore Waterfront and the Promenade is one of the best in the world.",07-2019,Family,2020-01-30 06:19:17.919108
,1,33,https://www.tripadvisor.com.sg/Profile/relaxtripp,695370858,04-08-2019,5,Spectacular view,It is one of the best place in singapore. You can enjoy the terrific light show at night (you have to check the timings). Excellent view of skyline at night.,07-2019,Family,2020-01-30 06:19:18.221592
,1,33,https://www.tripadvisor.com.sg/Profile/sanj1141,692098928,23-07-2019,5,Must see,"If you do only one thing in Singapore, do this. The entire area is bustling and the view is breathtaking. Plenty of eateries nearby. Try the river cruise.",07-2019,Family,2020-01-30 06:19:18.574183
,1,33,https://www.tripadvisor.com.sg/Profile/Locococomama,689565291,14-07-2019,5,Beautiful both day and night,"We just loved this area (Civic District) both in the day and at night. They seem to have a light show every night, which is unbelievable. The buildings are beautiful and the city has been planned so well you cannot help but to appreciate it.",06-2019,Family,2020-01-30 06:19:18.959020
,1,33,https://www.tripadvisor.com.sg/Profile/SherinN17,688303974,10-07-2019,5,"Sherin Nafie, Cairo, Egypt",The promenade is a great place to visit. Take a walk around the bay area (weather permitting) & enjoy the musical light & color show every evening at 8 & 9 pm at Marina Bay Sands.,06-2019,Family,2020-01-30 06:19:19.363674
,1,33,https://www.tripadvisor.com.sg/Profile/Terence C,681561457,15-06-2019,5,A boat on a hotel,A boat on top of a hotel! who would have thunk it. Singapore mixes futuristic and beauty together. The waterfront has lots of stuff to see and gorgeous at night. Laser light show is a must,06-2019,Family,2020-01-30 06:19:19.734260
,1,33,https://www.tripadvisor.com.sg/Profile/Veno777,673647609,13-05-2019,5,Fantastic views of the City and Marina Bay Sands,"Nice walk around the bay taking in the Esplanade, Merlion (Not there during our stay), Fullerton hotel and Financial district. Great spot for photo's.",04-2019,Family,2020-01-30 06:19:20.075162
,1,33,https://www.tripadvisor.com.sg/Profile/alhasan1909,671759528,06-05-2019,5,Lovely place for a Stroll,Amazing views of the Singapore Skyline great opportunity to get pictures with the Iconic Buildings of Singapore. Take a stroll overlooking the water at night you can enjoy the Light Show.,02-2019,Family,2020-01-30 06:19:20.435438
,1,33,https://www.tripadvisor.com.sg/Profile/AmyBadle,669342147,26-04-2019,5,Better to visit in the evening,"The site is free to enter. You can visit the site, to have an exclusive view of the Singapore and the sea.",04-2019,Family,2020-01-30 06:19:26.295300
,1,33,https://www.tripadvisor.com.sg/Profile/Marjorie C,666172699,14-04-2019,5,"Very unique laser, light, water show","The night view of the waterfront is transformed in the evening with beautiful and entertaining laser, light, water and music show. The spraying water is the screen for the laser show. It’s very unique.",04-2019,Family,2020-01-30 06:19:26.587717
,1,33,https://www.tripadvisor.com.sg/Profile/akinvest,665038611,09-04-2019,5,nice walk in the evening,to see the skyline of Sin during the evening with all the lights around you is really amazing. You see all kind of people doing sports or just sitting together. After a good restaurant perfect walk to digest.,04-2019,Family,2020-01-30 06:19:26.920621
