REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,25,https://www.tripadvisor.com.sg/Profile/SWF_13,735529801,30-12-2019,5,Excellent guided tour,Extremely interesting and informative tour of underground bunker where the Singapore surrender was decided. Good mix of audio visual and guide speaking. Thoroughly recommended,12-2019,Family,2020-01-30 04:28:38.634584
,1,25,https://www.tripadvisor.com.sg/Profile/204sarahg,734677599,26-12-2019,5,A fascinating historical tour,"This was one of my favourite activities in Singapore, despite not initially being on our list. The Max capacity of the group is about 20, as the rooms inside the Battlebox are small. The entire tour is given by a well informed guide supplemented by some videos.",12-2019,Family,2020-01-30 04:28:38.978787
,1,25,https://www.tripadvisor.com.sg/Profile/fpdon,734598936,25-12-2019,5,Best tour ever,"I stumbled across this tour while looking for things to do on wet days. Our guide, Matt, was extremely knowledgable and well spoken. The displays and presentations were very well designed, and we learnt so much from our trip. This would have to have been the best tour I have ever taken in any city I have been in. I highly recommend it. If you have any interest in world history, this is not to be missed.",12-2019,Family,2020-01-30 04:28:39.297879
,1,25,https://www.tripadvisor.com.sg/Profile/lynandtoto,733654885,20-12-2019,5,Singapore Experience,Excellent. Our guide was informative and we were very impressed with the format of the tour and the real life figures throughout the building. It made the whole experience more authentic.,12-2019,Family,2020-01-30 04:28:39.578384
,1,25,https://www.tripadvisor.com.sg/Profile/cyrfranco,733118149,17-12-2019,4,Immersive Historical Tour,The tour was pretty immersive. Ms. Joanne was a great tour guide and she has a good background of the history that happened in Battlebox.,12-2019,Family,2020-01-30 04:28:39.942323
,1,25,https://www.tripadvisor.com.sg/Profile/karen_leung8,731064817,07-12-2019,5,Great fun and good learning too!,It was a great experience and interesting too! Learning about Singapore’s history and time during WW2. Highly recommend.,11-2019,Family,2020-01-30 04:28:40.256400
,1,25,https://www.tripadvisor.com.sg/Profile/karenhay2019,730940889,06-12-2019,5,Fort Canning battlebox,This is a very good & interesting place it let's you know the history of Singapore the tour guide was excellent he explained everything so well must visit for all x x,10-2019,Family,2020-01-30 04:28:40.559728
,1,25,https://www.tripadvisor.com.sg/Profile/Anne D,730925229,06-12-2019,5,Don't miss it,Amazing place in which one we can feel that something happened. Our guide was full of information and the whole family enjoyed the tour. Many thanks.,10-2019,Family,2020-01-30 04:28:40.953411
,1,25,https://www.tripadvisor.com.sg/Profile/seebear1502018,730887565,06-12-2019,5,Should not be missed,"We loved the tour of the Battlebox- our guide Sean was fantastic- knowledgeable- friendly, and entertaining- a story that most would not know- if you are interested in WWII history this is a must see",11-2019,Family,2020-01-30 04:28:41.299280
,1,25,https://www.tripadvisor.com.sg/Profile/Simon M,730872750,06-12-2019,5,Well worth the visit,We very much enjoyed the tour through the Battle Box. It was incredible to be in there and to get a sense of what they went through and the history surrounding Singapore at that time. Highly recommended,10-2019,Family,2020-01-30 04:28:41.656393
,1,25,https://www.tripadvisor.com.sg/Profile/Kane W,722397163,30-10-2019,4,Immersive historical experience,"Touring through the underground tunnels and rooms was a great experience. Good interactive displays and educational videos. The display has been modernised in the last decade, so unfortunately no longer has a lot of the original photos on the walls - they should bring this back.",09-2019,Family,2020-01-30 04:28:47.551778
,1,25,https://www.tripadvisor.com.sg/Profile/Excursion31974983236,717351979,11-10-2019,5,A story of strategy and surrender,An island ruled major parts of the world till they had to surrender to a brilliant strategist. The way Japs took over Singapore is nothing short than the childhood quest to find what is better brains or brawn?!,10-2019,Family,2020-01-30 04:28:47.877520
,1,25,https://www.tripadvisor.com.sg/Profile/Jan215,713048027,26-09-2019,4,History of Singapore in WW2,"A very interesting tour and a brilliant history lesson, very well led by Matthew, who explained the fall of Singapore in 1942.",09-2019,Family,2020-01-30 04:28:48.182294
,1,25,https://www.tripadvisor.com.sg/Profile/craigcoxnz,712978821,26-09-2019,5,Battle Box,Very educational - needed more time to be able to view and read the material in the different rooms but still a great time had by the whole family,09-2019,Family,2020-01-30 04:28:48.515426
,1,25,https://www.tripadvisor.com.sg/Profile/Quest352374,712976257,26-09-2019,5,Great attraction....even for a Singaporean.,"Awesome guided tour. I was given many insights that I previously didn't know. Recommended for history buffs, kids with an interest in world war two and suitable for tourists and locals.",09-2019,Family,2020-01-30 04:28:48.837510
,1,25,https://www.tripadvisor.com.sg/Profile/cheredel,707678324,08-09-2019,5,Definitely a highlight!,It was a very organized tour. General presentation seemed to be a true to life experience. It was well worth it!,08-2019,Family,2020-01-30 04:28:49.124766
,1,25,https://www.tripadvisor.com.sg/Profile/Ruth H,707327249,07-09-2019,4,Living History,Very knowledgeable guide who took us through the tunnels and enjoyed the videos at different stages of the walk through. Would recommend this to others to participate in while in Singapore.,08-2019,Family,2020-01-30 04:28:49.434982
,1,25,https://www.tripadvisor.com.sg/Profile/Passport29165697088,704734033,31-08-2019,5,Excellent Tour,"We were travelling with family, age range from 65-11. Each of us enjoyed this tour, informative and interesting - kept the 11 yo very engaged.",08-2019,Family,2020-01-30 04:28:49.763409
,1,25,https://www.tripadvisor.com.sg/Profile/Catherine G,702536449,24-08-2019,4,Second Time and Still Great,"A great place to visit and learn about this important piece of history. The tour guides are professional and well informed and the tour only takes an hour. Additionally, it is located in the middle of a stunning tropical garden with loads of other interesting things.",07-2019,Family,2020-01-30 04:28:50.082284
,1,25,https://www.tripadvisor.com.sg/Profile/Colin R,696020696,06-08-2019,5,"Battlebox, Fort Canning Singapore","A very interesting and enjoyable experience. My 16 year old Granddaughter really enjoyed it too. The young lady who took us round was very knowledgeable and answered all our questions. I felt that having a guide to set the scene was better than having to read all about it, on the displays, as we did in the exhibition on Santosa Island.",07-2019,Family,2020-01-30 04:28:50.397583
,1,25,https://www.tripadvisor.com.sg/Profile/freespiritfdc,695335692,04-08-2019,2,Battle box tour,"If you plan to take young children you’ll need to have them on a tight leash. The tour guide was intolerant of young children’s noise(questions, amazement and gasps) throughout the tour. We were asked at the first video to remove our child as the tour guide “had received a complaint”. We were 10mins into the tour, our group consisted of 3 other people - just to put things into perspective.

My advice would be don’t spend your money on this tour unless your children are of an age where they fully comprehend ‘don’t utter a sound’. Otherwise there’s a fair chance you’ll be asked to leave the tour and therefore miss interesting information about the war. Something that is not mentioned when booking the tour but definitely worth knowing.

To note the information was interesting and environment is safe and clean for well bodied people.",08-2019,Family,2020-01-30 04:28:56.224346
,1,25,https://www.tripadvisor.com.sg/Profile/johnnoshungry,692779389,26-07-2019,5,An incredible slice of history,"My teenage son and I did the tour with an extremely knowledgeable guide. Steeped in history and a turning point of WW2; I almost felt like I was a part of those events at times as we ventured through the rooms.
Highly recommend. My son thoroughly enjoyed also.
Praise goes out to the people with enough foresight to preserve both the Battlebox and the pristine surroundings.",07-2019,Family,2020-01-30 04:28:56.521533
