REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,18,https://www.tripadvisor.com.sg/Profile/shapiro360,741099825,25-01-2020,5,Amazing smells,If you were blind and went into this place your nose would explode. I can imagine people with allergies might have a problem in here. It's just as big and beautiful as the cloud forest except there is no waterfall. We got to it late and only had an hour before it closed so we had to rush and we were already tired from walking in the gardens and cloud forest. Its beautiful at night but I would recommend going there first in the daytime then return at night to see it.,01-2020,Family,2020-01-30 00:29:12.264138
,1,18,https://www.tripadvisor.com.sg/Profile/FarAway746712,739905642,19-01-2020,4,Pretty but just okay,"Been there, done that, won’t go back. Pretty flower display. Not very exciting nor awe inspiring, unlike Cloud Forest.",01-2020,Family,2020-01-30 00:29:12.616352
,1,18,https://www.tripadvisor.com.sg/Profile/AirFuss,739358722,16-01-2020,4,Treat for your eyes,"We have visited this place twice and both the times it had a different theme setup. Both were beautiful and colorful. Inside the dome there are trees, various plants with beautiful flowers and cactuses for display.",09-2019,Family,2020-01-30 00:29:12.990172
,1,18,https://www.tripadvisor.com.sg/Profile/chocolatygudness,735492404,30-12-2019,4,Christmas delight!,"Visited this attraction during the Christmas season and it was just a delight. I've never seen so many poinsettias in one place in my life! I loved the Christmas displays and the beautiful flowers organised in different gardens e.g Australian garden, Mediterranean garden etc.

Definitely worth a visit. Don't expect this to be a Botanical garden to see rare floral species. Rather, this is a beautifully arranged air conditioned dome with flowers. It literally is a flower garden.

Thoroughly pleasant.",12-2019,Family,2020-01-30 00:29:13.318606
,1,18,https://www.tripadvisor.com.sg/Profile/Mable K,734540900,25-12-2019,3,Winter is not a good season to visit,"The entry to Gardens by the Bay includes both Flower Dome & Cloud Forest.

The latter one is more interesting, while Flower Dome display flowers in many countries. However, normally flowers are not that attractive and colourful during winter, therefore apart from Christmas flowers, all others are dull.",12-2019,Family,2020-01-30 00:29:13.636448
,1,18,https://www.tripadvisor.com.sg/Profile/gottbart,732674453,14-12-2019,4,"Combination of nature, architecture and art","Impressive combination of nature, architecture and art in Cloud Forest and Flower Dome, but something was missing... real birds. Instead there were Christmas decorations in December completely not matching interior design.
.
Imponująca kombinacja przyrod Forest i Flower Dom, ale czegoś mi brakowało... prawdziwych ptaków. Za to w grudniu była wystawka świąteczna kompletnie nie pasująca do całości założenia.",12-2019,Family,2020-01-30 00:29:14.006541
,1,18,https://www.tripadvisor.com.sg/Profile/wtstw1,729315879,28-11-2019,5,Pretty flower,Went in November and it Christmas theme. Air conditioning glass dome. A nice walk of greenery with pretty flowers and wood sculptures. Words of advice bring a jacket cos it cold.,11-2019,Family,2020-01-30 00:29:14.358907
,1,18,https://www.tripadvisor.com.sg/Profile/elsad671,725798787,12-11-2019,5,Beautiful place to enjoy,"I came here with my young son and mom. Really beautiful place with really beautiful flowers. Very recommended to unwind and relieve stress. Ticket price quite high, buy first at Klook, traveloka, or other travel agent. Much cheaper that way.",11-2019,Family,2020-01-30 00:29:14.656852
,1,18,https://www.tripadvisor.com.sg/Profile/sudheer24,721010742,24-10-2019,5,Gardens by the bay,"Gardens bY the bay wow it’s amazing ,it’s man made haven on earth once you are in you don’t feel like coming out it’s heaven on earth .u can find n number of plants and flowers you will not able to count.its garden of world plants .i have spent one whole day of my trip .we even extended our stay in Singapore after seeing this garden by the bay.no words to explain",05-2019,Family,2020-01-30 00:29:14.966224
,1,18,https://www.tripadvisor.com.sg/Profile/blue0skye,718740077,16-10-2019,4,Nice place and cool.,"On a hot day this is a place to visit. Plenty of flowers and photo spots. There are a lot of people but angle it properly, you can get some nice photos.",10-2019,Family,2020-01-30 00:29:15.293758
