,4,0,//www.qyer.com/u/6303027,5,2019-10-17,如果没有在滨海湾金沙住，就没有办法去57层顶上的无边泳池，那么Sky Park是很好的拍夜景选择。这里力荐一下支付宝心想狮城卡，换取金沙尊享会员三个月会籍后，每个月可享受6张Sky Park门票，每天限2张；还可以免费升房，非常省钱好用。,2020-01-31 16:35:22.006097
,4,0,//www.qyer.com/u/2759091,4,2019-09-25,景色非常棒，特别是夜景真的无敌。但说实在的其内部的路线设计很不人性化，爬上爬下电梯负载不够，并且有好几处瓶颈，弄的不好容易人挤人出事故。,2020-01-31 16:35:22.022213
,4,0,//www.qyer.com/u/9738108,5,2019-05-27,本来想咬牙住一晚，但是真的是太贵了。。放买了票去顶上参观。。。三座塔楼呈倾斜姿态(斜角为26 度)，其笔直塔身相交于第23 层楼，形成了单体建筑的造型——滨海湾金沙酒店堪称有史以来拥有最复杂设计的酒店。在朝海露台上可以看到极为壮观的景色，而其所延伸出的“空中花园”葱茏青翠，向海湾的方向延伸，令人惊叹，可以以360 度全角俯瞰新加坡。这片1.2 公顷的热带绿洲比横躺下的埃菲尔铁塔还要长，而且尺度宽阔，足以停放4 架半A380 大型喷气式客机。这里还拥有全世界最大型的公共悬臂，有观景台、园林、餐厅、酒吧以及一座无边泳池，在这里游泳的体验将会是毕生难忘。,2020-01-31 16:35:22.033712
,4,0,//www.qyer.com/u/12398214,5,2020-01-22,真的炒鸡棒的，楼顶的泳池视野也很赞。爽到了，就是价格的确也很美丽,2020-01-31 16:35:22.040892
,4,0,//www.qyer.com/u/3618817,5,2020-01-17,这次带老人和小朋友一起住了二晚，享受了无边游泳池的美景和空中花园，地理位置得天独厚，建筑性的地标世界著名，值得。,2020-01-31 16:35:22.048989
,4,0,//www.qyer.com/u/1601481,4,2020-01-07,"非常摩登,夜景漂亮且上镜,是新加坡天际线的最大亮点,没有之一",2020-01-31 16:35:22.053979
,4,0,//www.qyer.com/u/12308347,5,2019-12-17,新加波著名的鱼尾狮像坐落于新加波河畔，是新加波的标志和象征。滨海湾公园有多棵巨大的超级树，仿佛来到了另一个星球，这些树是一座座垂直的花园，新加坡一片绿色不愧是世外桃源。,2020-01-31 16:35:22.058025
,4,0,//www.qyer.com/u/2925158,4,2019-12-13,空中花园可以在携程或者飞猪上订票，晚上10点钟之前随定随进。楼下购物商场的前台坚持说9点半就不能进了，纯粹bullshit，放心上去。空中花园的夜景非常好看，很适合打卡拍照，恐高者慎。,2020-01-31 16:35:22.061913
,4,0,//www.qyer.com/u/1523743,1,2019-10-30,有钱人去的地方 money足了想去哪不行 就是一个噱头 不喜欢,2020-01-31 16:35:22.066022
,4,0,//www.qyer.com/u/12089844,5,2019-10-11,酒店房间其实不大，设施和国内五星也差不多，唯一2个优势：一从房间阳台可以将整个新加坡市中心美景尽收眼底，二可以去金沙55层的露天泳池，环境很好，老外居多，不是很拥挤，非常惬意！,2020-01-31 16:35:22.069681
,4,0,//www.qyer.com/u/3615108,4,2019-09-20,设施不算新了，一楼大堂人真的很多，泳池上的人倒还好，没有下饺子，但是景观确实好。价格会小贵哦~~,2020-01-31 16:35:24.595781
,4,0,//www.qyer.com/u/2932391,5,2019-09-19,很贵  但很值得去一次  屋顶泳池人很多，却也确实能体验到不一样的感觉,2020-01-31 16:35:24.599856
,4,0,//www.qyer.com/u/6910942,5,2019-09-03,去新加坡至少要住一晚金沙，无边界泳池打卡、空中酒廊、楼下购物和赌场，新加坡最具代表性的酒店！,2020-01-31 16:35:24.603395
,4,0,//www.qyer.com/u/9719353,4,2019-08-29,一定会去的热门景点，最好住一晚体验一下。,2020-01-31 16:35:24.606861
,4,0,//www.qyer.com/u/5228748,5,2019-06-19,太显眼了，无法错过，高耸入云，像一艘巨轮屹立在海边，也很适合拍照。,2020-01-31 16:35:24.610263
,4,0,//www.qyer.com/u/2822434,5,2019-05-19,还是夜景好看，还有无边泳池。哈哈,2020-01-31 16:35:24.613801
,4,0,//www.qyer.com/u/11310163,5,2019-04-11,还是夜景好看，还有无边泳池。哈哈,2020-01-31 16:35:24.617303
,4,0,//www.qyer.com/u/11257458,5,2019-03-29,赌一把玩玩，看看世界第二大的赌场什么样,2020-01-31 16:35:24.620839
,4,0,//www.qyer.com/u/5948283,5,2019-03-24,空中泳池超级无敌漂亮,2020-01-31 16:35:24.624376
,4,0,//www.qyer.com/u/11110319,5,2019-03-12,很惊艳的地方、无敌的景色，很漂亮,2020-01-31 16:35:24.628006
,4,0,//www.qyer.com/u/1785428,4,2019-03-11,到新加坡，总要住一下金沙酒店的，性价比不好,2020-01-31 16:35:29.315124
,4,0,//www.qyer.com/u/11177703,5,2019-03-09,景观视野非常好，不过这个所谓的网红游泳池其实也就适合拍照，人太多了，也没有刻意俯瞰整个城市,2020-01-31 16:35:29.329908
,4,0,//www.qyer.com/u/5975150,4,2019-03-06,在金沙的mall里走的时候，感觉超级大，特别是考虑到这个是国土面积非常小的国家，这么大的mall有点夸张，但查了一下面积，貌似也不夸张，大概是设计师的设计很出色，内部空间感超出实际情况。,2020-01-31 16:35:29.339598
,4,0,//www.qyer.com/u/9440251,3,2019-02-12,不住体会不到其中的趣味，顶层的无边泳池应该是每位游客都想体验下的,2020-01-31 16:35:29.348067
,4,0,//www.qyer.com/u/5590709,5,2016-07-15,"正这个屋顶就像从天而降的""方舟"",塑造了新加坡一道全新的形象大门。极具挑战性的结构令人叹为观止,堪称21世纪以来最夺目的屋顶。滨海湾金沙休闲度假酒店(MarinaBaySands)位于新加坡,是目前世界上最昂贵的酒店。项目业主是最具有雄心的拉斯维加斯金沙集团。57亿美元的投资,工程包括了2500间客房,会议中心,赌场,零售,餐饮,夜总会,活动广场甚至博物馆。此建筑令人叹为观止的地方在于建造了一个三英亩大的空中花园。",2020-01-31 16:35:29.352877
,4,0,//www.qyer.com/u/5979259,4,2016-01-03,很高大上的地方，我们来这里没有去游泳，老公直接带了护照去赌场见识见识。没有新加坡现钞问题不大，用银联卡在ATM机上取就可以了，很方便。老公选的是很原始的赌大小，开始运气不错几分钟就赢了800元，后面又试了几把，就把今天的利润吐了一半回去，立马走人，保留战果。小赌怡情哈。,2020-01-31 16:35:29.358155
,4,0,//www.qyer.com/u/8562033,5,2017-04-22,新加坡最漂亮的景点基本上都在新加坡的克拉码头附近，这个金沙酒店是新加坡最有名的酒店，酒店很大，装修绝对称得上是新加坡最豪华，最高级的，酒店非常的干净，当然价钱不便宜，在酒店的顶部有一一个非常大的空中花园，可以看到新加坡的夜景。,2020-01-31 16:35:29.362576
,4,0,//www.qyer.com/u/550329,5,2015-11-29,没有入住金沙酒店，但是还是去了金沙空中花园一睹滨海湾无敌的夜景。从空中俯瞰下来，真的非常震撼，整个滨海湾高楼林立，繁华无比。远处著名的鱼尾狮还在那喷着水波，另一边有全世界最漂亮的水上足球场。有人说，在城市的上空，才能感受到她真正的味道，我想在这里，每个人都会为这座城市的夜景而沉醉。,2020-01-31 16:35:29.366356
,4,0,//www.qyer.com/u/4659031,5,2016-10-08,本来就是冲着无边泳池去住的，事实上却是可以，但是人多、很晒人，进去必须刷卡才可以进，刷卡的地方有人守着的。记住一定涂防晒，游完回来立马芦荟修复，不然会晒得相当难看。当时住的地方比较高，景色很不错，可以看到滨海湾花园、艺术科学博物馆，景色还是不错。大厅看上去相当不错，服务都很棒，毕竟很贵，5555.......早餐要另外购买，说实话早餐不咋地，当时就说进去要把咋餐费吃回来，可是没有。出大厅就有拍好队的各种出租车，有人会帮你引导，很是方便。住宿条件没有太大惊喜。楼下就是金沙购物街贵，但是再往下走，这层就是性价比很高的小吃街吧，全世界各种小吃几十种以上都在这里可以吃到，主要是性价比高高高，这里人还是很多，可以去试试。出了酒店，就是河、博物馆、螺旋桥、桥旁边可以看到摩天轮走路15分钟左右吧，值得一去,2020-01-31 16:35:29.370037
,4,0,//www.qyer.com/u/1674731,5,2017-06-07,"坐电梯上顶层，进金沙空中花园，这里是俯瞰新加坡的好地方，很喜欢，大家很多坐在地板上，边休息边欣赏美景,旁边能看到金沙的无边泳池，现在只对住客开放，但是网上还是有卖无边泳池的，二百多一个人，好像是能整到卡带你进去，看评价啥的，倒是安全，并没有问题，但我嫌麻烦，也觉得对我来说很重要的无边泳池不想以这种方式进去，so，我这辈子可能都游不上了。。。。呃。。。",2020-01-31 16:35:29.375199
