REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,152,JustineQiu,5,2017-05-18,21:15,超级值得去，对于鼓励孩子开口说英文，还是十分有用。游玩完毕，孩子竟然记得自己做过fire fighter，doctor，而且玩到不愿意走。开始还担心有语言障碍，但是后来发现，原来孩子的世界真的很简单，只要简单的一言一语就能明白对方，不需要用同一种语言，也能轻松交流。带孩子的话，真的推荐这里，能学到东西，也让孩子增加用英语的兴趣。,2020-02-16 17:18:21.714209
,2,152,QHDXX465,4,2019-08-14,15:47,"是个非常好的儿童体验馆，而且这类场馆在国内的话会非常混乱，押队，大人占位等等，在新加坡非常有秩序，孩子也都非常礼貌，但是，最大的问题是全英文交流，这里几乎没几个中国孩子，我们6岁孩子，学了两年励步，但几乎听不懂，一是单词量太少，二是国内这种一周一两次的学习离熟练对话差太多了，新加坡人也有口音，所以只能靠孩子跟着玩玩，有个加油站体验馆，分驾驶和加油，但要先通过一个英文驾照考试，我们只能放弃。当天是新加坡小长假，人狂多，每个项目都要等30分钟以上，什么kfc,必胜客，开飞机更是一小时以上，无奈只能放弃。但也看到了英文重要性。携程买票还是要在柜台排队换票的",2020-02-16 17:18:21.717557
,2,152,113****837,5,2020-01-27,22:12,非常值得玩，全英语交流，但也有懂国语的工作人员，很值得小朋友来玩，还能段练大人小孩的口语，做的汉堡，雪糕还能自己吃，能呆一天。。。,2020-02-16 17:18:21.720628
,2,152,_yt1****201,5,2019-07-16,13:34,很不错的地方，适合小朋友。不过最好能有两个小朋友一起去，大家互相鼓励，就能玩得更开心。英语不好也没关系，很多老师都会中文的。,2020-02-16 17:18:21.723697
,2,152,ldlmaomao,5,2018-02-24,16:49,孩子很喜欢的地方。在携程上买的小送大门票很划算。比国内同类职业体验场所少人，孩子可以体验不少项目。顺便锻练一下英语口语交际能力，非常不错。,2020-02-16 17:18:21.726893
,2,152,quinchen,5,2020-01-01,15:15,这里是孩子们扮演各种角色的地方，虽然排队要很久，门票也不便宜，大人不玩也要买票，但孩子们意犹未尽，来了还想再来玩，永远玩不够,2020-02-16 17:18:21.729902
,2,152,m34****1749,4,2019-11-10,13:34,非常适合小孩，很喜欢，里面披萨和KFC都可以学习制作，当然做好了可以自己吃，孩子工作可以换现金币，存银行，趣味性不错,2020-02-16 17:18:21.732908
,2,152,zhyanrui,5,2020-01-23,02:02,玩了一下午，大部分是英文解说,2020-02-16 17:18:21.736021
,2,152,183****8989,5,2020-02-11,21:48,值得一玩，小朋友从上午入园，一直玩到闭园！体验了消防员，警察，飞行员，医生，还自动动手做了汉堡包，小家伙开心坏了！强烈推荐！,2020-02-16 17:18:21.739055
,2,152,M30****8293,5,2019-03-11,17:06,孩子玩完之后，竟然会说自己做过Fire Fighter和其他一些职业，孩子自得其乐，也敢开始开口多说几句英语，平常逼都不愿意开口的，这次来到还是多少有点收获。,2020-02-16 17:18:21.742174
,2,152,M30****6151,5,2019-03-11,17:26,国内没有见过如此高档和服务周到的儿童职业体验，不过孩子不懂英文会影响乐趣。孩子特喜欢，自己在里面玩了一天。晚上去接都不愿意走。中午用自己挣得钱吃的肯德鸡，交流没问题。,2020-02-16 17:18:25.595174
,2,152,M30****3276,5,2019-03-11,17:41,是世界上第一家面向儿童设计的职场体验公园。这个寓教于乐的儿童职场体验公园，并且在国际上获得了很多的奖项，这里可以让孩子们通过扮演角色来体验生活，从中得到收获。,2020-02-16 17:18:25.598395
,2,152,E13****99,5,2019-12-21,19:04,孩子非常喜欢。是一个小朋友的世界，适合6岁以上小朋友结伴去玩。大人可以把小朋友们放进去，自己放心玩儿，或者休息一下。,2020-02-16 17:18:25.601434
,2,152,M44****736,3,2019-10-13,11:11,门票还行，孩子不太多，警察体验比较无聊，消防员排队耗时，孩子干了一天，只能换两个贴纸，这点非常不好，还是推荐迪拜茂的,2020-02-16 17:18:25.604449
,2,152,angelgpw,4,2019-09-15,14:37,第二次带孩子来玩了，几乎全部游玩到了，护照升级一档，孩子乐死啦，还说再大点还是要来玩，不知道到时候还不会来,2020-02-16 17:18:25.607481
,2,152,118****339,5,2019-08-15,16:38,订票很方便，入园拿票都很方便，一家人玩的都很开心，交通也挺好的，只是人很多 到处要排队,2020-02-16 17:18:25.610486
,2,152,qijiwang123,3,2020-01-29,22:35,小孩不算很多，但是要排队，大半天下来，其实体验不了多少职业。如果小孩懂英文，会更好玩,2020-02-16 17:18:25.613512
,2,152,M46****724,5,2019-07-05,19:34,非常棒的体验，赶上携程非常给力的票价，比天津的希乐城好太多，有时间的话一定要去体验。唯一孩子的英语要是更好些就完美了,2020-02-16 17:18:25.616493
,2,152,_M13****8584,2,2020-01-08,19:58,好多职业体验，一天都玩不全，很好的体验，全英外教课，孩子很喜欢！,2020-02-16 17:18:25.619636
,2,152,_WeCh****08715,5,2019-12-30,21:03,价格说明很实惠，地方很好玩，下次还在携程上买，记得要在携程上买,2020-02-16 17:18:25.622785
,2,152,_WeCh****08715,5,2019-12-30,21:03,价格说明很实惠，地方很好玩，下次还在携程上买，记得要在携程上买,2020-02-16 17:18:28.698127
,2,152,M22****7400,4,2019-09-07,13:30,非常震感，非常有现代感， 可以自己去盖印章，各种各样的图案适合学子们利用假期去看看。,2020-02-16 17:18:28.701440
,2,152,Alvin,5,2020-01-07,13:22,很有意思，人少，环境好。可以玩一整天。,2020-02-16 17:18:28.704415
,2,152,SISISIY,5,2019-07-08,21:17,亚洲唯一一个哦，孩子可以模拟各种职业，亲身体验乐趣，最后还可以集分数去换心怡的礼物给自己哦，父母们也有地方可以休息聊天哦 【景色】赞 【趣味】赞 【性价比】赞,2020-02-16 17:18:28.707465
,2,152,M14****892,5,2019-10-07,22:05,类似于国内的麦鲁小城，小朋友喜欢玩。只是一开始说是赚到六十元就可以换礼物，后来去时，说是只有一百多元的了。另外，二楼做披萨要先到一楼拿券。,2020-02-16 17:18:28.710502
,2,152,Alvin,5,2020-01-08,17:38,好好好好好好,2020-02-16 17:18:28.713538
,2,152,Alvin,5,2020-01-07,13:23,好好好好好,2020-02-16 17:18:28.716527
,2,152,139****6602,5,2018-02-20,19:14,很好，人不多，孩子在里面泡了一天。就是空气太足了点,2020-02-16 17:18:28.719540
,2,152,_WeCh****706981,4,2019-02-11,22:41,很不错的体验 孩子玩的很高兴。如果孩子英语不太好 有些项目玩不了。,2020-02-16 17:18:28.722598
,2,152,summer319s,5,2019-05-20,12:18,非常好玩的地方，孩子可以扮演很多角色，全程英文，但小孩一直有上英文课所以也大多能跟上。每个项目都体验的话，游玩一天都不嫌多，更适合休闲游，走马观花的话可能不太适合进去。我每次都会事先确认携程是官方合作，订票超级方便。,2020-02-16 17:18:28.725687
,2,152,_M13****6432,5,2018-03-01,18:46,不错，组团去的中国小学生们，不排队，大声喧哗，拥抢位置，满嘴都是这个赚钱多，那个赚钱多，注意力仍然和大人一样都放在假钱上，根本不关心自己做的是什么。但是不能怪小孩，领队的老师根本不教育人性和礼仪，因为领队的老师也根本不懂谦让和礼节。十分丢人现眼。没辙。希望出门在外能时刻想着点，不能为国增光也别再摸黑了！,2020-02-16 17:18:32.046129
,2,152,M25****4240,4,2018-09-22,17:06,在国内有类似的儿童体验馆，只听过没去过，终于有机会试一下，孩子超级喜欢，因为每个孩子都有此刻梦想的职业，在他们眼里每个行业都是美好的，职位不分贵贱,2020-02-16 17:18:32.049443
,2,152,ws****fan,5,2017-06-18,16:08,小朋友很喜欢啊，玩得连饭也不想去吃，如果时间够还是值得去一次的，人少秩序良好，就是英文烂有点累。,2020-02-16 17:18:32.053204
,2,152,达达和妮妮,5,2018-11-05,22:12,如果你是第一次来到新加坡，怎能不到这里去感受一下别样的东南亚风情,2020-02-16 17:18:32.056337
,2,152,GeorgiaY,5,2019-10-13,09:37,不适合4岁以下的小朋友，长大一点再去吧。,2020-02-16 17:18:32.059449
