REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/hiiong888,hiiong888,"
Singapore, Singapore",,300,120,2020-01-30 10:43:42.684671
https://www.tripadvisor.com.sg/Profile/sanj1141,sanj1141,"
Dhaka City, Bangladesh",,18,4,2020-01-30 10:43:43.097832
https://www.tripadvisor.com.sg/Profile/Asim A,Asim A,"
Chicago, Illinois",,95,23,2020-01-30 10:43:43.420730
https://www.tripadvisor.com.sg/Profile/Travelbounded,Travelbounded,"
Karachi, Pakistan",,64,44,2020-01-30 10:43:43.793921
https://www.tripadvisor.com.sg/Profile/mahveshf,mahveshf,"
Houston, Texas",,18,6,2020-01-30 10:43:44.165756
https://www.tripadvisor.com.sg/Profile/489anasm,489anasm,"
Riyadh, Saudi Arabia",,40,21,2020-01-30 10:43:44.493669
https://www.tripadvisor.com.sg/Profile/SurfingWild,SurfingWild,"
Bandung, Indonesia",,1175,848,2020-01-30 10:43:44.887449
https://www.tripadvisor.com.sg/Profile/503sergiym,503sergiym,"
Dublin, Ireland",,500,106,2020-01-30 10:43:45.242202
https://www.tripadvisor.com.sg/Profile/div106,div106,"
New Delhi, India",,364,123,2020-01-30 10:43:45.607554
https://www.tripadvisor.com.sg/Profile/SyedZubairHa5an,SyedZubairHa5an,"
Kuala Lumpur, Malaysia",,49,33,2020-01-30 10:43:45.926922
https://www.tripadvisor.com.sg/Profile/Tony W,Tony W,"
Sydney, Australia",,2716,846,2020-01-30 10:43:51.896940
https://www.tripadvisor.com.sg/Profile/Sitta,Sitta,"
Sweden",,227,92,2020-01-30 10:43:52.242528
https://www.tripadvisor.com.sg/Profile/RahulMD,RahulMD,"
New Orleans, Louisiana",,902,360,2020-01-30 10:43:52.537386
https://www.tripadvisor.com.sg/Profile/Sid5515,Sid5515,"
Bangi, Malaysia",,139,41,2020-01-30 10:43:52.934024
https://www.tripadvisor.com.sg/Profile/TatyKusuma,TatyKusuma,"
Jakarta, Indonesia",,15,3,2020-01-30 10:43:53.280442
https://www.tripadvisor.com.sg/Profile/Mazmannan,Mazmannan,"
Basingstoke, United Kingdom",,865,280,2020-01-30 10:43:53.667491
https://www.tripadvisor.com.sg/Profile/FitriP180,FitriP180,,,2,,2020-01-30 10:43:53.985209
https://www.tripadvisor.com.sg/Profile/CanisHan,CanisHan,"
Seoul, South Korea",,2986,27374,2020-01-30 10:43:54.380009
https://www.tripadvisor.com.sg/Profile/ellixa_lbs,ellixa_lbs,"
Medan, Indonesia",,7,5,2020-01-30 10:43:54.767839
https://www.tripadvisor.com.sg/Profile/CandyCin,CandyCin,"
Hanoi, Vietnam",,113,44,2020-01-30 10:43:55.076270
https://www.tripadvisor.com.sg/Profile/WenYap_spc,WenYap_spc,"
Luzon, Philippines",,27,22,2020-01-30 10:44:00.894782
https://www.tripadvisor.com.sg/Profile/suhailsidd,suhailsidd,"
Mumbai, India",,99,51,2020-01-30 10:44:01.275059
https://www.tripadvisor.com.sg/Profile/cemarti5151,cemarti5151,"
Ave Maria, Florida",,43,18,2020-01-30 10:44:01.623272
