REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,52,https://www.tripadvisor.com.sg/Profile/CameronR1963,700289882,18-08-2019,1,Dissapointing,"Harassed by business owners / staff as we walked, to the point of annoying (have spent a lot of time in other countries but this made them all look tame as far as touts went)

Chose a ""Authentic Chinese Restaurant"" at #50. 2 of the most pathetically watered down cocktails I've ever had. Then the ""average"" dumplings arrived....with the watered down soy. The bottom of the area on plate where soy was had been coloured black and hid the fact that the sauce was so watery is was a joke.

Couldn't get out of the whole area fast enough",08-2019,Family,2020-01-30 14:11:53.736907
,1,52,https://www.tripadvisor.com.sg/Profile/BAJAJ77,699090233,15-08-2019,4,"Good views , very clean","Nice fun for kids and elders . Kids and elders alike both enjoyed . Abit expensive though , but it’s a good outdoor activity",08-2019,Family,2020-01-30 14:11:54.100607
,1,52,https://www.tripadvisor.com.sg/Profile/hahabye,683434653,22-06-2019,4,Really Cool Area,Had lunch in the area and walked around afterwards. Super cool architecture and a very fun walk along the river. Definitely worth a visit while in town.,06-2019,Family,2020-01-30 14:11:54.447342
,1,52,https://www.tripadvisor.com.sg/Profile/Joy_Sinha,652790204,16-02-2019,5,Boat Quay @ Singapore,"A popular and historical Quay in Singapore, situated along Singapore river, sandwiched between Clarke Quay and Marina Bay. Numerous restaurants , drink bars bars are aligned along the waterside at Boat Quay. These bars and restaurants are mostly old shop houses which have been conserved. The cosmopolitan banking sector lies behind Boat Quay. The parliament house is located opposite to Boat quay.
There are Conserved shop-houses that line both sides of Circular Road at Boat Quay.

The night view of the restaurants and pubs along the Singapore River are wonderful and enjoyable. Also there are several Sculptures at Boat Quay that depict activities carried out on the banks of Singapore River in the 19th and 20th century. There are light and fountain shows during the evenings at Boat Quay. An evening stroll at Boat Quay with a drink or two is a great option.",01-2019,Family,2020-01-30 14:11:54.855509
,1,52,https://www.tripadvisor.com.sg/Profile/GDay1044,643949422,06-01-2019,4,Old and new in harmony,"Continuing our casual walk along the south western bank of the Singapore river we came to Boat Quay a restored area of old riverside buildings with a backdrop of present day concrete monoliths towering over them - plenty of benches to sit and take in the river which did have much traffic and lots of restaurants, mostly tourist orientated as you approach the Elgin Bridge which you can walk under and then on to Clarke Quay opposite",12-2018,Family,2020-01-30 14:11:55.251080
,1,52,https://www.tripadvisor.com.sg/Profile/dmonchaud,603118040,06-08-2018,4,Turistic but beautiful,Yes the place is touristic (especially near the famous Merlion) but if you do the whole walk around the bay (1h - 1h30) you will have access to different views that change as a function of the day light..,08-2018,Family,2020-01-30 14:11:55.605560
,1,52,https://www.tripadvisor.com.sg/Profile/Woodychester1,601618721,01-08-2018,4,Touristy but worth a visit,"Quayside full of restaurants and bars, quality is variable but fun place to visit in the evenings, however you will be accosted every 3 steps by every restaurant owner inviting you to enter their restaurant or bar. Displays of live crabs impressive but prices for chilli crab are also increased.",07-2018,Family,2020-01-30 14:11:56.141438
,1,52,https://www.tripadvisor.com.sg/Profile/MadsDK,598777295,23-07-2018,3,Restaurants on the river side,"A place to dine along the riverside, however, also the most touristic place in Singapore. Remember to check out the places here on TripAdvisor before eating there. There are so many other nice places to eat in Singapore that I would not recommend eating there. Prices are high with average quality food.",07-2018,Family,2020-01-30 14:11:56.467200
,1,52,https://www.tripadvisor.com.sg/Profile/821adrianyong,582534264,25-05-2018,4,Boat Quay - Great river views and great eats and watering holes,This is definitely a place to unwind from work or to satisfy your tummies or just to pause to see the world go by with a good beer in your hand. Great for get together in a casual environment in the evenings and night time. A convenient place near the business centre and downtown area too. Let the pictures convince you.,02-2018,Family,2020-01-30 14:11:56.827553
,1,52,https://www.tripadvisor.com.sg/Profile/PushExplore,580279063,15-05-2018,5,River Side Restaurants,Boat Quay is famous for its river side restaurants and also an place where you can grab a boat to explore the Singapore river and the Marina bay. Its busy during lunch hours but busier over dinner.,08-2017,Family,2020-01-30 14:11:57.187462
,1,52,https://www.tripadvisor.com.sg/Profile/martynr164,576201193,28-04-2018,5,Are you hungry,"After visiting the Merlion on our Friday evening river walk the next place we came to was Boat Quay, what a super atmosphere & so many restaurants to chose from along the quay with seating along the river bank.",04-2018,Family,2020-01-30 14:12:03.011939
,1,52,https://www.tripadvisor.com.sg/Profile/AsisBandyopadhyay,574475215,20-04-2018,4,River side Dining Pleasure,Right adjacent to the Raffles Place on the river side street is known as Boat Quay. The river bank is laced with eateries and bars. We visited the area in the afternoon and had dinner at night. The walk on the street is pleasant. There are plenty of restaurants with different cuisines. Almost every shop has an extended sitting area across the street on the river bank. Some shops display living seafood like crabs at their respective counters. There are some bars with interesting names! Quite a few shops serve Indian dishes. The area is clean and well lit. Our dinner at ‘Kinara’ was enjoyable. The evening lights and their amazing reflections on the rippling waters created a cool and bright atmosphere.,03-2018,Family,2020-01-30 14:12:03.417261
,1,52,https://www.tripadvisor.com.sg/Profile/vipi0017,554880758,20-01-2018,5,Romantic,For dinner its better than Clarke quay as its more quite & romantic . Moreover with children its better as not so crowded and not loud music,10-2017,Family,2020-01-30 14:12:03.765141
,1,52,https://www.tripadvisor.com.sg/Profile/rohanpillai1,551897913,06-01-2018,4,Relaxing,Amazing place to relax with friends and families. Good food and drink options available here and on circular road which is at the back of Boat Quay. Try Chilli Crab here in any restaurant.,10-2017,Family,2020-01-30 14:12:04.135386
,1,52,https://www.tripadvisor.com.sg/Profile/Anupam18,540551411,13-11-2017,3,Just Another Attraction,"The area by the river (stagnant) has been very thoughtfully developed. It is famous for its vibrant, vivacious night life and ambience, and plathora of eatries and bars. It is a must in every tourists' check list as it has a life of its own.

Personally we had highly over priced mediocre Indian food, but we had fantastc cokpany so no crib. There is an icecream vendor who is very popular for his histronics than ice cream. Enjoy the ice cream treat here.

Towads one end there are two rides as Extreme Sport. Safe but requires guts. Enjoy the rides skip the photos (buy only if the right expression is captured). Cheers",09-2017,Family,2020-01-30 14:12:04.508499
,1,52,https://www.tripadvisor.com.sg/Profile/Suprio2012,537563453,01-11-2017,4,Diwali visit,"beautiful place to spend your evening. temperature is cool, clean surroundings. A nice place to spend couple of hours and relax",10-2017,Family,2020-01-30 14:12:04.874328
,1,52,https://www.tripadvisor.com.sg/Profile/Fee70,529726058,04-10-2017,4,Worth a visit and a bite to eat.,"We came here twice. On the Friday night we ate Chinese and the Sunday night they offered Free drinks to us just to get us in the door. Lots of choices to choose from, just depends on what you feel like. There is seating inside and out. Its nice just to stroll along and get the feel for it if you don't want to eat anything.",09-2017,Family,2020-01-30 14:12:05.241997
,1,52,https://www.tripadvisor.com.sg/Profile/abutaiyab,519720863,31-08-2017,4,Gentle walk of peace,"Its a pleasant peaceful walk in the boat quay.Except for mid noon! Its a nice place to sit around doing nothing by the side of the river, eating ice cream,popcorn,chatting around. Nice place i liked it.",07-2017,Family,2020-01-30 14:12:05.600942
,1,52,https://www.tripadvisor.com.sg/Profile/tracycV6834NZ,504951857,24-07-2017,5,Great Lunch,There are many restaurants and bars along the riverfront. They all offer good dining specials. We enjoyed a bite to eat with our family after a nice walk along the riverfront,07-2017,Family,2020-01-30 14:12:05.965546
,1,52,https://www.tripadvisor.com.sg/Profile/mosesmisfah,504323775,22-07-2017,5,Love trip,"I was with my wife in 1998, again i have done ride May 2017 after 18 years was nice trip and maintain the heritage & the hospitality",05-2017,Family,2020-01-30 14:12:06.317428
,1,52,https://www.tripadvisor.com.sg/Profile/meaneyanne,492874690,14-06-2017,5,Tropical mood,"Boat Quay is fabulous. Close proximity to the CBD of Singapore. Restaurants galore, beautiful restaurant architecture. The Singapore River is at your feet. Beautiful to stroll along and take in all that Singapore has to offer. Not to be missed.",08-2016,Family,2020-01-30 14:12:12.040388
,1,52,https://www.tripadvisor.com.sg/Profile/raymondb143,475379648,14-04-2017,4,Great views but do not let your visit be ruined by a surprise with your restaurant bill,"There is no doubt that Boat Quay is a beautiful location by the river, with many restaurants on the bank of the river offering riverside seating and a great view of the river. Add to that the restored shophouses on the restaurant side of the river and you have the perfect picture for the tourist guides. And when you are there, you have at least 50 restaurants to choose from. So what could possibly go wrong? The answer is that the restaurant bill could be much much more than you were expecting. Most of the restaurants have the usual front of house staff urging you to stop and eat. Some are irritatingly aggressive, but no more so than other similar locations. The problem lies with the menus, because they often do not have prices, and when they do it is not necessarily helpful eg by showing a charge by weight. We sat down and ordered a straightforward meal for three. No starters - just a main course - and nothing expensive like crab or lobster. The menu seemed much the same as most of the other restaurants - all of the items were accompanied by a picture of the food. Something inside me told me to ask the price of the food that I had ordered. I was shocked when I was told that it would be S$216, plus 10% service charge plus GST. I said that was too much and that I would pay for my two cokes and a bottle of water and leave. The manager offered to reduce the price by 30%, but I still thought that excessive. I was charged S$18 for the drinks - one of the most expensive cokes that I have ever had! When you compare the price asked with the typical price that you would pay at one of the Hawkers (the name given to the restaurants found all over town), namely S$15 maximum per person, the Boat Quay prices are astonishing. Of course you expect to pay extra for the great view and atmosphere, but four times as much? My problem is not so much that the prices are excessive (they are in my opinion) but that they are not on open display. You do not necessarily know what you are going to pay and of course once you have eaten the food you have no option. My advice is that when you order, ask them to tell you how much the bill will be BEFORE they start to prepare the food, so that you can decide whether it is acceptable. And watch out for the 10% service charge and GST which probably will not be shown to at this stage but will add almost 20% to the price.",04-2017,Family,2020-01-30 14:12:12.360254
,1,52,https://www.tripadvisor.com.sg/Profile/AnitaK22,475144311,13-04-2017,4,Lovely and Historical,"Great place to learn about the history of Singapore's colonial past and also to take many photographs as keepsakes. Lots of art and sculptures along the way for the art buff. I would skip the eateries on either side of the river because they are all rather pricey. Not a great place on rainy days. And do bring along an umbrella or cap for the sunny days. As I mentioned, loads of interesting historical things to look out for. Do not miss.",10-2016,Family,2020-01-30 14:12:12.749248
,1,52,https://www.tripadvisor.com.sg/Profile/John B,462841042,26-02-2017,4,Look at part of the original Boat Quay,"Cross the bridge to the Asian Museum, turn left and walk along the river to the next bridge. Just before the bridge, look across river and you see the shop fronts that were there in the 1800's before the recent high rise developments. The shops along this
quay are mostly restaurants serving excellent seafood and other dishes.",02-2017,Family,2020-01-30 14:12:13.108690
,1,52,https://www.tripadvisor.com.sg/Profile/JJC159,453993096,22-01-2017,2,Touristy,"The dock boasts nice views, but all the restaurants look too touristy, with touts etc and pricey for what they offer. Better eat elsewhere.",01-2017,Family,2020-01-30 14:12:13.420417
,1,52,https://www.tripadvisor.com.sg/Profile/BhawaniPathania,445792373,21-12-2016,4,Another jewel on the river..,"The second most famous Quay after the Clarke, this one too has a similar setting. Restaurants, pubs, night clubs, people selling curios, tattoo parlours.

It is a full on assault on your senses especially on the weekends. Rates are approx 30 to 40 percent steeper, and what you are paying for is the location and experience rather than food.",11-2016,Family,2020-01-30 14:12:13.785768
,1,52,https://www.tripadvisor.com.sg/Profile/nellielim,443650322,12-12-2016,3,Expensive and touristy,Nice for a walk to take in the sights. There are lots of restaurants and bars to cater to the young crowd and tourists. I personally find this place expensive and touristy.,12-2016,Family,2020-01-30 14:12:14.146741
,1,52,https://www.tripadvisor.com.sg/Profile/KhaledA48,441853383,04-12-2016,3,relaxing place,I liked it because: it is good relaxing place cool cafes and restaurants around around the area close to city center,08-2016,Family,2020-01-30 14:12:14.490917
,1,52,https://www.tripadvisor.com.sg/Profile/champagnesupern0va,433395491,01-11-2016,1,Disastrous and Unimaginative Revamp,"What on earth have the government of Singapore done to Boat Quay? This was once a very nice place to sit beside the river and have a drink and/or a meal. A great setting with decorative awnings which differed from outlet to outlet. Now, in an apparent attempt to upgrade and probably modernize the place, Boat Quay has become typical of what we see happening in the rest of Singapore. The character has been completely lost with the use heavy, black, uniform steel girders stretching the whole length of the quay side which has absolutely no character whatsoever. There is very little protection to diners when it rains if sitting close to the edge of the quay. Don't the government realize what a gem they have, or did have in Boat Quay? I have been coming here for over twenty years and was looking forward to seeing the change; but can't say how disappointed I was. It seems like the whole refurbishment has been done ""on the cheap"" with absolutely no creativity or imagination. The whole length of boat quay has been replaced by a standard width (to save cost I would guess) of heavy metal awnings which means where the wider part of the quayside exists, there is considerable lost space. This will inevitably mean that now some restaurateurs will lose money because they can no longer fit in as many tables.

Added to the sterile look of the place is the ridiculous decision to increase the rents of all the businesses which operate there, This cost, no doubt, will have to be passed on to the customers, thereby making an already expensive place to socialize even more expensive. And no doubt also, you will see more and more establishment close and re-open than before. Another money making scheme by the establishment? I think so.",10-2016,Family,2020-01-30 14:12:14.864540
,1,52,https://www.tripadvisor.com.sg/Profile/arunkumard2014,427248815,12-10-2016,5,Best hotels and relaxing dinner on the bay,"Best hotels and relaxing dinner on the bay. Lot of sea food restaurants, bit pricey but worth the ambiance and location. best to hang out drink and have dinner with friends.",06-2016,Family,2020-01-30 14:12:15.260986
