REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,41,https://www.tripadvisor.com.sg/Profile/Vayu43,695351387,04-08-2019,4,Pleasantly Surprised,Was pleasantly surprised to see a wetland reserve in Singapore. The route from the city also was lined with high trees giving a feeling that one is approaching a forest area..Very welll maintained swamps and mangroves.Sawa few birds and monitor lizards .,08-2019,Family,2020-01-30 09:52:17.514422
,1,41,https://www.tripadvisor.com.sg/Profile/Miketwz,690026914,16-07-2019,5,A small place nice for relax and easy walking trail suitable for family too,"Although some part still under renovation or upgrading, but overall, a nice place to walk. Bus service available too. Great for family too.",06-2019,Family,2020-01-30 09:52:17.845884
,1,41,https://www.tripadvisor.com.sg/Profile/prvenkatr,687974583,09-07-2019,4,Peaceful Marshlands with beaming wildlife,"It is a great place to visit with family. Kids will be able to see the wildlife in their natural habitat. Crabs, storks, mudskippers (fish found only in marshlands), lots of big spiders, wild dogs and Kingfishers can be seen here. Some times one can spot crocodiles also. Families will be able to go around peacefully since this place is not overcrowded. Sungai Buloh is one of the last places in Singapore where people can see marshlands. It is free to enter. It is better to carry some mosquito spray or patches.",08-2018,Family,2020-01-30 09:52:18.248348
,1,41,https://www.tripadvisor.com.sg/Profile/Pradeep Kumar C,678999465,05-06-2019,3,A place for naturalists,Need to visit very early to catch glimpses of birds.During my morning visit didn't get to see much apart from the odd squirrel. Connectivity to MRT stations is necessary.,05-2019,Family,2020-01-30 09:52:18.595871
,1,41,https://www.tripadvisor.com.sg/Profile/KhadBi,664911293,09-04-2019,4,Quietest Time Out,"If I were to pick a place in Singapore to walk, collect myself and breathe relatively fresh air, I would come here. it's a bit out there but it's Singapore. How far can it be, really. Views were amazing from the architectures, I did manage to see a croc, lots of birds. Saw a snake too. Tons of spiders. Bring a friend or two. I went for a walk with my 7 yr old. she enjoyed it. Bring a camera, a towel and sunscreen. and insect repellent. Walking shoes and shorts.",02-2019,Family,2020-01-30 09:52:18.992437
,1,41,https://www.tripadvisor.com.sg/Profile/PhilJR70,655664044,01-03-2019,4,Wildlife,"A lovely walk through the wetland reserve, with plenty of wildlife. We saw crocodiles,, an otter, and plenty of bird life. The reserve is just across the sea from Malaysia, and an easy train ride to Kranji followed by a short bus trip. The only downside is that there’s a bit of rubbish / plastic waste that is blown in to the reserve from the sea, which is disappointing.",02-2019,Family,2020-01-30 09:52:19.350512
,1,41,https://www.tripadvisor.com.sg/Profile/Raz5253,647308469,21-01-2019,4,COMFORT WITHIN NATURE,Being in Singapre you dont get to be with much nature and animals. So this is truly a great walk through raw nature and get to see lots of surprising animals and birds. Enjoyed the walk amongst the flora and fauna.,12-2018,Family,2020-01-30 09:52:19.636913
,1,41,https://www.tripadvisor.com.sg/Profile/Chermeee,646709931,18-01-2019,5,"Flying fishes, monitor lizards, birds, otters, crocodiles...etc","Great place to take your kids, especially when you don't want to pay SGD33 to visit the zoo. The 3 km nature trail is moderately easy and good exercise for both kids and elderly. If you have difficulty spotting animals just ask any of the numerous photography enthusiast (look for the uncles carrying those humongous $20k telephoto lens) and they will happily point you in the direction of the nearest animal.",01-2019,Family,2020-01-30 09:52:20.012504
,1,41,https://www.tripadvisor.com.sg/Profile/Exceeding_Joy,642139367,29-12-2018,4,Great place to see some wildlife,"A great place to walk, hike, linger and see some wildlife. Suitable for all ages. We saw many avid photographers there hoping to catch some wildlife in action. It was amazing! Will definitely visit again.",12-2018,Family,2020-01-30 09:52:20.337888
,1,41,https://www.tripadvisor.com.sg/Profile/div106,641565493,26-12-2018,5,A great place to enjoy nature,"Sungei buloh wetlands is a beautiful place amidst nature that is a place to view the mangroves. If one is lucky, one can also see some monitor lizards and other animals and birds. Good for a long trek .",12-2018,Family,2020-01-30 09:52:20.617063
,1,41,https://www.tripadvisor.com.sg/Profile/martinhelmantel,629745835,31-10-2018,5,Perfect piece of nature,"I’ve been to this reserve several times. It’s in fact a surprise to see a reserve like this in a city like Singapore, all over the city you see new condos and office building rising. We were lucky to see several crocodiles and monitor lizards. Worth a visit! Also for kids a fantastic place.",05-2018,Family,2020-01-30 09:52:26.532316
,1,41,https://www.tripadvisor.com.sg/Profile/Roger H,628623873,27-10-2018,5,A beautiful tropical nature exploration,"This is a secret that lies in waiting for those that do more in Singapore that walk down orchard road, go to boat quay or the zoo. This is a very special treat an hour and half tropical walk to explore mangroves and natural wild life. Its well build out and easy for Ll the family to explore. Best time is early mor ong to caych sight of the wildlife and walking in silence you hear wildlife call8ng to you",06-2018,Family,2020-01-30 09:52:26.892529
,1,41,https://www.tripadvisor.com.sg/Profile/casadeta,613321838,03-09-2018,5,Lots of animals and insects. Great pods structure. View to Johor Bahru.,"A clip from a travel magazine of a ""pod"" with dropback of the Johor Bahru skylines attract me. I have brought my kid to Singapore twice, and thought a visit to the lush swampland is a must to know the island better. The well-designed those pod structures and elevated walkways make a coherent experience. The former creates punctures as specific bird-watching (side-shaded) spots while the latter provide clear links.",08-2018,Family,2020-01-30 09:52:27.202890
,1,41,https://www.tripadvisor.com.sg/Profile/Tim_Tina_Y,603779429,07-08-2018,4,The crocodile sign is for real.,"Love to visit this reserve, there are so many things to see while we walk around the reserve. We had seen big and small crocodiles in the reserve a few times. We used to joke the crocodile signs around the area are fakes. But after sighting the crocodiles for a few times, it was really no joke.",06-2018,Family,2020-01-30 09:52:27.544743
,1,41,https://www.tripadvisor.com.sg/Profile/penni51,601203378,30-07-2018,5,wonderful,"a great place to visit to get a taste of countryside outside the city
the MRT took half an hour from the centre and the bus (925) was easy to find outside Kranji MRT station
we were sad not to see crocodiles but we saw kingfishers, mud-skippers, fish and a huge moth",07-2018,Family,2020-01-30 09:52:27.878742
,1,41,https://www.tripadvisor.com.sg/Profile/K P,599126073,24-07-2018,5,An unusual part of Singapore..,"I joined a bird watching group for this. Even though I am not much a bird spotter, the walk was interesting and refreshing. We even came across a monitor lizard basking in the sun along the path. There were even some monkeys there. Just remember to bring along an insect repellent though - you can get some nasty bites especially near the swamp area while you enjoy the mud-skippers..",05-2018,Family,2020-01-30 09:52:28.180867
,1,41,https://www.tripadvisor.com.sg/Profile/caroltay2018,599105343,24-07-2018,4,Sungei Buloh natural reserve,A nice place to take a walk into nature.. Free entry and many beautiful birds are sighted.. You can see lovely mangroves too.,08-2017,Family,2020-01-30 09:52:28.524405
,1,41,https://www.tripadvisor.com.sg/Profile/TheMortons001,571617966,07-04-2018,5,An amazing place,"We didn't get to see a croc but we did get to see monitor lizards, a paradise tree snake, mud skippers, snails, egrets, herons, and a lobster. The only downside for us is the heat but that's not surprising for us coming from Scotland.",04-2018,Family,2020-01-30 09:52:28.919121
,1,41,https://www.tripadvisor.com.sg/Profile/mrsmon2016,558048740,03-02-2018,5,Well worth the effort,"This is a substantial reserve which has been well developed with hides and walkways.
Within two hours we identified almost 40 species. The most numerous were the whimbrel of which there were 150.
Keep an eye out for the crocodiles!
Entrance is free.
Take plenty of water, insect repellent and a hat.
The tide rises a lot so ensure your trip is aligned to be an hour or two before high tide.",01-2018,Family,2020-01-30 09:52:29.283109
,1,41,https://www.tripadvisor.com.sg/Profile/adept1888,553897611,15-01-2018,4,We saw some crocs and other animals!,"While exploring the migratory bird trail we saw two crocodiles, several large monitor lizards, a snake, many unusual birds, and lots of fish (as a fisherman I was drooling the whole time, but since this is a nature reserve, no fishing allowed!).

The coastal trail was much less interesting, and like most beaches in Singapore, you could see all the plastic trash that washes up on shore from the cargo ships.

We were there during low tide. I plan to explore it again during different tides to see what's different.",12-2017,Family,2020-01-30 09:52:29.602593
,1,41,https://www.tripadvisor.com.sg/Profile/SonyGM,543722914,28-11-2017,5,May be my favourite reserve in Singapore,"I have been to this nature reserve many times before, and it really depends on who you are for whether or not you'd like it.

First of all, I recommend going fairly early in the morning, at about 8-9 o'clock. This is so because if you go later than these times, then there is a higher chance that you'll be engulfed in a swarm of mosquitos. That being said, you MUST bring bug spray even if you go early in the morning, to protect you from the itch and diseases carried by these mosquitos.

Secondly, the campus and cleanliness of the reserve from the bathrooms and huts standpoint quite varies. At the entrance point, I found the bathrooms and entrance deck area to be very appealing and clean. As you move into the giant loop of a path (just past the bridge), there are no bathrooms, and the huts you can find are weathered down a bit, considering that they are in the open air.

Finally, and what I find to be most important, is the wildlife. It is an extremely diverse area, from otters to birds of prey to crocodiles, it truly is a natural beauty. I come to this park nearly every Saturday to take pictures, and every time I go there's something really interesting to find or to look at, such as finding an Osprey.

All in all this park is very likeable, if you enjoy being outdoors and getting potentially getting dirty.",11-2017,Family,2020-01-30 09:52:35.457408
,1,41,https://www.tripadvisor.com.sg/Profile/RaymondTan1014,525280797,18-09-2017,5,Excellent sanctuary for animals,"Excellent sanctuary for animals but visitors here should behave in a more civil manner. Why? Because they are shouting at their top of their voices and chattering and laughing. It may not mean anything to you but you can spoil the shot of a photographer who has been waiting for hours or disturb a nesting animal or bird. Oh, please dun retort when other visitors advise you to keep your volume down.",09-2017,Family,2020-01-30 09:52:35.798486
,1,41,https://www.tripadvisor.com.sg/Profile/swnelson03,508627708,04-08-2017,5,Fantastic,"This Wetland Reserve is one of my favourite wildlife spots in Singapore. Especially on weekdays, there's barely anyone there and it is peaceful and calm. Combine this with the sound of the water and the birds and you already have a winner. There are several walks, we saw a few mudskippers but were unfortunately at the wrong time to see birds. A great visit if you love nature and it is a retreat off the beaten track.",07-2017,Family,2020-01-30 09:52:36.138023
