REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,62,https://www.tripadvisor.com.sg/Profile/chapter59hairsalon,682919793,20-06-2019,5,borrowed some cookery books,they have a good range of cookery books on loan and the librarian i met was indeed very helpful and tried all ways to find for me a particular cookbook which i had wanted to borrow.,06-2019,Family,2020-01-31 09:27:57.129016
,1,62,https://www.tripadvisor.com.sg/Profile/Pradip B,675443172,21-05-2019,5,"SPEND TIME HERE, KNOWLEDGE IS POWER","If one loves books, then this is a must-visit place in Singapore. We could not realise that there can be such a large, varied and rich collection of books in the city/state of Singapore. We spent around 4 hours here but that was not at all enough. Wish we had some more time at hand",05-2019,Family,2020-01-31 09:27:57.543572
,1,62,https://www.tripadvisor.com.sg/Profile/_evasmith03,667974514,21-04-2019,1,Study lounge,"My friend and I came to the national library to study in the study lounge. However, when we got there most seats were taken with peoples bags and books but no actual person there. We waited around for half an hour thinking that some people would come to claim there belongings but to our disappointment no one came.",04-2019,Family,2020-01-31 09:27:57.928189
,1,62,https://www.tripadvisor.com.sg/Profile/maryyeo,662619800,01-04-2019,5,Still one of our favourite places to go to,"The National Library of Singapore is good for so many reasons:
1. One of the largest libraries in Asia, 7 (or more) floors of books which are hard to find elsewhere.
2. Central location is great for meeting up with friends.
3. It has a mini-theatre space called the Black Box, a great space to support local arts and performances.
4. It also has unique exhibitions sometimes, most are free.
5. Study room is perfect for students, it has vending machines available for those study hunger pangs and...
6. Right outside the study room there is an outdoor rooftop garden! Great for catching some fresh air in between study blocks.

and now that we have kids...

7. The children's library at the basement is definitely one of the prettiest and most awesome, with a treehouse made up upcycled materials set up for the little readers, and a plethora of books to choose from, and in so many languages too, and literally books for all ages (from age zero!). Plenty of space and the clean carpets meant the little ones can enjoy reading at any corner of this children's library.",01-2019,Family,2020-01-31 09:27:58.318996
,1,62,https://www.tripadvisor.com.sg/Profile/Claire G,651135295,10-02-2019,3,Kids Fest,"I came here to see a show, I found it to be very expensive for 1 hour. I would reconsider and take the kids somewhere else.",02-2019,Family,2020-01-31 09:27:58.700222
,1,62,https://www.tripadvisor.com.sg/Profile/CarloP2162,621592181,03-10-2018,4,Whoa.,"I've never seen a city-state so dedicated to promoting reading and literacy. Librarians are helpful and the venues are adaptable to the needs and time restraints of people. They have branches in malls, which make them accessible to people all the more.",12-2017,Family,2020-01-31 09:27:59.014556
,1,62,https://www.tripadvisor.com.sg/Profile/Scenic815041,616234086,13-09-2018,4,Many have changed,It has been a long while since I last stepped into a library. So I decided to bring my little one to visit. I am surprise to see the huge collection of books and we could easily spend the whole afternoon there looking through the books.,09-2018,Family,2020-01-31 09:27:59.411047
,1,62,https://www.tripadvisor.com.sg/Profile/Marvin M,610704283,27-08-2018,5,best library lolz,I usually visit this library frequently on weekends but I did find a set of Encyclopaedia Britannica books in the Lee Kong Chian Reference Library lvl 8. In the central one that is in basement one there are newspapers and there are also FOREIGN ONES IN PRINT.,08-2018,Family,2020-01-31 09:27:59.729777
,1,62,https://www.tripadvisor.com.sg/Profile/iwannaw,592881691,04-07-2018,5,For book lovers,"I always drop by to visit NLB when I'm around. It's always nice going in into the community library at the basement, or browse around the available exhibitions at the same building. The children will love the children sections, with many books selections available. During weekends, there're storytelling in both English and Mandarin at certain timings. The library also held workshops that are mostly free, but need advanced registration. Check out their website for more details.",05-2018,Family,2020-01-31 09:28:00.077882
,1,62,https://www.tripadvisor.com.sg/Profile/Infomiss_trips,590096292,24-06-2018,3,Books for checkout are on the bottom floor,"Not a ton of selection if you're used to a more extensive library system. Many books we wanted were not in the library or would be only available in several months as the wait lists are long and perhaps the amount of copies is few. Plenty of seating if you want to hangout and read somewhere that isn't your home. Large space, but I don't find the layout very pleasing. The children's section looks nice. We were going to get a library card, but decided against it. The card costs ~40-50sqd a year and you have to pay for the card with an ATM card that has a pin number.",02-2018,Family,2020-01-31 09:28:00.426997
,1,62,https://www.tripadvisor.com.sg/Profile/Jannemojo,581643069,21-05-2018,5,"Lovely place, like a fairytale","My daughter 18+ months loved this beautiful area at the children’s section. It is like being in a fairytale. Beautiful, calm, and lots of books for the kids to enjoy.",05-2018,Family,2020-01-31 09:28:06.402193
,1,62,https://www.tripadvisor.com.sg/Profile/simondM4144FC,577762364,04-05-2018,5,THE MOST BEAUTIFUL LIBRARY IN THE WORLD,I drove by this amazing building on my way to the hotel from the airport and I realized I just had to go see it. From the ground level the building looks incredibly futuristic and makes an excellent spot for architectural photography. It's open to anyone and there are books on just about anything so that's great but the most amazing part was when I headed upstairs to the higher floors to see the view from the city in this amazing library. Of course be careful not to disturb all the students working in quiet but the law library has rows upon rows of fun knowledge and if you're lucky and ask a nice guard about a spot for a nice view then you will have one of the best views of the city.,04-2018,Family,2020-01-31 09:28:06.749057
,1,62,https://www.tripadvisor.com.sg/Profile/ashariyantip,567849661,21-03-2018,4,Endurable place..,My 6yo daughter loves to spend time here. Especially their tree house although its a little bit small and only provide max 25 kids. The books collection are very various and in good condition. Well designed interior for children. Nice place to spend whether its rain or sunny outside.,03-2018,Family,2020-01-31 09:28:07.137460
,1,62,https://www.tripadvisor.com.sg/Profile/ChenY1028,565601711,10-03-2018,5,Amazing,"never bored with this special place. maybe strange but yes, because of this library I want to come here everyday. a lot of this can be done. not an ordinary library. Love this place",02-2018,Family,2020-01-31 09:28:07.469851
,1,62,https://www.tripadvisor.com.sg/Profile/JK888Travel,564987921,07-03-2018,4,Relaxing quiet reading corner in the city.,"With more than 7 floors of creative, culture and art all in one building. Theater hall at the top floor, art exhibition hall at middle and ground floor and few floor with lots of books for book lovers. You should not miss this place if you stay around the area, relax yourself with some reading and art experience.",05-2017,Family,2020-01-31 09:28:07.870890
,1,62,https://www.tripadvisor.com.sg/Profile/extensiveparadise,563532672,01-03-2018,5,Peacful Libarary to spend the Afternoon in,"This library is huge, with many floors of books. The best part is that the children section often hold many different workshops. The children section has comfortable chairs and an organised library system that makes it easier to search for desired books.",01-2018,Family,2020-01-31 09:28:08.222119
,1,62,https://www.tripadvisor.com.sg/Profile/vipi0017,554889483,20-01-2018,5,Wonderland for kids,I would not have gone there but this place is great for kids . With endless section of books and separate children section having a tree house like small l forest etc & much more,08-2017,Family,2020-01-31 09:28:08.604138
