REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,28,https://www.tripadvisor.com.sg/Profile/Oddgumm,719740466,20-10-2019,5,Museum of Wow!,"My 10 year old girl did not want to leave, so we had lunch in the museum's exceptional cafe and did the floors again. As a San Franciscan, I know Asian art. This eclectic collection is on stellar display. Lunch and artefacts from the depths of the sea through the sands of time! The best.",10-2019,Family,2020-01-30 05:30:43.706307
,1,28,https://www.tripadvisor.com.sg/Profile/farouqtaj,694603265,01-08-2019,5,Lots of interesting displays covering key faiths in the Asia region,"This is a really nice place to visit if you are in the area. There is a lot to cover with displays covering Buddhism, Christianity, Hinduism and Islam in the region.",07-2019,Family,2020-01-30 05:30:44.078245
,1,28,https://www.tripadvisor.com.sg/Profile/436elisabethe,676445251,26-05-2019,5,"Compact, well endowed and enjoyable",This was a lovely morning activity for the family. The museum houses a large collection of pottery but also ornate pieces from the many different civilizations that occupy this region. Make sure you visit all the rooms. Each has pieces more interesting than the other.,05-2019,Family,2020-01-30 05:30:44.471235
,1,28,https://www.tripadvisor.com.sg/Profile/siddey2015,672579271,08-05-2019,5,Absolutely loved it,We spent 3 hours in the museum. The collection of artifacts is simply amazing. I will suggest go slow to enjoy the collection.,04-2019,Family,2020-01-30 05:30:44.789861
,1,28,https://www.tripadvisor.com.sg/Profile/468hdrl,670942524,02-05-2019,5,Great museum - a must do in Singapore !,"The Asian Civilisations Museum may be a bit tiny, but it's a place definitely worth to check out ! It is well-guided and the explanations are very clear and interesting, and there's a free paper gallery guide which sums up it all. My personal favourite was the ""Tang Wreckship"" part, first floor. Worth noting that in the ""Arabic Art"" section, there's a free children book about southeast asia.
(Free for Singaporian, 4S$ Foreign Student, Handiccaped, Senior 8 s$ full price)",05-2019,Family,2020-01-30 05:30:45.136462
,1,28,https://www.tripadvisor.com.sg/Profile/CraigH3,668191461,22-04-2019,5,Worth a look.,Really great presentation of the Angar Wat history and artifacts. Went with 17yo son who was not as impressed but very enjoyable if this is your type of attraction. Wasn’t too dear.,06-2018,Family,2020-01-30 05:30:45.517255
,1,28,https://www.tripadvisor.com.sg/Profile/dheersanghi13,667511904,19-04-2019,5,Asian Civilisation Museum - The Raffles Exhibit and the Tang Shipwreck,"The Asian Civilisation Museum (ACM), located near Clarke Quay, is dedicated to exploring the rich artistic heritage of Asia and gives great insight into life before the 20th century. It highlights Singapore’s history as a port city and provides informative exhibits that will change your perspective of people, places, and processes. I did 2 different tours of the ACM. The first one was about Sir Thomas Stamford Raffles and his time in Java, and the second was about the Tang Shipwreck.

Sir Stamford Raffles is known as the founder of Singapore. There are schools, roads, and various monuments named after him. But who was he really? According to our volunteer docent, “Raffles is a man of many monikers; scholar, scoundrel, administrator, plagiarizer, reformer, statesman.” This tour gives a peek into the life of Raffles from different perspectives. It details his thoughts, feelings, and mindset through his collection of art. Most Singaporeans remember Raffles due to his brief 10-month stay in Singapore but in reality, he rose to prominence during his residence is Java, Indonesia. The story of this man has been interpreted and misinterpreted hundreds of times. This tour also described the great empires of Java and the intricate relationship between Britain and its colonies. Additionally, displayed at the museum are several collections of art, trinkets, masks, puppets, gamelan ensemble, and more by Raffles. As a Singaporean Resident, this tour gave me a new understanding of the man who is so cherished by locals and foreigners alike.

In 1998, a shipwreck discovered near Sumatra islands, south of Singapore, was found to contain a remarkable cargo of ceramics, gold and silver objects. The story started about 1100 years ago, during the time of the Tang dynasty in China. Trade was flourishing between China, Southeast Asia, and the Middle East. The objects recovered show us the strong demand for rare objects, and the artistic skills possessed by craftsmen back then. This gallery, with its stunning artifacts and displays, tells a story of lost civilizations.

There were also some interesting quotes by the guides at the museum:
“Raffles is a man of many monikers; scholar, scoundrel, administrator, plagiarizer, reformer, statesman.”

“The Tang Shipwreck helps us understand arguably the most important period of human history, the time of the trade.”",03-2019,Family,2020-01-30 05:30:45.854175
,1,28,https://www.tripadvisor.com.sg/Profile/197gabes,650478223,06-02-2019,5,A place where history comes alive,"Housed in colonial style building, the place is a joy to visit. The admission fee is also reasonable considering how much the place has to offer.

All the exhibits are well curated, with plenty of space to move about. There are seats scattered around the different galleries to rest tired feet or for one to enjoy the display for a different perspective. The only downside is the layout of the place can take abit getting used to, but clear signage are scattered near entrance/exit to direct you around.

Be prepare to spend at least 2-3 hours to really appreciate what the place has to offer, get ready to lost yourself among the exhibits as each doorway will leads to more artifacts or surprises just waiting to be discovered. To complete to whole experiences do find out the timing for their guided tour, as the commentary from the guides are fantastic.

Since the place also houses 2 F&B outlets; Empress and Prive, there is no worries of not being able to find a place for a quick bite while visiting the place.",02-2019,Family,2020-01-30 05:30:46.224041
,1,28,https://www.tripadvisor.com.sg/Profile/KGB777,647482071,22-01-2019,4,An impressive museum,"I came back here twice in December with the kids. With young kids you need to keep a close watch so that they don't randomly decide to damage anything, but it's still worth a visit for them. More suited for adults though and you're probably more likely to enjoy the experience without having to supervise young children. Peaceful inside without too many crowds.",12-2018,Family,2020-01-30 05:30:46.617067
,1,28,https://www.tripadvisor.com.sg/Profile/Robert P,644386657,07-01-2019,5,Take the Guided Tours,"My wife and I visited the ACM in December 2018, and we are so glad we did. We have previously always passed this museum by when visiting Singapore, but my advice is to take one of the various and excellent free guided tours to really appreciate this fascinating collection of artifacts.
There is an excellent restaurant within the museum, so you can easily spend the morning and afternoon at this excellent and informative attraction. We cannot recommend it highly enough.",12-2018,Family,2020-01-30 05:30:46.927902
,1,28,https://www.tripadvisor.com.sg/Profile/SoniaD656,640903289,22-12-2018,5,Loved it!,So interesting and full of so much History - inclusive of Ancient artifacts. The kids (including the teenager) thoroughly enjoyed the visit and admission cost was quite reasonable.,12-2018,Family,2020-01-30 05:30:52.944452
,1,28,https://www.tripadvisor.com.sg/Profile/Chariss T,639419909,13-12-2018,4,Awesome display of exhibitions.,"They regularly have various themes of exhibitions every few months. Also, during major public holidays in Singapore, there are lots of activities suitable for children.",10-2018,Family,2020-01-30 05:30:53.252083
,1,28,https://www.tripadvisor.com.sg/Profile/katea507,631599250,07-11-2018,5,Amazing treasures of SEA.,"This was our last thing to do on this trip. In a way, I am glad. It would be hard for the other museums to live up to this.

The building itself harks to modern Japanese minimalsm, so architecture buffs would enjoy this place. But inside is a treasure trove of some truly outstanding artifacts of Asian origin.

Each section has its own mini guide/catalogue to the items on display. The sections relate to ship wreck, religion, performing arts etc. The special exhibits were included in the very small entry fee.

My teen son enjoyed each display and spent three hours asking questions I'd never expect from him. He now has an interest in Buddhism and the role local culture has on shaping it.

Some items originate from the Roman Empire! The work done to present and preserve such precious works of art is world class.",11-2018,Family,2020-01-30 05:30:53.638664
,1,28,https://www.tripadvisor.com.sg/Profile/Traveler O,627628900,24-10-2018,5,"Showcase of Regional Civilization, History, and Culture","Excellent, informative museum with great exhibits and explanations of the region's history. Many artifacts to be seen and temporary exhibits covering the area's history. Fascinating display. Worth a day trip. It's also located nearby plenty of other sites to see.",02-2018,Family,2020-01-30 05:30:53.991674
,1,28,https://www.tripadvisor.com.sg/Profile/martinhelmantel,627166058,22-10-2018,5,Interesting museum with a broad Asian scope,Still my favourite museum in Singapore. Gives you a clear view about the history of whole Asia. The voluntary guides are amazing with fantastic stories.,12-2017,Family,2020-01-30 05:30:54.378992
,1,28,https://www.tripadvisor.com.sg/Profile/Mazmannan,626200575,19-10-2018,4,Cultural education,"The Asian Civilisations Museum is opposite the Fullerton Hotel. It is a beautiful building which has exhibits on three floors.

The exhibits tell the story of Asian civilisation through the ages. In one gallery there is a story of a shipwreck. Other galleries have exhibits of jewellery, ceramic and porcelain pottery, art and calligraphy, depictions of various religious beliefs etc. All the exhibits are beautiful and are well documented.

The museum is a place of cultural education. I would recommend that you take a guided tour. There are many additional bits of information that the guide will give you.

At the end of your tour, you will welcome a visit to the cafe which sells a selection of hot and cold drinks and snacks. I would recommend a visit to the souvenir shop too.

The museum is open daily from 10am to 7pm - but on Fridays it closes at 9pm. Admission is free to Singapore citizens and permanent residents. Adult foreign visitors have to pay SGD8 - but if visiting on a Friday between 7pm and 9pm - the price is SGD4.",04-2018,Family,2020-01-30 05:30:54.749902
,1,28,https://www.tripadvisor.com.sg/Profile/tenith,623642076,10-10-2018,4,Tang Shipwreck exhibit a standout,We stumbled upon this museum on a hot day and the cooling building was a welcome reprieve from the hot sun. The highlight was the Tang shipwreck exhibit. The museum's collections were varied and vast and you could spend many hours wandering around. The kids got a little bored so it would be great if they would introduce more child friendly an interactive exhibits.,10-2018,Family,2020-01-30 05:30:55.112412
,1,28,https://www.tripadvisor.com.sg/Profile/Jacqueline121,613979593,05-09-2018,5,So interesting,A lovely gallery: everything is well set out and very interesting to an art or history enthusiast... or just anyone interested in seeing how history has linked different cultures and places together. I am particularly fond of decorative and functional art. The exhibition of a ship's cargo from an 8th century wreck is very interesting.,08-2018,Family,2020-01-30 05:30:55.447113
,1,28,https://www.tripadvisor.com.sg/Profile/davidvX5590PT,604549275,09-08-2018,5,Great museum. Free for Singapore national day,Interesting and well laid out museum. Fascinating exhibits of the trade routes from middle east to Asia,08-2018,Family,2020-01-30 05:30:55.744658
,1,28,https://www.tripadvisor.com.sg/Profile/sparkmel1985,600656111,29-07-2018,5,Interesting and intriguing museum,"Great museum that looks at all the different cultures, religions and exports of Asian countries across the centuries. We saw the Ankgor Wat exhibition from Paris as well as the normal museum and I learnt a lot and it was very interesting and different exhibit. Highly recommend a visit - also has some great activities for kids",07-2018,Family,2020-01-30 05:30:56.135074
,1,28,https://www.tripadvisor.com.sg/Profile/Steelgrey96,587966536,17-06-2018,5,Rare opportunity to see treasures of Angkor,"The museum is exhibiting treasures from Angkor Wat, lent by the Musee National des Arts Asiatiqe in Paris, which have never travelled out of Paris before. The exhibits are fabulous, presented sensitively, and leaves you with a sense of regret of how much South East Asia has lost through war and strife. The exhibit is on until July 22. There are also other galleries, such as the awesome Tang Shipwreck Display, which is worth a visit in its own right.",04-2018,Family,2020-01-30 05:31:02.124815
,1,28,https://www.tripadvisor.com.sg/Profile/PushExplore,580020897,14-05-2018,5,Museum for the art / history fans,The ACM as its better known is a heritage building and a must see if you like art/history. Its been around for quite sometime now and the typical British Colonial provides a unique look to the modern Singapore skyline.,08-2017,Family,2020-01-30 05:31:02.437169
