REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,26,https://www.tripadvisor.com.sg/Profile/Scar3crow,741068860,25-01-2020,3,Ask for price first if unsure.,Went here on Monday around 4pm. Be careful I did not ask for price first at the roast meat stall. Sorry no pic of that one but was more than double local dish prices.,01-2020,Family,2020-01-30 05:02:04.571128
,1,26,https://www.tripadvisor.com.sg/Profile/MariaH3615,737937816,09-01-2020,2,Very disappointing,"We went looking for a casual, tasty meal and were very disappointed. The ramen was watery, the gyoza under cooked and the fried rice was average. The chicken and rice (ordered by my 4 year old) was tasty. We had been to Newton a few nights earlier and all the food was great. Maxwell lacked the atmosphere and variety.",01-2020,Family,2020-01-30 05:02:04.836434
,1,26,https://www.tripadvisor.com.sg/Profile/naren_raykar,736014871,01-01-2020,5,Nice food at right prices.enjoyed,"A typical hawker centre having plenty of options. Enjoyed Good food at good prices.if you e comfortable eating street food under the roof, a must visit place",12-2019,Family,2020-01-30 05:02:05.174371
,1,26,https://www.tripadvisor.com.sg/Profile/anilrcc,722894604,01-11-2019,4,Plenty of choices,We loved the stalls selling Hainanese chicken. Lots of stalls with fresh juices too. It gets busy so be prepared to have to hunt for a free table.,02-2019,Family,2020-01-30 05:02:05.574672
,1,26,https://www.tripadvisor.com.sg/Profile/Seamus C,696214822,07-08-2019,5,"Great food, low prices, must even with kids","Maxwells is great. Fresh food cooked while you wait. Kids loved the choices. Chicken rice and Mango Ice were real favourites. Great spot to grab food and drinks, different stalls open different nights so walk around and enjoy.",07-2019,Family,2020-01-30 05:02:05.854690
,1,26,https://www.tripadvisor.com.sg/Profile/globedecker,693072669,27-07-2019,5,Incredibly good food at incredibly cheap prices. The best value on planet Earth.,"If I lived anywhere near here, I'd weigh at least 200 kilos. I have travelled a lot and Maxwell Center has a huge variety of amazingly great food at ridiculously cheap prices that is unmatched. Although I have yet to visit every Singapore hawker center, and I know some have a few more blockbuster (Michelin star) stands than others, considering you can get a mouth watering Hainese chicken rice dinner here for the equivalent of US$3 is unbelievable. A few stands down, a spicy bowl of laksa for US$3.5, are you kidding me!!! Add in a half liter ice cold Tiger beer for another US$5...I'm in heaven.

If you are a foodie (or just like eating tasty food) and don't mind dining in an unpretentious self-service environment, you really cannot go wrong at Maxwell Center.

If you are ever in Singapore please go here!",07-2019,Family,2020-01-30 05:02:06.266965
,1,26,https://www.tripadvisor.com.sg/Profile/adventurerdreams,690379582,17-07-2019,4,Great food for a great price!,"I would give them a five stars, but the seating is sparse for how busy they are. However, the food is delicious and reasonably priced! We got a variety, and were very pleased with it all. The line for the famous chicken rice was really long even though it was a little after 11:00 a.m.; however, we had some other delicious food. I'm glad we experienced this Hawker.",06-2019,Family,2020-01-30 05:02:06.634620
,1,26,https://www.tripadvisor.com.sg/Profile/angweihor,689427017,14-07-2019,5,Tong Xin Ju Special Shanghai Tim-Sum,"Delicious, to-die-for dumplings worth queuing for! Reasonably priced and generous portions. Hot & Sour soup that lets u works out a sweat. Everything is cooked to order so it’s piping hot when served. They are located in Maxwell Food Centre, unit number #01-92.",07-2019,Family,2020-01-30 05:02:06.920987
,1,26,https://www.tripadvisor.com.sg/Profile/MR_aust,688861725,12-07-2019,4,Great chicken rice,We had a good time here with a 5yr old. Clean and tidy. $5 for medium size chicken rice and $1.50 for sugarcane juice,07-2019,Family,2020-01-30 05:02:07.257380
,1,26,https://www.tripadvisor.com.sg/Profile/Lee K,687633936,08-07-2019,4,Walk around before you Buy,"This was our first food centre, and with two unsure teenage boys, we tried to settle in quickly. But I think the better idea is to look around and check out the different rows of stalls. Our mistake was getting some Hainanese Chicken (the staple dish of Singapore) without look at all the stalls. Had we just spent another 30 seconds to see the next row of stalls, we would have seen the famous Tian Tian chicken stall where there was a long line of foodies. Our Hainanese chicken (from another stall) was cold, and mediocre at best. We also got some Seafood Kway Teow, which was delicious.. and got some steamed dumplings. What I missed here was any INdian food.. which we went to Newton Centre for (it was expensive, but the BEST food we had since coming to Singapore).

Maxwell is decent, but take your time to find a place to sit and walk around before buying food.",07-2019,Family,2020-01-30 05:02:07.566259
,1,26,https://www.tripadvisor.com.sg/Profile/mcg1978,687468294,07-07-2019,5,Authentic cheap food,If you want the best authentic food in Singapore then you must visit the Maxwell food centre. They have a range of cuisines from different countries and are the cheapest in town. I visited this place every day of our holiday and was never disappointed.,07-2019,Family,2020-01-30 05:02:13.437767
,1,26,https://www.tripadvisor.com.sg/Profile/travelculturepassion,686219403,03-07-2019,3,Get amongst the hustle & bustle.,"Conveniently located near the hustle and bustle of China towns main attractions. Many stalls were vacant or closed during the Sunday dinner we visited. Still, not a bad choice should you wish to have authentic local food at a cheap price around $3 to $5 per serve. The famous stalls are very busy with long lines, so be prepared to wait or get there early. We were too hungry to wait, so tried other stalls and were still happy. Not as clean as I thought it would be, but overall it was a great dinning experience.",07-2019,Family,2020-01-30 05:02:13.772115
,1,26,https://www.tripadvisor.com.sg/Profile/DAG1AG1,686137913,03-07-2019,5,Awesome hawker stand food,"This is THE best place in Singapore for hawker style food. It’s close to Chinatown so you can go for a wander after your meal.
Dishes to definitely try - eggs with oyster and laksa
They have pretty good toilets too
Cash machines available but payment is generally in cash

Tip - the food here is better than Lau Pa Sat",05-2019,Family,2020-01-30 05:02:14.151173
,1,26,https://www.tripadvisor.com.sg/Profile/Jantreg,683177367,21-06-2019,4,Dinner,Had dinner maxwells tonight. Positives food was good Food was cheap Getting there is very easy Lots of tables so we could all sit down Negatives it does need a bit of a clean it did look a bit scuzzy,06-2019,Family,2020-01-30 05:02:14.521104
,1,26,https://www.tripadvisor.com.sg/Profile/MrsAngieMP,681420411,14-06-2019,5,"Authentic vibe, fantastic food choices","Fantastic food choices at a great price point (super cheap)!
Must try the tian tian hainanese chicken rice made famous when featured by the late and great Anthony Bourdain (May he rest in peace)
They more than live up to their reputation.
As with all hawker centres you also have various food/drink & sweet stalls available to satisfy any craving so be sure to come with an empty stomach!
I actually prefer this centre over lau pa sat as it didn’t have the pushy vendors.",05-2019,Family,2020-01-30 05:02:14.848900
,1,26,https://www.tripadvisor.com.sg/Profile/howmar36,673556379,13-05-2019,4,A lovely lunch,"After visiting the Buddha Tooth Relic Temple my two daughters and I walked over to Maxwell Food Centre. It is a huge area with lots of little eateries to choose from. We went to Lad and Dad and had fish, chips and peas which was absolutely beautiful. We sat at little tables on a type of stool and the whole place was very busy. If we were staying closer, we would certainly go back.",03-2019,Family,2020-01-30 05:02:15.245537
,1,26,https://www.tripadvisor.com.sg/Profile/mikempink,670921094,02-05-2019,5,Amazing variety of Singaporean entrees,"We departed Chinatown Food Street onto Bridge St. for a short walk to the Maxwell Food Centre, know as a Hawker Center. On the way you will pass the Buddha Tooth Relic Temple, reknowned for the tooth relic of Buddha. The Maxwell hawker food center is a hugh collection of Asian and Singaporian foods. It is like an airplane hanger food court. We tried a number of food entrees including the famous Hainanese chicken. It is hard to know what to recommend, the food was all so good and authentic. Prices were very reasonable and plenty of beer, including Singapore's Tiger beer. Plenty of souvenir shops as well.",04-2019,Family,2020-01-30 05:02:15.654851
,1,26,https://www.tripadvisor.com.sg/Profile/AnaAngelica,670691162,01-05-2019,5,Perfect place when eating on a budget in Singapore.,"It's difficult to choose from the variety of dishes from the different food stalls in this hawker market. Great quality at affordable prices. Ok, so table service is non existent, but where else can you eat such tasty dishes at these prices?
Look out for the queues of locals to find the best stalls.",01-2019,Family,2020-01-30 05:02:15.993656
,1,26,https://www.tripadvisor.com.sg/Profile/alhasan1909,666678194,15-04-2019,4,Food is really good.,We went to the Maxwell Food Center specially for Tian Tian Hainanese Chicken Rice a michelin star food stall. The hype is true really amazing Chicken Rice gets crazy busy had to wait half an hour in line but was worth it. The Hawker Centre is decent not the best in my view but pretty good cheap options. We walked from Chinatown MRT it took us about 15 mins. If you wanna try the best Chicken and Rice this is the place to visit.,02-2019,Family,2020-01-30 05:02:16.327806
,1,26,https://www.tripadvisor.com.sg/Profile/Sylvia P,657530705,10-03-2019,4,best hawker center in singapore,"i recommend you watch anthony bourdain and mike chen's strickly dumpling before you visit this place just to give you an idea what and where to eat here.
the tien tien haianese chicken rice made famous by anthony bourdain taste like our tinola but i still highly recommend it.
if you still dont know what to order, each stalls have signs that tell you which is singapore best food.
be kind and share table to fellow tourists. clean as you go",02-2019,Family,2020-01-30 05:02:16.718943
,1,26,https://www.tripadvisor.com.sg/Profile/whatmarkshoots,655609482,01-03-2019,5,"Good variety, good quality.","Good wanton noodles and rojak from these two stalls! The wanton noodle may look like a very small portion, but that's because I requested it. TBH, the rojak was very small plate for $3, +$1 of You Tiao. The amount of ingredients were not worth it, but the taste made up for it.

Thoroughly enjoyed the food. Not to mention the chicken rice and porridge are also the popular dishes here.",03-2019,Family,2020-01-30 05:02:22.482342
,1,26,https://www.tripadvisor.com.sg/Profile/traceymZ1102FC,652098711,13-02-2019,4,Great food at good price,Reasonably priced and decent food . Relaxed atmosphere. I would give 5 stars but lacks a decent breakfast offering .,02-2019,Family,2020-01-30 05:02:22.818714
,1,26,https://www.tripadvisor.com.sg/Profile/BimmerTaipan,646849171,19-01-2019,5,Ultimate destination for foodies,"If anyone claims they love Asian food and didn't stop here while in Singapore, then they have missed the whole purpose in life for enjoying great food at very very reasonable prices. Talk about so many choices, where to start? look for a long que of locals in front of a stall is one way. Some visitors may be concern about outdoor food vendors - fear not, Singapore has a strong reputation about cleanliness and food safety.",12-2018,Family,2020-01-30 05:02:23.184800
,1,26,https://www.tripadvisor.com.sg/Profile/dloo86,646771331,18-01-2019,4,Cheap local food,"If you want some cheap and local food, this is one of the places to go. Lineups for the popular stalls can get quite long but the food is great and you can't beat the price. Hainanese chicken is a definite must try. A lot of other good fresh drinks, like sugar cane and coconut juice.",01-2019,Family,2020-01-30 05:02:23.508554
,1,26,https://www.tripadvisor.com.sg/Profile/ginnama,645636954,14-01-2019,5,Authentic Asian food!,"Delicious, cheap variety of food. Any food court in Singapore is a wonderful experience. We never at anywhere else. The people at the food stalls work so hard in the heat and bustle--truly inspiring. Don't forget to try the local icy cold drinks and desserts. Ice kachong is such a treat!!",01-2019,Family,2020-01-30 05:02:23.899432
,1,26,https://www.tripadvisor.com.sg/Profile/ExVotoFatum,644715436,09-01-2019,3,"Very local food , charming but not everyone’s taste","We tried different local dishes , inspired by local newspaper reports which were attached at the foodstall. Owners were friendly , locAl, food was tasty and not overpriced, worth a visit if you do not mind hawker atmosphere, I am sure there are better places",01-2019,Family,2020-01-30 05:02:24.256587
,1,26,https://www.tripadvisor.com.sg/Profile/captk2071,644436747,08-01-2019,4,Authentic and good value but quality varies,"The Maxwell centre was on our must-see list and we made the trek there on a hot sunny afternoon. On the whole, the centre did not disappoint. It is an authentic hawker centre with a dazzle variety of food stalls including some very famous ones. Most are excellent in quality and value but there are the odd ones that are a bit so-so.",12-2018,Family,2020-01-30 05:02:24.581082
,1,26,https://www.tripadvisor.com.sg/Profile/Julia C,644171620,07-01-2019,5,Fantastic food,"Low key food market with great cheap food, heaps of stalls! Also cheap beer even Erdinger Hefeweizen!",01-2019,Family,2020-01-30 05:02:24.906515
,1,26,https://www.tripadvisor.com.sg/Profile/Baldrick X,643721635,05-01-2019,5,"Brilliant range, brilliant food and brilliant price","This place is full of locals. That’s always a good sign. There is a ludicrous range of food options including some western options if you are travelling with an unadventurous child.

This is a must do in Singapore. It touches the edge of China Town so fits in well with a visit there.",01-2019,Family,2020-01-30 05:02:25.274798
,1,26,https://www.tripadvisor.com.sg/Profile/Wanderlust_Tarrants,632282771,10-11-2018,5,Loved this Hawker Centre,"We were staying nearby so ate at Maxwell every night of our stay in Singapore. We travelled with two children aged 8 and 12 who are fussy eaters. They both loved the food at the various stalls here and there was some sensational food to be had at really cheap prices. The few drink stalls here also were super cheap. Highly recommended even if you are not on a budget, this is where the locals come to eat!",10-2018,Family,2020-01-30 05:02:25.653636
,1,26,https://www.tripadvisor.com.sg/Profile/heatherp783,630440559,03-11-2018,5,Fantastic Food,"We ate here 3 times during our 10 day stay in Singapore. The food was fresh, tasty & exceptionally well priced. We particularly enjoyed the pork & duck with rice from stall 71 where both the food & service were outstanding. It was a short walk from the China Town MRT station.",10-2018,Family,2020-01-30 05:02:31.583643
,1,26,https://www.tripadvisor.com.sg/Profile/njw666,624771890,14-10-2018,5,Great food - a must go to,"What more can be said other than a fantastic choice of food and drink and the quality of food was amazing
What’s more the four of us ate for approx £12 in total
The choices are widespread and the sugar cane juice is not only good to drink but is fascinating to see how the cane is crushed to extract the juice
You simply can’t go wrong",08-2018,Family,2020-01-30 05:02:31.904944
,1,26,https://www.tripadvisor.com.sg/Profile/Paul P,617536223,18-09-2018,3,Not the best Hawker we experienced in Singapore,"We had heard that the Maxwell Food Centre was the food place to go in Chinatown and was our second experience of a Hawker. Unfortunately, as we tended to view the photos and some of the titles as our method of determining whether stalls had food that we would like we were a little put off as some had some unappetising photos, which I know is a little unfair.

Additionally, the Maxwell Food Centre itself did not seem to be the most hygienic food place that we had visited.

Our children chose a chicken and rice dish from a famous stall that had beaten Gordon Ramsey in a food challenge. They seemed to enjoy it but to my eyes, it looked like plain rice and unseasoned chicken.

I chose seafood pad thai and my wife had another seafood dish from the same stall. we both enjoyed our food and I could have quite easily eaten seconds.

The reason I am a little down on the place is that despite there being many stalls to choose from, there seemed to be little choice based on our appetites. Other reviewers will no doubt have different opinions and enjoy the vast selection of offerings.

I would recommend a visit and I would go again as I think I may have been a little unfair. Incidentally, our favourite Hawker was at Viva City which was lovely.",08-2018,Family,2020-01-30 05:02:32.268372
,1,26,https://www.tripadvisor.com.sg/Profile/ooochristineooo,616324369,14-09-2018,5,Foodie Paradise,"A must visit hawker center when visiting Singapore. If you have an appreciation for local flavors this place is a foodies paradise and home to the Tian Tian chicken rice! There is just something about the atmosphere of being surrounded by locals and visitors, sitting down and eating a meal that I just absolutely love. There is a wide variety of food from savory to sweet to choose from. Also be forewarned that it's not in an air conditioned building so feel that south east asia heat and humidity penetrating against your skin.

Located in the heart of Chinatown and walking distance from the Chinatown MRT stop make sure to stop by Maxwell!",09-2018,Family,2020-01-30 05:02:32.652101
,1,26,https://www.tripadvisor.com.sg/Profile/lindahJ6614HC,611258474,28-08-2018,5,Cheap good eats,"The best spot for street eats...
I’ve never been disappointed!
You may wonder what some of it actually is, but that’s all part of being in an area where the locals go to eat lunch isn’t it. If you can’t be tempted by the food there are plenty of stalls offering cool drinks and bargain Tiger beers.",02-2018,Family,2020-01-30 05:02:33.030909
