REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,27,https://www.tripadvisor.com.sg/Profile/AH1956,698041285,12-08-2019,4,From Tree-Top to Urban Skyline,"This is the walk for those who want to have a sample of tree-tops in a tropical rain forest and a bit of city skyline of Singapore (public housing and commercial buildings etc) and yet you have kids and families etc. You can start in many places, from Mount Faber to Hort Park to Kent Ridge Park to NUS to Clementi to.... This is the beauty of the walk, depending on how much time and energy you have. A good end point is Vivo and you end with a meal or shopping!",08-2019,Family,2020-01-30 05:20:56.090799
,1,27,https://www.tripadvisor.com.sg/Profile/217rafatr,690216807,17-07-2019,5,Beautiful,Very pretty. A nyc experience to walk among the tree tops . It’s just a walk among the trees but very enjoyable. Not to mention it’s free . It’s was a better experience than little India and China town . It was different and beautiful,07-2019,Family,2020-01-30 05:20:56.394358
,1,27,https://www.tripadvisor.com.sg/Profile/CraigH3,668191708,22-04-2019,5,Hidden Gem,Really enjoyed our afternoon walk through this walking trail. Elevated above and in the treetops and had some great views.,06-2018,Family,2020-01-30 05:20:56.791903
,1,27,https://www.tripadvisor.com.sg/Profile/Haebee,666886190,16-04-2019,4,A delightful 10 km walk!,"We climbed up a hill from the carpark opposite Vivocity, next to a food centre. We walked by a shady forest with many seeds on the ground. We passed by the Mount Faber Cable car station and ticketing office, and continued walking toward Telok Blangah Hill. Henderson Wave was amazing! It curved around tree tops and soared above roads. We continued up steel treetop bridges, and crossed over to the Hort Park. From there we proceeded to Kent Ridge Park, and enjoyed walking through the forest. Highly recommended for the views - a good way to appreciate nature.",04-2019,Family,2020-01-30 05:20:57.152618
,1,27,https://www.tripadvisor.com.sg/Profile/Bluesphynx,666577244,15-04-2019,5,Wonderful views,"An exhilarating walk from Vivocity mrt to Hort Park! You need to climb some rather steep stairs to get on the trail to Mt Faber Park but that's only about 10 minutes uphill for a reasonably fit person and you can always stop to catch your breath, there are railings to cling on to if you're elderly. Enjoy the leaf-litter communities at both sides as you go up. You're rewarded with a wonderful view of Sentosa and the cable cars once you reach the top of the stairs with the boat-like structure. A kind of Singapore hanam is visible on the treetops but I stead of cherry blossom you have local flowers. The vegetation is lush with colorful flowers, even bamboo and angsana in their pods as you walk on the sturdy steel path at the same height as the treetops. Looking down into the valley as you exit Henderson, you see banana trees and plenty of foliage. Colourful boards provide useful botanical information and pictures of birds you can spot if you're lucky. We saw one monkey, boldly resting against the rail and scratching his vitals but it was well-behaved and didn't attempt to snatch anything but we kept our distance, obeying the warnings posted everywhere.
A wonderful two hours well-spent. We appreciated the clean public toilet halfway but refilled our water bottles only when we got to Hort Park where there's a water fountain.
From Hort Park we took a bus, 61 if I recall correctly to Queensway and then to the Food Village, a large hawker centre where we dug into the prawn and pork rib noodles! IKEA is nearby so you may want to drop by for their soya ice-cream and coffee, both at 50 cents!",04-2019,Family,2020-01-30 05:20:57.506326
,1,27,https://www.tripadvisor.com.sg/Profile/Judyannechan,662119654,30-03-2019,5,Great place,We went here for a Sunday morning walk. It is lovely. You forget you are in a big city when you walk here. You are surrounded by nature. There are lots of people out walking and exercising. What a great place. Wish I lived next to it. I would go everyday.,03-2019,Family,2020-01-30 05:20:57.830274
,1,27,https://www.tripadvisor.com.sg/Profile/Taipei921,661272204,26-03-2019,4,Walk atop a forest!,"A nice brisk walk above the trees via winding walkways suspended above the trees. Pleasant walk in the early morning, but gets progressively hot and humid in the later morning and afternoon. But if you are there for the exercise and sightseeing, how fast ro slow you cover the ridges depends on your walking speed and time to slow down to take in the scenery! Part of a series of connected parks in the garden city.",12-2018,Family,2020-01-30 05:20:58.188253
,1,27,https://www.tripadvisor.com.sg/Profile/Gints K,661097501,25-03-2019,5,Superb trail,"Easy walking, great views and feel of tropical rain-forest in city center. Not so much as animals, but it was OK as we so many animals in wild Central Water Catchment trails. To cover all track will take 1-2 hours max",03-2019,Family,2020-01-30 05:20:58.554225
,1,27,https://www.tripadvisor.com.sg/Profile/Happychap103,657012888,07-03-2019,5,"For walkers and country lovers,this is a treat","This is a well constructed route with some metal path ways in the trees and spectacular foot bridges. Great views , of course",01-2019,Family,2020-01-30 05:20:58.901938
,1,27,https://www.tripadvisor.com.sg/Profile/PhilJR70,655665545,01-03-2019,4,Nice walk,"The walk varies from steel platforms above the trees, through parks, over bridges, before walking down from Mt Faber cable car station to the welcome air conditioning of Vivo City.",02-2019,Family,2020-01-30 05:20:59.242371
,1,27,https://www.tripadvisor.com.sg/Profile/Devendra R,654463070,24-02-2019,3,Canned jungle walk,"A well graded, well laid out and clean walk between a few tiny secondary remnant forest patches still to be found in Singapore. Some glimpses of what the island of Singapore must have looked like at the start of the last century.",08-2018,Family,2020-01-30 05:21:05.148024
,1,27,https://www.tripadvisor.com.sg/Profile/Ollynan,652033333,13-02-2019,5,Amazing views,"Walked the whole Ridge walk (10 km). Very enjoyable with lots to see. Fantastic views of the city and the green parks. Part of the walk is a Canopy walk and also through Hort Park (botantical gardens). Well worth the effort, but wear good walking shoes!! There are very few tourists and the air is much cooler than the city, fabulous.",01-2019,Family,2020-01-30 05:21:05.533255
