REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,19,https://www.tripadvisor.com.sg/Profile/Arvi_waj,739986468,19-01-2020,4,Great experience,"Its a unique, historical riverside along the Singapore river and boat quay. It has loads of fun filled activities to do in the night with amazing sights and attractions. Lots of great hotels to choose from. Huge network of bars and pubs with both glamour and fun. Singapore River Cruise is a must try and prior reservation is advised. They also have thrilling rides like G-Max Reverse Bungy. Old Hill Street Police Station is another great sight. We stayed closer to Cavenagh Bridge ( which is also worth a short visit).",02-2019,Family,2020-01-30 01:16:27.450223
,1,19,https://www.tripadvisor.com.sg/Profile/Heath H,738982037,14-01-2020,2,Expensive watered down beers,Drink beer from bottles or cans as some of the restaurants and pubs water down their tap beer.First hand experience. Not expected when you are paying plus $17 per beer.,01-2020,Family,2020-01-30 01:16:27.724003
,1,19,https://www.tripadvisor.com.sg/Profile/Westley1980,736575999,03-01-2020,5,Relax and watch the world go by.,A great place to sit back relax and enjoy the hussle and bustle of Singapore but be prepared to pay for the privelage,01-2020,Family,2020-01-30 01:16:28.079779
,1,19,https://www.tripadvisor.com.sg/Profile/Maria J,718313522,14-10-2019,5,Awesome food,Clarke quay has lots of restaurants on the banks of a river. Lots of food choices to explore. There was also a Turkish ice-cream vendor who does a show before he gives the ice cream.,10-2019,Family,2020-01-30 01:16:28.419159
,1,19,https://www.tripadvisor.com.sg/Profile/AjayKacker,717450060,12-10-2019,5,Fun place for drinks and food,"The quaint waterfront area with lovely restaurant is a must visit in Singapore.

Spent a leisure evening with friends here.

Restaurants and pubs dot the complete landscape, with multi hued lights adding the oomph factor.

Deals on drinks and variety of food make it difficult for a person to choose the ideal restaurant. Places near the waterfront are crowded.

Suggest choose a place with live singing.

Ambience is just right",10-2019,Family,2020-01-30 01:16:28.756874
,1,19,https://www.tripadvisor.com.sg/Profile/Excursion31974983236,716729909,09-10-2019,4,A prime location of s’pore,Its one of the best locations to stay while in Singapore! The beautiful waterfront is majestic to say the least! The accommodation is slightly expensive ad can be expected,10-2019,Family,2020-01-30 01:16:29.121790
,1,19,https://www.tripadvisor.com.sg/Profile/ashvin g,716177811,08-10-2019,5,Good food and drink and music,"Great bars, good music, safe, great to walk around and soak in the atmosphere ... the dining experience is world class but as with everything in Singapore, heaps expensive la :)",10-2019,Family,2020-01-30 01:16:29.451175
,1,19,https://www.tripadvisor.com.sg/Profile/Peter J,714167077,30-09-2019,4,Chilli crab was the best,"We went to this restaurant twice in our 4 day stay in singapore and the service was great just as the food was, the chilli crab and the dumplings were astounding. I have nothing to compare the chilli crab but it was excellent, a definite 8/10",09-2019,Family,2020-01-30 01:16:29.797122
,1,19,https://www.tripadvisor.com.sg/Profile/HeyW8up,703818176,28-08-2019,4,Great area along the river,"We were staying across the river at Central Point and came here for dinner for 3 nights of our stay. Very busy after dark, with some restaurants having outdoor seating along the river. Plenty of food options, bars, entertainment, etc. Our favourite place was Renn Thai. Excellent food every time, good service (one night it was slow...), and just sitting by the river at night watching the boats was lovely and relaxing. If you enjoy dessert try their mango sticky rice, so good!",06-2019,Family,2020-01-30 01:16:30.148335
,1,19,https://www.tripadvisor.com.sg/Profile/F6430BOsarahb,699875761,17-08-2019,3,Mainly Food,Reviews online suggest there may be other activities - this is a nice place to visit for pictures but the shops are mainly food and bars.,08-2019,Family,2020-01-30 01:16:30.481118
,1,19,https://www.tripadvisor.com.sg/Profile/Pitmans4,698611877,13-08-2019,4,Good to visit,"Get a boat from here to explore the Bay. Lots of options. Easy link from MRT

Nice walk from here to the Bay Area as well. Masses of F&B choices all along the waterfront - spoilt for choice. Head Bay direction and they line the water. Happy hour seems to be most of the time for drinks. Watch the world go by from here",08-2019,Family,2020-01-30 01:16:36.456604
,1,19,https://www.tripadvisor.com.sg/Profile/RANDOMM2,697836302,11-08-2019,5,An evening hangout with with kids,"One stop for food, drink, music and entertainment. Kids can enjoy water play at the fountain smacked in the middle of clarke quay. Live music everywhere everyday including WAREHOUSE, HIGHLANDER,PUMP ROOM, LE NOIR,OCTAPAS, CUBA LIBRE, PRIVE.MMM and more..",08-2019,Family,2020-01-30 01:16:36.776937
,1,19,https://www.tripadvisor.com.sg/Profile/Tori H,693648047,29-07-2019,4,"Great fun, senses overload!","This was an awesome place to go for dinner! It was great fun, wonderful lights, colours, smells and a fantastic atmosphere. Lots of cafes & restaurants to choose from. A definite must visit - even watching the world go by on the river was fun. The only thing which could have improved our experience was the volume - we were there for a meal with friends, early evening, not to dance - & the music was so loud we could barely hold a conversation across the table. That being said, if we ever return to Singapore - we'll definitely go back for another meal!",12-2018,Family,2020-01-30 01:16:37.138850
,1,19,https://www.tripadvisor.com.sg/Profile/SherinN17,688844478,12-07-2019,4,"Sherin Nafie Cairo, Egypt",Clarke Quay is an amazing place that comes to life in the evening. Lots of restaurants & bars serving international food. I enjoyed tte lobster salad at TCC (The Connoisseur Concerto). Great place to take a stroll in the evening & enjoy live music. We took the river cruise from there & all of us (adults & teenagers greatly enjoyed it.,06-2019,Family,2020-01-30 01:16:37.490425
,1,19,https://www.tripadvisor.com.sg/Profile/carolw181,688571113,11-07-2019,5,Fun place,We visited to have a look around and decided to go on a night cruise. After the cruise we went to a bar and got a cocktail as it was happy hour,07-2019,Family,2020-01-30 01:16:37.822538
,1,19,https://www.tripadvisor.com.sg/Profile/bebrahim,686861401,05-07-2019,5,Ambiance,So many bars and restaurants to check out. Give yourself lots of time to explore and stroll the different venues. Food from all over the world. Live music is everywhere.,07-2019,Family,2020-01-30 01:16:38.162352
,1,19,https://www.tripadvisor.com.sg/Profile/himopines,684680821,27-06-2019,5,Lovely Area for the evening.,"Absolute fun for the evening after spending a day at the Zoo or somewhere else. Great walk by the water and lights. There are tons of restos, amazing lights and laser and music playing around the places. Nice to walk around the area. You will see many eateries, the turkish ice cream man. Most places are sea food eateries so there might be less option if you are vegetarian or vegan. But you can manage. The river cruise is absolutely a must to do. Really great place for the evening.",05-2019,Family,2020-01-30 01:16:38.548124
,1,19,https://www.tripadvisor.com.sg/Profile/MrsAngieMP,681422559,14-06-2019,5,Come for the nightlife,"This place is pumping at night!
You have plenty of bars & restaurants to choose from and it’s easy to get to via the MRT!
We came here a few times during our singapore trip as it was so close to our hotel and were never disappointed.
We drank, we ate and we even got to enjoy the live bands and cuban dancers!
Definitely recommend adding this to your list if you ever in singapore!",05-2019,Family,2020-01-30 01:16:38.938312
,1,19,https://www.tripadvisor.com.sg/Profile/DenDen1London,680058168,09-06-2019,2,Gone downhill by going upmarket!,"This place used to be so good to visit with many hawker stalls, lots of sateh, market stalls, even an Indian Elvis! Now all that has gone and there is just a group of overpriced noisy restaurants.",08-2018,Family,2020-01-30 01:16:39.255399
