REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,68,https://www.tripadvisor.com.sg/Profile/div106,641946496,28-12-2018,5,Array of shoops and eateries,"Katong District houses a array of restaurants, road side eateries and multi-cuisines. One must visit the place to have a feel of the Singapore local culture as well as the melting pot of various cultures and cuisines.",10-2018,Family,2020-01-31 10:39:49.369160
,1,68,https://www.tripadvisor.com.sg/Profile/588phis,618759348,23-09-2018,4,Colourful old houses,"This is an old district on the East side of Singapore. Many of the houses here were built by the Straits chinese many years ago. They are refurbished now and have more character due the colourful exterior.

Furthermore this area is known for its local food. They are lots of shops here selling interesting traditional food, especially the laksa and the nonya rice dumplings.",09-2018,Family,2020-01-31 10:39:49.753883
,1,68,https://www.tripadvisor.com.sg/Profile/TesBest,594707284,10-07-2018,4,Great family area,"Traveling with 6,9 and 12 year-olds, Katong was a nice respite from the central district, yet it was close enough to see the sites.

East coast beach is a great day visit within walking distance. There were plenty of food options for my sometimes adventurous/sometimes picky eaters.",07-2018,Family,2020-01-31 10:39:50.129291
,1,68,https://www.tripadvisor.com.sg/Profile/PushExplore,580274029,15-05-2018,5,Tons of Great Bars and Restaurants,"The newly renovated Katong District has become really popular with the locals and tourists. There are a ton of really nice restaurants that cater to all kinds of people. You will find some really nice boutique bars and some lovely local restaurants. One of the most famous if the Katong Laksa place, which has been around for a very long time. Best to go at night to grab dinner.",08-2017,Family,2020-01-31 10:39:50.481590
,1,68,https://www.tripadvisor.com.sg/Profile/dmrbay,515166035,19-08-2017,4,Old style houses and a lot of restaurants,One would enjoy walking the streets and visiting big shopping malls. There are nice reataurants and food courts. There a tunnels for reaching the beach and park.,08-2017,Family,2020-01-31 10:39:50.841999
,1,68,https://www.tripadvisor.com.sg/Profile/khunnoomay,508594924,04-08-2017,5,Lovely town,"Lovely town - a MUST visit place with a different side of Singapore. Rich culture, great food, clean and unique :)",07-2017,Family,2020-01-31 10:39:51.233718
,1,68,https://www.tripadvisor.com.sg/Profile/nellielim,444123828,14-12-2016,3,Historical and rich in heritage,"This residential district is one of the most bustling neighbourhood in Singapore. Historical and rich in heritage, there are many restaurants and cafes in colourful shophouses serving Peranakan delicacies.",12-2016,Family,2020-01-31 10:39:51.601632
,1,68,https://www.tripadvisor.com.sg/Profile/Lulufluff,424303539,02-10-2016,4,Nice food choices,"We're staying in this area and it has some fantastic local food around. The Katong plaza (blue building) has some great food in basement level. Some are indoors in air conditioning and other stalks outside . If you walk along that road there are many little restaurants and it's not far from Parkway Parade shopping centre.
Will like to stay in this area again.",10-2016,Family,2020-01-31 10:39:51.995930
,1,68,https://www.tripadvisor.com.sg/Profile/Martha44722,422354855,26-09-2016,5,"Historic, fascinating but not 'boring"". Huge variety of sights, smells, people and architecture.","Just a great area close to every thing, lots to see and do, good place to stay with access to Chinatown and little India.",09-2016,Family,2020-01-31 10:39:52.370636
,1,68,https://www.tripadvisor.com.sg/Profile/ayanoy459,420537093,20-09-2016,4,My base point for a trip in singapore,"I chose Katong area as a base point for my trip in singapore because I liked the beautiful colorful houses. I found it a little bit far and inconvenient to transfer to the city area but this place was not busy so that I felt comfortable.
If you walk for about 15 minutes to Marina parade area, you can enjoy Sea view at east coast park. On the way to the park, at a rental bicycle shop ""12 cycle"" in Marina parade center, I rented a bike with a child seat and enjoyed cycling at seaside.",09-2016,Family,2020-01-31 10:39:52.776746
