REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,1,https://www.tripadvisor.com.sg/Profile/zoeellis85,740135148,19-01-2020,4,Beautiful to visit,"Great place for a visit, informative and lots to see. Felt staff were trying to get people to spend money unnecessarily such as on a “half an hour” audio golf cart tour in which the guide kept skipping the audio and the tour went for less than 15 minutes. Taxi service was also super expensive to leave in the evening - $50 for only me to travel 4.1km - when I stated that it was a rip off and I’d walk they negotiated $30 which was still what I’d consider to be quite a rip off for the distance. For these reasons I cannot rate it 5 stars",01-2020,,2020-01-20 16:04:19.043139
,1,1,https://www.tripadvisor.com.sg/Profile/martinb8,740126714,19-01-2020,5,Gardens with a difference.,"We spent half a day here between a cruise and a flight home. It's only a short ride from the Marina Bay Cruise Terminal (where you can leave you luggage). The super trees were super. Early in the day there are fewer people so we really enjoyed the Skyway, Flower Dome and Cloud Forest. It's surprising how huge the domes really are and they have unique displays. It's a pity we couldn't stay until the night time lights.",12-2019,,2020-01-20 16:04:19.798798
,1,1,https://www.tripadvisor.com.sg/Profile/mbentsi,740124993,19-01-2020,5,AMAZING!!!,"Everything was amazing, I don't have words to describe the beauty, the calmness and the balance there was in all they have created!!! Especially the night show was above all expectations!!! I couldn't stop taking pictures and videos, all the supertrees singing and dancing and in the background the spectaculous Marina Bay Sands!!!!",01-2020,Travelled with friends,2020-01-20 16:04:20.628606
,1,1,https://www.tripadvisor.com.sg/Profile/travelbuddy2020,740101433,19-01-2020,5,Beautiful Light Show,The light show was beautiful. We sat near the grass area and enjoyed the music and lights. A must see if in Singapore,01-2020,Travelled as a couple,2020-01-20 16:04:21.504873
,1,1,https://www.tripadvisor.com.sg/Profile/ReluctantReviews,740076423,19-01-2020,5,Lovely 😊,"Very relaxing tranquil spot in the city.
The audio bus tour was a bit pricey for what you got and the gardens are a very large space for anyone who has mobility challenges. Any shuttles we saw were not able to pick us up.
Also, we had spent some time there and wanted to have a nice lunch between touring the two main exhibits and we were not able to find a restaurant. We asked every employee we saw and were directed to walk here, walk there, restaurant was closed for special function, more walking, more shuttles that would not assist with a ride, more employees that couldn’t assist with food directions.
We eventually left with only visiting one of the exhibits, but when we returned the following morning they did honour our ticket from the previous day.
All in all it is a lovely place and I believe they have a nice evening light show which we didn’t see.
Best to buy all tickets together rather than audio tour separately as we did. You would save a little money.",12-2019,Travelled as a couple,2020-01-20 16:04:22.159855
,1,1,https://www.tripadvisor.com.sg/Profile/Bloomy18,740071005,19-01-2020,5,Beautiful,Loved these beautiful gardens especially the Cloud Forrest. Retuned in the evening as well for the beautiful light show.,12-2019,,2020-01-20 16:04:26.489713
,1,1,https://www.tripadvisor.com.sg/Profile/karinab976,740065803,19-01-2020,5,Must see!,"Don’t miss the light show in gardens by the bay. Every evening.
We saw the Garden waltz- it was enchanting and amazing.
See the garden in daytime, too.",01-2020,Travelled with family,2020-01-20 16:04:26.833233
,1,1,https://www.tripadvisor.com.sg/Profile/BridgitM9,740040729,19-01-2020,5,Beautiful,A spectacular and beautiful setting the light show was an amazing experience for us to see and hear. You can take some amazing pictures with the sights,01-2020,Travelled with family,2020-01-20 16:04:27.193386
,1,1,https://www.tripadvisor.com.sg/Profile/Zedd23,739992479,19-01-2020,5,Garden by the Bay,Fantastic garden with an amazing collection of plants and trees. Very clean and family friendly. Kids will definitely enjoy the water play area whilst the elderly will enjoy the fantastic and delicious satay by the bay..highly recommended to all..,01-2020,Travelled with family,2020-01-20 16:04:27.641896
,1,1,https://www.tripadvisor.com.sg/Profile/PepePitMD,739987461,19-01-2020,5,A must!,This is an unique experience for the whole family. The Cloud forest and Flower dome were exceptional! The Flower fantasy also incredible!,01-2020,Travelled solo,2020-01-20 16:04:28.066261
,1,1,https://www.tripadvisor.com.sg/Profile/Ollerbarrow,739940902,18-01-2020,4,Crowded!,"The gardens outside are for free, including the Forest grove but you have to pay for the flower dome ($23, or $28 for dome and cloud forest). Plenty of restful places in the gardens, but a fair way from the Bayfront MRT, so you'll get a fair bit of exercise! The flower dome was a lot of a scrum when we were there, especially if you try and work your way around the masses of tourists wanting to spend ages taking pictures of their nearest and dearest in specific locations. There is a lot to see here if you have an interest in horticulture.",01-2020,,2020-01-20 16:04:32.700166
,1,1,https://www.tripadvisor.com.sg/Profile/ROB27A,739933363,18-01-2020,5,Flower Fantasy,All very pleasant-glorious flower displays ending with 4D simulator ride as a dragonfly in the gardens. Gentle and entertaining. Good thing to avoid midday heat or torrential rain...,01-2020,Travelled as a couple,2020-01-20 16:04:33.203784
,1,1,https://www.tripadvisor.com.sg/Profile/techtravel972,739933352,18-01-2020,5,Great light show,"This really was an excellent light show. We went there s part of a tour group, which was good as we got a bus straight there, and the guide found us a good spot to see the show.",01-2020,,2020-01-20 16:04:33.839293
,1,1,https://www.tripadvisor.com.sg/Profile/nur6430,739933223,18-01-2020,5,Singapore Tour,Awsome experience. Very lovely and huge. Enjoyed Cloud forest and Flower Dome. Recommend Cloud Forest and Floral Fantasy.,01-2020,Travelled with family,2020-01-20 16:04:34.583867
,1,1,https://www.tripadvisor.com.sg/Profile/52nahidu,739919751,18-01-2020,5,Gardens by the bay,Very nice place to visit. You can spend 2 hours with your family there. Some places are free to visit.,12-2019,Travelled as a couple,2020-01-20 16:04:35.287196
,1,1,https://www.tripadvisor.com.sg/Profile/FarAway746712,739907763,18-01-2020,4,A little cheesy but it’s free,"The teen enjoyed photo ops. Very Disneyland-esque (think It’s a Small World.) Worth seeing once but not twice. Hey, it’s free!",01-2020,Travelled with family,2020-01-20 16:04:39.756277
