REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,1,https://www.tripadvisor.com.sg/Profile/FionaH252,739558469,16-01-2020,5,Wow wow and wow again,"Visited here twice during our short stay, once during the day and once for the spectacular light show...NOT TO BE MISSED. You could spend days here and not see everything! Fantastic amount of plants and information, we didn’t have time for either of the domes but the night time show was awe inspiring, moving and something I feel really privileged to have seen, this and walking around the gardens is all free.",01-2020,Travelled as a couple,2020-01-17 15:56:23.176680
,1,1,https://www.tripadvisor.com.sg/Profile/1Joybelle,739556750,16-01-2020,5,A Must See in Singapore,"You can walk around these gardens, but to go into the pavilions you need to pay. They are wonderful and inspirational and really worth the visit. The quality of the exhibits is very high and they provide a broad spectrum of international flora. It is breathtaking.",01-2020,Travelled as a couple,2020-01-17 15:56:23.528531
,1,1,https://www.tripadvisor.com.sg/Profile/DPMMumbai,739541922,16-01-2020,4,Unique Park,"This is an excellently developed I can say digital park unique structures that light up in the night the river fill up with colourful baloon like structures.
Nice place to spend couple of hours well connected to the MRT for easier commute",12-2019,Travelled as a couple,2020-01-17 15:56:23.975512
,1,1,https://www.tripadvisor.com.sg/Profile/Orbravamia,739516978,16-01-2020,5,Breathtaking,We had the best day cruising around the gardens. Even though it was busy you didn't feel like a sardine in a can. It is truly spectacular and we highly recommend it,01-2020,Travelled with family,2020-01-17 15:56:24.372007
,1,1,https://www.tripadvisor.com.sg/Profile/claremL9545IT,739515887,16-01-2020,5,Honeymoon,"The most beautiful amazing place, words can't describe. The cloud dome was out of this world. A complete must see.",12-2019,,2020-01-17 15:56:24.683707
,1,1,https://www.tripadvisor.com.sg/Profile/I5900VNanthonyw,739466460,16-01-2020,5,Very worthwhile.,"It was quite easy to buy tickets around 3. 30pm. We bought for 2 pavilions only.
The exhibits were varied and interesting. There is a lot of walking involved and there is something there for everyone.
Many photographs were taken, the grand waterfall admired and the artwork enjoyed.
A very pleasant afternoon out.
Anthony Wilson.",01-2020,Travelled with friends,2020-01-17 15:56:27.784183
,1,1,https://www.tripadvisor.com.sg/Profile/charlotteb958,739459397,16-01-2020,5,A must do a night.,"The Gardens by the Bay was always top of the to do list in Singapore and it didnt disappoint. We walked over from the Marina Bay Sands Hotel and it was stunning. It had just gonevdark when we arrived, the gtove trees lookedcstunning with the water fountains and glowing egg shapes around them in the river. The light show was spectacular. We fid not pay for any extras as we thought it wasnt needed. We were only in Singapore for 36hrs so only had one chsnce to see and very glad we did. I could have spent a full day here.",01-2020,Travelled as a couple,2020-01-17 15:56:28.116780
,1,1,https://www.tripadvisor.com.sg/Profile/schmidtmg,739440170,16-01-2020,4,spectacular garden,"Gardens by the Bay is by now almost a 'must see' destination in Singapore, and we thoroughly enjoyed our daytime visit. I say daytime because others who have visited the place say the nighttime light shows are even better. The 'supertrees' are metallic structures which have been vegetalized, and a sky walkway some 25 meters above the ground connects two of them and offers great views of the Gardens and the Marina Bay Sands complex. The flower dome is billed as the largest greenhouse in the world - large it is indeed, and nicely cool as well, and the geographically themed parts of the dome very nice. We preferred the cloud forest, another greenhouse with an artificial 35 m high waterfall - you can walk up on a spiral walkway from ground level to the top...",12-2019,,2020-01-17 15:56:28.427615
,1,1,https://www.tripadvisor.com.sg/Profile/Regina302,739415699,15-01-2020,4,Beautiful Garden,"Finally been here with my friends, we really enjoy the scenery and mostly the waterfall inside Cloud Forest. It's really cold inside the dome but refreshing so I like it very much. Maybe sometime I will comeback here at night to enjoy the other scenery and the lights too.",01-2020,,2020-01-17 15:56:28.751405
,1,1,https://www.tripadvisor.com.sg/Profile/diinslc,739367614,15-01-2020,4,Great garden,"We had a great time at the Gardens by the Bay, especially exploring the domes. It’s pretty hot outside so it was hard to enjoy the gardens as much as we might have otherwise. Nevertheless, they are amazing.",01-2020,Travelled as a couple,2020-01-17 15:56:29.083513
,1,1,https://www.tripadvisor.com.sg/Profile/AirFuss,739359655,15-01-2020,5,Beautiful and well maintained,"We have been here two times. The flower dome is beautiful and colorful especially with different theme each time.

The cloud forest was awesome and it was cold there. There is a beautiful indoor waterfall. The types of plant change from broad leaf to coniferous type as you climb up the levels in the dome. There are carnivorous plants for display as well.

The supertrees are so huge and are lit up in the night. The skyway gives a lovely view of the garden and supertrees. There are free light and sound shows at 7:45 p.m. and 8:45 p.m. at the supertrees everyday.

The best part for kids is the children’s gardens where they can play with water in small fountains. Kids will enjoy to their fullest here.",09-2019,Travelled with family,2020-01-17 15:56:32.044211
,1,1,https://www.tripadvisor.com.sg/Profile/IanK2174,739332599,15-01-2020,4,A lit up night,"The light show was excellent, they have a few at separate times, we did the 7.45pm show.
A lot of people but the taxis & the buses were well organised in shambolic traffic so arriving and leaving was fine, take a cab if you can or go with an organised tour.
To me the highlights were the visit to the two domes, you had to pay an entrance fee but they were excellent.",01-2020,,2020-01-17 15:56:32.346745
,1,1,https://www.tripadvisor.com.sg/Profile/danae_mily,739323402,15-01-2020,5,Simply amazing,"We enjoyed it so much. You can visit them just to make a walk and enjoy the fantastic show with the trees ( at 19:45 & 20:45 every day) which is free of charge. Instead, along with the walk you can visit a variety of sightseeing such as the CLoud Forest , the Flower Dome and the OCBC Skywalk.",01-2020,Travelled as a couple,2020-01-17 15:56:32.691500
,1,1,https://www.tripadvisor.com.sg/Profile/minnesotans4,739268448,15-01-2020,5,Unbelievably beautiful!,"Few people can adequately describe the stunning beauty of the Gardens by the Bay and I am certainly not one of them just know it is a must see. We purchased the garden tour package which included admissions to the Flower Dome, Cloud Forest, and a 20 minute audio tour on a tram going by the art sculptures, Supertree grove, and outdoor gardens.
The Flower Dome was the largest glass greenhouse in the world. According to the guidebook, “it replicates a cool-dry climate featuring plants from the Mediterranean and semi-arid and semi-tropical areas in the world”. There were also beautiful floral Christmas displays throughout.
The Cloud Forest displayed the “cool moist climate of the tropical highlands of Southeast Asia, tropical America and Africa. The 35 foot cascading waterfall with plants on the wall was breathtaking.",12-2019,Travelled with family,2020-01-17 15:56:33.021653
,1,1,https://www.tripadvisor.com.sg/Profile/Kevin_Mumbai,739232013,15-01-2020,5,Definitely worth every penny,"Was a beautiful experience overall and a perfect place for a family visit. The flower dome, cloud forest, the far east kids playground, the supertrees and the rest of the gardens are a must-do while in Singapore. Save a full day to experience the whole area if travelling with kids. Perfect spot for some memorable photographs.",01-2020,Travelled with family,2020-01-17 15:56:33.330932
,1,1,https://www.tripadvisor.com.sg/Profile/richardhayes2,739231483,15-01-2020,5,New Year Holiday,What a fantastic free attraction. The Gardens By The Bay are probably the best gardens that we have visited in the world and are free to walk around. The Sky walk was excellent value for money. At night the light displays are out of this world. A short walk back to the marina on new years eve and we were treated to a fantastic firework display that seemed to go on forever (from 21:30hrs to 00:20hrs and all free to view.,12-2019,,2020-01-17 15:56:36.220437
,1,1,https://www.tripadvisor.com.sg/Profile/sdsimmons1,739224547,14-01-2020,5,Beautiful gardens and flowers,Don’t miss it! A true gem with plants from every continent in the world. I did the Floral Fantasy and Dome and enjoyed it thoroughly. I had heard of this garden and seen pictures but it was better than I had expected,01-2020,Travelled solo,2020-01-17 15:56:36.641983
,1,1,https://www.tripadvisor.com.sg/Profile/JoeGoGoGo,739223479,14-01-2020,3,Don’t bother with a ticket.,"It’s a delightful place, but all the best bits are free.
The Sky Walk is pretty short, crowded and no big deal.
The temperate (?) flower dome is full of daft lego exhibits.",01-2020,,2020-01-17 15:56:36.923281
,1,1,https://www.tripadvisor.com.sg/Profile/paulchickensoup,739217417,14-01-2020,4,Must Visit,"Inspiring! With the supertree grove in particular, stunning garden with loss to check out. Great establishment with restaurants, downside is that different attraction got its individual ticketing. Waste quite a lot of time just to line up.",01-2020,Travelled with friends,2020-01-17 15:56:37.212286
,1,1,https://www.tripadvisor.com.sg/Profile/MinnFamily070,739216041,14-01-2020,5,What a Beautiful Park,"This place was absolutely amazing , what a treat. We arrived at 4pm and walked around took pictures then we got dinner. After dinner walked over to Sands Skypark Observation Deck which is 52 floors up. The view of the park looking down was so cool.

Then when it became dark all the lights came on!! It is difficult to describe how beautiful it looked. This is something you need to see if you are visiting Singapore.",01-2020,Travelled as a couple,2020-01-17 15:56:37.541236
,1,1,https://www.tripadvisor.com.sg/Profile/Twisterella11,739192116,14-01-2020,5,GBTB is Singapore to a T,"Beautiful clean gardens, we have been to the flower dome, floral fantasy, super tree grove and Cloud forest and would recommend them all!!",01-2020,Travelled as a couple,2020-01-17 15:56:40.437411
,1,1,https://www.tripadvisor.com.sg/Profile/colsktm,739175396,14-01-2020,4,Family Holiday,"Amazing Building, all good if you like flowers. Maybe alittle overcrowded when we visited over New Years",01-2020,,2020-01-17 15:56:40.733373
,1,1,https://www.tripadvisor.com.sg/Profile/barbarascookies,739147022,14-01-2020,5,Unique and beautiful place,"Towering man-made structures adorned with flowers and greenery - truly amazing and well worth a visit. Take the elevator to the suspended walkway, and be prepared to be amazed. A bit scary for those afraid of heights!",08-2019,,2020-01-17 15:56:41.074210
,1,1,https://www.tripadvisor.com.sg/Profile/tonit420,739104396,14-01-2020,4,Bit disappointing,"We were disappointed with this as most of the area's were cleared for replanting, if we had been told when we bought the ticket we wouldn't have bothered",01-2020,,2020-01-17 15:56:41.375411
,1,1,https://www.tripadvisor.com.sg/Profile/Lafnear-the-Traveler,739081148,14-01-2020,5,Surpassed our high expectations - a MUST SEE,"We visited with our family (ranging from 80s to 18). All of us loved this place. Incredibly well-done and amazing that they were able to build and keep this so wonderfully maintained. We are not big garden aficinados, but everyone enjoyed looking at the various plants, trees, waterfalls, and designs.",01-2020,,2020-01-17 15:56:41.674470
,1,2,https://www.tripadvisor.com.sg/Profile/958vinayd,739430531,16-01-2020,3,"Great views, but a rip off","The Marina Bay hotel is an iconic building and going to the top was a must. Unfortunately the inflexibility once up there was very disappointing.
Initially we were going to purchase tickets for the viewing platform, at a cost of $26 per ticket, however we were informed that there was no seating and no shade. As it was a very hot day, we desperately needed some shade, so we opted for option 2, and that was to visit the bar on another section of the Observation deck. Prior to visiting the bar we had to purchase two drinks vouchers for $23 per drink. Once we were up there, we were told we could not sit inside the air conditioning part as this was for food. We sat outside, thankfully there was shade. We were then told the drink vouchers covered the drinks but not the tax. This cost us an additional $8.
The bizarre and most frustrating thing, is we were not allowed to go to the $26 observation deck, even though they were next to each other and separated by fake moveable hedges. We were told if we wanted to visit that section we would need to go back to ground floor and purchase tickets at a cost of $26 a ticket.",01-2020,Travelled as a couple,2020-01-17 15:56:51.105993
,1,2,https://www.tripadvisor.com.sg/Profile/andy19283,739354755,15-01-2020,4,All the hype!,"I went up to the bar at the sky park and what a view. The skies were a little cloudy hence not a clear vision. But I enjoyed a cocktail and relaxed during sunset. Lovely hotel but lots of people.
Best to visit during early hours. There is a shopping mall at the hotel and many eateries as well.",01-2020,,2020-01-17 15:56:51.431257
,1,2,https://www.tripadvisor.com.sg/Profile/Serial_Traveller,739270354,15-01-2020,3,There's Far More Impressive Skylines,"The creator of the Marina Bay Sands Skypark was smart. It was a license to print money. Of course, you're in Singapore, you have to go. But the Singapore skyline is not very impressive. It sure isn't New York, London, Tokyo, Bangkok or many others. It's a pretty small skyline. And as for the lightshow. That's incredibly weak. Not a patch on the one at the Bellagio, Las Vegas, or the one by The Address in Dubai. Singapore really needs to try better.",01-2020,,2020-01-17 15:56:51.783906
,1,2,https://www.tripadvisor.com.sg/Profile/colsktm,739176555,14-01-2020,2,Way too expensive,"Cost was over $100 for 2 Adults & 2 kids, way too much for the view.. we passed, then it rained, so lucky choice for us.",01-2020,Travelled with family,2020-01-17 15:56:52.103318
