REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,1,https://www.tripadvisor.com.sg/Profile/garfield1996,739577396,16-01-2020,4,MRT station to Garden By the Bay,"Alight from Station Bayfront MRT and walk to Garden By The Bay, this stretch of walk is not sheltered and can be quite hot when it is bright sunny day. Garden By The Bay is free entrance, but there are 2 conservatories that need ticket to enter, Flower Dome & Cloud Forest. Certain areas are quite cooling, elderly might need extra clothing.",01-2020,Travelled with family,2020-01-17 17:36:44.765881
,1,1,https://www.tripadvisor.com.sg/Profile/FionaH252,739558469,16-01-2020,5,Wow wow and wow again,"Visited here twice during our short stay, once during the day and once for the spectacular light show...NOT TO BE MISSED. You could spend days here and not see everything! Fantastic amount of plants and information, we didn’t have time for either of the domes but the night time show was awe inspiring, moving and something I feel really privileged to have seen, this and walking around the gardens is all free.",01-2020,Travelled as a couple,2020-01-17 17:36:45.103817
,1,1,https://www.tripadvisor.com.sg/Profile/1Joybelle,739556750,16-01-2020,5,A Must See in Singapore,"You can walk around these gardens, but to go into the pavilions you need to pay. They are wonderful and inspirational and really worth the visit. The quality of the exhibits is very high and they provide a broad spectrum of international flora. It is breathtaking.",01-2020,Travelled as a couple,2020-01-17 17:36:45.420387
,1,1,https://www.tripadvisor.com.sg/Profile/DPMMumbai,739541922,16-01-2020,4,Unique Park,"This is an excellently developed I can say digital park unique structures that light up in the night the river fill up with colourful baloon like structures.
Nice place to spend couple of hours well connected to the MRT for easier commute",12-2019,Travelled as a couple,2020-01-17 17:36:45.764048
,1,1,https://www.tripadvisor.com.sg/Profile/Orbravamia,739516978,16-01-2020,5,Breathtaking,We had the best day cruising around the gardens. Even though it was busy you didn't feel like a sardine in a can. It is truly spectacular and we highly recommend it,01-2020,Travelled with family,2020-01-17 17:36:46.132954
,1,1,https://www.tripadvisor.com.sg/Profile/claremL9545IT,739515887,16-01-2020,5,Honeymoon,"The most beautiful amazing place, words can't describe. The cloud dome was out of this world. A complete must see.",12-2019,,2020-01-17 17:36:49.115841
,1,1,https://www.tripadvisor.com.sg/Profile/I5900VNanthonyw,739466460,16-01-2020,5,Very worthwhile.,"It was quite easy to buy tickets around 3. 30pm. We bought for 2 pavilions only.
The exhibits were varied and interesting. There is a lot of walking involved and there is something there for everyone.
Many photographs were taken, the grand waterfall admired and the artwork enjoyed.
A very pleasant afternoon out.
Anthony Wilson.",01-2020,Travelled with friends,2020-01-17 17:36:49.433137
,1,1,https://www.tripadvisor.com.sg/Profile/charlotteb958,739459397,16-01-2020,5,A must do a night.,"The Gardens by the Bay was always top of the to do list in Singapore and it didnt disappoint. We walked over from the Marina Bay Sands Hotel and it was stunning. It had just gonevdark when we arrived, the gtove trees lookedcstunning with the water fountains and glowing egg shapes around them in the river. The light show was spectacular. We fid not pay for any extras as we thought it wasnt needed. We were only in Singapore for 36hrs so only had one chsnce to see and very glad we did. I could have spent a full day here.",01-2020,Travelled as a couple,2020-01-17 17:36:49.758535
,1,1,https://www.tripadvisor.com.sg/Profile/schmidtmg,739440170,16-01-2020,4,spectacular garden,"Gardens by the Bay is by now almost a 'must see' destination in Singapore, and we thoroughly enjoyed our daytime visit. I say daytime because others who have visited the place say the nighttime light shows are even better. The 'supertrees' are metallic structures which have been vegetalized, and a sky walkway some 25 meters above the ground connects two of them and offers great views of the Gardens and the Marina Bay Sands complex. The flower dome is billed as the largest greenhouse in the world - large it is indeed, and nicely cool as well, and the geographically themed parts of the dome very nice. We preferred the cloud forest, another greenhouse with an artificial 35 m high waterfall - you can walk up on a spiral walkway from ground level to the top...",12-2019,,2020-01-17 17:36:50.118682
,1,1,https://www.tripadvisor.com.sg/Profile/Regina302,739415699,15-01-2020,4,Beautiful Garden,"Finally been here with my friends, we really enjoy the scenery and mostly the waterfall inside Cloud Forest. It's really cold inside the dome but refreshing so I like it very much. Maybe sometime I will comeback here at night to enjoy the other scenery and the lights too.",01-2020,,2020-01-17 17:36:50.416373
,1,1,https://www.tripadvisor.com.sg/Profile/diinslc,739367614,15-01-2020,4,Great garden,"We had a great time at the Gardens by the Bay, especially exploring the domes. It’s pretty hot outside so it was hard to enjoy the gardens as much as we might have otherwise. Nevertheless, they are amazing.",01-2020,Travelled as a couple,2020-01-17 17:36:53.335928
