REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,61,https://www.tripadvisor.com.sg/Profile/112deniss,739929573,19-01-2020,4,Interesting place,Traditional Indian food and artefacts in the heart of Singapore!! Great experience day and nights for all ages!!,01-2020,Family,2020-01-31 09:09:15.206810
,1,61,https://www.tripadvisor.com.sg/Profile/Jalle78,737044407,05-01-2020,3,Only male -India,"Did not see a single woman which made us feel unconfortable. Not so many tourists either, just indian men doing nothing particular. Would not like to go there again even though it was colourful and therefore interesting.",01-2020,Family,2020-01-31 09:09:15.605648
,1,61,https://www.tripadvisor.com.sg/Profile/2leggedtraveller,736776626,04-01-2020,4,Intreasting place,"Good place to have Indian food , lots of vegetarian options . Temples very interesting , need to be organized for crowd , mustafa center is interesting, but congested and is like a maze.",01-2020,Family,2020-01-31 09:09:15.927466
,1,61,https://www.tripadvisor.com.sg/Profile/Curiosity786751,734242948,23-12-2019,3,Indian food in Singapore,"When it comes to indian food we must look for restaurants on sayad Alvin road/ Mustafa centre. You will find sarvana bhavan, Adyar Anand Bhavan, shiv sagar, Shivam, murgan idli. For good north Indian lunch go for shiv sagar for breakfast murgan idli good. Per my experience Komala Villas in little india is hyped and not so good. Food in Singapore is 2.5 times expensive compared to Dubai.",12-2019,Family,2020-01-31 09:09:16.312304
,1,61,https://www.tripadvisor.com.sg/Profile/mdkhaleel,723673475,04-11-2019,4,Vibrant Singapore,"This is one side of vibrant Singapore which embraces all cultures. This area not only caters to all Indians but it showcases for other people. It has temples, Restaurants of different cuisines, gift shops, Gold shops, departmental store, Mosque and everything you name it. This area is fully decorated during Deepavali & new year. The Mustafa centre departmental store is the main attraction. It is open 24×7 through out the year. It has got all items from Gold to electronics, garments, provisions and frozen foods etc. It even has a money exchange shop at the entrance. You can get authentic south Indian food like idli, dosa, poori etc in lot of such restaurants like saravana bhavan, murugan idli shop,anandha bhavan etc. There are lot of roadside shops which have different gift items for as low as 2 sing dollars. It is very congested in the evening on holidays & is little difficult to get taxies, eventhough it is easily accessible by MRT & Bus. A good outing for the whole family of not only tourists but locals also.",01-2019,Family,2020-01-31 09:09:16.683545
,1,61,https://www.tripadvisor.com.sg/Profile/AjayKacker,717508608,12-10-2019,5,Indianness all around,"A mini I dia in the heart of Singapore.

Indian restaurant, ships, items galore.

Flea markets with Indian shopkeepers reminded one of home.

Streets lit up with wonderful lights welcoming the Durga Puja n Dusshera celebrations.

Mustapha shopping an ideal place for shopping.

Be aware that on weekends liquor is not sold after 7 pm",10-2019,Family,2020-01-31 09:09:17.108028
,1,61,https://www.tripadvisor.com.sg/Profile/vamsidhark,715995742,07-10-2019,4,Feels like India in Singapore.,This place has got so much so that one never feels that you are out of India. the rich Indian cultural heritage has been preserved and maintained throughout. if one gets a chance to go and visit this place the best is during Dussehra holidays where this entire location is lit up and the decoration is kept till Diwali. Lovely place for night time stroll and buy good things back home for gifting and presentation.,10-2019,Family,2020-01-31 09:09:17.483105
,1,61,https://www.tripadvisor.com.sg/Profile/FootstepsDK,695488175,04-08-2019,1,Dirty and scary,"Came here around 9 PM, because we lived nearby (Bugis), and had to do some laundry.

While rest of Singapore seems both clean and safe, Little India is the exact opposite. We had numerous encounters with groups of men just sitting or standing in the streets, while staring at people passing by. At times it felt really intimidating, especially since a few of these men seemed either drunk or mentally ill.

Despite the general reputation of Singapore being the cleanest country in the world, Little India failed to live up to this. Trash was everywhere, and this was the first place we saw both rats and cockroaches.

There's really nothing to see or experience here.",08-2019,Family,2020-01-31 09:09:17.847366
,1,61,https://www.tripadvisor.com.sg/Profile/relaxtripp,695361144,04-08-2019,5,Truly Indian,"Its truly south Indian, especially Tamilnadu. u can find exactly all the major brands in south india there, from food to jewellery, textiles etc., Everything costly",07-2019,Family,2020-01-31 09:09:18.229597
,1,61,https://www.tripadvisor.com.sg/Profile/03brian42,692188443,24-07-2019,1,Dirty,Stayed at little india in Singapore for a 1 night stay. I thought singapore is the cleanest city in the world to I came upon this grass area full of litter here is a picture.,07-2019,Family,2020-01-31 09:09:18.608921
,1,61,https://www.tripadvisor.com.sg/Profile/Pradip B,690244969,17-07-2019,3,LITTLE (SOUTH) INDIA,"You will never miss India when are in Little India, Singapore. You will find all familiar Indian Names on Signboards, find Indian People manning the Shops, and all Indian stuff particularly Masala available in the Shops.

We went there a number of times, last being on 12th July 2019

Needless to say that Indian here primarily mean 'South Indian'",07-2019,Family,2020-01-31 09:09:24.585572
,1,61,https://www.tripadvisor.com.sg/Profile/217rafatr,690212145,17-07-2019,2,Really ....,"Ordinary streets , nothing much yo see except a bunch of shops and a temple . Way over rated as a place to visit. U don’t travel half way across the world to see this .",07-2019,Family,2020-01-31 09:09:24.923424
,1,61,https://www.tripadvisor.com.sg/Profile/MKB1701,690189999,17-07-2019,4,Very lived in,"This was part of our city tour and I have to say it was easily the most authentic. This is a living breathing neighborhood, with real food, real temples, and real people. It wasn't the most scenic by far, but if you want to see the hub of Indian life in Singapore this is it. Worth a visit; not for the two hours we spent but definitely an hour.",04-2019,Family,2020-01-31 09:09:25.272452
,1,61,https://www.tripadvisor.com.sg/Profile/Locococomama,689563674,14-07-2019,5,Totally different than other areas,"Little India takes you into a totally different culture in Singapore. The structures, religion and food is all representative of India, unique and beautiful.",06-2019,Family,2020-01-31 09:09:25.689821
,1,61,https://www.tripadvisor.com.sg/Profile/UNCLESAM911,687414314,07-07-2019,4,a liitle bit of india in Singapore,A great place to shop or window shop and just wade about. It has some great resturant as well. Wonderful place. mustafa center is one heck of a place to buy stuffs at great deal,08-2018,Family,2020-01-31 09:09:26.049407
,1,61,https://www.tripadvisor.com.sg/Profile/Gurpreet S,684633822,27-06-2019,3,Decent options,Lots of Indian/Asian shops. Plenty of south Indian cuisines also available. Nothing great. Connected by metro.,05-2019,Family,2020-01-31 09:09:26.414818
,1,61,https://www.tripadvisor.com.sg/Profile/Jainbush,681210161,13-06-2019,5,Modern yet authentically developed,"Colourful
Vibrant
Creativity
Modern yet a touch of authenticity
Little India also known as Tekka was hell of a place. Yes almost every items could be bought our back home but like I always mention in my previous posts cleanliness and being well maintained is the most important aspects I look into. A place for all ages of life.",06-2019,Family,2020-01-31 09:09:26.782699
,1,61,https://www.tripadvisor.com.sg/Profile/alhasan1909,680123366,09-06-2019,3,Not the cleanest place in Singapore,Its a strange feeling when your in the area you don't feel like you're in Singapore anymore. We wanted to go to the famous Tekka Centre which in itself was a let down. It seems all the low income population has been housed in this area its not clean even though there are many colourful shop houses and Hindu Temples. There is a large Muslim Community too mostly South Indian there were places that really smelled. It's not much of a place for sight seeing but if you wanna try Indian food or buy cheap souvenirs this is the place.,02-2019,Family,2020-01-31 09:09:27.157457
,1,61,https://www.tripadvisor.com.sg/Profile/877amita,678561769,03-06-2019,4,Great place to buy souvenir n indian food.,You can shop lots n lots of souvenir from here at very reasonable prices. But don't got to Mustafa mall it was not worth it.. very cheat quality products and High price. Shop from outside shops.,05-2019,Family,2020-01-31 09:09:27.469213
