REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,6,https://www.tripadvisor.com.sg/Profile/vaibhav_maheshwari56,741810174,28-01-2020,5,Family trip to Singapore,View of whole Singapore from floor no. 56 is very amazing and beautiful and nice place to visit for tourists .,01-2020,Family,2020-01-29 13:09:47.152796
,1,6,https://www.tripadvisor.com.sg/Profile/112deniss,740340543,21-01-2020,5,Best views,Most stunning views of Singapore. Must see for everyone coming to this city. Provides a 360 degree view from 57th floor!!,01-2020,Family,2020-01-29 13:09:47.448293
,1,6,https://www.tripadvisor.com.sg/Profile/karinab976,740066255,19-01-2020,4,Nice to see,Try the bar celavi on top. Expect many people and sky high prices. For me to much Vegas. There are much more charming rooftop bars in Singapore!,01-2020,Family,2020-01-29 13:09:47.686491
,1,6,https://www.tripadvisor.com.sg/Profile/colsktm,739176555,15-01-2020,2,Way too expensive,"Cost was over $100 for 2 Adults & 2 kids, way too much for the view.. we passed, then it rained, so lucky choice for us.",01-2020,Family,2020-01-29 13:09:47.920200
,1,6,https://www.tripadvisor.com.sg/Profile/Caps09,737563870,07-01-2020,4,Great view from the top.,Great view from the top. Try to go during sunset or after sunset. You can see the beautiful skyline of Singapore including the stunning view of the Garden by the Bay. It is a bit expensive but one should go for the beautiful view it provides. Since i visited just before the new year it had very long queues and even to come down i had to wait 20 mins. The staff are very efficient and friendly. One must visit this place at least once.,12-2019,Family,2020-01-29 13:09:48.199494
,1,6,https://www.tripadvisor.com.sg/Profile/FiFiMaree,737202123,06-01-2020,4,Pricey - but great views.,We reluctantly did the trip up to the Skypark due to the expense - but as our youngest son (16) was very keen we relented. Although I still consider the expense ridiculously exorbitant it was a great experience. The views were amazing and we spent a good hour at the top.,12-2019,Family,2020-01-29 13:09:48.451011
,1,6,https://www.tripadvisor.com.sg/Profile/2leggedtraveller,736777377,04-01-2020,5,Beautiful place,"We stayed at the hotel , views are breathtaking , nice pool , very relaxing . You are on top of the world amazing experience.my kids enjoyed the pool and view .",01-2020,Family,2020-01-29 13:09:48.670568
,1,6,https://www.tripadvisor.com.sg/Profile/celyeo,735737514,31-12-2019,5,Clean room with great service,"Went for a staycation with my 3 years old gal. The room was bright and spacious. Toilet was clean and love the bathtub which was at the shower area. The floor around the basin would not be wet with such design.

The security guards were prompt in providing first aid to my gal when she fell down. They quickly provide us with ice pack and told us to look for them if my gal was unwell in the middle of the night. Kudos to their first class service.

Overall, love our 4D3N stay.",12-2019,Family,2020-01-29 13:09:48.953393
,1,6,https://www.tripadvisor.com.sg/Profile/EmmaSmith713,735570923,30-12-2019,3,Beautiful views,"I was not a guest at the hotel so was only allowed to go to the viewing desk on the ship. I would suggest doing this attraction instead of the flyer as the views are spectacular! Although very windy so don’t take a hat! You can spend as much time up there was you want at there are places to buy fast food and drink, souvenirs. The views are of the city itself and of gardens by the bay. You do get a small view of the swimming pool but the views of the other side of far better! It is rather pricy however what the facilities provided as once you get up there the isn’t much to do other than look out... would advise an hour max at this attraction",12-2019,Family,2020-01-29 13:09:49.187759
,1,6,https://www.tripadvisor.com.sg/Profile/B3995YUpatriciah,735508269,30-12-2019,5,Bucket List Pool Experience,One night is enough as MBS is built for volume but the pool is a bucket list MUST DO! Staff wonderful from check in to check out and the room divine but personally Prefer Middle Road Intercontinental for its boutique size and elegance,06-2019,Family,2020-01-29 13:09:49.433317
