REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,4,https://www.tripadvisor.com.sg/Profile/Anne-Marie K,741530966,27-01-2020,5,Amazing orchids in easy to access garden,We took my grandparents and children for an afternoon and everyone has a lovely time. Orchids are amazing with so many varieties. Lots of seats for resting. Interesting and well stocked gift shop. Cafe and restaurant for food at entrance.,08-2019,Family,2020-01-29 10:25:47.897271
,1,4,https://www.tripadvisor.com.sg/Profile/minnesotans4,739527670,17-01-2020,5,Simply gorgeous orchids,"The National Orchid Garden has the largest orchid collection in the world. I am used to seeing a small orchid plant looking like a stick with a few flowers hanging down. Here, the orchids were tall and grow like bushes! We loved the VIP section where famous people donated an orchid. How the orchids were displayed was unique and creative. What a relaxing day to wander through the garden bursting with stunningly gorgeous orchids. Loved the gift shop!!!",12-2019,Family,2020-01-29 10:25:48.142629
,1,4,https://www.tripadvisor.com.sg/Profile/JMcDonnell,735598850,30-12-2019,5,A must see when in the Botanical gardens,Lovely spot within the ground of the Botanical gardens in SGP. Soooo many beautiful flowers. You pay in but it’s worth every penny.,12-2019,Family,2020-01-29 10:25:48.397737
,1,4,https://www.tripadvisor.com.sg/Profile/104tressaw,730344695,03-12-2019,5,Beautiful gardens.,The orchid gardens were beautiful. Lovely park! This was the cheapest thing we did and wish we had more time to spend at the gardens. Must see in Singapore.,12-2019,Family,2020-01-29 10:25:48.672349
,1,4,https://www.tripadvisor.com.sg/Profile/RollyA41,727227038,18-11-2019,5,Perfect Orchid Garden,"If you are an Orchid lover this is the place must visit ,, Aside from Orchids ,theres a lot of colorfull flowers in the area .",06-2019,Family,2020-01-29 10:25:48.906230
,1,4,https://www.tripadvisor.com.sg/Profile/SuG1234,724859665,08-11-2019,5,Awesome orchids,Stunningly beautiful. Lush and so many vibrant colours. Lots of great photo opportunities. Take water - is hot and humid. Nice shop but can't bring items containing orchids back to Australia.,09-2019,Family,2020-01-29 10:25:49.174291
,1,4,https://www.tripadvisor.com.sg/Profile/Handeee,724251306,06-11-2019,4,Nice to see,"Need to walk a while in the botanical gardens to reach the orchid gardens though, it’s worth to see. I didn’t know before that there was that much type of orchids",12-2018,Family,2020-01-29 10:25:49.390821
,1,4,https://www.tripadvisor.com.sg/Profile/LJLN,723185537,02-11-2019,5,WOW,A great afternoon visit. This is a must if on holiday. So colourful and exceptionally well presented,11-2019,Family,2020-01-29 10:25:49.631967
,1,4,https://www.tripadvisor.com.sg/Profile/hanshH8576DE,720727368,23-10-2019,5,Woe wow wow,Never have I seen such a varied and extensive collection of orchids in one place. Very nicely landscaped within the botanic gardens and very moderately priced. The is a must see place.,10-2019,Family,2020-01-29 10:25:49.922171
,1,4,https://www.tripadvisor.com.sg/Profile/30Asha,708961693,12-09-2019,5,Dream flowers,One of the best orchid gardens I have seen after the one in Sikkim Gangtok. It is amazing to see the meticulous way the environment is created for the flowers to bloom to its fullest. The variety is just mind-blowing. Take a day to see the orchid garden. Corry some drinking water. There are a few eating places where you can have a quick bite.,08-2019,Family,2020-01-29 10:25:50.154527
