POI_INDEX,TOTAL_REVIEWS,RANKING,POI_TYPE,TRIP_TYPE,AVERAGE_RATING,RATING_5_COUNT,RATING_4_COUNT,RATING_3_COUNT,RATING_2_COUNT,RATING_1_COUNT,ABOUT,ADDRESS,ATTRIBUTES_CRAWLED_TIME
50,47,124,"Sights & Landmarks, Other, Neighbourhoods",Family,4.340425531914894,20,23,4,0,0,"Its major landmark, the Sultan Mosque, sits in the heart of this enclave and is open to all visitors, as is the nearby Malay Heritage Centre, where you’ll learn about Malay history and culture.","Kampong Glam, Singapore, Singapore",2020-01-30 13:54:43.012384
50,95,124,"Other, Sights & Landmarks, Neighbourhoods",Couples,4.1684210526315795,32,51,9,2,1,"Its major landmark, the Sultan Mosque, sits in the heart of this enclave and is open to all visitors, as is the nearby Malay Heritage Centre, where you’ll learn about Malay history and culture.","Kampong Glam, Singapore, Singapore",2020-01-30 13:55:31.585899
50,41,124,"Sights & Landmarks, Other, Neighbourhoods",Solo,4.439024390243903,19,21,1,0,0,"Its major landmark, the Sultan Mosque, sits in the heart of this enclave and is open to all visitors, as is the nearby Malay Heritage Centre, where you’ll learn about Malay history and culture.","Kampong Glam, Singapore, Singapore",2020-01-30 13:56:51.861369
50,3,124,"Other, Sights & Landmarks, Neighbourhoods",Business,5.0,3,0,0,0,0,"Its major landmark, the Sultan Mosque, sits in the heart of this enclave and is open to all visitors, as is the nearby Malay Heritage Centre, where you’ll learn about Malay history and culture.","Kampong Glam, Singapore, Singapore",2020-01-30 13:57:35.867845
50,58,124,"Other, Sights & Landmarks, Neighbourhoods",Friends,4.189655172413794,20,29,9,0,0,"Its major landmark, the Sultan Mosque, sits in the heart of this enclave and is open to all visitors, as is the nearby Malay Heritage Centre, where you’ll learn about Malay history and culture.","Kampong Glam, Singapore, Singapore",2020-01-30 13:57:59.778496
51,403,197,"Museums, Speciality Museums",Family,4.153846153846154,203,116,44,23,17,"ArtScience Museum is an iconic cultural landmark in Singapore. Our mission is to explore where art, science, culture and technology come together. It is here at the intersection of art and science that innovation and new ideas are formed. We like to say “it’s where the future is created”. Our striking lotus-inspired building, designed by Moshe Safdie, features 21 gallery spaces spanning nearly 5000m2. Since opening in February 2011, we have held large-scale exhibitions by some of the world’s best known artists including Leonardo da Vinci and M.C. Escher. In addition, we have presented significant exhibitions that explore aspects of science including big data, particle physics, paleontology, marine biology, cosmology and space exploration. ArtScience Museum is owned and operated by Marina Bay Sands. It employs approximately 50 people directly, and is supported by many more, within the larger corporate structure of Marina Bay Sands.","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",2020-01-30 13:58:56.332042
51,288,197,"Museums, Speciality Museums",Couples,3.96875,115,102,34,21,16,"ArtScience Museum is an iconic cultural landmark in Singapore. Our mission is to explore where art, science, culture and technology come together. It is here at the intersection of art and science that innovation and new ideas are formed. We like to say “it’s where the future is created”. Our striking lotus-inspired building, designed by Moshe Safdie, features 21 gallery spaces spanning nearly 5000m2. Since opening in February 2011, we have held large-scale exhibitions by some of the world’s best known artists including Leonardo da Vinci and M.C. Escher. In addition, we have presented significant exhibitions that explore aspects of science including big data, particle physics, paleontology, marine biology, cosmology and space exploration. ArtScience Museum is owned and operated by Marina Bay Sands. It employs approximately 50 people directly, and is supported by many more, within the larger corporate structure of Marina Bay Sands.","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",2020-01-30 14:03:56.424722
51,131,197,"Museums, Speciality Museums",Solo,4.129770992366412,56,47,19,7,2,"ArtScience Museum is an iconic cultural landmark in Singapore. Our mission is to explore where art, science, culture and technology come together. It is here at the intersection of art and science that innovation and new ideas are formed. We like to say “it’s where the future is created”. Our striking lotus-inspired building, designed by Moshe Safdie, features 21 gallery spaces spanning nearly 5000m2. Since opening in February 2011, we have held large-scale exhibitions by some of the world’s best known artists including Leonardo da Vinci and M.C. Escher. In addition, we have presented significant exhibitions that explore aspects of science including big data, particle physics, paleontology, marine biology, cosmology and space exploration. ArtScience Museum is owned and operated by Marina Bay Sands. It employs approximately 50 people directly, and is supported by many more, within the larger corporate structure of Marina Bay Sands.","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",2020-01-30 14:07:33.455377
51,29,197,"Museums, Speciality Museums",Business,4.0344827586206895,14,7,3,5,0,"ArtScience Museum is an iconic cultural landmark in Singapore. Our mission is to explore where art, science, culture and technology come together. It is here at the intersection of art and science that innovation and new ideas are formed. We like to say “it’s where the future is created”. Our striking lotus-inspired building, designed by Moshe Safdie, features 21 gallery spaces spanning nearly 5000m2. Since opening in February 2011, we have held large-scale exhibitions by some of the world’s best known artists including Leonardo da Vinci and M.C. Escher. In addition, we have presented significant exhibitions that explore aspects of science including big data, particle physics, paleontology, marine biology, cosmology and space exploration. ArtScience Museum is owned and operated by Marina Bay Sands. It employs approximately 50 people directly, and is supported by many more, within the larger corporate structure of Marina Bay Sands.","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",2020-01-30 14:09:08.742596
51,154,197,"Museums, Speciality Museums",Friends,4.233766233766234,78,51,14,5,6,"ArtScience Museum is an iconic cultural landmark in Singapore. Our mission is to explore where art, science, culture and technology come together. It is here at the intersection of art and science that innovation and new ideas are formed. We like to say “it’s where the future is created”. Our striking lotus-inspired building, designed by Moshe Safdie, features 21 gallery spaces spanning nearly 5000m2. Since opening in February 2011, we have held large-scale exhibitions by some of the world’s best known artists including Leonardo da Vinci and M.C. Escher. In addition, we have presented significant exhibitions that explore aspects of science including big data, particle physics, paleontology, marine biology, cosmology and space exploration. ArtScience Museum is owned and operated by Marina Bay Sands. It employs approximately 50 people directly, and is supported by many more, within the larger corporate structure of Marina Bay Sands.","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",2020-01-30 14:09:47.439962
52,120,172,"Sights & Landmarks, Points of Interest & Landmarks, Piers & Boardwalks",Family,4.008333333333333,38,54,22,3,3,Certificate of Excellence,"1 Bonham Street Uob Building, Singapore 049782, Singapore",2020-01-30 14:11:47.982949
52,230,172,"Sights & Landmarks, Points of Interest & Landmarks, Piers & Boardwalks",Couples,3.9608695652173913,74,97,42,10,7,Certificate of Excellence,"1 Bonham Street Uob Building, Singapore 049782, Singapore",2020-01-30 14:13:16.703612
