POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C4-7,16941,M28****715,5,2020-04-18,空间大，游人挖制，捉好的。
C4-7,16942,M28****715,5,2020-04-18,游客不多，比较安全。
C4-7,16943,M28****715,5,2020-04-18,不错，收茯很大。
C4-7,16944,M13****713,5,2020-04-18,【景色】有海有山有花还有炮 【趣味】实景演出非常精彩 【性价比】超出预期
C4-7,16945,IoriF,5,2020-04-17,胡里山炮台位于厦门岛东南海岬突出部，毗邻厦门大学园区，三面环海，有着得天独厚的自然旅游资源。胡里山炮台始建于清光绪二十年，总面积7万多平方米，城堡面积1.3万平方米，分为战坪区、兵营区和后山区。炮台用花岗石条建造，并以乌樟树汁和石炭、糯米拌泥沙夯筑而成。整个建筑糅合欧洲半地堡式和中国明清时期防御阵地的结构模式，形成科学合理的防御体系。胡里山炮台深入挖掘历史文化内涵，打造了克虏伯大炮和红夷火炮操演两个核心品牌
C4-7,16946,househome,5,2020-04-17,古老的炮台，细细诉说着中国曾经的屈辱历史。落后就要挨打。经过这么多年的发展，经济水平有了很大提高，希望大家要牢记历史，努力学习，努力工作，把我们的国家建设的更好。
C4-7,16947,M32****562,5,2020-04-17,悠闲自在游，景区不大，游着不累，海景漂亮
C4-7,16948,_WeCh****569699,4,2020-04-17,不错，疫情期间，还免门票
C4-7,16949,_WeCh****0809,5,2020-04-16,非常好的爱国教育景点，景色也不错
C4-7,16950,酷龙仔,5,2020-04-15,很好的景点
C4-7,16951,莞邑虎岭,5,2020-04-15,胡里山炮台，始建于清光绪十七年（公元1891年），竣工于清光绪二十二年（公元1896年），总面积7万多平方米，城堡面积2.2万平方米，分为战坪区、兵营区和后山区，炮台结构为半地堡式、半城垣式，具有欧洲风格
C4-7,16952,饼少爷,5,2020-04-14,胡里山炮台，距离厦大和曾厝垵都很近，在水边，可以一道游览。因为在水边风景还是不错的。里面就是各式各样的大炮，整点的时候还有清军的表演。可以看看，有点意思。去里面选择最大的那门大炮吧，真的很大。门票好像是30元。
C4-7,16953,E57****025,4,2020-04-13,就还行吧，趁着厦门免费的时候来玩的。公交车到胡里山。景点有点小，走个二十分钟就走完了。一个克虏伯大炮再加上周围几个小炮。如果要是按照原来的60块钱门票标准我觉得不是很值。
C4-7,16954,cybill000,5,2020-04-12,胡里山炮台离厦门大学非常近旁边都是海。
C4-7,16955,135****5000,5,2020-04-12,很好的一次体验
C4-7,16956,song198124,5,2020-04-11,一般般吧。没啥大意思
C4-7,16957,M39****7789,5,2020-04-11,风景美！有教育意义！
C4-7,16958,300****419,4,2020-04-10,可看到世界上现存最大的海岸炮——德国产克虏伯大钢炮，临海可观看到大担等几岛，环境优美，绿化不错。
C4-7,16959,放彩虹的鲸,5,2020-04-10,实拍厦门胡里山炮台，都是历史留下的足迹，值得游客欣赏的景区，胡里山炮台胡里山炮台位于福建厦门市厦门岛东南海岬突出部，毗邻厦门大学园区，三面环海，景区系是国家级文物保护单位、还是全国4A级旅游景区
C4-7,16960,娥子0217,1,2020-04-10,每人每天限购一张，什么垃圾东西！一家三口还得分三次预约，不想优惠就别优惠，搞什么垃圾政策
C4-7,16961,M24****2271,4,2020-04-10,可以看看清王朝时期的国防，海防机制，不要夏天去，过年正好，但是人很多
C4-7,16962,低调陈,5,2020-04-06,挺好玩的，适合带孩子
C4-7,16963,松旾2020,5,2020-04-02,景点还是挺不错的！
C4-7,16964,荷花夫,4,2020-04-02,一个有历史底蕴的景点值得一看。
C4-7,16965,M37****768,5,2020-04-01,著名的胡里山炮台位于厦门大学旁。
C4-7,16966,努力,5,2020-04-01,很不错的景区，到厦门一定要去看看，体会一下中国近代史，感受一下战争残酷。
C4-7,16967,M22****3363,4,2020-04-01,胡里山炮台也是历史遗迹，保留的还是挺完整，可以了解古往今来，和历史的变迁，也是很好的爱国主义教育基地，带孩子来的也很多的。
C4-7,16968,203****666,5,2020-03-31,还不错，值得去
C4-7,16969,King-Box3,4,2020-03-30,不错，休闲走动去逛逛挺好的。可以观望附近的海景，推荐推荐
C4-7,16970,jhvv,5,2020-03-30,喜欢了解历史可以去看看，风景还不错
C4-7,16971,小光头1665,5,2020-03-29,风景不错，交通方便
C4-7,16972,M33****6429,5,2020-03-28,胡里山炮台是厦门市一处很有历史纪念意义的景点，位置得天独厚，曾经这里也是一片硝烟战场，如今剩下的炮台成为了历史的剪影，无不提醒着后人珍惜今天一切美好生活的来之不易！如今的景致非常美、环境优雅，让人留连忘返！
C4-7,16973,明天的明天9095,3,2020-03-26,停车方便，离白城沙滩很近
C4-7,16974,萧萧白芷,4,2020-03-24,胡里山炮台是厦门很出名的景点。位置就在环岛路上，靠近厦门大学的南面校门。这里应该算是爱国主义教育的景点。沧桑的炮台很有历史感。
C4-7,16975,M26****5511,4,2020-03-24,感觉一般吧，人很多瞎闹。
C4-7,16976,M57****00,5,2020-03-24,不错，孩子挺喜欢的
C4-7,16977,清醒做梦,5,2020-03-22,还可以吧。
C4-7,16978,蓝色之梦2816,5,2020-03-21,记载着历史的地方，有强国的一面
C4-7,16979,M33****2502,5,2020-03-20,风景还可以，适合第一次去游玩☺里面空气清新，对于喜欢拍照的我们来说是一种享受！
C4-7,16980,Abby223,4,2020-03-17,公交过去很方便 然后也可以网上订票
C4-7,16981,海阔天空任鸟飞鱼跃,4,2020-03-15,厦门胡里山炮台靠海边，去那看看，可以进行爱国教育。
C4-7,16982,独孤星,4,2020-03-14,扫二维码进去很快
C4-7,16983,姜如意,5,2020-03-13,清代修建的军事要塞，采用的半地堡式建筑，包括弹药库、兵营等建筑，是目前国内保存比较完整的海防要塞，已是全国重点文物保护单位，门票还不贵，值得一看。
C4-7,16984,E23****8392,5,2020-03-12,胡里山炮台，在环岛路上，靠近厦大白城，可以和沿海的旅游景点一起安排，风景很好，里面有有很多历史底蕴的设计，期间还有清朝虎门销烟的表演，还可以跟演员们合照，挺有意思。
C4-7,16985,_WeCh****135320,5,2020-03-12,去过哦 就在厦门 很多人去逛 里面不大 但炮很多 都是曾经的真炮 有点意思
C4-7,16986,sh****l,5,2020-03-11,购买很方便，兑换也很方便。景区体验感还不错，表演小朋友超级爱看，还有夕阳西下的海景很美，可以拍大片。
C4-7,16987,M22****3363,4,2020-03-11,胡里山炮台是明清很重要防御工事，它的城门、城墙，城楼，护城壕，营房和炮台保留完整，很具有历史价值，也是当地著名景点之一。
