POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C1-6,881,世外桃源89,5,2020-04-11,哇塞，苏堤的蓝天白云碧水，也太美了。
C1-6,882,西溪老翁,5,2020-04-11,苏堤，旧称苏公堤，是一条贯穿西湖南北风景区的林荫大堤。苏堤是北宋元祐四年(1089)，诗人苏轼（苏东坡）任杭州知州时，疏浚西湖，利用浚挖的淤泥构筑并历经后世演变而形成的，杭州人民为纪念苏东坡治理西湖的功绩，把它命名为“苏堤”。构成这一条堤岸最著名的六条桥，即映波、锁澜、望山、压堤、东浦、跨虹，故杭州市民称苏堤为六吊桥。是休闲散步、健身跑步的好场所。
C1-6,883,午后斜阳hz,0,2020-04-11,杭州苏堤春晓樱花季 | 春天里西湖最美赏樱地之一 苏堤的春天是让人流连忘返的春天，每到三四月份，六座桥畔桃红柳绿，花草们竞相开放，这其中最美的自然要属只有七天花期的樱花了。 景点：大部分的樱花都集中在靠北山路的第一座跨虹桥附近，如果你正好从曲院风荷出来的话，也可以顺道来这里走走。紧邻桥边有株巨大的早樱正直盛花期，洁白的花瓣好像少女般的纯净，引得游人们情不自禁地排队在这里等待与它合影。 景点：再往前翻过桥走到正对西泠桥的外西湖边，有另一株散枝漫叶的樱花树，它的枝干从上往下垂到湖边，樱花好像从天而降似的，定格在半空中。这个地点也是苏堤上拍摄樱花最网红的机位，如果早上日出时过来的话，照亮前景的樱花树，能拍到真正的“春晓”。 景点：除此之外，第一座和第二座桥中间的亭子边也有很多樱花树盛开，压暗背景拍摄樱花特写也能出好片哦。时间多的话，你还可以从这里翻越六座桥一直走到花港观鱼，边逛边玩。 交通：公交“岳坟”站下，或导航“苏堤跨虹桥”，可停车在附近曲院风荷停车场。 樱花花期：每年3月下旬
C1-6,884,M25****5338,5,2020-04-10,苏堤，旧称苏公堤，是一条贯穿西湖南北风景区的林荫大堤，位于浙江省杭州市西湖区。苏堤是北宋元祐四年(1089)，诗人苏轼（苏东坡）任杭州知州时，疏浚西湖，利用浚挖的淤泥构筑并历经后世演变而形成的，杭州人民为纪念苏东坡治理西湖的功绩，把它命名为“苏堤”。
C1-6,885,噼里啪啦,4,2020-04-08,人间四月天，景色最旖旎。春暖花开草木葱茏，芳野萋萋，柳絮纷飞风和日丽。为这春色融融背起行囊下江南，踏青正当时🎒🚶📷西湖真大呀～沿湖步行2h才走到了苏堤、脚都要走掰了好嘛😲ps.出门必备充电宝在机场被没收了😔为避免走在路上手机突然没电失联…且用且珍惜吧～
C1-6,886,11****881,4,2020-04-06,绿化如荫的历史名堤，休闲好去处。
C1-6,887,M23****9726,5,2020-04-04,绿树婆娑，湖光山色，碧波微澜，如梦如歌。
C1-6,888,M22****6505,5,2020-04-03,这是很美丽动人的景点哦！适合大多数人的欣赏眼光的，推荐给大家一起去去看看吧！喜欢的朋友不要错过了！干净整洁，适合去看看吧。
C1-6,889,买牛奶的猪,5,2020-04-01,苏堤春晓也是西湖十景之一。西湖的每一处景色，都有非常具有诗意的名字。来到苏堤的时候已经快接近黄昏了，天色开始暗淡。灯光逐渐亮起来！
C1-6,890,秋趣,5,2020-03-31,#苏堤# 最近去杭州办点事，顺便去了苏堤。这些年，没少去杭州，但基本不往热门景点去，因为游客实在太多。比如苏堤，一条不宽的小道，总是被密密麻麻的人流占满。 本来想去太子湾的，到了门前才知道必须提前预约，只好悻悻离去。汽车在南山路行驶，经过苏堤，看到没有限制游客，朋友说要不去走走。于是，停车进入。 天气很好，进入苏堤，但见西湖碧波荡漾，两岸桃红柳绿，关不住的春色扑面而来，久违了！ 最最让人感慨的是，难得见到如此幽静的苏堤啊，随着疫情逐渐趋稳，很多景区渐次开放，但城市之间的流动还没完全恢复，杭州自然也少了很多游客。 我们散淡地行走，这算是全民抗疫以来，首次获得的出游体验，内心感受无与伦比，能自由自在地享受这份美景，多么珍贵！
C1-6,891,M37****768,5,2020-03-29,苏东坡疏浚西湖时，留下的一道景观。
C1-6,892,秋趣,0,2020-03-28,#苏堤# 最近去杭州办点事，顺便去了苏堤。这些年，没少去杭州，但基本不往热门景点去，因为游客实在太多。比如苏堤，一条不宽的小道，总是被密密麻麻的人流占满。 本来想去太子湾的，到了门前才知道必须提前预约，只好悻悻离去。汽车在南山路行驶，经过苏堤，看到没有限制游客，朋友说要不去走走。于是，停车进入。 天气很好，进入苏堤，但见西湖碧波荡漾，两岸桃红柳绿，关不住的春色扑面而来，久违了！ 最最让人感慨的是，难得见到如此幽静的苏堤啊，随着疫情逐渐趋稳，很多景区渐次开放，但城市之间的流动还没完全恢复，杭州自然也少了很多游客。 我们散淡地行走，这算是全民抗疫以来，首次获得的出游体验，内心感受无与伦比，能自由自在地享受这份美景，多么珍贵！
C1-6,893,秋日侠影,0,2020-03-26,西湖边最美的景色，就在这三公里湖堤中 苏堤春晓是西湖十景之一，而且是十景之首，自不能辜负这大好春光，于是一路从花港观鱼徒步至曲院风荷，沿途走过六桥中的锁澜、望山、压堤、东浦、跨虹五桥，只遗漏了映波桥，因为是在南山路入口侧。这一路的桃红柳绿，烟波曼妙，与上一次的环西湖徒步半圈感受又不同，如果说之前是春天的到来，是初春的喜悦，那么今天就是“明媚春光，谁人不看来”之步入佳境的陶醉了。 按以往的经历，周末的苏堤，肯定是摩肩接踵看不到景只见人，可如今，整条路竟然给我悠然闲散的感觉，除了偶尔驶过的观光车，这苏老爷子担任杭州市长期间建成的3公里堤坝，真正呈现出一片新柳如烟春风骀荡的动人意境，虽然桃树和柳树的配比，达不到白堤那样的密集，但两岸风光的旖旎，微风拂柳的画面，加之适当的长度和起伏的桥面，恰是徒步者的最佳。 一路行来，最美的景色在仁风亭和跨虹桥，飞檐翘脊，八角高耸的仁风亭，始建于上世纪五十年代，坐落于苏堤跨虹桥与压堤桥之间，因为临湖而建，所以坐在这个亭子里欣赏湖景，湖中三岛和西冷桥尽在眼底，亭旁有几颗樱花树，开得非常旺盛，和旁边的桃花红白相映，特别醒目，至于跨虹桥，桥畔也有一颗堪称“樱花王”的樱花树，巨大的如云朵一般的花伞伸开，阳光下美得耀眼，也吸引众多的游客和她合影。
C1-6,894,jilingxiang,5,2020-03-26,不花钱而领略西湖美景的最佳办法，一边回忆着大文豪苏东坡，一边观赏岳王庙外景，雷锋塔外景，体验柳浪闻莺，欣赏淡妆浓抹总相宜的西湖。
C1-6,895,行走的田小爬,5,2020-03-23,苏堤是杭州西湖景观之一，是宋代苏东坡治理西湖修建的，不错的地方，世界文化遗产
C1-6,896,qtrqqcl,5,2020-03-23,苏堤春晓，西湖十景之一，这时候去最美
C1-6,897,xwbwx,4,2020-03-16,苏堤横穿西湖，南边出口就是雷峰塔和太子湾公园，还有净慈寺，苏堤本身景色也很美，还有很多坡，骑自行车体验很舒服。就是苏堤还要收费，觉得不合适。
C1-6,898,hpzhyj,4,2020-03-12,漫步其中，欣赏西湖风景，很不错的
C1-6,899,我是水晶,4,2020-03-10,苏堤春晓是西湖十景之一。 苏堤又叫苏公堤。苏堤的入口处，有大文豪苏东坡的雕像。西湖的历史与老大学士紧密关联，“欲把西湖比西子，淡妆浓抹总相宜”，这就是老苏为西湖留下的千古名句。 雕像后面有一座苏东坡纪念馆，可以进去看一下，了解一下苏东坡与西湖的故事。 苏公堤，南起南屏山麓南山路，北至岳王庙东，横贯湖中，堤长2797米，宽30～40米。苏堤上共有六座石拱桥，从南往北分别为：映波、锁澜、望山、压堤、东浦、跨虹。
C1-6,900,M63****01,5,2020-02-26,春天的苏堤是西湖最美的观赏路线，江南的烟雨蒙蒙，桃红柳绿……这时的西湖充满诗情画意！
C1-6,901,kentyangor,5,2020-02-18,纪念大文豪苏轼的丰功伟绩的景点 当年疏通了西湖河道
C1-6,902,加尔多尼典韦,5,2020-02-08,苏堤春晓，西湖十景之一。南宋时，苏堤春晓被列为西湖十景之首，元代又称之为“六桥烟柳”而列入钱塘十景。 “苏堤春晓”景观是指寒冬过后，苏堤报春的美妙景色。 苏堤南起南屏山麓，北到栖霞岭下，全长近三公里，是北宋大诗人苏东坡任杭州知州时，疏浚西湖，利用挖出的葑泥构筑而成。后人为了纪念苏东坡治理西湖的功绩将她命名为苏堤。长堤卧波，连接了南山北山，给西湖增添了一道妩媚的风景线。
C1-6,903,荷花夫,4,2020-02-05,名气很大，值得一看，凄美故事的发生地
C1-6,904,牛奶海,4,2020-02-04,苏堤是杭州对苏东坡在西湖上所做贡献而名命的一条湖中堤，堤长约3公里，呈现南北方向，堤上建有六座拱桥，是观赏西湖与徒步锻炼的好去处。
C1-6,905,旭2007,5,2020-02-03,到杭州来是一定要游览西湖的，而苏堤也是游览西湖必须游览的一个地方。据说这里是苏东坡当年修建的，所以名气比较大，从上面走一趟还是比较长的。两岸的风光非常不错，柳条依依，水波潋滟，就是人比较多，拍照和欣赏景色都受影响。
C1-6,906,东问西问,5,2020-01-13,杭州西湖中的苏堤春晓是西湖十景之一，也是必去之地吧！是一个开放式的免门票景点，可以漫步苏堤感受杭州的慢生活。
C1-6,907,秋日侠影,0,2020-01-11,【雪西湖】苏堤和花港 人说苏堤春晓，其实苏堤冬雪也不错，一路行来，你可以选择近距离感受湖水，也可以在树叶下与游人为伍，湖边长凳上的雪人，随手一拍，竟然也趣味盎然，而远处朦胧的摇橹船，湖边摆拍的一袭红衣，花港入口处如红霞般绽放的枫叶，以及雪地上挺拔苍翠的青松，就成了这次雪西湖徒步之旅最后的记忆。
C1-6,908,哆啦A琪Alvin,4,2019-12-29,北宋名士苏东坡，曾经是一任杭州太守，也就是杭州的市长。苏东坡在任期间在杭州历经图治，组织杭州百姓疏浚西湖，淤泥便堆积成了苏堤。
C1-6,909,288****750,5,2019-12-27,苏堤从花港观鱼一直到岳王庙，横贯西湖，需要走半个多小时。苏堤挺宽，路边是草坪，环境不错，我们还看到了一只小松鼠，令人心旷神怡
C1-6,910,东问西问,5,2019-12-27,苏堤是西湖景区的其中一个， 是跨湖连通南北两岸的唯一通道，总共有3公里左右，穿越整个西湖水域 ，是最美丽的一段路，非常的美丽，可以说是名副其实的美景。
