POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C7-4,19591,爱达荷州艾希,5,2020-04-18,天坛，在北京市南部，东城区永定门内大街东侧。占地约273万平方米。天坛始建于明永乐十八年（1420年），清乾隆、光绪时曾重修改建。为明、清两代帝王祭祀皇天、祈五谷丰登之场所。
C7-4,19592,君颜异梦,5,2020-04-18,天坛公园，真的好大！从南门进去，首先到达圜丘，这里是进行祭天大典的地方，很多栏杆台阶数量都是采用9的倍数而建。整个圜丘除了中间的圆形祭天建筑外，四周是一个方形围墙，十分宽阔。
C7-4,19593,天高云淡静,4,2020-04-17,北京天坛是祭天拜祭的地方，如果要从南到北走一走还是有段路的，更何况是从皇宫走过来。所以原来的皇帝当起来还是不容易的。中国传统建筑，看一看挺好的呢。
C7-4,19594,真诚7577,5,2020-04-17,北京有各种不同的坛建筑，起着不同的作用，坛是祈福祭祀用的，除了了解它的作用，观赏各殿堂的精巧建筑，回音壁、三音石等奇巧的设计也一样令人慨叹古人的智慧。
C7-4,19595,咩咩和大王,0,2020-04-16,北京小众赏花地——穿上汉服去天坛邂逅一场清代杏花林 今天咩咩和大王给大家推荐一处北京市区内最大且游人很少的杏花林，让你可以在春天悠闲的赏花。 它就是身在天坛内的万亩杏花林，而且是清代的古杏林哦！ 天坛虽是著名景区，但它的杏花林知道的人却为数不多。在这里赏花的人多为附近居民，景区地图也没有特殊标明，可以让你安静的在树下做个美少女/年。 天坛的杏林位于天坛的西北角，树木是清代栽种的，大约200株左右，每一棵都是很具规模的老树，每到花期非常美。 出镜：咩咩 摄影：大王 【攻略】 详细地址：天坛北门内沿外环路向西100米处（北门右手边直走，居民健身场所旁边） 杏林只需要景区门票即可欣赏，无需另外购联票。 最佳观赏时间：3月底——4月初 交通攻略： 位置：天坛北门（最方便） 交通：公交线路：乘6、34、35、36、72、106、110、夜11路在天坛北门站下 营业时间： 淡季：每年11月1日-次年3月31日 公园 1、开放时间：旺季6:00-21:00，淡季6:30-21:00 2、大门售票时间：旺季6:00-20:00淡季6:30-20:00 3、联票售票时间：旺季8:00-16:00淡季8:00-15:30 4、静园时间：22:00 景点（含祈年殿、回音壁圜丘、神乐署） 1、售票时间：旺季8:00-16:30淡季8:00-16:00 2、开放时间：旺季8:00-17:30淡季8:00-17:00 3、北神厨、北宰牲亭、斋宫：每周二至周日上午9:00-12:00下午13:00-16:00 门票 旺季门票：15元 旺季联票：34元(含门票、祈年殿、回音壁圜丘) 淡季门票：10元 淡季联票：28元(含门票、祈年殿、回音壁圜丘) 景点联票：10元(含祈年殿、回音壁圜丘) 神乐署门票：10元 实用tips： 1、疫情期间停售联票，仅售公园大门票； 2、从2020年1月28日起对祈年殿、回音壁、圜丘、北神厨、北宰牲亭、神乐署、斋宫等景区采取临时关闭措施。开放时间另行通知； 3、从3月4日起，暂时关闭健身区域； 4、疫情期间园内须全程佩戴口罩，文明游园； 5、体温37.3°C（含）以上请勿入园。
C7-4,19596,new2000th,5,2020-04-16,天坛公园玉兰舞🌸 玉兰枝头舞春风🌸 飘飘似仙向天空☁️
C7-4,19597,bing0117,5,2020-04-15,人很多 跟团游的
C7-4,19598,_U4****5509,5,2020-04-15,里面好大啊 值得去逛的大院子 哈哈
C7-4,19599,音乐鸡蛋,5,2020-04-14,很方便，对于喜欢自己走的人，又喜欢听故事的人来说很好，好像有五十处的讲解，而且价格很便宜，没有听懂可以重复再听，孩子也可以听，给孩子讲解了很多知识，回来后对孩子，孩子还可以根据讲解来学习作。
C7-4,19600,兔哉的欢欢,0,2020-04-13,【北京】天坛春色 进入四月，天坛公园的银杏叶嫩绿嫩绿的，海棠花满树都是，丁香林鸟语花香。 推荐拍摄地： 1 丁香林 2 百花亭周边（海棠，丁香等等） 3 双环万寿亭周边，有几棵特别高的海棠，还有连翘花 4 牡丹芍药园的北边，双环万寿亭扇面亭的南边，有几棵高大的元宝枫，现在拍非常好看。
