POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C3-4,15571,hihihihihihihi1,5,2020-04-18,很多好吃的，不过都是那种很辣的，没敢吃太多
C3-4,15572,孙张之旅80,4,2020-04-17,锦里其实跟宽窄巷子差不多，就是面积更大一点
C3-4,15573,M22****3363,4,2020-04-16,锦里古街在当地比较有名，它蜿蜒曲折的街巷，小桥流水，荷塘交相呼应，古建筑很多，十分有特色，小吃也很多，价格实惠，游客众多。
C3-4,15574,D10****902,3,2020-04-15,看了攻略去的，说是一定要晚上去，上当了，人特别多，人挤人，啥也没有，很普通的小胡同而已。
C3-4,15575,仰望家园,5,2020-04-15,"古色古香的建筑,清新自然美景尽收眼底！"
C3-4,15576,爱睡觉的猪01,5,2020-04-15,你呀，还是一个非常漂亮的地方，很适合大家过来转一转环境的也很优雅啊，还是非常不错的一个地方适合这个观众们过来瞅一瞅挺好的。
C3-4,15577,卜一样的旅行,5,2020-04-12,锦里古街是成都市的一條古商業街，最早可追溯到秦漢時期。锦里古街毗邻武侯祠，现已經被開發成一條民俗商業步行街。
C3-4,15578,天使之翼Miranda,5,2020-04-12,各种特色表演和吃的都有，值得一去。还可以买纪念品，看变脸。武侯祠就在旁边也很方便
C3-4,15579,雪3飞who,0,2020-04-12,中国唯一入选“全球最美街道”的古街|——锦里 CNN旅游频道曾经评选出“全球21条最美街道”，成都的锦里是中国唯一入选的 街道是一个城市的灵魂，记录着城市的变迁，成都锦里所在的一大片区域在两汉三国时代就是一个著名的里坊制街区，名字就叫“锦里”。 今天的锦里，并不是严格意义上的历史名胜古迹，也不是纯粹的人造景观，是由武侯祠博物馆在原址恢复重建的文化旅游景观，以秦汉、三国精神为灵魂，明、清风貌作外衣，川西民风、民俗作内容，集旅游购物、休闲娱乐为一体，有着成都“清明上河图”之称，形象集中地展示了四川民俗文化的精髓。 ‍我眼中看到的锦里 铺天盖地的红灯笼 走进锦里，就看到到处挂着的喜庆的红灯笼，特别是当夜幕降临灯笼亮起的时候，让人的心情不由雀跃起来。 无处不在的美食 张飞牛肉、三大炮、肥肠、芙蓉糕……还有星巴克、满记甜品等，在这里完全不用担心会饿会渴，只是这里的美食总有一点模式化，我更喜欢成都苍蝇馆子里吃到的美味。 悠扬的歌声和酒吧 锦里有不少酒吧，地理位置最好的应该就是“莲花府邸”那里了，人气也最旺。走着走着就会遇到一家酒吧，听里面飘出来的歌声，这些嗓子基本去参加“好声音”的话海选过关没问题 非物质文化遗产 皮影戏、蜀绣、吹糖人、剪纸、面塑……这些非物质文化遗产每一样都让人目不转睛。也能看到四川民俗的糖画、打草鞋、变戏法等等，大俗大雅，想起一句话——只有民族的才是世界的。 虽然锦里全长只有550米，但是每一米都让人想驻足啊，吃吃喝喝逛逛玩玩发发呆听听歌，可以浪一天哟 ——————————————————— 地址：成都武侯区武侯祠大街231号附1号 交通：1路、10路、57路等多部公交可达 营业时间：24小时开放，光彩灯组22:00关闭。商户营业时间9:00～22:00（酒吧除外） 门票：免费（庙会期间除外）
C3-4,15580,雪3飞who,5,2020-04-11,今天的锦里，并不是严格意义上的历史名胜古迹，也不是纯粹的人造景观，是由武侯祠博物馆在原址恢复重建的文化旅游景观，以秦汉、三国精神为灵魂，明、清风貌作外衣，川西民风、民俗作内容，集旅游购物、休闲娱乐为一体，有着成都“清明上河图”之称，形象集中地展示了四川民俗文化的精髓。 虽然锦里全长只有550米，但是每一米都让人想驻足啊，吃吃喝喝逛逛玩玩发发呆听听歌，可以浪一天哟😁
C3-4,15581,M36****1958,3,2020-04-10,古街很有建筑风格，游客还是比较多的，古街还有很多特色小吃可以品尝
C3-4,15582,_wech****637623,4,2020-04-08,非常不错的一个步行街，商店非常多，建筑也很有特色，是个好地方。
C3-4,15583,M22****4342,5,2020-04-07,环境不错，还有免费的咖啡，和矿泉水，楼下的六合豆浆也不错，吃饭很方便，就是没有免费的停车场
C3-4,15584,Q清婵,5,2020-04-07,好喜欢锦里，如果遇到人少，慢慢的走一趟，还是很安逸的。
C3-4,15585,粉红色的猴,5,2020-04-05,锦里是成都武侯祠博物馆的一部分，集旅游购物、休闲娱乐为一体。与北京王府井、武汉江汉路、重庆解放碑、天津和平路等老牌知名街市齐名，号称“西蜀第一街”。
C3-4,15586,206****089,5,2020-04-04,锦里是西蜀历史上最古老、最具有商业气息的街道之一，早在秦汉、三国时期便闻名全国，集旅游、购物、休闲、娱乐为一体。
C3-4,15587,莴苣丝,3,2020-04-04,2009年去成都的时候，周末说去过锦里古街
