POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C2-1,1121,M27****5125,5,2020-04-18,外滩的景色真美，很喜欢这样景色
C2-1,1122,sophie_zp,5,2020-04-18,上海外滩非常漂亮，特别是夜晚的景色非常漂亮。外滩和步行街相邻，步行街里有很多国际商场，各种奢侈品应有尽有，还有很多特色小吃。
C2-1,1123,288****201,3,2020-04-18,如果以后有机会，还打算再和媳妇过来看看，逛逛，想去的地方很多，但是时间很少，机会也很少
C2-1,1124,M98****32,5,2020-04-18,上海外滩的夜景还是可以的，很美
C2-1,1125,Heliosc,5,2020-04-18,说起来外滩没有人不知道吧，风景不错
C2-1,1126,M50****733,3,2020-04-18,很美的夜景，吃了饭去散步逛逛非常不错
C2-1,1127,300****931,5,2020-04-18,夜上海，活力黄浦江！
C2-1,1128,300****931,5,2020-04-18,如果不坐船就看不到最美的上海夜景和美丽的黄浦江！
C2-1,1129,M25****1986,5,2020-04-18,外滩是上海的热门旅游地，可以去欣赏清末民国建筑群，可以去黄浦江中游船河，赞！
C2-1,1130,葛洪炼丹,5,2020-04-18,美景外滩，趣味性强的外滩，性价比超高的外滩
C2-1,1131,向尖子班跨步的卫宝宝,5,2020-04-18,值得去，当地网红打卡景点，适合拍照。
C2-1,1132,海鸥欢歌,5,2020-04-18,外滩很美的地方，晚上在上海去一趟外滩有不一样的感受哦！
C2-1,1133,Beck-23,5,2020-04-18,是一个好地方，蛮好玩的，人多。。很不错。
C2-1,1134,ag****h,5,2020-04-18,魔都的老牌代表景点 真的是名不虚传 夜景🌃也非常美 赞👍一个
C2-1,1135,M30****7343,5,2020-04-18,真的很好看哈哈哈哈特别漂亮。。
C2-1,1136,M90****76,5,2020-04-18,永远的外滩，永远的美景，心中忘不了的回忆
C2-1,1137,M22****856,5,2020-04-18,多次光临，自然风景优美，又蕴含着中国近现代的发展过程，非常适合家庭游，朋友聚会。
C2-1,1138,四君子6688,5,2020-04-18,大上海的浦江两岸外滩，景色迷人，建筑风格别致，高档物品种类齐全，琳琅满目。晚上走在浦东外滩的临江路上，一边欣赏着三楼鼎力的璀璨灯光，一边悠闲散步在人头攒动的江边大道，让人大开眼界，心旷神怡！
C2-1,1139,quinchen,5,2020-04-18,外滩 上海的标准 上海滩 上海滩 就是外滩。现在疫情期间 人很少 还不错
C2-1,1140,Rockets,4,2020-04-18,一个不错的风景名胜风景区旅游景区！！
C2-1,1141,居士9466,5,2020-04-18,上海外滩很知名，尤其夜色真是很美。
C2-1,1142,M45****001,5,2020-04-18,来上海外滩十里长廊游玩，不虚此行，来一场说走就走的旅行，来一次不后悔的选择，带着朋友，伙伴，家人一起来体验一下魔都的享受生活每一天充满希望
C2-1,1143,Lxy07020664,5,2020-04-18,非常值得一去，很漂亮，夜景非常美，人流量也很多
C2-1,1144,M37****0096,5,2020-04-18,海风轻轻吹来，无比的愉悦，空气非常舒服
C2-1,1145,M26****325,4,2020-04-18,外滩的夜晚很美，可以去浪一浪的
C2-1,1146,_WeCh****19219,5,2020-04-18,很美夜景很棒尤其雨后的夜晚真的不错
C2-1,1147,202****172,5,2020-04-18,很值得去看看的地方，夜景很美。
C2-1,1148,_WeCh****725458,5,2020-04-18,适合晚上去 人会很多 一定要挑一个合适的时间去
C2-1,1149,qian6970,5,2020-04-18,不愧是中国最繁华的地方，景色优美环境保护的很好。
C2-1,1150,320****464,4,2020-04-18,上海比较著名的景点之一，可以去看看
C2-1,1151,会长,4,2020-04-18,洋为中用的典型，资本主义发展的体现。
C2-1,1152,pcwater,5,2020-04-18,适合去走走，没有大额花销。趣味性不错，景色也很好。
C2-1,1153,ldpboy,5,2020-04-18,非常的喜欢这里，非常的有特色的地方
C2-1,1154,原来是薇薇呀,5,2020-04-18,很满意的旅行✈️，哈哈哈哈哈哈哈哈哈哈哈哈哈
C2-1,1155,zns123123,5,2020-04-18,上海标志性地标。人流如织，景色优美，尤其晚上。
C2-1,1156,RogerJi,5,2020-04-18,世界的金融中心很赞，不同时间去
C2-1,1157,M15****606,5,2020-04-18,站在东方明珠塔顶可以一览外滩。
C2-1,1158,_WeCh****012869,5,2020-04-18,太美的很，中国之最，景色宜人，流连忘返，
C2-1,1159,毛毛妈w,5,2020-04-18,非常喜欢的地方，值得打卡的啦！
C2-1,1160,Kim2111,5,2020-04-18,打卡圣地，情侣佳人均可，希望大家都去逛逛
C2-1,1161,EXOSUHO,5,2020-04-18,这里值得去风光无限美，网红打卡地。
C2-1,1162,M61****953,4,2020-04-18,上海的地标之一，在外滩走一走，可以细细品味魔都的脉博，可惜人总是那么多。
C2-1,1163,商博,5,2020-04-18,上次路过没去，下次有机会一定再去看看
C2-1,1164,M38****4364,5,2020-04-18,很不错！喜欢玩的可以玩去哦！！！！！
C2-1,1165,M35****4993,5,2020-04-18,大大的河流，闪闪亮的灯光，环境一流
C2-1,1166,我爱一个人的旅游,5,2020-04-18,上海外滩，有繁华的商业和夜景。
C2-1,1167,爱的花蕾,4,2020-04-18,上海很不错的一个免费地方，有空可以逛逛
C2-1,1168,-上官雨,5,2020-04-18,景色真棒 每次看到心情都会格外清爽
C2-1,1169,ncutzm,5,2020-04-18,外滩的夜晚很漂亮，灯火辉煌，值得一去
C2-1,1170,_U4****5376,5,2020-04-18,景色宜人！性价比超高！外滩俩侧的建筑风格各具特色，夜景🌃更加的精彩！到上海旅游必到景点之一！不错的！有机会一定要去看看！
C2-1,1171,M27****1013,5,2020-04-18,听说这里很美，本人还没去过，计划一定去一趟。
C2-1,1172,luckynewstar,5,2020-04-18,大上海的象征，百年多的历史见证了水运的发展。
C2-1,1173,yejf1998,4,2020-04-18,美丽的外滩，感受一下海派风情。
C2-1,1174,M23****5822,4,2020-04-18,人比较多，钱塘江水不是很干净，还有垃圾，人是比较多，也能看到很多外国人，有个纪念馆可以去看看
C2-1,1175,梦想快乐,5,2020-04-18,风格迥异的古典复兴大楼，梦幻般的色彩。
C2-1,1176,M33****0429,5,2020-04-18,风景非常漂亮，让人流连忘返，值得一游
C2-1,1177,_CFT****06733,5,2020-04-18,上海旅游的标志性景点。没有去外滩等于没来上海。
C2-1,1178,M31****9185,5,2020-04-18,环境好，风景优美，让人流连忘返
C2-1,1179,ylp1011,5,2020-04-18,上海外滩是上海著名旅游景点，也是中国著名的历史文化街区。漫步外滩，看看旧上海时期的万国建筑群，了解一下旧时的“上海租界”。
C2-1,1180,M11****767,5,2020-04-18,很热门的景点，很现代化很漂亮，值得一游
C2-1,1181,7racymoon,4,2020-04-18,上海外滩是必去打卡地，外滩离南京路步行街和豫园都很近，交通也很方便，也有观光车可以浏览，外滩建筑群很值得去看看，又不一样的感受。
C2-1,1182,_U4****8336,5,2020-04-18,这里是上海标志性景点，太漂亮了
C2-1,1183,M37****3669,5,2020-04-18,上海最美的打卡地方，去上海必去的地方，去吧，不会后悔
C2-1,1184,FZ哥哥,5,2020-04-18,外滩必须晚上去才能感觉到它的漂亮！
C2-1,1185,133****0016,5,2020-04-18,很值得游玩的好地方哦……...
C2-1,1186,200****905,4,2020-04-17,万国建筑博览群，名不虚传的，夜景很美
C2-1,1187,蛋蛋_潘,5,2020-04-17,一年四季风都很大，感觉也没什么风景
C2-1,1188,M46****05,4,2020-04-17,这里非常热闹，值得来上海一览，对面都是地标建筑。
C2-1,1189,小L601,4,2020-04-17,每次去上海都要去外滩看看，夜景特别美。
C2-1,1190,M27****8900,5,2020-04-17,我喜欢的地方，有机会还要来玩，风景优美
C2-1,1191,徐淦,5,2020-04-17,旧上海的十里洋场，风华绝代。依稀还在。
C2-1,1192,小小彬0125,4,2020-04-17,真的是超美的外滩景色啊，旅游必到景点！
C2-1,1193,世外桃源89,5,2020-04-17,我这是可以点评了吗？上海外滩景色优美的地方。
C2-1,1194,CarlShi,5,2020-04-17,上海必去景点， 能提现大上海得地方
C2-1,1195,M24****913,5,2020-04-17,国家5A级风景区，万国建筑博览会！
C2-1,1196,jeffylu,5,2020-04-17,伫立黄浦江畔，身后的万国建筑和对面的高楼大厦遥相呼应，游轮的汽笛声仿佛在诉说着魔都的故事。
C2-1,1197,忘穿裤头的superman,5,2020-04-17,真正在外滩亲眼看见它的夜景，才知道它的美
C2-1,1198,肥肥的大牛,5,2020-04-17,来上海的必游之处，上海的经典游
C2-1,1199,W潜心修炼,5,2020-04-17,外滩确实是个热门的地方。是游客们都喜欢去地方。
C2-1,1200,小燕子0415,5,2020-04-17,世界人民都知道的一个著名景点。推荐
C2-1,1201,咩咩叔叔,5,2020-04-17,上海外滩是全国乃至世界著名的景点。
C2-1,1202,会长,4,2020-04-17,建筑还是老式的西洋建筑，街道整洁多了。
C2-1,1203,街灯下的回忆,5,2020-04-17,这是个浪漫的地方！惬意的生活！
C2-1,1204,_WB2****1346,5,2020-04-17,外滩，上海的代名词。洋楼林立，五光十色。
