POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C2-7,13231,_WeCh****207490,5,2020-04-19,非常完美，值得一看
C2-7,13232,糖豆糖豆子,5,2020-04-18,大气壮观美，去过几次啦，非常不错
C2-7,13233,无奈的好人,5,2020-04-18,国内一流的科技馆，绝对是一流级别的
C2-7,13234,外表柔弱内心狂野的蛋蛋姐,5,2020-04-18,很不错，很喜欢，项目很丰富，有很多科技的东西，技术改变生活，给我们带来便利！！！
C2-7,13235,_WeCh****034067,5,2020-04-18,带小朋友去挺好的
C2-7,13236,_CFT01****9753600,5,2020-04-18,很震撼，孩子很喜欢。
C2-7,13237,_WeCh****790591,5,2020-04-18,科技强国，炫酷的科学技术让我们置身仿佛在未来世界，不管大小朋友，都会有强烈的科技感。
C2-7,13238,无奈的好人,5,2020-04-17,上海科技馆，最近他的知名度一再的提高，完全证明了科学技术是第一生产力这个代名词。他的设施设备应该是国内最先进的，这就是大城市的好处。
C2-7,13239,灿烂阳光普照,4,2020-04-17,味道可口，装修有风格，时候聚会吃饭
C2-7,13240,携粉兔,4,2020-04-17,带娃去的好地方，以前经常去，性价比高
C2-7,13241,288****832,5,2020-04-17,【景色】上海科技馆是科技型和趣味性于一体，非常具有娱乐性和趣味性的地方。
C2-7,13242,林妹妹是林妹妹,5,2020-04-17,这里很多东西看，带着小朋友去拓宽视野吧
C2-7,13243,豆丁太羽,5,2020-04-17,展品特别丰富 种类很多 值得一去
C2-7,13244,-原子-,5,2020-04-17,上海科技馆是孩子们向往的地方，带着孩子们在这里可以大开眼界。
C2-7,13245,M58****812,5,2020-04-17,科技馆位于浦东新区世纪大道2000号，花木行政文化中心区，世纪广场西侧，南邻世纪公园。主馆占地面积6.8万多平方米，建筑面积9.8万平方米，分为11个风格各异的主题展区、4个高科技特种影院、3个古今中外科学家及其足迹的艺术长廊、2个主题特展和若干个临时展厅，它们共同为四方游客生动地演绎着“自然、人、科技”的永恒话题
C2-7,13246,M36****1958,3,2020-04-17,暑假时去的，游客不算很多，场馆不太大，技术含量比较高的作品量不多
C2-7,13247,桑植卢植,5,2020-04-17,不错 地方很好 我去的时候人不多 安静
C2-7,13248,上山打老虎呀呀呀,3,2020-04-16,适合大一点的学生去玩，而且人很多，玩不到什么实际的东西，能学多很多的知识，要安静满满的看，对感兴趣和年龄大一点的学生去玩 值得！
C2-7,13249,上山打老虎呀呀呀,3,2020-04-16,适合大一点的学生去玩，而且人很多，玩不到什么实际的东西，能学多很多的知识，要安静满满的看，对感兴趣和年龄大一点的学生去玩 值得！
C2-7,13250,彧CAVS23彧,5,2020-04-16,非常不错的科技馆，感觉可看的东西很多哦
C2-7,13251,飓风过处 伏草唯存,4,2020-04-16,对孩子们来说，没有什么博物馆比科技馆更能获得知识的了……
C2-7,13252,无奈的好人,5,2020-04-16,上海科技馆，挺不错的。棒棒哒！
C2-7,13253,M95****20,5,2020-04-16,值得去，里面很多布景主要是让孩子在动手玩的过程中，学到或者体会更多的知识，比如高科技的产品。中国的伟大发明等
C2-7,13254,吹雪雪,5,2020-04-16,这种地方要带着孩子去看看，科普科普知识
C2-7,13255,M18****063,5,2020-04-16,还好的，推荐！
C2-7,13256,M18****063,5,2020-04-16,还好的，推荐！
C2-7,13257,M25****0353,5,2020-04-16,很好，小孩很喜欢
C2-7,13258,licensee,5,2020-04-16,不错，方便快捷。人不多，带小孩子去参加活动，班里去了一大群，不用排队，好！下次还买。
C2-7,13259,licensee,5,2020-04-16,不错，方便快捷。人不多，带小孩子去参加活动，班里去了一大群，不用排队，好！
C2-7,13260,M27****8748,5,2020-04-16,孩子很喜欢，里面很大 东西也挺多的
C2-7,13261,300****221,5,2020-04-16,上海科技馆应该是带孩子来上海的必去之地了，自然馆、科技馆种类都很多，陈列的也比较全面
C2-7,13262,太哥啊,5,2020-04-16,很适合亲子一起出游的旅行地，可以在让小朋友玩的同时学习一点知识，还是值得一看的～
C2-7,13263,一帆风顺,4,2020-04-15,上海科技馆太棒了丶值得带孩子去看看啊
C2-7,13264,谁的豆芽菜,5,2020-04-15,科技馆里的新鲜玩意儿可多了！喜欢到这里去学习一下新科技！
C2-7,13265,288****832,5,2020-04-15,【趣味】上海科技馆的科普性和趣味性都比较强，适合带着小孩子去，可以玩一天。
C2-7,13266,Charles667799,5,2020-04-15,寓教于乐的好地方，大人孩子都喜欢
C2-7,13267,朗维龙松赞干布,5,2020-04-15,还是不错的还是不错的还是不错的
C2-7,13268,M18****515,5,2020-04-15,里面很大，值得一看 每周一调休，去的朋友关注下
C2-7,13269,_WeCh****000975,5,2020-04-15,不错 玩的很开心
C2-7,13270,灿烂阳光普照,4,2020-04-15,带着孩子去啊，可以学习好多东西
C2-7,13271,M15****928,5,2020-04-15,功能区齐全
C2-7,13272,M16****438,5,2020-04-15,涨知识了！
C2-7,13273,M16****438,5,2020-04-15,好玩，内容丰富，小孩涨知识了。
C2-7,13274,M27****07,5,2020-04-15,高端大气上档次，满满的正能量！
C2-7,13275,枯木何哀终有葳蕤,5,2020-04-15,值得带小朋友去，很有科普意义，挺好的。
C2-7,13276,king,4,2020-04-14,好多潮流前沿的东西，非常不错。哈哈。
C2-7,13277,坚持到底胜利,5,2020-04-14,这里建设的很好、很大气、只是感觉位置不是很好！
C2-7,13278,288****678,5,2020-04-14,【景色】上海科技馆是非常值得带小孩子去的地方，可以逛一天，趣味性很强！
C2-7,13279,M36****687,2,2020-04-14,好多项目不开的，体验不好，就看看标本。
C2-7,13280,静听夜雨,5,2020-04-14,在科技馆里徜徉，享受着科技的快乐！
C2-7,13281,205****156,5,2020-04-14,孩子学习的好去处，人蛮多。不过小孩喜欢
C2-7,13282,M39****5590,5,2020-04-14,可以去科技馆看看，比较宏伟壮丽，科技时代的象征
C2-7,13283,M25****9563,5,2020-04-13,孩子来不错，节假日人很多，尽量避免扎堆，总体感觉不错，值得带孩子去学习
C2-7,13284,M62****50,5,2020-04-13,好好好好好
