POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C4-5,16821,_WeCh****218126,3,2020-04-18,感觉还行吧，不过也不用特意买票去看。景点都差不多
C4-5,16822,Nashiwo,4,2020-04-18,喜欢登高远眺的我又登上日光岩俯瞰鼓浪屿 趁着周末日光岩免费的东风，喜欢登高远眺的我又再次登上日光岩。 景点攻略：日光岩是鼓浪屿的最高点，可以全方位看到整个鼓浪屿。站在日光岩顶峰俯瞰整个鼓浪屿美景一览无遗。 如果在清晨和黄昏爬上日光岩，还能看日出和日落，实在是一个很不错的观景点。 从大门进来抬头看前方岩壁上方的摩崖石刻，上面横刻着“天风海涛”，竖刻着“鼓浪洞天”、“鹭江第一”，想不到这三幅文字分别由三人所题刻：“鼓浪洞天”为明万历元年（1573年）由泉州府同知丁一中所书，是鼓浪屿上最早的题刻；“鹭江第一”这是由清代道光进士林鍼所题；而“天风海涛”则是民国四年（1915年）由福建巡按使许世英所题。一块巨石上的三幅石刻竟穿越了三个朝代！ 日光岩厦门话叫“岩仔山”，别名“晃岩”。相传1641年，郑成功来到晃岩，看到这里的景色胜过日本的日光山，便把“晃”字拆开，称之为“日光岩”。 站在日光岩顶峰俯瞰菽庄花园，菽庄花园美景一览无余。菽庄花园巧妙的运用了中国古典园林的借景手法，实现了山、海皆为其所有的景观。 提醒：日光岩顶峰因为疫情原因没有开放，可到观景平台俯瞰鼓浪屿美景。
C4-5,16823,Renee_Cc,0,2020-04-17,国内最小清新的城市游玩攻略 | 鼓浪屿 【景点攻略】 如果要说国内最小清新的城市，那我一定投给厦门。厦门这座花园城市，给人的第一印象是文艺清新，这里不是许多人心中必去之地，但一定是来了之后就不想走的地方！ 详细地址： 福建省，厦门市，鼓浪屿 交通攻略： 购票分为三种方式：官方公众号、现场买票、旅游网站。 现场买票：只适合平日购票，在旺季不一定能买到合适班次，节假日期间很有可能买不到票 开放时间： 全天开放 门票价格： 免费 亮点特色： 1. 鼓浪屿 代表厦门的文艺小清新岛屿！！！岛上精致的洋房、颇具年代感的建筑与自然融合的恰到好处，游走其间恰能感受一段惬意的旧时光。 2.日光岩 是一个可以俯瞰厦门城市的地标。如果想看大海那就去皓月园，想看精致的私人花园别错过 菽庄花园。鼓浪屿上还有不少可玩海的沙滩。 小Tips： 鼓浪屿的早晨游客比较少，很适合去拍空无一人的场景！
C4-5,16824,Nashiwo,0,2020-04-17,落日余晖洒满日光岩 日光岩是鼓浪屿的最高点，从岛的各个地方都可以看得到，登上日光岩俯瞰整个鼓浪屿美景一览无遗。 在清晨和黄昏爬上日光岩，还能看日出和日落，实在是一个很不错的观景点啊。 在黄昏时登上日光岩，俯瞰整个厦鼓风光，落日余晖洒满海岸线，鼓浪屿的美己如一首委婉的弦律，沁入我的心田。 作为一个土生土长厦门人，却很少登上日光岩，觉得日光岩就在那里，随时都可以去。一直向往着诗和远方的田野，而忽视了身边的美景。随着申遗成功和金砖会议的成功举办，厦门知名度越来越大，世界各地的游客更会络绎不绝来了，我赶紧来了。趁着黄昏游客较少，夕阳无限好，我登上了日光岩。 日光岩开放时间是七点至十八点，门票单买六十元，清晨七点三十分之前上日光岩，门票减半。 站在日光岩顶峰俯瞰菽庄花园，菽庄花园美景一览无余。菽庄花园巧妙的运用了中国古典园林的借景手法，实现了山、海皆为其所有的景观。 进入大门，抬头看前方岩壁上方的摩崖石刻，上面横刻着“天风海涛”，竖刻着“鼓浪洞天”、“鹭江第一”，想不到这三幅文字分别由三人所题刻：“鼓浪洞天”为明万历元年（1573年）由泉州府同知丁一中所书，是鼓浪屿上最早的题刻；“鹭江第一”这是由清代道光进士林鍼所题；而“天风海涛”则是民国四年（1915年）由福建巡按使许世英所题。一块巨石上的三幅石刻竟穿越了三个朝代！ 日光岩厦门话叫“岩仔山”，别名“晃岩”。相传1641年，郑成功来到晃岩，看到这里的景色胜过日本的日光山，便把“晃”字拆开，称之为“日光岩”。
C4-5,16825,_M15****1530,4,2020-04-15,不推荐联票，没什么看头，除了钢琴博物馆其他都很一般，日光岩可以爬上去看看远眺，日光岩下面的沙滩也可以，毕竟是景区里面，稍微干净一点
C4-5,16826,莞邑虎岭,5,2020-04-14,日光岩位于鼓浪屿，原名“圆沙洲”，别名“圆洲仔”，南宋时期命“五龙屿”，明朝改称“鼓浪屿”。因岛西南方海滩上有一块两米多高、中有洞穴的礁石，每当涨潮水涌，浪击礁石，声似擂鼓，人们称“鼓浪石”，鼓浪屿因此而得名。
C4-5,16827,Ivan-feng,5,2020-04-13,"日光岩（英文:Sunlight Rock）俗称""岩仔山""，别名""晃岩""，相传1641年，郑成功来到晃岩，看到这里的景色胜过日本的日光山，便把""晃""字拆开，称之为""日光岩”。"
C4-5,16828,饼少爷,5,2020-04-13,日光岩，是鼓浪屿我最喜欢的景点了，非常值得来，来爬山~~都是巨大巨大的石头，看着就是超级的爽。之前还真没见过这种的景色。夏天来的，要注意防蚊虫的叮咬，还是很多的。一直爬大石头上去，就可以俯瞰鼓浪屿了。
C4-5,16829,xwbwx,4,2020-04-13,鼓浪屿的一块比较大比较高的岩石，上下都不是很方便，人特别多，其实意思不大，不过确实可以俯瞰整个鼓浪屿，个人自己选择吧，上过一次后不值得再去吧。
C4-5,16830,ljq00001,5,2020-04-11,非常喜欢鼓浪屿，尤其是日光岩，面朝大海，春暖花开……
C4-5,16831,ONLYOU惟伊,5,2020-04-10,厦门鼓浪屿最高的地方就是日光岩了，不过海拔还不到一百米呀，所以，来这里不用怕爬山。这景点为啥叫日光岩呢？据说是郑成功把原来名字——晃岩的晃拆了——便叫做日光岩了。买鼓浪屿馅饼的很多是日光岩品牌的，这里也是鼓浪屿必达的地方。里面有寺庙、雕塑等景观，最赞的是爬到最高处，俯瞰鼓浪屿，万国建筑尽收眼底，太棒了！就是上面常常人挤人，小心点。
C4-5,16832,林小丰,3,2020-04-10,很好的一个景点
C4-5,16833,旅游达人F4,5,2020-04-08,登上日光岩可以360度俯瞰厦门全景，值得一去的地方
C4-5,16834,gu****tu,5,2020-04-08,景色宜人，可以看对面厦门岛，很不错
C4-5,16835,M24****708,5,2020-04-07,挺美的，能看到厦门全景，值得去
C4-5,16836,m27****6694,5,2020-04-06,很好玩，还想再去
C4-5,16837,M28****6125,5,2020-04-06,非常好看好
C4-5,16838,121****533,5,2020-04-04,站在鼓浪屿最高处，环有着海水包围着的小岛
C4-5,16839,休闲小浩哥,5,2020-04-03,厦门第二中学，这里是初中部，高中部在五缘湾那边。想想有些如果住厦门的学生，每天要渡轮过来上学，是否会很累啊，哈哈~~ 旅途中的音乐鸡汤——鼓浪屿卖小提琴的店到处可见 又见一对拍婚纱的，旁边抱着一束野花的这位男士是新郎吗？很怀疑啊，眼神不对~~哈哈
C4-5,16840,路路略略乐乐,5,2020-04-02,很不错哦……
C4-5,16841,娱酷网络传媒,5,2020-04-02,还行 爬上去太累了
C4-5,16842,118****725,4,2020-04-02,适合看日出，建议住的离日光岩近一点。不然，走路要走很久很久。
C4-5,16843,202****610,4,2020-04-02,帮亲友买的，他们去鼓浪屿游玩。据他们说岛上的景色还是非常漂亮的。日光岩是鼓浪屿的标志，肯定会去看一下的。我是好几年没到鼓浪屿上面玩了。
C4-5,16844,cybill000,5,2020-04-01,这里有拥挤的人群，这里有干净的海岸。
C4-5,16845,邂逅life,3,2020-04-01,暑假去的，很热，爬上去太累了，景色还是不错的
