POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C7-2,18721,Todyao,5,2020-04-19,"长廊是乾隆为他母亲观赏昆明湖的雨景雪景而建造的。 乾隆是清朝入关后的第四代皇帝，他酷爱园林艺术，又对母亲非常孝顺乾隆十五年，为了给母亲六十大寿,他动用了大量人力物力,扩展昆明湖,修建清漪园,在翁山上修建大报恩延寿寺,此后,改翁山为万寿山。乾隆的母亲常在园中游览赏景。为了让母亲游圆不受雨雪日晒之苦,又能饱揽昆明湖的雨景雪景,乾隆便在万寿山和昆明湖交界的岸边设计修建了一条长长的游廊。乾隆皇帝的母亲喜欢听故事，经常一边在长廊中游览,一边让宫女给她讲各式各样的故事听。有些她特别喜欢的故事,就让宫女们反复地讲。时间一长,宫女们肚子里的故事讲完了，以前讲过的故事也记不清了，这可难坏了宫女们。后来,她们想出了一个好法:将故事的内容画在长廊两侧的梁枋上。故事越讲越多,梁枋上的人物故事彩画也越来越丰富。从此,宫女们再也不愁没有故事给太后讲了。太后呢?因为年迈眼拙,看不清梁枋上的彩画,对此竟毫无察觉。据说,这就是颐和园长廊人物故事彩画最初的来历。“长廊舞龙”：据说在慈禧登上佛香阁，向下一望，总觉得昆明湖边缺点什么，就回头问一个建园的老匠人：“这湖里、湖边没有龙？”老匠人见慈禧沉着脸问他，忙说：“回老佛爷，佛香阁上只有‘凤尾廊’，湖里湖边都没有龙”慈禧一听大怒，脸色煞白地命令：“把附近耍龙的百姓召来，让他们在湖边舞上几天，不许停歇！我要看见龙。”这下可苦了那些舞龙的庄户人。他们拼出全力，从早上舞到天黑，又从天黑舞到早上。累倒的不计其数。一伙儿倒下了，一伙又咬牙替换。慈禧一天只看半个时辰，但从不叫耍龙的人停歇。那老匠人想着因为自己一时疏忽而连累了大家，如万箭穿心。苦想了三天三夜，也没想出个法。这天夜里他刚刚闭上眼，忽见走进来一位老人，口口声声向老匠人要口饭吃。老匠人见是个要饭的，忙把一碗没吃的肉面端来。这白发老人看了会儿肉面，叹了几口气说：“我心里堵的慌，吃不下去！”说完把肉面呀碗扣在饭桌上，从碗里取出几根面条围在那个低朝天的碗边，叹了几口气就走了。老匠人猛然惊醒，原来是一个梦。他回想着那位老人的面容、举动，越想越象传说中的鲁班师傅。他对着桌上的扣碗和碗边的几根面条思索起来忽然，他心里一亮：着底儿碗朝天的饭碗多象万寿山呀！只碗边的几根面条多象一条龙，弯弯曲曲地围在“山”下，面汤在面条边溅了一片，多象昆明湖啊！"
C7-2,18722,骑着扫把闯世界的瓜娃子,5,2020-04-18,园子挺大 会迷路 对于我这样的路痴来说 入园时有园区图 记得拍下来 适合拍照 散步🚶‍♀️能被强烈的历史感包围 推荐
C7-2,18723,君颜异梦,5,2020-04-18,颐和园是皇家园林，以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林的设计手法而建成的，不愧是皇家，园林都那么大气。
C7-2,18724,_M13****0317,5,2020-04-18,很喜欢这个地方，很漂亮，下次有机会一定还要来这里！
C7-2,18725,时光匆匆过,5,2020-04-17,颐和园是我国的文化遗产，进园使人留恋不舍！
C7-2,18726,M26****6425,5,2020-04-17,是我见到的最大的皇家园林，景色优美。中外游客络绎不绝。
C7-2,18727,giggsy_118,4,2020-04-17,北京的颐和园是个不错的景点 可以带朋友一起去参观下
C7-2,18728,_WeCh****60240,4,2020-04-17,还行吧。迟来的点评。哈哈哈哈
C7-2,18729,永夜中的闪耀,5,2020-04-17,慈禧的夏日避暑山庄，这日子不错
C7-2,18730,xuyaping19801220,5,2020-04-17,去了几次了还是想去，皇家园林！
C7-2,18731,方圆 随缘,5,2020-04-16,真的很喜欢风景秀丽的湖光山色 很不错的选择
C7-2,18732,200****905,4,2020-04-16,皇家园林，真的是很美，推荐去看看的
C7-2,18733,一直没长脚的鸟,5,2020-04-16,挺好的，喜欢里面的环境，有桥有水，
C7-2,18734,兰兔子2015,5,2020-04-16,颐和园昆明湖是北京最美丽景点，由于是皇家园林所以这里是百看不厌的地方对于一个生活在北京的人来颐和园是个百看不厌的地方可以理解
C7-2,18735,celery24,5,2020-04-16,疫情期间的颐和园格外安静，竟然看到小松鼠了
C7-2,18736,益杰西,0,2020-04-16,最是一年春好处，绝胜烟柳满皇都！ 四月的颐和园，春和景明 波澜不惊。园子里的花草树木都欣欣向荣，尽情地展现属于这个季节独有的风姿。 红酥手，黄縢酒，满城春色宫墙柳，在园子里独自行走，幸福感油然而生，即便身处沟壑，也能仰望天空，笑看春光无限美。 期待下一季的颐和园！
C7-2,18737,M39****2759,5,2020-04-16,放眼颐和园，油然而生歌古颂今之感:歌古，是因为先人的巧夺天工为后人留下了宝贵遗产；颂今:是因为后来人如数家珍地赋予她新的生命。园内不管是亭台楼阁还是水榭长廊，无不放射出智慧的光芒！
C7-2,18738,M10****526,5,2020-04-15,北京最棒的皇家园林，山水一色，只是人流如织，最好在春秋去参观，别有风味。
C7-2,18739,关裕年guanyunian,5,2020-04-15,颐和园西堤是个好地方，这里可以看到比杭州西湖西堤还要美丽的西堤，所以北京颐和园西堤是皇家西堤，比起杭州西湖要更加精彩一些。
C7-2,18740,葡萄与枝子,5,2020-04-14,有计划去到颐和园的。看到这么多好看的照片，心早就飞过去了。
C7-2,18741,布伦亨唐赛儿,5,2020-04-14,非常不错，门票也亲民，很棒很棒
C7-2,18742,Sally墨雪,5,2020-04-14,都说北京的春天就是颐和园的样子，看见桃花就想起那句“人面桃花相映红”的句子，其实那里的玉兰花才是我的最爱，没有理由，就是喜欢玉兰花的冷艳和傲娇。
C7-2,18743,弥叔,0,2020-04-13,春日里的颐和园|踏春赏花好去处 这是一个不一样的春天，出门游玩都成为了一种奢望，还好还在疫情稳定的情况下在户外人不多的地方还是可以的，赏赏花，逛逛园也是一种不错的选择。 景点简介： 北京颐和园是一处国家5A级风景区，颐和园入选中国世界纪录协会中国现存最大的皇家园林，它是以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林的设计手法而建成的一座大型山水园林，也是保存最完整的一座皇家行宫御苑，被誉为“皇家园林博物馆”，也是国家重点旅游景点。 基础信息： ①、景点名称：颐和园 ②、地址：北京海淀区新建宫门路19号 ③、开放时间： 旺季(4月1日-10月31日)大门：6：30-18：00 淡季(11月1日-3月31日)大门：7：00-17：00 ④、基础票价： 旺季30元，淡季20元 联票：旺季60元，淡季50元 ⑤、最佳旅游季节：春秋最佳 Tips参考线路： ①、东宫门-仁寿殿-德和园-文昌院-玉澜堂、宜芸馆-乐寿堂-长廊-排云殿-佛香阁-石舫-耕织图景区-如意门。（约3小时） ②、北宫门-苏州街-四大部洲-佛香阁-排云殿-长廊-石舫-乘船至南湖岛-十七孔桥-铜牛-昆明湖东堤-文昌院-玉澜堂、宜芸馆-乐寿堂-德和园-仁寿殿-东宫门。（约3小时） ③、新建宫门-南湖岛-十七孔桥-铜牛-乘船至石舫-耕织图景区-苏州街-佛香阁-排云殿-长廊-乐寿堂-德和园-玉澜堂、宜芸馆-文昌院-仁寿殿-东宫门。（约3小时）
C7-2,18744,_WeCh****73706,5,2020-04-13,不错不错不错
C7-2,18745,阿基斯提镇诺伊尔,5,2020-04-13,最是一年春色好 还是京城颐和园
C7-2,18746,金色年华0902,5,2020-04-13,去的比较早，前几个景点例如苏州街都还不能看，想要都转完还是蛮累的，后边的昆明湖很值得去看看，走在湖边道路觉得心情都开阔了，佛香阁处于景区最高点，建议一边观赏一边了解景点介绍。很多南方的建筑都可以在颐和园看到，可谓集众家之所长
C7-2,18747,M12****807,5,2020-04-13,在这样的时候，就算不错的了，人山人海的景区，一个导游，还是要带着，几十位游客，没有带丢一个人，讲解的也十分详细，非常棒的一次游园。
C7-2,18748,M33****664,5,2020-04-12,颐和园门票挺便宜的，特别大的园子，很有的逛
C7-2,18749,小晓立,5,2020-04-12,景区很大。
C7-2,18750,龙飞2017,5,2020-04-12,颐和园的景色非常的迷人，并且交通非常方便，特别是中间的昆明湖，从哪里照相都很好看。现在桃花盛开，沿湖岸，一株株桃花都盛开了，美极了
C7-2,18751,平安是福随遇而安,0,2020-04-12,"春""疫""系列之四_颐和园 用《春""疫""》系列携程旅拍，记录2020年北京的春意。 皇家园林颐和园最浪漫的样子在春天，她的每个院落、每座楼阁、每个桥亭…都被烂漫如诗如画的春花妆点着，美不胜收。"
C7-2,18752,君印岚痕,5,2020-04-12,颐和园的湖也结冰了，也有冰上游乐项目可以参加，如果时间来不及无法安排去北海公园的朋友，也可以参观颐和园后顺带玩一下冰上活动项目。
C7-2,18753,7racymoon,5,2020-04-12,冬季，不一样的颐和园，又不一样的美，由于四周都是湖水，也很空旷，所以冬天特比别的寒冷，但是美景依旧，可以想象夏天在颐和园是多么的舒适
C7-2,18754,sha****anna,5,2020-04-11,必须给满分，讲的特别好，内容具体，详略得当，语速也不错，讲述全面声音优美，性价比很高，特别的推荐这种模式的导游讲解，太赞了！！
C7-2,18755,伯伯唯唯,5,2020-04-11,颐和园就像一个大花园，确实称得上皇家园林。内部建设很精致，小桥流水，绿草茵茵。去北京的打卡地。
