POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C3-10,16191,灯宁驿站,5,2020-04-19,名胜古迹，很有特色，值得来多次
C3-10,16192,薏米Yimmy,0,2020-04-17,寻宝成都地铁“名站”| 文殊院 文殊院位于成都市青羊区，文殊院始建于隋大业年间（605年—617年）。康熙三十六年（1697年）集资重建庙宇，改称文殊院。 文殊院位于成都市北门，乃清代川西“四大丛林”之一，是全国汉族地区重点佛教寺庙，中国长江上下游四大禅林之首，四川省重点文物保护单位；是集禅林圣迹、园林古建、朝拜观光、宗教修学于一体的佛教圣地。 幽静的寺院，香炉里悠然飘起一缕缕淡淡的青烟，千树银杏金黄交错，禅意浓浓。在文殊院，随心走走逛逛，杏叶儿从古老的银杏树上随风纷飞飘舞，与古朴的建筑交相辉映，这样的静、寂，也是对成都悠闲生活的一种别致写照。你又怎么愿意错过呢？ 红墙里是层叠庙宇，红墙外是烟火美食～文殊院不仅是佛教文化传承地，更是成都一大经典美食地标。 美食推荐 洞子口张老二——甜水面 文殊院大门对面，一家年过半世纪的老店，甜水面味道惊绝，白糖与辣油碰撞出的味蕾交响曲，一定能让你欲罢不能。要拌均匀噢～ 文殊院素食 素食馆是对外开放的，是厨房那边的素食噢。排队交钱，只收现金，五元一份。中午11点开饭，下午没有了噢～碗筷自己领取，吃完以后自己洗。他们的白粥味道真的很奇特，而且只有一小盆，我竟然有幸吃到了，都舍不得吃完，太好吃啦！ 地址：四川省成都市青羊区文殊院街66号 交通：地铁2号线，【文殊院站】下车。
C3-10,16193,Dennis最游记,0,2020-04-06,成都文殊院，这里不仅仅有美食更是静心养性的好去处。 对于吃货来说文殊院周边简直聚集了无数的成都美食，严太婆锅盔、洞子口张老二凉粉（甜水面好吃）、宫廷糕点和盖碗茶等等。 但其实文殊院作为一座曾经的宫廷庙宇，我觉得是很有逛头的，比如说那红墙拍照真的很有味道，如果你是银杏叶满黄的时候来，那真的是美翻了。 进门记得拿三支免费的香来求一求姻缘，据说很准，我也不知道，哈哈。 后面有个花园很大也很安静，情侣过来散散步聊聊天也是不错的，如果你时间充裕，体验一下成都的慢生活还是很棒的。
C3-10,16194,云子如风,5,2020-04-05,历史文化古迹，经典的地方名胜。
C3-10,16195,落花无语,5,2020-03-25,闹市中的一方禅境。从喳喳喧嚣的大马路上一拐弯不过百步，青烟香烛，数进院落，庄严佛像，寺塔层叠，禅机偈语，古树梵音，烦燥之心暂除。
C3-10,16196,freewangyong,3,2020-03-23,文殊院香火兴盛。历任方丈都在这里开坛传戒，并办有佛学苑、传习所，培养僧才。抗战时期，高僧大德佛源、太虚、能海等陆续到这里讲经说法。
C3-10,16197,六条壬晴,4,2020-03-19,大隐于市，闹中取静，很古老的古刹。
C3-10,16198,colour7812,5,2020-03-17,这是我最喜欢的一家寺院，每次来成都都要打卡。
C3-10,16199,ccpp,5,2020-03-14,里面的雕刻很有特点，人也不是很多。小吃街的品种很多。
C3-10,16200,唐T豪,4,2020-03-11,文殊院，祭拜*文殊菩萨*！*文特有别，殊胜无倆*···历来是*求文章显达*之地，是才子信徒的祭拜理想场所，为世人推崇！
C3-10,16201,M23****3505,3,2020-03-08,环境优美，平常时间，也还算安静
