POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C2-3,7141,U44658****026603,5,2020-04-18,内陆地区唯一的一个迪士尼，吸引了众多游客，以后希望人能少一点
C2-3,7142,ra****66,4,2020-04-18,迪士尼挺好玩的，就是里面太大了，走路需要很长的时间
C2-3,7143,M60****080,5,2020-04-18,不错的一次体验
C2-3,7144,红色的人,5,2020-04-18,上海迪士尼度假区在浦东新区，近浦东机场，迪士尼乐园就在其中，是中国大陆唯一的迪士尼乐园，占地面积很大，比香港的乐园大，游乐设施齐全，有机会一定去看看。
C2-3,7145,M22****3611,5,2020-04-18,小朋友的童话世界，大人的游乐园，不错哦！
C2-3,7146,xyj700527,4,2020-04-18,尽情放飞心情的乐园，休闲度假的最佳选择！
C2-3,7147,谁的豆芽菜,5,2020-04-18,迪士尼乐园对每个人都有很大的诱惑，一直很想过去逛一逛，苦于工作繁忙无法脱身，希望今年能过去走一走！
C2-3,7148,hpzhyj,4,2020-04-18,去玩的好地方，不过携程也是，每次都显示这么几个地方
C2-3,7149,Park51518,4,2020-04-18,疫情期间一直关门，就迪士尼小镇还能逛逛
C2-3,7150,lingqian1973,4,2020-04-18,现在疫情期间，迪斯尼还没有开放。还记得两年之前去迪斯尼的情景，那时候在携程网上买了一个游玩套餐，包了来回交通费，园内时间自由活动，还是需要自己排队游玩。期待它的再次开放。
C2-3,7151,138****0212,5,2020-04-18,太热门的地方了。各个项目总是在排队一天下来玩不了几个？
C2-3,7152,M32****7544,5,2020-04-18,挺好玩的！
C2-3,7153,木木的鹏鹏,5,2020-04-18,还是很不错的比其他地方便宜哦哈哈哈，里面除了排队还是好玩的呢
C2-3,7154,莹莹6808,5,2020-04-18,新建的，所有设备都是新的，很不错
C2-3,7155,abcde---,4,2020-04-18,人都是很多！
C2-3,7156,勇往直前一直前走,4,2020-04-18,【景色】好 【趣味】不错 【性价比】有点贵
C2-3,7157,超级v奶爸v,4,2020-04-18,上海迪士尼乐园度假区是孩子欢乐谷一样，里面有很多项目可以游玩，像海盗船，刺激的过山车，大铁锤等等，而且还有大型歌剧表演，有露天和室内游玩，还有晚上的时候回放烟花
C2-3,7158,bri****oy,4,2020-04-18,现在迪斯尼乐园还可以重新开放，外面的商店和餐厅还有宾馆倒是现在开业了。
C2-3,7159,_WeCh****19219,5,2020-04-18,景色不错携程定票很方便人不是很多真的很喜欢这个景点以后还要在来携程票价便宜很方便真的不错，真的不错以后还要通过携程定票价便宜
C2-3,7160,月盈韵,5,2020-04-18,真美丽的景区，是我十分向往的地方！
C2-3,7161,乐之君子,5,2020-04-18,最近各大旅游网站都在促销迪斯尼度假区的产品，优惠不少，定了一个，准备带妈妈一起去。
C2-3,7162,会长,4,2020-04-18,老少皆宜的去处，游乐休闲场所。
C2-3,7163,M23****244,5,2020-04-18,很好玩的地方，儿童乐园，很开心。
C2-3,7164,jessy1977,5,2020-04-18,上海迪士尼乐园刚开张两年，设施很新，比香港的迪士尼乐园大，游玩项目很多，适合全家亲子游玩，满足各年龄段的人，晚上的烟花表演很值得去看。
C2-3,7165,与世无争的老实人,3,2020-04-18,第一次到上海旅游，迪士尼乐园是比较经典之一。
C2-3,7166,wanbaiguli,5,2020-04-18,上海迪士尼乐园，是中国内地首座迪士尼主题乐园，位于上海市浦东新区川沙新镇，于2016年6月16日正式开园。它是中国大陆第一个、亚洲第三个，世界第六个迪士尼主题公园。 乐园拥有七大主题园区：米奇大街、奇想花园、探险岛、宝藏湾、明日世界、梦幻世界、玩具总动园；两座主题酒店：上海迪士尼乐园酒店、玩具总动员酒店；一座地铁站：迪士尼站；并有许多全球首发游乐项目。 2016年3月8日，上海迪士尼度假区在其官方网站公布首批园内实景图。园内的创极速光轮将成为全球迪士尼主题乐园中首创的景点。
C2-3,7167,长辫姐,5,2020-04-18,好地方，到上海一定要去看看，玩玩，内地第一家迪士尼，占地面积好大，主题公园鲜明。
C2-3,7168,永晴-,5,2020-04-18,上海迪士尼度假区，真的很不错，适合带孩子去玩
C2-3,7169,M52****726,4,2020-04-18,下雨了，所有体验都打折，特地请假过去的，没办法
C2-3,7170,_CFT01****9753600,5,2020-04-18,不来会后悔一辈子的。
C2-3,7171,希望每个梦想都可以成真,4,2020-04-18,迪士尼是全球统一品牌，国内就上海有
C2-3,7172,噜噜,5,2020-04-18,圣诞季的布置太美啦，去感受雪慢慢飘落的感觉吧！三刷迪士尼乐园！
C2-3,7173,M33****0429,5,2020-04-18,风景很美，玩的开心，有机会一定再来
C2-3,7174,M25****7754,5,2020-04-18,上海迪士尼乐园是以规模占地面积称霸世界，特色项目众多，游客人气爆园，每个游玩项目都要提前排队，好在智能化选择项目替我们筛选项目，节约排队时间，怎一个等字了得。
C2-3,7175,lf2007,5,2020-04-18,very very good，非常值得体验！
C2-3,7176,人渔,5,2020-04-17,面积好大，建设部局很科学，活动项目很好很满意
C2-3,7177,ywj301,5,2020-04-17,大型迪士尼乐园，游乐项目多，设施先进。
C2-3,7178,薄荷蓝,5,2020-04-17,好久不去了 怀念那边的热闹 景象
C2-3,7179,張達,5,2020-04-17,"上海迪士尼度假区（英文：Shanghai Disney Resort）是一座位于中华人民共和国上海市浦东新区川沙新镇的大型迪士尼度假区。度假区包括已完成的占地91公顷的世界最大的经典神奇王国型主题乐园——上海迪士尼乐园，和一个迪士尼商业小镇、一个巨大的心愿公园、两间共提供1,220间房间的主题酒店、占地14.6公顷的零售餐饮娱乐区、及公交车的停车场等配套设施。"
C2-3,7180,M38****6017,5,2020-04-17,春季去迪士尼刚好，不冷不热天气刚好，要提前准备好路线图，不然时间来不及的
C2-3,7181,M33****1239,5,2020-04-17,去年暑假带孩子去玩了一次，孩子特别高兴。
C2-3,7182,喜行于摄,4,2020-04-17,绝对的上海地标，小朋友和家长们都喜欢的地方啊！虽然门票感觉有些小贵，但是还是与家里的小朋友经常去的，确实难抵诱惑啊！
C2-3,7183,lug****903,5,2020-04-17,带孩子很值得去玩的地方，人气很足
C2-3,7184,会长,4,2020-04-17,既是游乐园，也是一种文化符号。
C2-3,7185,Leo爱旅行,5,2020-04-17,迪士尼乐园在关闭了许久后又恢复正常营业了，但是最近听说又暂停营业了。看起来病毒的防控情况还是很复杂多变。
C2-3,7186,131****0714,5,2020-04-17,不知道什么时候可以开园啊？那就写篇评论来回忆下，世界上最快乐的地方！
C2-3,7187,300****126,5,2020-04-17,孩子的乐园，大人们回忆童年的绝佳去处
C2-3,7188,cybill000,5,2020-04-17,这里真的非常好玩东西很好很多的。
C2-3,7189,谁的豆芽菜,5,2020-04-17,很喜欢迪士尼度假区，游乐项目特别多，小孩儿大人都喜爱！
C2-3,7190,太哥啊,5,2020-04-17,上海迪士尼，园区很大，玩一整天都逛不完，就是价格不是很亲民，偶尔玩一玩还好～
C2-3,7191,Selinachiu,4,2020-04-17,好玩，不错，漂亮，有特色，趣味性强！
C2-3,7192,_WeCh****254991,5,2020-04-17,上海迪士尼其实挺不错的，就是价格啥的比较不合理。修建得也特别漂亮，很多细节处都值得称赞哦。适合一家人去旅行哦，情侣也可以哒
C2-3,7193,人心薄凉小渣渣,5,2020-04-17,真是玩乐天堂
C2-3,7194,BFHYD,5,2020-04-17,一次没玩够还得去，太大了里面，只顾着玩项目了都没好好逛逛园区景色！
C2-3,7195,浪漫飞行,5,2020-04-17,上海经典景点之一，孩子们的大爱。就是人多，东西也贵啊！
C2-3,7196,阿修罗33,4,2020-04-17,我一直不想去 觉得太贵了 就是小孩的要求绑架了父母 花那么多钱去体验梦想 而梦想离我们却很远
C2-3,7197,leejie1984,3,2020-04-17,全球最新的一家迪斯尼乐园，亚洲占地面积最大，游乐设施齐全，惊险刺激，但是节假日期间人多，一个项目会排队很久。
C2-3,7198,_WeCh****387901,1,2020-04-17,总体感觉不够完美，在携程上买了联票两天，刚好赶上疫情，想退确退不了，一分钱都没有收回，感觉很失落，第一次出去游玩就遇上这事，没玩到尽兴还损失金钱
C2-3,7199,外表柔弱内心狂野的蛋蛋姐,5,2020-04-17,很好玩，活动项目挺多的，价格实惠，小朋友很喜欢！！！
C2-3,7200,孙禹Mr,5,2020-04-17,中国上海迪士尼度假区特别好玩的地方
C2-3,7201,OREE,5,2020-04-17,度假区挺不错的，这里的设施喜欢，装修很满意，空气很清新，环境很卫生
C2-3,7202,M49****880,5,2020-04-17,不出国就可以去迪斯尼乐园真的是很多过瘾
C2-3,7203,jie_wj,5,2020-04-17,已经不记得第几次推荐朋友来迪斯尼了，每个朋友都很满意，不过以后推荐带娃的 还是1次1天比较好，2天实在太考验巴巴麻麻的体力 耐力了，太难了(*^_^*)
C2-3,7204,jie_wj,5,2020-04-17,已经不记得第几次推荐朋友来迪斯尼了，每个朋友都很满意，不过以后推荐带娃的 还是1次1天比较好，2天实在太考验巴巴麻麻的体力 耐力了，太难了(*^_^*)
C2-3,7205,隔壁付老三,4,2020-04-17,欢乐的世界 快乐的源泉，一起出发嗨起来吧！
C2-3,7206,M30****1077,5,2020-04-17,度假区自从2016年建成以来，经过用心经营，已成为上海必去景点之一了！
C2-3,7207,118****045,4,2020-04-17,玩是挺好玩，就是里面的东西太贵
C2-3,7208,grace,5,2020-04-17,创极速光轮太刺激了！很幸运预约到了通行证，省了几小时的排队时间！
C2-3,7209,粉色满天心,5,2020-04-16,万圣节的活动很有意思 买的半日票性价比也很高 下午放学后带着小朋友来感受一下万圣节的刺激 反派大巡游简直赞到不行 拍拍拍都不过瘾
C2-3,7210,粉色满天心,5,2020-04-16,一年四季的迪士尼都有不一样的风景 之前都是买的年卡 小朋友上学以后就没有续 基本上里面的项目都玩过了 万圣节 来凑凑热闹 买个半日票带小朋友来体验一下节日氛围 夜间的反派巡游很有意思 小朋友直呼过瘾
C2-3,7211,说走就走,3,2020-04-16,上海迪士尼乐园里面非常的大，也是非常的好玩，各种主题特色活动非常多，在国内来说也是非常不错的了，但是门票价格有点贵，不是很实惠，里面东西也卖的比较贵，不是很划算！
C2-3,7212,ywj301,5,2020-04-16,亚洲最大的迪士尼乐园，一到假期就人满为患。
C2-3,7213,波妞妹妹Ponyo,4,2020-04-16,童心未泯的少女最爱迪士尼乐园了，可惜最近都不能去逛，也没法买买买一些小可爱！只能翻翻旧照片寄托想念了！好想去买达菲熊和塌的小伙伴们的周边啊，实在太可可爱了！
C2-3,7214,M59****284,5,2020-04-16,迪尼斯乐园玩的非常开心，没有去过的人，一定要去一次。
C2-3,7215,M49****956,5,2020-04-16,上海迪斯尼乐园非常好玩，适合大家一起去，欢迎大家都去游玩
C2-3,7216,M26****3690,5,2020-04-16,女孩的公主梦一定离不开梦幻的王国
C2-3,7217,200****905,4,2020-04-16,设计很好，园区很漂亮，孩子绝对是很喜欢的
C2-3,7218,M48****032,2,2020-04-16,相当于只有海盗船还可以，排队时间较长，很耗时间
C2-3,7219,fly_me_to_the_moon,5,2020-04-16,上海迪士尼闭园好久了，真心期待它复工的那一天！ 比起结伴去蹦迪，更喜欢一个人来迪士尼瞎逛~ 上海迪士尼真的好适合来拍照，分分钟沉溺在童话世界中，这里的一切都好治愈~ 推荐拍照打卡点一个个拍过来吧！ 一个人玩耍唯一的缺点就是拍照需要工作人员帮忙，照片都有点不尽人意……
C2-3,7220,aayao,5,2020-04-16,忘记评论了，购票很方便，迪斯尼是每个人的童年梦，一定要去，人很多，但是不影响游玩，设施完善而且也很人性化，一个人带3岁小朋友去玩，也还是可以搞定的。
C2-3,7221,高歌嘹亮,4,2020-04-16,尽量避开节假日，各种排队，游乐设施齐全，就是时间和精力不够
C2-3,7222,_CFT0****1191,5,2020-04-16,面积很大，里面有各种游乐设施，很好玩，就是人多
C2-3,7223,M38****6017,5,2020-04-16,迪士尼乐园一般都是孩子比较喜欢去的，梦幻的世界，犹如童话里走出来了。
C2-3,7224,e22****50,5,2020-04-16,除了人多钱贵以外应该没什么毛病
C2-3,7225,139****6813,5,2020-04-16,上海迪士尼度假区位于上海市浦东新区申迪北路753号，是中国大陆第一座迪士尼度假区，也是继加州迪士尼乐园度假区、奥兰多华特迪士尼世界度假区、东京迪士尼度假区、巴黎迪士尼乐园度假区和香港迪士尼乐园度假区之后，全球第六个迪士尼度假区。上海迪士尼度假区占地3.9平方公里，包括迪士尼乐园、迪士尼小镇和2家带有主题风格的酒店，于2016年6月16日正式开园。其中迪斯尼乐园是孩子们最愿意去的乐园之一。
C2-3,7226,静听夜雨,5,2020-04-16,好喜欢迪士尼乐园啊，大人小孩都喜欢的天堂！
