POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C4-8,17021,hpzhyj,4,2020-04-18,这绝对是高档享受的地方，环境非常好
C4-8,17022,Nashiwo,5,2020-04-15,“园在海上，海在园中”的厦门鼓浪屿菽庄花园既有江南庭院的精巧雅致，又有海涛汹涌的雄浑壮观，一动一静，相得益彰。园中有著名的四十四桥和十二洞天（迷宫）等景点。 小时候最喜欢在十二洞天里面转，那种山穷水尽疑无路，柳暗花明又一村的感觉。
C4-8,17023,四元钱,5,2020-04-14,来鼓浪屿必打卡的景点，这是当初的一个富商留下来的，园林式的建筑非常漂亮。各种小桥流水和园林别墅，而且还是临海而建，非常特别！
C4-8,17024,Nashiwo,0,2020-04-14,时光交错，五年前的此时和现在都上鼓浪屿菽庄花园。 趁着A级景区对市民免费，我这次上鼓浪屿和五年前走同样的路，从龙头路来到菽庄花园，八点半的进园，此时游客还不多。 “园在海上，海在园中”的厦门鼓浪屿菽庄花园既有江南庭院的精巧雅致，又有海涛汹涌的雄浑壮观，一动一静，相得益彰。园中有著名的四十四桥和十二洞天（迷宫）等景点。 小时候最喜欢在十二洞天里面转，有种山穷水尽疑无路，柳暗花明又一村的感觉。 菽庄花园利用天然地形巧妙布局，全园分为藏海园和补山园两大部分，各景错落有序，园内还有四十四桥和十二洞天等景点。菽庄花园最大的特点是园中藏海。人走在路上见不到海，到了花园门口甚至进了门仍见不到海，一堵黄墙挡住了视线，待到转出月洞门，绕过竹林，突然“海阔天空”，取得突然见海的惊奇效果。先把海“藏”起来，而后大海奔腾聚至，引人踏海而行，观赏海景，独具匠心。 同样四月天，这次遇上阴雨天气，天公不作美，没有蓝蓝的海水，蓝蓝的天空。
C4-8,17025,_wech****637623,4,2020-04-10,非常漂亮的一个花园，风景非常优美，规模也不小，真是很不错，好地方。
C4-8,17026,186****1389,5,2020-04-09,四十四桥手牵着手漫步在桥上，一起看夕阳。十二洞天，穿梭在洞里，找寻十二生肖，别有一番风趣。那是儿童的乐园，大人的后花园。
C4-8,17027,M24****708,5,2020-04-07,值得我，总体很美，也很有意思设计的
C4-8,17028,M25****7210,5,2020-04-06,值得一看，精致！
C4-8,17029,姜如意,5,2020-04-02,鼓浪屿上最有代表性的一处花园，已有一百多年的历史，花园的占地不算太大，但布局非常有特色，利用了海岸线的地势造就了依山伴海的优美环境，值得游玩。
C4-8,17030,cybill000,5,2020-04-01,沿着海岸一直延伸这个海岸还是比较干净的了。
C4-8,17031,休闲小浩哥,5,2020-03-31,小孩子就是精力旺盛啊，都走了一天了，大家已经累的不行，可倩宝看到这些健身器材就飞快跑过去开心的玩起来。童年就是那么无忧无虑啊~~~ 无章，代表此处没有章可以盖呢？还是店名？哈哈~~不过这次我们虽然准备了盖章本，但是懒得很，没有一家一家跑过去盖，随心所欲，看到了就盖一下，不特意去追求盖满章。
C4-8,17032,街灯下的回忆,5,2020-03-31,景色优美！不虚此行！可以去看看！
C4-8,17033,钟灵毓秀爱跳舞,5,2020-03-30,这个花园很有特点，临着大海，依着山，苏州园林的风格，还有为孩子们设计的石林迷宫。
C4-8,17034,_ceair****74837,5,2020-03-28,到厦门旅游，鼓浪屿的菽庄花园是最值得打卡的，虽然门票小贵，不过这里真的漂亮，值得慢慢品味，这里的海岸线，这里的”琴岛”风韵
C4-8,17035,M48****965,4,2020-03-25,庄园占地面积比较大，主题部分精干，临海部分没去，票价性价比不高。10元还可，毕竟岛上其他院子都是为所有人免费开放的，只有你闭关锁门收门票…
C4-8,17036,休闲小浩哥,5,2020-03-17,百鸟园11 位于鼓浪屿日光岩景区西南面的琴园内，由日光岩游览区管理处投资于1998年兴建。 ·占地面积7000平方米，由一张巨型网覆盖，中心高度三四十多米，是一座集驯养、娱乐、科普于一体的大型鸟类观赏园。 ·共分为水禽类、涉禽类、观赏类和广场鸽等六大类别，共一百二十多种，两千余只，其中包括国家级保护鸟类几十种。 ·园内的鸟类主要采用散养形式，除了部分具有攻击性或不适于散养的鸟类则以笼养的形式供游客观赏。 到了鸟艺表演的地方，正好下雨了，过来躲雨看演出，这个贼鸟会抢钱的，并且还只抢最大面额，我左手放五元，右手放十元，只见它直扑我的十元钱飞来，叼起就跑，在我手臂上留下几道红印。“抓小偷啊~~~” 注意鸟艺表演时间，掌握好时间从日光岩下来正好可以赶上看一场不错的演出哦 上午：09:30 10:30 11:30 下午：14:00 15:00 16:00
C4-8,17037,Newflyyy,5,2020-03-15,鼓浪屿海滨有个菽庄花园，这是个集合中华古典和西洋花园艺术的园林！以海为背景，各种植被为点缀，宫殿为主建筑！中西合璧，非常值得参观！
C4-8,17038,M35****7162,5,2020-03-14,很美丽的地方，设计巧妙。不同于江南园林的小家碧玉，这里属于大家闺秀。像一朵艳丽的牡丹花，盛开在鼓浪屿。
C4-8,17039,爱睡觉的猪01,5,2020-03-13,东方花园可能是这个陈先生留下来的最有价值的一些花园的体体面啊，但是他这个花园规模也非常的大，作为私人庄园来说呢，这里面也有迷宫也有。
C4-8,17040,临风独酌,4,2020-03-09,有钱人家的花园，不是住所，景色宜人
C4-8,17041,M39****734,4,2020-03-06,这个地方还不错，景色挺美的，适合聚会休息。
C4-8,17042,E26****52,5,2020-03-06,漂亮的私家园林，鼓浪屿必去的景点
C4-8,17043,288****665,5,2020-03-02,这个庄园好大，又好玩，山清水秀，又大又靓
C4-8,17044,西单大叔,5,2020-02-29,鼓浪屿上著名的人文景观，很美的建筑，与自然环境融合，相得益彰。
C4-8,17045,荷花夫,5,2020-02-27,非常漂亮的一个景点，值得一看。
