POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C4-10,17091,舒颜美步,5,2020-04-18,作为一个东北人，小时候很疑惑一句歌词“阳光、沙滩、海浪、仙人掌，还有一位老船长”是怎么出现在同一画面了。来厦门以后就明白了。
C4-10,17092,_WeCh****11350,5,2020-04-18,风景很美，很适合散步休闲！空气很好！值得一去！目前免费门票，机会难得！
C4-10,17093,_WeCh****11350,5,2020-04-18,热带植物很喜欢，值得一去！
C4-10,17094,_WeCh****11350,5,2020-04-18,热带植物很漂亮，值得一去
C4-10,17095,_WeCh****11350,5,2020-04-18,热带植物很漂亮！值得一去！
C4-10,17096,M14****356,3,2020-04-18,勉勉强强还可以
C4-10,17097,毛蝾蝾,3,2020-04-18,很多植物，比较合适老人小孩去郊游
C4-10,17098,househome,5,2020-04-17,非常不错，值得带小孩来看看。
C4-10,17099,_WeCh****82888,5,2020-04-17,还可以，各类植物
C4-10,17100,_WeCh****77115,5,2020-04-17,很棒哈哈哈哈
C4-10,17101,M36****977,5,2020-04-17,挺不错的，可以去看看，很美的。
C4-10,17102,jane0922,5,2020-04-17,每次去厦门都会去植物园玩一圈，景色宜人环境优美。
C4-10,17103,E57****025,5,2020-04-16,还可以吧。地图不准。园区很大也容易迷路，有些地方标识不清楚，地图上有路实际没有路。有些地方要爬山，还有有一些展厅没开放。
C4-10,17104,包子0v0,0,2020-04-15,厦门4日实用玩法，这些小众景点你一定要去！ 厦门是一个四季前往都很美的城市，虽然很多人会说鼓浪屿太过商业化或是厦门小吃越来越贵，可是只要你留心去发现、去感受当地风情，总是能去到小众的地方，玩出些不一样的体验呀~ 行程规划： 从上海出发，购买的是春秋航空的单机票套餐（包额外行李但是无住宿），行程总共是4天3晚，早去晚回的航班时间还不错。 DAY1上海-厦门-鼓浪屿-龙头路 DAY2闲逛鼓浪屿-厦门市区-中山路小吃 DAY3园林植物园-沙坡尾-顶澳仔-华新路 DAY4厦大-曾厝垵-中山路-上海 推荐景点： 【园林植物园】 算是一个网红景点啦，整个园区里容易出片的有两个地区，第一个就是多肉植物区了，大大小小的仙人掌让人觉得仿佛身处沙漠；另外也推荐去雨林世界，风景很棒，在湿润的空气滋养下植物也显得更加翠绿，很适合拍人像照。 门票40，学生证半价20。如果体力不好或者天气太热的话建议选择游览车，10元一次，中间会停靠三个站。 地址：万石山风景区内虎园路25号 【沙坡尾】 沙坡尾是我厦门旅行中很喜欢的一站，这儿在好多年以前就是厦门的避风港，因此有很多市井气息浓郁的传统建筑，现在这几年逐渐成为了文创的新基地，所以走走停停总能发现市井文化与小资情怀的融合，很奇妙。 在这一带我最期待的就是各种小资咖啡馆了，去了名为“反正”的咖啡馆，纯白的色调加上最顶上的天台和二、三楼之间独特的设计分分钟击中少女心啊！ 地址：大学路124号（反正咖啡厅的地址） 【顶澳仔猫街】 说是猫街，但是整条街其实还是挺小的，而且猫咪元素并不算太多呢，基本上就是因为有个猫咪博物馆所以才得名的？不过路上有挺多可爱的壁画和墙纸，也有几个好逛的小店，如果在厦门旅行时间比较充裕又想拍拍可爱照片的话可以来。 地址：顶澳仔路 【厦门大学】 传说中的中国最美大学，因为想进厦门大学参观的人太多了，所以现在都是刷身份证实名制，每天限人数，排队大概10几分钟也算是进去了。如果碰上工作日人不多的话走走逛逛还是挺开心的，记得不要打扰同学们上课，不过我去的时候人真的太多啦，体验不怎么好。 为了避开人潮进入了芙蓉隧道，越往里走人就越少，愣是把整条芙蓉隧道给走完了，最后的小惊喜是在墙上发现了复旦的logo，忍不住赶紧掏出我的学生证合了个影。 地址： 思明南路422号 推荐美食： 【莲欢海蛎煎】 莲欢的海蛎煎可能是这次厦门行我最喜欢的小吃了！蘸些甜辣酱直接一大口塞进嘴里，顿时就睁大了双眼，海蛎煎原来这么好吃！地瓜粉格外软滑，炒蛋又嫩又绵，海蛎也是只剩下了鲜嫩毫无腥气，软软绵绵又香味十足，真是太好吃，一定要选20元的大份才够。 地址：局口街局口横巷10号 人均：20元，现在还要海蛎煎+鱼丸汤的团购可以买 【佳味再添】 佳味再添基本是每次到厦门都会吃的店，小时候没品位不懂得芋包的美，这次再来就能吃出小小一个芋包外表软糯内里各种海鲜虾米混合的油滋滋香气，这款厦门特色，真好吃。 地址：大同路49号 人均：18元，芋包5元 【月华沙茶面】 月华沙茶面是个老字号了，在当地人里不清楚，但是一定是在旅行者出行必吃的榜单里面赫赫有名，要的是普通碗，15元，虽然是普通的配置但是也已经分量十足而且配料多多了！罗汉肉+豆干+鱼丸，搭配着粗粗的面条和极为浓郁鲜甜的汤头，吃起来很过瘾又很舒服，特别适合凉凉的天气里来一碗！ 地址：镇邦路78号 人均：20元，普通沙茶面20元左右，可以自己加料
C4-10,17105,莞邑虎岭,5,2020-04-15,园林植物园地处厦门市本岛东南隅的万石山中，俗称万石植物园，是鼓浪屿—万石山国家级重点风景名胜区的重要组成部分，首批国家AAAA级旅游区（点），占地面积5.23平方公里。
C4-10,17106,jannry-f,5,2020-04-14,出票很快 玩的也很开心 植物园挺大的 逛逛很不错
C4-10,17107,JOY7799,4,2020-04-14,以前不曾注意过 ，原来植物园也是5A景区啊，这次注意到这个细节，参观游玩后想想其实蛮有道理噢。门票收的也相应合理。我觉的最主要是厦门的气候真的是蛮好打理各种植物的，而本身这个城市其实也是一个大公园。
C4-10,17108,M23****967,5,2020-04-13,值得一去哦
C4-10,17109,cybill000,5,2020-04-12,感觉很长一段时间不能去外面旅游了，有点可惜。
C4-10,17110,186****8523,5,2020-04-11,厦门第一站，打卡地点。
