POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C3-5,15661,hihihihihihihi1,5,2020-04-18,不错 有历史感，很多典故，值得一去
C3-5,15662,青岛青年,5,2020-04-18,很久以前去的，虽然很喜欢诸葛亮，但是还是没有那种感觉。
C3-5,15663,停留不下的脚步,5,2020-04-15,非常不错哦，值得一去的地方，了解历史
C3-5,15664,赤怜,5,2020-04-14,还可以的 年龄大的还免费
C3-5,15665,M26****2031,5,2020-04-14,方便 性价比高
C3-5,15666,zhengyan,5,2020-04-13,真的是很值得去的地方，尤其是秋天的时候，黄的绿的红的 颜色对比特别美丽鲜艳。拍照一定买能出大片，不过美中不足的地方是人太多了😂😂😂。
C3-5,15667,AILee11,5,2020-04-12,很不错的一次出游体验，了解三国文化
C3-5,15668,無名钢管,5,2020-04-12,还不错。👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
C3-5,15669,行摄九州,5,2020-04-12,成都武侯祠，是一个古老的景点，这里表现了古代的发展和人文历史，这里有成都蜀国文化的继承，还有对巴蜀地区人们的记载，这里不仅有历史文化，还有许多著名的巴蜀小吃，成都小吃都是非常诱人的，价格不贵，到这里来也非常方便，这里的住宿在周边也是很多的。
C3-5,15670,sha****anna,5,2020-04-11,必须给满分，讲的特别好，内容具体，详略得当，语速也不错，讲述全面声音优美，性价比很高，特别的推荐这种模式的导游讲解，太赞了！！
C3-5,15671,爱睡觉的猪01,5,2020-04-11,这是纪念英雄的地方啊。嗯，武侯的这边的贡献确实真的是非常大，嗯，不光是这个啊，辅佐这个汉帝啊，而且就是他本身也是作为人们聪明智慧的一种象征吧，为后世众人所赞扬。
C3-5,15672,青岛大胡子斑马,0,2020-04-10,"来成都游玩的游客 景点有很多选择 周边也有特别多的地方可以游玩 有一个中国唯一的一座君臣合祀祠庙你知道么？ 那就是武侯祠[糖果] 也叫做汉昭烈墓（刘备的墓地） [糖果]推荐理由： 他也是一座国家级的博物馆 也是全国影响最大的三国遗迹博物馆 耳闻不如眼见 走，我们去看看 武侯祠现占地15万平方米 由[糖果]三国历史遗迹区（文物区） 这里是收费的50元/人 可以人工购买也可以自助售票 自助售票机不需要排队 很方便滴[糖果] 价格还算可以个人觉得值得进去瞧瞧 [糖果]西区（三国文化体验区）没过去 应该是不收费的 以及[糖果]锦里民俗区（锦里）这里是一条民俗街 有卖吃的有各种艺人 能分清楚哪个是公狮子么？踩着绣球的！ 路线 我推荐的路线是从文物区大门进入 沿着主路一路向北 首先是唐碑和明碑 然后是恐怖的出师表 有蜀国的文臣和武官 然后就是汉昭烈庙也就是刘备 再往前走就是武侯祠 在往前走就是三义庙 再左拐去盆景园 孔明苑 最后去惠陵从红廊出来 去锦里古街吃小吃[糖果] 三绝碑 一进大门就是一些碑文 东侧是三绝碑 西侧是一个明碑造型很独特 三绝碑是哪三绝呢？ 首先是诸葛亮的功绩 大家有目共睹 其次是柳公绰的书法是刚劲有力 第三则是唐代宰相的文章 是传世之作 文武阁 再往前走就到了文武阁 蜀国的重要人物都有塑像 刘备、关羽、张飞、诸葛亮都有自己的专殿 其他的重要文将武将都在文武廊内 东边是文管廊 西边是武将廊 首先映入眼帘的就是初中噩梦 出师表 今当远离，临表涕零，不知所言。 都是雕像没有拍照 文官以庞统凤雏为首 武官当然是赵子龙还有黄忠 经常打三国杀的我也有一些人物不了解 刘备殿 沿着主线一直走 过了二门就来到了 刘备殿（昭烈庙） 殿的正中就是刘备的贴金塑像 很高大足有3米之高[糖果] 刘备的仪容丰满庄重，耳大垂肩 胳膊据说也是特别长 左侧陪祀的是他的孙子北地王刘湛的雕像 刘备像侧原有其子蜀汉后主刘婵的雕像 因阿斗昏庸无能，不能守基业 所以在宋代就给撤除了 偏殿还有关羽和张飞的雕像 关羽殿里面还有他的儿子和周仓 张飞殿里面是子孙三代 年纪不大就战死沙场[糖果] 武侯祠 通过刘备殿后就来到了武侯祠 武侯祠是为了纪念三国时蜀汉丞相 武乡侯诸葛亮的祠堂 诸葛亮生前封“武乡侯”，死后谥号“忠武”， 故纪念他的祠堂称作“武侯祠”。 诸葛亮殿悬挂着“名垂宇宙”匾额 让人印象深刻 正殿中供奉着诸葛亮祖孙三代的塑像 殿内正中有诸葛亮头戴纶巾、 手执羽扇的贴金塑像 诸葛亮写给儿子诸葛瞻《诫子书》中 “非澹泊无以明志,非宁静无以致远” （不看轻世俗的名利就不能明确自己的志向， 不是身心宁静就不能实现远大的理想） 很适合我们这些年轻人[糖果] [图钉]实用tips： 门票和武侯祠通票50元 交通状况：公交：1、10、57、 82、301、334、335、123、521、901、904路"
C3-5,15673,M39****0843,4,2020-04-09,🍃成都-武侯祠-锦里🍃 第一次来成都，查了很多攻略，最后决定去武侯祠走一走，为了避开网上大家说的人流，为了拍到最美红色城墙，我不会告诉你我六点多就起床滴滴过去了，七点五十多分到达，发现其实没有几个人，学生记得带学生证半票即可。个人觉得还是很值的。八点准时入院。为了防止出现人多的情况我并没有按照导览一步步走，而是先找到了红城墙，发现还没有人，于是一个人很爽的静静的享受拍照了二十多分钟。（当然前提是你和我一样喜欢摄影），然后走进了盆景园也是非常漂亮，就这样静静的拍了一个小时照片，人流开始慢慢多了起来，而我也已经满足了。于是打开微信导览，从武侯祠正门开始，从头欣赏到尾，感受三国风貌。
C3-5,15674,qiao****699,5,2020-04-09,很不错，很漂亮
C3-5,15675,M34****1226,5,2020-04-09,第一来这，风景很不错，。。。。。
C3-5,15676,凭什么飞,4,2020-04-08,刘备的衣冠冢所在地哦 巴蜀文化
C3-5,15677,nyn216,5,2020-04-07,武侯祠修葺得很壮观，很华丽，比较高大上，主要是作为一种文化的象征而存在着，可以比较系统的了解杜甫。在这点上，杜甫草堂是没法比的。
C3-5,15678,M39****7204,5,2020-04-07,很不错的地方，可以去看看~~~
C3-5,15679,徐淦,5,2020-04-06,千载谁堪伯仲间，诸葛丞相一门忠烈啊
C3-5,15680,大老陈陈,5,2020-04-06,武候祠不是重点，重点是锦里，非常非常有成都的味道！
C3-5,15681,206****320,5,2020-04-05,非常好，让我感觉重新回到了学生时代，好好学习历史文化👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
C3-5,15682,320****356,5,2020-04-03,讲解员讲解详细。OK的很。
C3-5,15683,Q清婵,5,2020-04-02,好多人，当真是疫情稍微松一点了，不带口罩的人很多，看了还是很害怕。
C3-5,15684,110****191,4,2020-04-02,对喜欢三国文化的游客是不错的选择
C3-5,15685,爱睡觉的猪01,5,2020-04-02,武侯祠真的是一个非常棒的景点啊，这边看一看过去整个蜀汉三国时期刘备直下来发生过的很多故事，啊，这才知道很多文臣武将都干了一些很了不起的事情吧。
C3-5,15686,当地向导蔡子,0,2020-03-31,从武侯祠出来，漫步在成都最老的商业街，据说1800多年的历史了。从古老，到现代，喝杯茶，看生活在水边的益州城。坐等老杜的，映阶碧草自春色，隔叶黄鹂空好音。可惜了刘备的宏图大业，留在了这古柏祠堂！！！！ 锦里古街
C3-5,15687,M18****732,5,2020-03-31,生动有趣详细
C3-5,15688,国宝宝熊猫猫,5,2020-03-30,三国的精彩纷呈再一次展现出来，诸葛孔明的武侯祠记录了他一生的荣耀与心酸。刘备关羽张飞从桃园三结义到最后先后死去，三国也就渐渐没落了。
C3-5,15689,国宝宝熊猫猫,5,2020-03-30,三国的精彩纷呈再一次展现出来，诸葛孔明的武侯祠记录了他一生的荣耀与心酸。刘备关羽张飞从桃园三结义到最后先后死去，三国也就渐渐没落了。
C3-5,15690,花骨朵儿123,4,2020-03-30,天我有事弄哭
C3-5,15691,花骨朵儿123,4,2020-03-30,把家里考虑
C3-5,15692,囧囧有神5685,3,2020-03-28,武侯祠是纪念中国三国时期蜀汉丞相诸葛亮的祠堂，武侯祠因诸葛亮生前被封为武乡侯而得名。 公元二三四年八月，诸葛亮因积劳成疾，病卒于北伐前线的五丈原（今陕西省宝鸡市岐山县城南约20公里），时年五十四岁。诸葛亮为蜀汉丞相，生前曾被封为“武乡侯”，死后又被蜀汉后主刘禅追谥为“忠武侯”，因此历史上尊称其祠庙为“武侯祠”。全国最早的武侯祠在陕西省汉中的勉县（沔县），但最有影响的是成都武侯祠。据《三国志》的记载，刘备于公元223年病故白帝城之后，灵柩运回成都，下葬于此，史称惠陵。而按照汉制，有陵必有庙，所以在同时期，就有了汉昭烈庙诞生。大约在南北朝时期，成都武侯祠与惠陵、汉昭烈庙合并一处。
C3-5,15693,旅游是很开心滴,5,2020-03-26,成都有名的旅游景点之一，是中国唯一的一座君臣合饲祠庙。与锦里为邻。
C3-5,15694,窨子山人,4,2020-03-26,武侯祠是纪念诸葛亮的，无人不知无人不晓
C3-5,15695,索尼克azu,5,2020-03-24,充满历史气息的地方，感受到了浓浓的三国文化，景区设施齐全，学习到了很多新的知识，十分值得推荐。
C3-5,15696,mmmmaa1,5,2020-03-23,非常值得逛的地方，尤其每年过年的时候都得热闹非凡，更是有意思的好地方，到处可以耍一耍
C3-5,15697,288****757,5,2020-03-23,第一次来这个地方，感觉不错，很有意思很喜欢这的景色1
C3-5,15698,用户118,5,2020-03-22,夜市一个。去一次挺有意思。再去就没啥了。
C3-5,15699,小猕猴他姐,5,2020-03-22,武侯祠真的特别值得一去，尤其是喜欢三国故事的人，在武侯祠，你可以了解到传统的川派文化。重点是它外面的老妈蹄花，真的一绝，哈哈。只想着吃了。
C3-5,15700,潇洒1哥,5,2020-03-21,武侯祠里忆古将，文化氛围浓厚之地。
C3-5,15701,紫依慢游,4,2020-03-21,也属于成都对的必游景点。环境不错，还可以复习一下三国史。很喜欢的地方
C3-5,15702,亮亮,4,2020-03-20,反应三国时期的著名景点，来四川成都的打卡必选景点。这个景点的人文气息比较浓厚，需要静下心来慢慢感受它悠久的历史文化底蕴。
C3-5,15703,亮亮,4,2020-03-19,宁学桃源三结义，不学瓦岗一炉香。桃园三结义的三位兄弟，一直是被世人所传诵的。所以在武侯祠里也是三兄弟一起供奉的神相，永远在一起，不分开。
C3-5,15704,海阔天空lyflx,5,2020-03-19,锦官城外
C3-5,15705,78****919,4,2020-03-19,还是值得去看看的，有历史的沉淀，怀念诸葛亮和三国，还可以逛逛锦里
C3-5,15706,爱睡觉的猪01,5,2020-03-18,这儿确实是非常经典的景点了，在这边啊还是非常好好的一个地方各种各样的景色啊，嗯，瞻仰一下过去古人的这些风光吧，让人看上去觉得非常的带劲。
C3-5,15707,我想遇到你,3,2020-03-16,这种地方走下来就觉得非常的安静，能够让人静下心来看看这里的美景，除了很多寺庙之外还有很多古老的建筑，都可以了解一下当时的历史。
C3-5,15708,288****887,5,2020-03-16,武侯祠里的建筑以及文化底蕴都很好，蜀国历史。
C3-5,15709,亮亮,4,2020-03-14,武侯祠，明洪武二十四年（1391年），蜀献王朱椿对武侯祠和汉昭烈庙进行了一次全面的修缮和整合，废除原在汉昭烈庙西侧的武侯祠，把诸葛亮像移入汉昭烈庙内刘备像东侧，关羽、张飞像排列于西。
C3-5,15710,M33****3814,5,2020-03-14,感觉不错，还会再来
C3-5,15711,亮亮,4,2020-03-13,武侯祠是纪念中国三国时期蜀汉丞相诸葛亮的祠堂，因诸葛亮生前被封为武乡侯而得名。 公元二三四年八月，诸葛亮因积劳成疾，病卒于北伐前线的五丈原，时年五十四岁。
C3-5,15712,停留不下的脚步,5,2020-03-13,去成都可以去看看哦，非常有历史的感觉
C3-5,15713,亮亮,4,2020-03-12,久游巴子国，屡入武侯祠。 竹日斜虚寝，溪风满薄帷。 它是中国唯一的一座君臣合祀祠庙和最负盛名的诸葛亮、刘备及蜀汉英雄纪念地，也是全国影响最大的三国遗迹博物馆。
C3-5,15714,zxmytr,4,2020-03-12,成都市有名的景区，诸葛孔明的庙宇。
