POI_INDEX,REVIEW_ID,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY
C2-10,14231,m41****88,5,2020-04-18,有许多海洋生物，是亲子游的好地方
C2-10,14232,M25****3249,5,2020-04-18,这个地方不错挺好的大家可以去看看我去过挺好
C2-10,14233,M30****2550,5,2020-04-17,看到了鲨鱼！
C2-10,14234,M30****2550,5,2020-04-17,场馆很漂亮！
C2-10,14235,龙猫2018,5,2020-04-16,上海海洋水族馆的动物来自世界各地
C2-10,14236,wulli,5,2020-04-16,一直很喜欢水族馆，只要里面的鱼，特别好玩
C2-10,14237,醉酒青牛,5,2020-04-16,带孩子去的，个人觉得非常棒，里面鱼挺多，最重要的是有地铁靠火车站近，推荐。冬天去的时候人不多，如果人多感觉可能就不一样了。
C2-10,14238,飘香花茉莉,5,2020-04-16,上海海洋水族馆，特别好玩，孩子们都玩的特别高兴，以后还去
C2-10,14239,M14****326,5,2020-04-15,很不错，好评
C2-10,14240,专业策展人,5,2020-04-15,不久前偶尔去过一次，还算可以吧！
C2-10,14241,糖豆糖豆子,5,2020-04-14,带小朋友去玩过的，还可以，值得一去
C2-10,14242,x****r,5,2020-04-14,上海海洋水族馆很有特色，有很多品种的鱼
C2-10,14243,富福傅,5,2020-04-13,生物种类非常的多样，适合带小朋友进行科普知识学习。
C2-10,14244,树懒的旅途,5,2020-04-13,非常赞的水族馆，除了有点黑，娃略有点不适应
C2-10,14245,sauce_小飞,5,2020-04-13,很好，取票很迅速
C2-10,14246,sauce_小飞,5,2020-04-13,取票很快去的
C2-10,14247,m34****8484,5,2020-04-13,omg，真的非常非常非常非常非常好玩。
C2-10,14248,大头仔仔的小叮铛,5,2020-04-13,这里非常的有特点，很多平时只在书本上的动物都只能在此看到，施工带上家里人一同观看，很合适的去处，最好提前准备吃的东西，有备无患
C2-10,14249,170****780,5,2020-04-13,好！！！！！！！
C2-10,14250,看风景男孩,3,2020-04-12,一般吧，没什么看的。
C2-10,14251,看风景男孩,5,2020-04-12,一般般吧，带孩子去的，觉得没什么看的
C2-10,14252,152****8535,4,2020-04-11,比起海昌300的门票，这个看看也蛮好的
C2-10,14253,明月高楼,5,2020-04-11,上海海洋水族馆是亲子度假游玩的好地方，给孩子寓教于乐，长长见识
C2-10,14254,210****591,5,2020-04-11,去过很多次了
C2-10,14255,lyt****ing,5,2020-04-11,很适合带上小朋友一起来看看，比较长知识，人有时候会多一些，尽量早一点，避开人流高峰！
C2-10,14256,古风椰子,5,2020-04-09,很喜欢这里，海洋动物很齐全哦！适合带小朋友
C2-10,14257,_WeCh****22823,5,2020-04-09,超级喜欢在携程上买各种票，方便，有时赶上优惠更合适。这个水族馆是最老式的那种，走马观花一小时就出馆了，没有太多表演，只有企鹅演，还是有点失望，没啥意思，推荐去大的海洋馆
C2-10,14258,_WeCh****22823,5,2020-04-09,还是有点失望吧，没有想象中的好，一个小时就看完了，没啥意思，没有表演，就是走马观花的看。想时间长点的推荐去更大的海洋馆。
C2-10,14259,ZengZhiGang,5,2020-04-08,流连忘返，真羡慕有这样的好地方
C2-10,14260,_WeCh****880826,5,2020-04-08,值得一看，小朋友特别喜欢，有很多海洋生物，小朋友玩的特别开心！
C2-10,14261,阿杨杨杨阿,4,2020-04-08,。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
C2-10,14262,M29****846,5,2020-04-08,还不错👍
C2-10,14263,italia,5,2020-04-08,景色很美。值得一去！！！！！！
C2-10,14264,lototo,5,2020-04-07,就在东方明珠下面，位置超好，可以和浦东那些京东一起去。女儿去了可开心了，因为是第一次看海洋动物，比后来去珠海长隆都兴奋。
C2-10,14265,117****002,3,2020-04-07,水族馆是水生生物饲养展示和科普教育的场所，同时也是水生生物资源保护和科学研究的场所。水族馆可专养海洋生物或淡水生物，也可兼养；既有供观赏或普及科学知识的公共水族馆，也有供科研及教学专用的水族馆。包括所谓的“海底世界”、“极地海洋世界”也属于水族馆
C2-10,14266,M28****952,5,2020-04-07,上海水族馆是带小朋友玩的好地方，办年卡很划算。
C2-10,14267,152****1581,4,2020-04-06,不错，人不是太多
C2-10,14268,皮蛋瘦肉粥兔子,5,2020-04-06,很合适有孩子的家庭去玩，既给孩子增长了知识，也拓宽了孩子的见识
C2-10,14269,_wf****5125,5,2020-04-06,带小侄女去的，小朋友超喜欢这个哦
C2-10,14270,M39****6351,5,2020-04-06,很多好玩的东西，事不宜迟，赶紧去吧
C2-10,14271,M44****187,5,2020-04-06,和家人游玩，天气好，就在东方明珠的旁边，交通方便，游客还是有点多呀
C2-10,14272,伯德岛来俊臣,5,2020-04-06,非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好
C2-10,14273,伯德岛来俊臣,5,2020-04-06,好(✪▽✪)
C2-10,14274,居士9466,5,2020-04-05,喜欢水族馆，各种海洋动物，人与自然动物亲密接触。
C2-10,14275,M39****7204,4,2020-04-04,还可以，挺好看的~~~~~~~
C2-10,14276,人在江湖008,5,2020-04-04,挺不错的，海洋生物种类很多，很丰富
C2-10,14277,佳人59,3,2020-04-04,是因为离东方明珠近，顺带逛的。谈不上多开眼界，到此一“游”。
C2-10,14278,CescBing,5,2020-04-04,上海带娃必去的地方，寓教于乐，而且就在东方明珠旁边，逛完还能直接去东方明珠登高，强烈推荐
C2-10,14279,木木倩彬彬,5,2020-04-03,成千上万种海洋生物，太多太漂亮了
C2-10,14280,晴天娃娃,5,2020-04-03,很棒，超级好评
C2-10,14281,M20****274,5,2020-04-03,漂亮，非常的喜欢，这里海洋生物丰富多彩
C2-10,14282,M15****920,5,2020-04-02,环境特别好，里面的可以参观的地方很多，小鱼漂亮表演好看
C2-10,14283,M30****0453,5,2020-04-02,好哈哈哈哈哈哈
C2-10,14284,pa****d,5,2020-04-02,很不错的水族馆，适合亲子活动，等开放了可以去去。
C2-10,14285,M22****9411,4,2020-04-01,带孩子来过上海海洋水族馆，这里的观赏性很强，环境也很好，到了上海，不要错过哟。
C2-10,14286,M29****4895,5,2020-03-31,有意思的海底动物和植物……漂亮
C2-10,14287,无味0220,5,2020-03-31,里面有各种各样的珍贵海洋动物，精彩纷呈，孩子喜欢。
C2-10,14288,Satn543,5,2020-03-31,查詢了詢問了說有開了！兒子很喜歡海洋生物，所以就一家人去了上海海洋水族館，裡面覺得最棒的地方就是六百多米長的海底隧道，很棒，很好逛，裡面的海洋生物很豐富齊全
C2-10,14289,ag****h,4,2020-03-30,在东方明珠电视塔的旁边 作为上海居民当然是买年卡比较优惠 里面很适合亲子活动
C2-10,14290,138****2400,4,2020-03-30,各种海洋生物，大开眼界，太有趣了
C2-10,14291,兔宝宝乖乖,5,2020-03-29,非常好，便捷通行。节约排队等候时间。在携程上预定就是方便省心。
C2-10,14292,xuyang0207,4,2020-03-29,有点，但是位置很好，孩子非常喜欢。
C2-10,14293,200****905,4,2020-03-28,小朋友学习了解海洋生物的地方，挺不错的
C2-10,14294,maomaowinds,5,2020-03-28,疫情过后又一次去海洋水族馆，里面的人不多，进去需要体温检测，提供随申码，人不多的话参观起来比较舒服，还遇到喂食，很棒。
C2-10,14295,M11****720,5,2020-03-28,还不错，下次有空来玩
C2-10,14296,旅行的杨叔,5,2020-03-28,很值得参观，海洋物种多，性价比超高
C2-10,14297,鑫鑫萌萌,5,2020-03-28,海洋馆有许许多多没有见到的生物，很好看，一定要带孩子去看看
