REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,213,M515shunyi1618,5.0,2019-06-28,Not Available,新加坡的茶文化大部分都是来源于中国，新加坡茶赏体验主要了解茶叶的种植采摘制作到冲泡的过程，还可以尝一尝一些加入了茶叶的糕点。,2020-02-16 17:49:34.735392
,2,213,202****906,5.0,2019-02-18,Not Available,这家不错不过我吃过最好吃的美食在新加坡tanjiongpaga r地铁站有一家鱼汤店（china square fried fish soup）当地新加坡很有特色的美食，价格不贵。好像有是四十多年历史了，非常好吃。要晚上去有位中午去都没有位要排很长队。,2020-02-16 17:49:34.740274
,2,213,_ceai****5795,4.0,2018-01-04,Not Available,源于中国的茶文化融入不少现代元素。,2020-02-16 17:49:34.744974
,2,213,www嘻嘻www,3.0,2018-01-02,Not Available,新加坡这边有一大半都是中国人，喝茶成了他们必不可少的一个习惯，特别是中老年人。,2020-02-16 17:49:34.749451
,2,213,lechen22,5.0,2018-12-27,Not Available,餐厅食物的味道很不错，值得推荐。,2020-02-16 17:49:34.753544
,2,213,R人走茶凉666,5.0,2018-10-01,Not Available,新加坡 是我一直想去的地方，但这个小小的国家始终没有给我合适的机会专门为它跑一趟，直到我了解到皇家 加勒 比国际游轮旗下的海洋航行者号游轮开通了 新加坡 海外航线，可以从 新加坡 出发去 马来西亚 和 泰国 游玩一圈，这几乎立马就打动了我。 在这次旅行之前，我有过三次游轮出行的经历，分别去了 韩国 、 越南 和 日本 ，都是国内出发的航线。 东南亚 国家里之前我就只去过 越南 、 缅甸 和印尼，而这次海洋航行者号的航线不但有我一直想去的 新加坡 ，还有 马来西亚 和 泰国 这两个我没去的国家,2020-02-16 17:49:34.757310
,2,213,帅翻全场就是我,5.0,2018-05-06,Not Available,不错的选择，风情漂亮，另一种建筑特色，异国风情，很好玩,2020-02-16 17:49:34.760936
,2,213,sunnycccc,5.0,2018-09-22,Not Available,这个体验比较精致的 都特别讲究,2020-02-16 17:49:34.764573
,2,213,达达和妮妮,5.0,2018-10-26,Not Available,太喜欢这边喝茶的感觉了，体验挺不错的。,2020-02-16 17:49:34.768277
,2,213,M15****577,5.0,2018-06-28,Not Available,静心品茶也是一种很好的体验方式。,2020-02-16 17:49:34.771928
