REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,28,山水人生,5.0,2016-12-16,Not Available,我们按照预定的计划先去巴拉湾海滩，搭乘岛内轨道列车再换乘前往海滩的电瓶车，很顺利便捷的到达了目的地。在圣淘沙岛内搭乘所有的公共交通系统都是免费的，这一点对富裕的人是提供方便，对穷游的人是提供实惠。新加坡靠旅游产业富强国家的所作所为很值得思考和效仿。 巴拉湾海滩作为海滩风景很不错，细沙海湾海水椰林蓝天白云，但来这里下海游泳的游客并不多。大多数来这里的游客都是和我们一样，对这里作为亚洲大陆最南端的地理位置感兴趣。从公路旁穿过沙滩，走过一个狭窄长长的吊桥，我们来到一个小岛上，这里建有两栋古香古色的阁楼，阁楼之间有长廊连接。登上阁楼可以远眺停靠着很多巨轮的南中国海的海面和高大起重机排列的码头，当然还可以回望新加坡城区的高楼大厦和圣淘沙岛上的鱼尾狮。这座鱼尾狮雕像据说是新加坡几个标志性鱼尾狮中最高大的一个，但比起滨海湾的鱼尾狮公园那座喷水的鱼尾狮，这个高大的雕塑就显得有点呆板。 在这座小岛上除了阁楼，还有一座圣淘沙字母组成的雕塑，旁边的石头上则刻画着新加坡圣淘沙这个地点作为亚洲大陆最南端的地图。这里也是亚洲最接近赤道的地方，我们到此一游，观赏的意义远小于留下足迹的记忆。,2020-02-16 14:44:10.450149
,2,28,E16****94,5.0,2017-02-18,Not Available,沙滩好美，人少环境好，一玩沙滩小朋友就走不动了，怎么喊都不带走的！圣淘沙岛上的沙滩绝对是可以满满安排一天，慢慢玩的，期待下次再去,2020-02-16 14:44:10.456247
,2,28,M34****3007,5.0,2019-09-16,Not Available,虽然不是那么浮潜但是有几个人在游泳。我们也玩水了。 悬索桥架在海滩到小岛 ，我覚得冒険的心情。 沿海滩的道有Beach tram站。所以非常便利。到夜里沿海滩的树木起了彩灯特别漂亮。,2020-02-16 14:44:10.462539
,2,28,M51****565,5.0,2019-09-16,Not Available,圣淘沙原来的名字叫做死亡岛，因为那里以前发生过一场瘟疫，只有极少数的人去，后来某位王子在那儿建了一座宫殿，人们又渐渐的回到了岛上，并取了一个好听的名字：圣淘沙。这里也是新加坡的著名旅游胜地。夜晚的岛上显得十分宁静，海风吹在脸上很是舒服。在岛内最大的鱼尾狮照耀下，小岛十分的惬意悠然。,2020-02-16 14:44:10.468888
,2,28,M33****3005,5.0,2019-09-16,Not Available,"都市沙滩 这里就在新加坡的圣陶沙岛上, 距离海摊站不远. 海摊不算大, 沙也不算很幼, 但算是清洁, 也很方便. 附近亦有不少玩乐的设施.值得前来游玩景点。",2020-02-16 14:44:10.475042
,2,28,M33****1136,5.0,2019-09-16,Not Available,从海滩站散步过来不会很远 也可以搭免费海滩小火车过来 很方便 可游泳戏水到晚上七点有救生人员在看顾游客安全 旁边本来有儿童戏水滑水道可是已经荒废没有在使用了很可惜 可以去亚洲大陆最南端吊桥那一边看看风景还不错,2020-02-16 14:44:10.480863
,2,28,M30****2342,5.0,2019-09-14,Not Available,大部分的沙滩都比这个好。沙子是干净的，但是我见过更干净的。水域不是很棒，没有全面、强势发展。基本上就一个主题公园的范围。可能是新加坡最好的沙滩了吧，但是我总不至于举着蜡烛跑到泰国或越南去吧，所以你在这两个国家的时候好好逛逛沙滩，省得到这来。,2020-02-16 14:44:10.486041
,2,28,M34****0586,5.0,2019-09-16,Not Available,美丽的海滩，碧绿的海水，白色的沙滩，27摄氏度的迷人天气。棕榈树很漂亮。这座小型海岛上面有两座瞭望塔，和小型天桥连载一起，就像《夺宝奇兵》中的场景。,2020-02-16 14:44:10.490430
,2,28,M33****8363,5.0,2019-09-15,Not Available,蓝天白云，美丽海景 躺在树荫下，迎来微风阵阵，看着蓝天白云，欣赏美丽的海景，感觉十分疗愈。这个沙滩有条吊桥，如有兴趣可走走。值得前来。,2020-02-16 14:44:10.494427
,2,28,M33****3691,5.0,2019-09-16,Not Available,设施很棒 在设施和饮食方面绝对无可挑剔。海滩本身很干净，但没有太多阴凉区，所以建议带把遮阳伞。大海不是太干净，旁边就是储油罐和港口。,2020-02-16 14:44:10.497783
