REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,132,馨馨宁宁,4.0,2019-03-15,Not Available,万象馆的演员努力的表演并试图使体验非常互动，帮助了解新加坡过去的历史事件。 场馆内浓缩了新加坡以前的很多生活场景，还有部分的蜡像，华人的文化占了很大的比重，京剧，三轮车以及货摊等，都是中文的。,2020-02-16 17:04:47.284248
,2,132,Slyling,5.0,2015-12-02,Not Available,"新加坡万象馆,本次旅游最让我经验的景点。不是奢华富丽的渲染，而是用蜡像的形式，细致的布局，以及演员出色的演绎来复制历史，传承文化。强烈推荐！！ 我们购买了岛上44元新加坡币的联票，可以玩20个项目，但只在1天内有效。事实证明，这联票十分划算，我们早上10点出门，一直玩到晚上9点多，玩了有13个项目。 新加坡万象馆就是其中之一，下图倒数第二个。 据我们入住的青年旅舍前台说，这个景点是新开的，但确实让我跟同伴都觉得好惊喜。 这个景点是有它演出的计划时间的，所以进门以后需要等。等的过程中对周边环境随意拍了下，好有年代的感觉。 进去以后，第一个是一间办公室，有一个装扮奇怪的女人开始跟你大家讲话。有点莫名其妙，但慢慢的就发现，原来这个景点就是这样的，让你仿佛穿越般（有事件重演，也有人物形象再现）。 一共大概有10个场景，每打开一扇门，我们就进入到新加坡的一个时期。 从公元14世纪的一个小小的渔村，一直到今天繁荣的新加坡。更生动地让我们了解一个国家的发展史，让游人有更深刻的体会。觉得这是国内许多博物馆应该学习的。 印象最深的是：1.战争年代，站在其中，有一刻躲避炮弹避难的感觉。 2.华人南下打工做苦力，那演员真的让我试着去提那货物。 3.每一个场景的演员的演技都很好，脸上表情十分丰富，也很逼真。",2020-02-16 17:04:47.290388
,2,132,_WeCh****117610,4.0,2019-08-05,Not Available,非常不错的体验！！！！！！！！！,2020-02-16 17:04:47.295235
,2,132,kelly,5.0,2019-08-25,Not Available,万象馆，位于新加坡。万象馆用蜡像的形式来复制历史是很栩栩如生的，当游客走进万象馆(ImagesofSingapore)时，就会马上体会到这一点。,2020-02-16 17:04:47.299610
,2,132,笃悠悠的鱼,5.0,2016-08-29,Not Available,位于圣淘沙的新加坡万象馆是一座蜡像馆，是圣淘沙早期开放的游乐场所之一，里面通过生动的蜡像像游客展示了新加坡的发展历史，是小朋友们寓教于乐的好去处。,2020-02-16 17:04:47.303745
,2,132,M25****4707,5.0,2019-05-20,Not Available,万象馆用蜡像的形式来展示新加坡的历史，有事件重演，也有人物形象再现。游客可以看到新加坡从公元14世纪开始，如何从一个小小的渔村变成现在的花园式国家，包括日军投降的场面、开拓建设新加坡的画面、新加坡普通人的生活细节等。顺着万象馆里的蜡像，游人们用眼睛阅读着新加坡的过去，了解一个国家的发展史。,2020-02-16 17:04:47.307528
,2,132,永远的昕爸,1.0,2019-04-25,Not Available,什么垃圾东西，从取票到进去，没懂英文的。取票这种简单的事情，简单的英语就可以了，但是进去了，英语口语一般，怎么沟通？只好先出来再问，然后附属的商店里，终于遇到一位会说华语的销售，根本看不懂什么叫“中文解说”，问我是不是要看“秀”，秀是要另外一个门进去！然后进去，大热天排了15分钟队，结果13点正正好，开始放客进去，结果进去，全程是英文，解说的也是说英语！这也太坑爹了吧！商品描述不清！取票邮件只说了取票时候可能没有中文工作人员！反正就是全部一塌糊涂！浪费时间！浪费体力！浪费钱！,2020-02-16 17:04:47.311242
,2,132,散步猫,3.0,2016-03-05,Not Available,在滑车对面搭车去海底世界，上车告诉司机到海底世界，大概三、四站路，走路有点远，也可以边走边看景点。中途有万象馆、蝴蝶馆。,2020-02-16 17:04:47.315062
,2,132,小魅力蘑菇,5.0,2019-04-19,Not Available,这里还不错，喜欢喜欢，好多人在这里拍照，欢迎来。,2020-02-16 17:04:47.318638
,2,132,力力1977,5.0,2019-08-03,Not Available,走走看看异国风情，有文化的地方总是有无穷的魅力,2020-02-16 17:04:47.321973
,2,132,152****9318,5.0,2017-07-05,Not Available,很特别，很不错，门票也不贵，非常好,2020-02-16 17:04:52.037285
,2,132,M16****576,5.0,2017-01-12,Not Available,本来不抱太大期望，因为这个景点和蜡像馆捆绑在一起感觉肯定没什么意思，但是看了才觉得非常搞笑，里面的演员好专业，演的很好！……要能听懂英语的去看哦！,2020-02-16 17:04:52.042311
