REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,135,星海湾北,5.0,2019-07-23,Not Available,新加坡金融区的主要街道之一。近些年来在这里也建设了一些高端公寓。,2020-02-16 17:08:12.953351
,2,135,SISISIY,5.0,2019-08-17,Not Available,这里银行、办公楼林立，中间还穿插了很多小小的精品店，价廉物美哦,2020-02-16 17:08:12.958104
,2,135,M515shunyi1618,5.0,2019-06-24,Not Available,珊顿大道新加坡非常繁华的一个区域，大的商场购物中心都在这里聚集，购物娱乐的好地方。,2020-02-16 17:08:12.962673
,2,135,wangjue888,4.0,2017-06-21,Not Available,Singapore的这个shenton way还是蛮不错的，很繁华的地区了，环境看起来很不错，而且周围比较多高级餐厅可以选择,2020-02-16 17:08:12.967133
,2,135,人在旅途G2,5.0,2019-06-20,Not Available,金色珊顿道，铺满黄金的金融商业区,2020-02-16 17:08:12.971383
,2,135,tai****000,5.0,2016-10-16,Not Available,珊顿大道是新家坡非常繁华的一个区域，这里摩天大楼林立，是新加坡重要的一个金融中心区域，一片的高楼大厦看上去很是壮观，当然这里就有熙来攘往的人群，很是hi热闹。,2020-02-16 17:08:12.975273
,2,135,M53****251,4.0,2018-04-28,Not Available,这两个字，其实还有笔画满多的虽然说是常见，有时候也不好显得。,2020-02-16 17:08:12.978999
,2,135,Irene_WeeSpoon,3.0,2015-10-26,Not Available,每到下班时间这里就会极其拥挤和热闹，各大写字楼里的人蜂涌而出，公交车要排队等好久。但到了周末，整条街道就会变得异常空旷，看到这里冷冷清清的会好不习惯，感觉像是没有来过一样。,2020-02-16 17:08:12.982896
,2,135,蓝色的郁金香88,4.0,2014-02-23,Not Available,珊顿大道其实新加坡一条金融区大道，它贯穿着金融区和市政府之间的一条路，这里景点很多，走走是看看是一个不错的选择。,2020-02-16 17:08:12.986723
,2,135,Mankwan,5.0,2017-07-14,Not Available,还可以吧，没有什么特别的，经过可以,2020-02-16 17:08:12.990363
,2,135,The-walking-cat,4.0,2014-12-01,Not Available,宛如一幅巨大的楼房与楼房的拼贴画，画的一角仍然有工地在施工。一般通称的珊顿大道并不是单指珊顿大道，而是指安德森桥与珊顿大道之间的浮尔路、歌烈码头、莱佛士码头，还有平行的罗宾森路、丝丝街的总称。,2020-02-16 17:08:17.194666
,2,135,stmcd,5.0,2017-06-29,Not Available,价格优惠，质量可靠，我很喜欢。,2020-02-16 17:08:17.200662
,2,135,BigBag大背包,5.0,2016-07-23,Not Available,占了不少土地面积，是一个高度发展区域，找这个地方一点也不费力气 ，很方便的！来这里总能买到好看的衣服和饰品！,2020-02-16 17:08:17.206853
,2,135,123-traveller,4.0,2013-05-12,Not Available,金融区，新加坡高楼聚集的地方，好像市的建筑森林。珊顿大道的建筑物彼此咬合在一起，宛如一幅巨大的楼房与楼房的拼贴画。,2020-02-16 17:08:17.213125
,2,135,沈亮s,4.0,2016-07-27,Not Available,珊顿大道是热闹的商业区，觉得比较整洁 购物街，人多热闹，高消费的地方 所以能看到不少美女。,2020-02-16 17:08:17.219454
,2,135,yifulan,4.0,2016-10-31,Not Available,这里很好，很好玩，值得一去， 这个比较高，拍照的时候站远点。我感觉还不错！建议去玩玩。,2020-02-16 17:08:17.225919
,2,135,杰森斯坦丶达,4.0,2016-08-24,Not Available,真的很喜欢这条大道，两旁住了树，感觉很悠闲。街边整整一排小店，从金店到鞋店应有尽有,2020-02-16 17:08:17.232299
,2,135,鹄立头,5.0,2016-10-25,Not Available,买东西还是首选的，衣服现在多以日系品牌为主，国际金融中心就在这里，感觉很不错吖,2020-02-16 17:08:17.238389
,2,135,笑点坏掉了,4.0,2016-09-02,Not Available,真的很喜欢这条大道，两旁住了树都很漂亮， 觉得比较整洁，这个城市，给人觉得很特殊,2020-02-16 17:08:17.244264
,2,135,爱爱李,4.0,2016-01-21,Not Available,山顿达到是这里的一个金融中心区域，这块的高楼非常的多，很多的大楼都是一些大型银行的办公场地，商业中心的商场很丰富。,2020-02-16 17:08:17.250209
,2,135,闪瞎眼的2连,4.0,2016-09-11,Not Available,购物天堂，有机会还会去，喜欢那里的快生活，交通也不错，总之是可以去的地方,2020-02-16 17:08:21.861197
,2,135,E27****256,5.0,2016-03-23,Not Available,整条街道就会变得异常空旷，看到这里冷冷清清的会好不习惯，感觉像是没有来过一样。推荐。,2020-02-16 17:08:21.867601
