REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,67,https://www.tripadvisor.com.sg/Profile/Ellie1145,595683493,13-07-2018,4,A personal pilgrimage,"We have visited this museum on two separate occasions, and it was due to our desire to see it that we first made the long journey from the U.K.

My father in law was in the RAF during World War 2 and was captured by the Japanese and sent to Changi. He took part in the building of the infamous Burma Railway and suffered greatly at the hands of his captors. He survived and actually lived until he was over 90. He was a brave man and spoke little of the traumas he experienced, but he saw dozens of his comrades succumb to malnutrition, sickness and the inhuman treatment meted out to these young men. He, himself, suffered from innumerable bouts of malaria, including the very dangerous cerebral form, and was saved by the dropping of antibiotics by the American forces as they liberated the various camps in the jungle.

He was a survivor and we are so proud of the way he adapted to his brutal imprisonment.

So it had always been a dream of mine to visit the museum with my husband, his son.

We found the visit very moving, so much so that we were in tears in places. We had no idea of the variety of people who were imprisoned and tortured. It’s fascinating to see the artefacts, especially the amazing patchwork made by the women in prison, with hidden meanings.

The museum itself is in poor condition, and these wonderful artefacts are not displayed to their best advantage. It’s worrying to see them so unprotected and poorly displayed.
But the story these artefacts tell is amazing. Such bravery, such heartbreak, but such stories of great humanity - despite all the fear and the terrible conditions people supported each other, and shared their meagre rations, and performed in concerts, and tried to keep spirits up.

The chapel is very moving. We lit a candle for him and my husband left a message. Our 4 children flew out to join us for this moving pilgrimage.

We are pleased to hear the museum is being refurbished and we hope to be able to visit it again before too long.",01-2018,Family,2020-01-31 10:28:19.841955
,1,67,https://www.tripadvisor.com.sg/Profile/Simon O,591426575,28-06-2018,3,A must visit place to reflect,"A small and unassuming museum on the grounds of Changi Prison has lots of photos and stories about the internment of Australian, New Zealand, Indian, English and local's following the Japanese invasion during WWII. Eye opening stuff.",07-2017,Family,2020-01-31 10:28:20.206775
,1,67,https://www.tripadvisor.com.sg/Profile/travellingSprings,577961006,05-05-2018,4,Very Moving,"Spent a few hours here reading about and taking in the displays of the Singaporean & POW experiences of the Second World War

Being British & living in Australia with an Australian son and an uncle who was a prisoner of the Japanese at Changi I found the experience moving

My Son and I also spent some time looking through the registers of ex-pows and found three family namesakes two Australians & one British who died whilst in Captivity at the hands of the Japanese

A place for reflection to spend sometime to remember those that suffered and died so that we can live the life’s we do today",03-2018,Family,2020-01-31 10:28:20.625952
,1,67,https://www.tripadvisor.com.sg/Profile/BigVern69,571211221,05-04-2018,1,Closed until 2020,"Unfortunately the attraction closed for refurbishment the day before we visited. MRT, 20 mins on the bus only find that it would be closed until 2020. Other visitors arrived after us only be disappointed as well.",04-2018,Family,2020-01-31 10:28:20.990552
,1,67,https://www.tripadvisor.com.sg/Profile/Josie H,571157800,05-04-2018,1,CLOSED UNTIL 2020!!!!!,Do NOT lug all the way out to this museum - you will surely be disappointed that it is closed until some time in 2020! Extremely frustrating to discover after the loooong ride it here... with irritable teenager.,04-2018,Family,2020-01-31 10:28:21.379928
,1,67,https://www.tripadvisor.com.sg/Profile/Christine R,567659968,20-03-2018,5,Half day tour,Museum and chapel was very interesting. It was more emotional than I thought it would be. They had letters and photos from Australian families that had survived the prison in WW2 displayed,03-2018,Family,2020-01-31 10:28:21.774416
,1,67,https://www.tripadvisor.com.sg/Profile/Onceawaitress,561163161,18-02-2018,5,A peice of history,"This museum tells a distressing story with respect and dignity. It does explains quietly and succinctly what happened when the Japanese forces took over Singapore after the British surrender. It doesn't dwell on the horrific, although it leaves no doubt about the suffering of those affected, rather it celebrates the triumphs of humanity especially through the places of worship created by the POW's. The Changi murials reproduced here, and their story, are very moving.
Well worth a visit, and easy to get to by bus 2 from Tanah Mereh MRT interchange. Allow approx 1-2 hours on site.",02-2018,Family,2020-01-31 10:28:22.149681
,1,67,https://www.tripadvisor.com.sg/Profile/GeraldBSLim,558206040,04-02-2018,5,Sunday exploration,Decided to pop by after lunch... although living in Singapore i havent visited before. Interesting and awesome facts about our history and the sec9bd world war in the pacfic.. a must visit kinda place,02-2018,Family,2020-01-31 10:28:22.506200
,1,67,https://www.tripadvisor.com.sg/Profile/edwardsP5238SD,555691894,23-01-2018,4,Awesome,Historically rich and very uplifting. Good for family’s. Peaceful serene environment. Preferably weekday visitation in the morning or afternoon.,01-2018,Family,2020-01-31 10:28:22.842620
,1,67,https://www.tripadvisor.com.sg/Profile/Gocats56,555064226,21-01-2018,3,Interesting History,"We had a couple of hours to kill before leaving from Singapore (Changi) Airport so we caught the train to the Changi Museum, got off too far down the track and then caught a taxi back. We should have just caught a taxi in the first place as it was only about SD$6. We enjoyed the museum, being Australians and hearing some of the stories about the hardships endured during WWII. Interesting readings on the walls and some interesting artefacts, especially the quilts made by the women prisoners of war. Entry is free and the ladies at the entrance and gift shop exit were very friendly.",12-2017,Family,2020-01-31 10:28:23.234171
