REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,10,路中寒梅,5.0,2019-11-29,N,转机去了新加坡，10个小时的时间，匆匆忙忙去了市区一日游，下了飞机脱下棉衣换上短袖，从机场自己去了鱼尾狮公园，绕着新加坡河走了一圈，人最多的地方自然是这个鱼尾狮前，永远都有照相的人群，新加坡真的很热，时间允许还是早晚去比较合适。,2020-02-04 17:52:41.096548
,2,10,独孤雅剑,5.0,2019-11-28,o,新加坡的标志性建筑就是鱼尾狮，鱼尾狮公园则是新加坡最热门的几个景点之一，我们到新加坡的第一站就来到了鱼尾狮公园，在这里可以看到很多建筑，有比较有名的金沙，还有滨海艺术中心以及新加坡摩天轮等等，在这儿游览的游客也比较多,2020-02-04 17:52:41.106164
,2,10,_WB4****635,5.0,2019-12-12,t,《往事逾千年·财富象征摩天楼4⃣️》一一新加坡鱼尾狮公园·滨海湾花园18·12·24下午  《虞美人·爽心悦目惬意情》 运河高雅迎宾客，艺术行径色。滨海水柱萦环致，趣味创意银、喜人斯。       图腾神圣凭栏侧，鳞片鲜活啼。双含熹征尘，爽❤️悦目犹楚、徒步吟！                                           己亥年冬月十七,2020-02-04 17:52:41.114811
,2,10,小枫0702,4.0,2019-10-05, ,鱼尾狮像是星加坡的地標，新加坡的鱼尾狮的由来?写回答鱼尾狮为什么成了新加坡的象征说法是，很久以前，淡马锡（新加坡的旧称)发生了一场可怕的风暴，渔船被打翻、房屋被吹倒。就在当地居民手足无措的时候，一只长着狮头鱼尾的动物从大海里走来，平息了风暴。所以在淡马锡人眼中，鱼尾狮就成了吉祥、和平的象征。,2020-02-04 17:52:41.121341
,2,10,M33****1944,5.0,2019-09-11,A,值得一去拍照到不愿离开拍鱼尾狮走几步还可以拍到 Marina Bay Sands。下午跟晚上都一样漂亮，但很多人。建议下午的时侯去拍照，等到差不多7点晚上，可以拍夜景。,2020-02-04 17:52:41.127271
,2,10,旅游交友,5.0,2020-01-04,v,鱼尾狮公园是新加坡的标志，由狮子头，鱼尾巴组成的雕像，代表新加坡的标志。鱼尾狮的嘴巴还会喷出远远的水柱，非常有趣。交通方便，从city hall 地铁站出来，沿着指示牌就能走到。,2020-02-04 17:52:41.132270
,2,10,BetTerDAY,5.0,2019-12-25,a,鱼尾狮是新加坡当之无愧的地标，毕竟新加坡叫狮城，金沙酒店是新加坡的另一个地标，所以鱼尾狮公园是新加坡分最佳打卡景点，因为它可以包含两个地标,2020-02-04 17:52:41.136571
,2,10,旅游交友,5.0,2020-01-27,i,新加坡的鱼尾狮是当地的象征，国家的代表。毅力在新加坡河边，周围是金融区。周围景色非常美，白天与晚上各有各的漂亮，晚上的灯光非常好看。,2020-02-04 17:52:41.140399
,2,10,BetTerDAY,5.0,2019-11-29,l,鱼尾狮公园里有两只狮子，这是去了新加坡之后才知道的tips，不过小狮子跟大狮子一笔难看了很多，鱼尾狮跟前永远有旅行团在摆拍，人山人海,2020-02-04 17:52:41.143798
,2,10,BetTerDAY,5.0,2020-01-03,a,多数人都知道滨海湾喷水的大的鱼尾狮，却不一定知道鱼尾狮公园里还有一个小的不喷水的鱼尾狮，两个狮子拍在一起真的是很别致的景色哈哈哈,2020-02-04 17:52:41.147255
,2,10,旅游交友,5.0,2020-02-02,N,鱼尾狮，是新加坡的象征，每天的游客都川流不息，挤得满满的。特别是很多旅行社的团队，非常热闹，大家抢着拍照，周围景色非常漂亮。,2020-02-04 17:52:44.756241
,2,10,BetTerDAY,5.0,2019-11-22,o,鱼尾狮公园有两个狮子，这是我去了之后才发现的事实，但是公园里的小狮子实在是太难看了，又小又难看，但是还是有很多人在那边合影,2020-02-04 17:52:44.763808
,2,10,辉哥_,5.0,2020-01-28,t,9年前来鱼尾狮公园不巧遇到鱼尾狮全封闭装修。这次过来终于看到真面目了。夜景也超赞哦！特别是后面金沙酒店做背景。每晚8点，9点对面的金沙还有灯光加喷泉音乐表演哦！,2020-02-04 17:52:44.768419
