REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,70,M30****5169,5.0,2019-09-27,N,亨德森波浪桥连接着两个公园，一边通向直落布兰雅山公园。当你走在步道上，眼界大开，映入眼帘的是铺在脚下层层叠叠的木板，木板铺设看起来弯曲狭窄。有木质背景作陪衬倒是拍照的好时光，或者傍晚晚些时候来看看落日也不错。令人难忘，但下午会相当热，要喝很多水。,2020-02-04 18:20:00.090738
,2,70,M30****3276,5.0,2019-09-27,o,亨德森波浪桥是新加坡最高的人行天桥，全长274米，比亨德森路高36米，连接着花芭山和布兰雅山公园。人们可以沿着这一令人惊叹的建筑悠闲地漫步，欣赏周围美妙的景色。,2020-02-04 18:20:00.101210
,2,70,M30****8811,5.0,2019-09-27,t,桥的波浪形状从下面望相当有趣。在桥上，你可看到市中心的景色，而且上面有可以坐的大梯级，方便行人休息。桥上也非常大风，相当舒服。,2020-02-04 18:20:00.107364
,2,70,素素77,5.0,2019-07-20, ,亨德森波浪桥是新加坡最有特色的桥梁，也是全世界最有特色的桥梁之一。桥体呈现出波浪的形状，很有艺术感和热带风光的韵律。因为毫无遮挡，所以桥上非常热，阳光很强。,2020-02-04 18:20:00.113770
,2,70,M30****6151,5.0,2019-09-27,A,坐地铁到亨德森波浪桥，要在Telok Blangah地铁站步行约二十分钟才到达波浪桥下入口，再步行数十级楼梯才到达波浪桥，沿途日晒雨淋。幸好在约36米、新加坡最高的行人天桥上，景色一览无遗，看到市中心地标。行人天桥上的波浪形设计也值得一看。,2020-02-04 18:20:00.122329
,2,70,M30****5864,5.0,2019-09-28,v,原来这是新加坡最高的行人天桥，约34米高，旁边有楼梯走上去。桥上的景色很广阔，看到Vivo City那边，中午时间很晒，是郊野公园的一部分，没有补给点。指示牌很清淅，拍照外更适合健行。,2020-02-04 18:20:00.133641
,2,70,M30****3226,5.0,2019-02-18,a,还不错，值得一看。只是比想象中逊色了一些。坐公交车下来抬头就看到了传说中的波浪桥，很高很有建筑特色的一座大桥，去的那天天气很好，蓝天白云，很适合在这边拍照。,2020-02-04 18:20:00.140474
,2,70,素素77,5.0,2019-06-05,i,亨德森波浪桥是一座非常富有特色的桥梁，也是很适合跑步的一条步道。波浪桥是木结构的，桥身如波浪起伏，很有意思。只是站在上面往下看还是很高的，不过风景非常好。,2020-02-04 18:20:00.145723
,2,70,M30****4954,5.0,2019-09-28,l,非常有特色的桥梁设计，坐落于高耸的马路上（有惧高症者不适合），晚上有许多人在这聊天游戏与运动。我们到的时候是晚上，夜风凉爽还碰到有在这里拍戏，很特别！,2020-02-04 18:20:00.150417
,2,70,M30****9258,5.0,2019-09-27,a,嗯，它只是一座桥，连接两个公园，所以不要期望太多。但是设计很漂亮。我们三个人几乎独享了这座桥，这很酷，因为我们在这里拍了一些非常漂亮的照片。,2020-02-04 18:20:00.157188
,2,70,M30****2777,5.0,2019-09-28,N,真的推荐去这个地方游览。真的很放松，因为这个地方简直太棒了，我在这度过了2小时。从港口前站点只要乘坐公交131号或145号就能到这里。,2020-02-04 18:20:02.401622
,2,70,多多,4.0,2019-04-14,o,亨德森波浪桥是一座造型独特的景观桥，远远看过去就像是海浪一般，十分有趣。但是如果不是时间宽裕，体力不好的建议不要来，因为有点偏远，加上没有什么公交系统能直接到。到了附近的公交站还要走一段路，包括一段山路,2020-02-04 18:20:02.407933
,2,70,Yo-M,5.0,2017-05-22,t,很有特点的桥梁，不但整体设计成波浪形，就连路面和围栏都是波浪状起伏的。连接着花柏山的森林步道，喜欢徒步的朋友可以选择来这里。不过桥上非常的晒，要做好防护。,2020-02-04 18:20:02.414619
