REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,50,JJJJiera,5,2019-07-05,21:17,据说是世界上唯二的红点设计馆就是这，红点设计馆有关注艺术，工业设计的朋友应该知道吧，展览品就是类似这些，大夏天进去里面逛一圈还挺不错，网订门票（人民币好像30多）去前台小哥会送一本书（类似guide book），我觉得书就值30了哈哈哈哈,2020-02-04 18:13:26.768448
,2,50,纬泊Foto,4,2015-08-29,21:29,一直对设计作品比较感兴趣，了解到新加坡有红点博物馆，自然就去了。门票不到10新币。但去了后发现里面的展品不是很多，给了很多画册翻阅。据说不定期会有一些巡展，如果遇到还是很丰富的。,2020-02-04 18:13:26.772452
,2,50,juki235,5,2019-06-14,19:51,新加坡红点设计是除了德国以外世界上唯一的红点设计博物馆，其纯正的血统和匠心独运的选品，总会为来访者营造出欧亚混血的奇妙艺术氛围。新加坡的多元和推陈出新就在这里呈现，长期展出的全球杰出设计，融合了极具地域色彩和多维生活视角的个性化作品，将红点主义挥洒的淋漓尽致。这座全身是滨海湾城市规划展览馆的建筑，全部使用了玻璃幕墙和巨型钢架铸成，据说晚间这里会亮起红色的霓虹灯，成为滨海湾一颗璀璨夺目的红点。,2020-02-04 18:13:26.776319
,2,50,摩小亚,4,2019-04-30,17:15,这个红点设计博物馆就在金沙购物中心旁边，建筑本身还是多有特色的，加上红色又很显眼，所以我路过了3次，最后一次还是进去逛了逛。 先来科普一些这间博物馆的情况吧。新加坡红点设计博物馆是除德国外，世界上唯一的红点设计博物馆，于2005年11月正式开幕。这座殖民地风格的建筑，曾经是新加坡交通警局总部。经过重新粉刷，现在这里是广告机构和设计工作室等。 博物馆还有一间对外售卖小物件的商店，都是些设计师款式，所以看起来小小的，价格也不便宜哟！如果有需要可以买走，拿回去送人！ 经过这边可以顺便逛逛，专程前往，我是觉得我肯定不会的。,2020-02-04 18:13:26.780147
,2,50,_WeCh****052107,4,2019-12-25,18:24,这个博物馆简直就是设计爱好者的一个天堂，在这里他们一定会很开心的，因为这里的很多设计都是一些超前设计，或者说是一些夸张浮夸的角度，很奇特，而且又耐人寻味，给人一种创新性启发性。,2020-02-04 18:13:26.784393
,2,50,菊池郡伊莎迦尔,5,2019-08-28,08:51,距离鱼尾狮不远，喜欢的可以去看看，旁边就是广场和步道，很方便，往前走就是金沙酒店购物商场了，地理位置优，周边交通发达，大楼林立,2020-02-04 18:13:26.788326
,2,50,阿玖,2,2019-04-15,21:51,在百度上面搜了红点设计博物馆，导航到的是一个小型现代建筑名字取的一模一样，后来跟随着网上以前的地址去找，原来红点博物馆已经搬家，我找到了旧址，但是已经不是博物馆了，最重要的是原来有特色的红色屋子也被全体换g成了白色。,2020-02-04 18:13:26.792047
,2,50,M30****3226,5,2019-02-07,21:06,一个充满艺术气息的博物馆，里面有各种获得创意大奖的作品，休闲逛逛很快就可以逛完了。红点设计博物馆是世界各地优秀的设计作品的集合地，文艺青年可以去看看，说不定会有新的灵感出现！,2020-02-04 18:13:26.795606
,2,50,M25****1308,4,2019-12-31,13:28,红点博物馆就在鱼尾狮公园附近，步行不到一公里即可，会附赠一本的讲解的手册，十分的有用，总体来说比较小不值得特意去一趟，不过可以顺道去,2020-02-04 18:13:26.799030
,2,50,TinTin523,5,2019-11-13,15:16,携程订票很方便~还送了一本特别厚的设计介绍手册，以及现场咖啡厅的折扣券~新馆明显比老馆小了很多，展览出来的东西也少很多，如果时间充裕可以去看一看，喝个咖啡，毕竟游客少非常安静，周围环境也很好~,2020-02-04 18:13:26.802313
