REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,0,考拉羊洋,5,2019-08-12,03:58,新加坡环球影城 (USS) 位于圣淘沙名胜世界内，是东南亚首个也是唯一的一个环球影城主题公园，于2010年正式开放。新加坡环球影城共有24个景点，其中有18个是专为新加坡设计。作为一个游玩过6次USS的人来说，最要推荐给大家的就是变形金刚主题项目了，它结合了4D电影和过山车的特效，让游客身临其境的跟随变形金刚们，感受一次惊险又刺激的大冒险，一定让你回味无穷。而世界最高的双轨过山车，一人坐着另一人悬挂着，彼此从高空擦身而过，更是一个不可错过的精彩项目。古埃及和失落的世界主题区都有许多超级棒的游乐项目值得一试。,2020-02-04 17:48:42.394966
,2,0,Queenie劉,5,2019-03-14,23:09,✨新加坡&#183;环球影城✨必打卡❗️进入了另一个奇幻又可爱的世界真的是从早嗨到晚，真的值得！里面不是一般的大，玩儿惯了北京欢乐谷的我回来之后就不屑再去了哈哈哈~ 有些超赞的项目要早点儿去排队哦！玩儿了好多，但让我印象很深的是一个室内“过山车”，超爱坐过山车的我感觉一切都在意料之中，但没想到恐怖气氛杠杠的时间还不短，其中还有一段是车突然停下向后倒，简直不能再爽了！而且我坐了两遍！推荐你们可以找到它哈哈！里面的主题区域很多，表演也很多（注意时间别错过）。感觉里面的每一个人都有用不完的热情，玩儿累了就慢慢的在好莱坞大道上溜达溜达吃点东西，晚上的夜景也别错过哦~ 总之一天下来累到腿断是真的，但开心放松也是真的。,2020-02-04 17:48:42.411475
,2,0,_CFT0****6916,5,2019-05-04,23:18,作为一个世界级的游乐场，少不了的就是刺激，但与其它游乐场比起来，新加坡环球影城则是与众不同。新加坡环球影城拥有古埃及、失落的世界和好莱坞等七个主题区，都是根据各个著名电影建造的，每一个可都是经典中的经典。不过，在我看来，最值得去的就是木乃伊复仇记、太空堡垒和侏罗纪河流探险了。木乃伊复仇记：急转弯、快翻转，这个室内过山车，感受高速冲击带来的刺激。在黑暗的笼罩下，跟随过山车一起下沉，迅速躲过擦身而过的火球、爬行虫以及木乃伊大军。太空堡垒：世界最高双轨过山车，新加坡环球影城人气最高、最刺激的项目，过山车分为传统车厢式和吊臂式轨道，两条轨道在空中交错运行，只是看看都觉得很刺激。侏罗纪河流探险：坐上360度旋转的圆形船筏穿过侏罗纪原始森林，凶猛的霸王龙在你身边自由出没。周围水花四溅， 来之前重温下电影会更有画面感哦！,2020-02-04 17:48:42.422504
,2,0,goven814,4,2019-01-01,22:46,这个我给四星吧还是。我上午十点钟进去，下午两点钟出来了。感觉没有大阪的好。木乃伊归来和变形金刚最棒，各玩儿了两次。木乃伊玩儿之前要存包。红蓝过山车没坐。因为就我自己，没人看东西。有两个排队排半天特别无聊，简直是哄孩子的。第一个是刚进门，坐个船，里面都是动画片的人物，第二个就是木乃伊归来埃及区旁边的一个，排队半天，做个小火车，转一圈就出来了。什么啊，简直无语。图中会配图，那两个及其无聊的游戏设施。,2020-02-04 17:48:42.429167
,2,0,M25****2831,4,2019-01-06,21:03,9点半左右到，门口拍两张照片，40分左右就有人排队了。非节假日人已经不算多，但是尽管一进去就直奔变形金刚还是要排队。坐完就去排隔壁的过山车，好多人… 优先票的也很多人，也要排队。一批优先票，一批普通票放。 灰色的过山车会比红色的刺激，如果时间来不及就选一个吧。木乃伊过山车也可以。 如果是大人，也比较喜欢玩刺激的，除了以上这几个，其他都挺无聊的。 马达加斯加、绿巨人都很无聊。最不推荐的就是侏罗纪恐龙那个什么漂流！差差差！排队一个半小时！又不刺激！超级无聊…比激流勇进无聊多了。因为会湿水，还要寄存行李，4新币一个钟！一开始选了一个钟，结果超时，钱包手机都寄存了，只能叫工作人员来开柜。开柜的阿伯都说“这个项目其实又贵又不好玩”…… 浪费那么久时间，还不如去纽约、好莱坞、变形金刚那边拍照。总的来说，这个环球影城比较小，非节假日一天普通票也差不多玩遍。如果不去排那一个半小时，还能体验更多……,2020-02-04 17:48:42.434449
,2,0,西门吹水1,5,2019-12-31,13:32,环球影城内的24个游乐设施和景点，各自精彩，其中包括深具创意和世界最高的双轨过山车，一人坐着另一人悬挂，彼此在高空擦身而过。这个最惊险刺激的过山车，设计了突如其来的扭转、出其不意的快速下坠、及贴身交叉交错等令人窒息的变化，绝对引发嘶喊尖叫。此外，主题公园内还有恐龙、狐猴、可爱怪物以及埃及木乃伊等，为整个探险添加无数的惊险和刺激。,2020-02-04 17:48:42.438949
,2,0,M48****413,5,2019-12-02,21:10,新加坡环球影城位于新加坡的圣淘沙度假岛上，这里绝对是新加坡最值得来的乐园。里面有许多环球电影出品电影的场景，其中最值得去的便是变形金刚和木乃伊归来的两处地方。变形金刚的4D电影看的真的惊险刺激，就像身临其境一样。整个环球影城一定要一早就去，否则话一天时间真的很赶。,2020-02-04 17:48:42.443138
,2,0,杰杰陶TAO,5,2019-11-26,14:41,新加坡环球影城是东南亚第一座也是唯一的一座环球影城。它是继日本大阪环球影城之后，亚洲第二个环球影城。虽然这个环球影城的面积非常小，但是这个环球影城非常非常好玩。在携程上买票特别划算，只要三百多元一张的门票。特别推荐哦！,2020-02-04 17:48:42.446868
,2,0,M51****556,4,2019-04-12,16:52,1、一定要提前购买电子票，现场买票排队，天儿又热又晒！我买的是电子门票+一次性优先票，即一个项目只能有一次优先权。2、3岁以下的孩子大部分项目玩不了，所以带孩子的父母要慎重考虑。3、环球影城里大部分游乐项目都是以电影背景作为主线，《侏罗纪公园》、《变形金刚》、《未来水世界》、《马达加斯加》、《怪物史莱克》。。。如果你没看过这些影片建议提前恶补一下。4、每个项目都会给你照相，但是洗照片很贵，大概30-50新币！真心不值！5、整个园区呈圆形，建议挑不排队的先玩，下午4点以后人会比较少。6、园区内很多项目不允许带书包，需要寄存，寄存柜需要租金4新币。7、园区内有很多主体饭店，消费很贵，建议自带食物或是出园就餐再进来，园外就有一家鼎泰丰。8、头一天晚上一定要休息好，因为玩儿本身也需要极大的体力，再加上天热，一定要多喝水！,2020-02-04 17:48:42.450136
,2,0,露小姐爱旅行,5,2019-03-21,21:21, 2019.03.20一个人来到游乐园，度过了孤单而快乐的一天。小时候是多么想快点长大啊，现在只想回到小时候…羡慕手里拿着巨大棉花糖的孩子，露出一脸纯粹幸福的笑。游乐园里游客比我想象的还要少，有些游玩项目甚至不用排队。这让我一个来自江浙沪擅长排队的girl有点不适应，因为都没时间思考到底要不要玩…直接就轮上了，胆小畏缩的机会都不给。主题区域新加坡环球影城没有Harry Porter，但芝麻街➰小黄人➰木乃伊➰史莱克➰侏罗纪➰Transformers这些也足够玩上一下午了。好好玩和好好拍照好好录视频看起来不能共存，我也会在网上看网红拍玩乐视频，觉着或许没玩好，不够尽兴的。而我，一个穿着牛奶妹妹T的老girl，一头扎进了游乐场，玩的可高兴了。热极了，买了只冰椰子，小椰子还配了把小勺可以挖着椰肉吃，游乐园里的食物完全不贵，一只椰子一只冰淇淋才10元。最喜欢的，是影城里的爆米花车，冰淇淋车和杂货车，无论买不买，车里的小哥哥都会冲着你露出大大的笑，真甜。,2020-02-04 17:48:42.453310
