id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164434840160047104,1164434840160047104,1566457874000,2019-08-22,15:11:14,+08,1084956246,bloomingpeaches,toyyyyy👾,The Merlion,มันเป้รมุมกล้องต้ะจิงๆหนักแค่48 pic.twitter.com/LH9gAAtsi0 – at The Merlion,[],[],['https://pbs.twimg.com/media/ECjnTeXUEAE9KPx.jpg'],0,0,0,[],[],https://twitter.com/BloomingPeaches/status/1164434840160047104,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '1084956246', 'username': 'BloomingPeaches'}]",
1164363842106748928,1164363762083590145,1566440947000,2019-08-22,10:29:07,+08,352291101,aarchh16,Andre Haro,Future World: Where Art Meets Science,THIS WAS FREAKIN COOL YO pic.twitter.com/rb4xBJIcWA – at Future World: Where Art Meets Science,[],[],[],1,0,8,[],[],https://twitter.com/aARCHh16/status/1164363842106748928,False,,1,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '352291101', 'username': 'aARCHh16'}]",
1164363762083590145,1164363762083590145,1566440928000,2019-08-22,10:28:48,+08,352291101,aarchh16,Andre Haro,Future World: Where Art Meets Science,So I made this weird ass lion yesterday...  Watch it come to life in the next tweet 😊 pic.twitter.com/LWIy1nWDAG – at Future World: Where Art Meets Science,[],[],['https://pbs.twimg.com/media/ECimqZTU0AArMzD.jpg'],1,0,6,[],[],https://twitter.com/aARCHh16/status/1164363762083590145,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '352291101', 'username': 'aARCHh16'}]",
1164355487128838144,1164355487128838144,1566438955000,2019-08-22,09:55:55,+08,92478194,bernadsiadari,Bernad Siadari,,"ㅤㅤ For I can’t help falling in love with you!  ㅤㅤ Dari kecil udah denger lagu ini pas bapak memutar kaset kesayangannya. Dulu sih nggak ngerti lagunya dan nggak suka karen musiknya melow, tapi sekarang sangat suka…  https://www.instagram.com/p/B1ctbvVAonw/?igshid=gkofq8o91e1c …",[],['https://www.instagram.com/p/B1ctbvVAonw/?igshid=gkofq8o91e1c'],[],0,0,0,[],[],https://twitter.com/bernadsiadari/status/1164355487128838144,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '92478194', 'username': 'bernadsiadari'}]",
1164209840383770629,1164209840383770629,1566404230000,2019-08-22,00:17:10,+08,1055367406774738945,tini_nisa,❁,,a lil throwback with babes💖 @ Merlion Park  https://www.instagram.com/p/B1brM1khIy8aPV_6jKQwkA2yjaw4dQCVK0kVAw0/?igshid=1eld9hrjjoqrg …,[],['https://www.instagram.com/p/B1brM1khIy8aPV_6jKQwkA2yjaw4dQCVK0kVAw0/?igshid=1eld9hrjjoqrg'],[],0,0,0,[],[],https://twitter.com/tini_nisa/status/1164209840383770629,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '1055367406774738945', 'username': 'tini_nisa'}]",
1164199349913473024,1164199349913473024,1566401729000,2019-08-21,23:35:29,+08,1454563147,thefatkidincy,Cy M. Rodriguez,The Merlion,Spit or swallow? pic.twitter.com/lRQxkVqVdN – at The Merlion,[],[],['https://pbs.twimg.com/media/ECgRH7XUwAEsr7d.jpg'],5,0,29,[],[],https://twitter.com/thefatkidinCy/status/1164199349913473024,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '1454563147', 'username': 'thefatkidinCy'}]",
1164184968806801408,1164184968806801408,1566398300000,2019-08-21,22:38:20,+08,1458988921,pablovenegasj,Pablo Venegas J.,,"Nostalgia al encontrarme con fotos y querer volver xd, pero alegría de recordar el matri, los preparativos, buscar destinos :)  ❤️ rociocamila  . . 📍Merlion, Singapur. Mitad pez 🐟 y mitad…  https://www.instagram.com/p/B1bf5Afp2y7xqcaEvvPv5mzyTw2wUVvBXtNdAY0/?igshid=egoumg3933t7 …",[],['https://www.instagram.com/p/B1bf5Afp2y7xqcaEvvPv5mzyTw2wUVvBXtNdAY0/?igshid=egoumg3933t7'],[],0,0,0,[],[],https://twitter.com/pablovenegasj/status/1164184968806801408,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '1458988921', 'username': 'pablovenegasj'}]",
1164161354854555653,1164161354854555653,1566392670000,2019-08-21,21:04:30,+08,483981668,ranchextian,Christian Ranche,,There is nothing more beautiful than someone who goes out of their way to make life beautiful for others.  (C) Mandy Hale  #Singapore2019 #RandomActsOfKindness #OneLifeToLive #HappyKids #IndonesianFriends @ Merlion…  https://www.instagram.com/p/B1bVJxOBE-v/?igshid=1cmv2p0ci3j9s …,[],['https://www.instagram.com/p/B1bVJxOBE-v/?igshid=1cmv2p0ci3j9s'],[],0,0,0,"['#singapore2019', '#randomactsofkindness', '#onelifetolive', '#happykids', '#indonesianfriends']",[],https://twitter.com/ranchextian/status/1164161354854555653,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '483981668', 'username': 'ranchextian'}]",
1164149056567799809,1164149056567799809,1566389738000,2019-08-21,20:15:38,+08,2564592331,moralesdench,🧜🏻‍♂️,,"Merlion Park, Singapore 🇸🇬 @ Merlion Park  https://www.instagram.com/p/B1bPjq6ntoP/?igshid=1i3e4z6jigjgx …",[],['https://www.instagram.com/p/B1bPjq6ntoP/?igshid=1i3e4z6jigjgx'],[],0,0,0,[],[],https://twitter.com/moralesdench/status/1164149056567799809,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '2564592331', 'username': 'moralesdench'}]",
1164095759924334592,1164095759924334592,1566377031000,2019-08-21,16:43:51,+08,352291101,aarchh16,Andre Haro,ArtScience Museum,This was supposed to be what my grad pic creative shot should look like but oh well...🌺 pic.twitter.com/Lyca24pgvX – at ArtScience Museum,[],[],['https://pbs.twimg.com/media/ECey4VsVUAAr9_C.jpg'],1,0,21,[],[],https://twitter.com/aARCHh16/status/1164095759924334592,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '352291101', 'username': 'aARCHh16'}]",
1164038554512547840,1164038554512547840,1566363392000,2019-08-21,12:56:32,+08,29941998,honorharger,honor harger,ArtScience Museum,So this happened.   Today I received a 5 Year Service Award from @marinabaysands.  I’ve been working with my amazing team at @ArtSciMuseum for 5.5 years and every day they inspire me.   #artsciencemuseum #artscience #passionmadepossible pic.twitter.com/7EgLMArOIZ – at ArtScience Museum,"['marinabaysands', 'artscimuseum']",[],"['https://pbs.twimg.com/media/ECd-5EmU0AE2f2q.jpg', 'https://pbs.twimg.com/media/ECd-5EnU8AAyHPN.jpg', 'https://pbs.twimg.com/media/ECd-5EoUcAA5ucg.jpg', 'https://pbs.twimg.com/media/ECd-5EmVAAEndV5.jpg']",2,0,62,"['#artsciencemuseum', '#artscience', '#passionmadepossible']",[],https://twitter.com/honorharger/status/1164038554512547840,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '29941998', 'username': 'honorharger'}, {'user_id': '194035289', 'username': 'marinabaysands'}, {'user_id': '243968939', 'username': 'ArtSciMuseum'}]",
1164027778305445894,1164027778305445894,1566360823000,2019-08-21,12:13:43,+08,226556240,itsdjmastermind,mightymastermind,Merlion Park,I see you baby!! 👻 pic.twitter.com/bJQaWR9ilW – at Merlion Park,[],[],[],0,0,3,[],[],https://twitter.com/itsdjmastermind/status/1164027778305445894,False,,1,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '226556240', 'username': 'itsdjmastermind'}]",
1164016442078982145,1164016442078982145,1566358120000,2019-08-21,11:28:40,+08,2564592331,moralesdench,🧜🏻‍♂️,The Merlion, pic.twitter.com/4ZPDSWZp9H – at The Merlion,[],[],"['https://pbs.twimg.com/media/ECdqx--UwAAD58C.jpg', 'https://pbs.twimg.com/media/ECdqx-9U4AEA2RX.jpg']",0,0,9,[],[],https://twitter.com/moralesdench/status/1164016442078982145,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '2564592331', 'username': 'moralesdench'}]",
1163933235157643264,1163933235157643264,1566338282000,2019-08-21,05:58:02,+08,120489718,ykl69,Andrew Yong,,"My maiden shot of this building. From this angle, it resembles a fruit. Now what might that fruit be? #ArtScienceMuseum #kilogrammerz #downtowncore #timeoutSG #visitSingapore #todayweexplore #yourSingapore…  https://www.instagram.com/p/B1ZtakWBgUl/?igshid=15yf43o9v4q5b …",[],['https://www.instagram.com/p/B1ZtakWBgUl/?igshid=15yf43o9v4q5b'],[],0,0,0,"['#artsciencemuseum', '#kilogrammerz', '#downtowncore', '#timeoutsg', '#visitsingapore', '#todayweexplore', '#yoursingapore']",[],https://twitter.com/ykl69/status/1163933235157643264,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '120489718', 'username': 'ykl69'}]",
1163927382769713158,1163927382769713158,1566336887000,2019-08-21,05:34:47,+08,90705686,dryzhang,Y. Zhang,The Merlion,A beautiful city! pic.twitter.com/a5ooI3JnH3 – at The Merlion,[],[],['https://pbs.twimg.com/media/ECcZxgTXkAA-IKb.jpg'],0,0,0,[],[],https://twitter.com/DrYZhang/status/1163927382769713158,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '90705686', 'username': 'DrYZhang'}]",
1163843987863564288,1163843987863564288,1566317004000,2019-08-21,00:03:24,+08,1055367406774738945,tini_nisa,❁,,short trip but worthy💖💯 @ Merlion Park  https://www.instagram.com/p/B1ZE1JTByd1vkzXQMQN6P2FcEF4hRseZghf6yQ0/?igshid=1f6h5eiu5bhhc …,[],['https://www.instagram.com/p/B1ZE1JTByd1vkzXQMQN6P2FcEF4hRseZghf6yQ0/?igshid=1f6h5eiu5bhhc'],[],1,0,2,[],[],https://twitter.com/tini_nisa/status/1163843987863564288,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '1055367406774738945', 'username': 'tini_nisa'}]",
1163828136187838465,1163828136187838465,1566313225000,2019-08-20,23:00:25,+08,109816925,xogemrose,Gemma Rose 🌹Foo,The Sands Theatre,Really enjoyed Aladdin The Musical! What a magical and spectacular performance! ❤️ #AladdinSingapore #AladdinTheMusical #MarinaBaySands pic.twitter.com/1MvYUrlf5z – at The Sands Theatre,[],[],['https://pbs.twimg.com/media/ECa_g9dUYAEShcX.jpg'],0,0,0,"['#aladdinsingapore', '#aladdinthemusical', '#marinabaysands']",[],https://twitter.com/xoGemRose/status/1163828136187838465,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '109816925', 'username': 'xoGemRose'}]",
1163783746950246400,1163783746950246400,1566302641000,2019-08-20,20:04:01,+08,71751809,ridenteen,JESSICΛ.,,Never lose your sense of wonder ✨ 📸  https://www.instagram.com/p/B1YpB6VneNp/  via  https://tweet.photo  pic.twitter.com/yXGCCiRpGm,[],"['https://www.instagram.com/p/B1YpB6VneNp/', 'https://tweet.photo']",['https://pbs.twimg.com/media/ECaXJnRWsAEp98X.jpg'],0,0,0,[],[],https://twitter.com/ridenteen/status/1163783746950246400,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '71751809', 'username': 'ridenteen'}]",
1163779402003431424,1163779402003431424,1566301606000,2019-08-20,19:46:46,+08,152991103,wee3dhey,Arman,,#singapore #merlionpark #travellerganteng #solobackpacker @ เมอร์ไลออน  https://www.instagram.com/p/B1YndS0j1bT/?igshid=6n8rs1dqjain …,[],['https://www.instagram.com/p/B1YndS0j1bT/?igshid=6n8rs1dqjain'],[],0,0,0,"['#singapore', '#merlionpark', '#travellerganteng', '#solobackpacker']",[],https://twitter.com/wee3dhey/status/1163779402003431424,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '152991103', 'username': 'wee3dhey'}]",
1163771073160077312,1163771073160077312,1566299620000,2019-08-20,19:13:40,+08,78941595,vanj_manugue,VanjM,ArtScience Museum,So fascinated by this grandiose place!💖💎🦄 #sillhouette pic.twitter.com/C4q5wfsTR9 – at ArtScience Museum,[],[],"['https://pbs.twimg.com/media/ECaLgUwVAAAhusE.jpg', 'https://pbs.twimg.com/media/ECaLhdzVAAA4Hy8.jpg', 'https://pbs.twimg.com/media/ECaLjr-VUAAlDwC.jpg', 'https://pbs.twimg.com/media/ECaLlJ6UYAAS1GX.jpg']",0,0,6,['#sillhouette'],[],https://twitter.com/vanj_manugue/status/1163771073160077312,False,,0,,"1.286262,103.859245,0.1km",,,,,"[{'user_id': '78941595', 'username': 'vanj_manugue'}]",
1164206858011172865,1164206858011172865,1566403519000,2019-08-22,00:05:19,+08,1164192359334084609,yiboxuezhang,轶博学长,成都Chengdu,你所有的快乐，就是在爸爸的脚下。找学生狗🐶。 pic.twitter.com/8SxbOKe7Oa – at 成都Chengdu,[],[],['https://pbs.twimg.com/media/ECgX8rLUEAEXPmH.jpg'],0,0,0,[],[],https://twitter.com/YIBOXUEZHANG/status/1164206858011172865,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '1164192359334084609', 'username': 'YIBOXUEZHANG'}]",
1164125120710897664,1164125120710897664,1566384031000,2019-08-21,18:40:31,+08,28335811,rommibelle,Rommi Castaneda ⛱,Blue Label,"Happy Birthday @alexkeisner! We celebrated in your honour. 💙 Team Performance SG/JP  Welcome to the flock, you legends:  @wolhyang88 @joashwong @chenlilydia pic.twitter.com/36wsx3Rbzc – at Blue Label","['alexkeisner', 'wolhyang88', 'joashwong', 'chenlilydia']",[],['https://pbs.twimg.com/media/ECfNn0tUcAALxup.jpg'],1,0,27,[],[],https://twitter.com/rommibelle/status/1164125120710897664,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '28335811', 'username': 'rommibelle'}, {'user_id': '138548917', 'username': 'alexkeisner'}, {'user_id': '287227805', 'username': 'wolhyang88'}, {'user_id': '760038642735689728', 'username': 'joashwong'}, {'user_id': '881790516', 'username': 'chenlilydia'}]",
1164053494711537664,1164053494711537664,1566366954000,2019-08-21,13:55:54,+08,316805062,zidaneong,Zidane Ong,,Zhen Zhen Chicken Porridge with Egg and lovedotsugar ‘s Sesame and Almond Mixed Paste for lunch today…  https://www.instagram.com/p/B1akGZnnKj6/?igshid=n4w7xbb0quv …,[],['https://www.instagram.com/p/B1akGZnnKj6/?igshid=n4w7xbb0quv'],[],0,0,0,[],[],https://twitter.com/zidaneong/status/1164053494711537664,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '316805062', 'username': 'zidaneong'}]",
1164030620198215680,1164030620198215680,1566361501000,2019-08-21,12:25:01,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,魚粥 S $3 (@ Zhen Zhen Porridge 中国街真真粥品 in Singapore) https://www.swarmapp.com/c/4gkszyzolJB ,[],['https://www.swarmapp.com/c/4gkszyzolJB'],[],0,0,0,[],[],https://twitter.com/jl2dx/status/1164030620198215680,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163824033537953793,1163824033537953793,1566312247000,2019-08-20,22:44:07,+08,937429806,gohsiokpeng,Siok Peng,,"Yummmmsss!! Nasi Lemak Ayam Goreng Berempah - Coconut rice, chicken leg, ikan bilis, peanuts, cucumber, fried egg and sambal! Should be one of the best nasi lemaks in…  https://www.instagram.com/p/B1Y7wZwnSER/?igshid=1olkekd7m46jb …",[],['https://www.instagram.com/p/B1Y7wZwnSER/?igshid=1olkekd7m46jb'],[],0,0,0,[],[],https://twitter.com/gohsiokpeng/status/1163824033537953793,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '937429806', 'username': 'gohsiokpeng'}]",
1163787068981559297,1163787068981559297,1566303434000,2019-08-20,20:17:14,+08,14863456,sugahplume,Michelle Teo,,"Oh hello there. 😋 Mad rush leading up to SLE with lots of things to do (or course totally not comparable to the organisers, I just mean more than usual lol), but I'm glad I managed to squeeze in a quick (and very…  https://www.instagram.com/p/B1Yq8m9HfW9/?igshid=1gaeotilaqff8 …",[],['https://www.instagram.com/p/B1Yq8m9HfW9/?igshid=1gaeotilaqff8'],[],0,0,0,[],[],https://twitter.com/sugahplume/status/1163787068981559297,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '14863456', 'username': 'sugahplume'}]",
1163684529170800640,1163684529170800640,1566278986000,2019-08-20,13:29:46,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,PINEAPPLE+YAKULT M$2.50 (@ 33 Bean & Juices in Singapore) https://www.swarmapp.com/c/jWj3isUgaWM ,[],['https://www.swarmapp.com/c/jWj3isUgaWM'],[],0,0,1,[],[],https://twitter.com/jl2dx/status/1163684529170800640,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163683927141343234,1163683927141343234,1566278843000,2019-08-20,13:27:23,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,medium＄11  海老辛まぜそば(的なもの) 旨いけど15人ちょいで40分並んだ (@ a noodle story in Singapore)  https://www.swarmapp.com/c/e7RErNmMEsV  pic.twitter.com/W7TYeMu2vs,[],['https://www.swarmapp.com/c/e7RErNmMEsV'],['https://pbs.twimg.com/media/ECY8XXfX4AAoE0O.jpg'],0,0,2,[],[],https://twitter.com/jl2dx/status/1163683927141343234,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163663413467320320,1163663413467320320,1566273952000,2019-08-20,12:05:52,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,I'm at Ann Siang Hill Park https://www.swarmapp.com/c/1FhM5Y0tEJl ,[],['https://www.swarmapp.com/c/1FhM5Y0tEJl'],[],0,0,0,[],[],https://twitter.com/jl2dx/status/1163663413467320320,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163660065959829504,1163660065959829504,1566273154000,2019-08-20,11:52:34,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,I'm at Maxwell Food Centre in Singapore https://www.swarmapp.com/c/3SbiHvw1e5B ,[],['https://www.swarmapp.com/c/3SbiHvw1e5B'],[],0,0,0,[],[],https://twitter.com/jl2dx/status/1163660065959829504,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163454098940710913,1163454098940710913,1566224047000,2019-08-19,22:14:07,+08,28942578,carrotoh,carrotoh,,Had a $8.80 fish soup and it barely filled my stomach. So next up is an almond muffin and a cup of latte. Burp.  #饱死了 #yum #instafood #sgigfood #sgfood #foodphotography #foodpics #foodpic #foodie #food #nofilter…  https://www.instagram.com/p/B1WTh6inr8D/?igshid=1i6edya2y0o46 …,[],['https://www.instagram.com/p/B1WTh6inr8D/?igshid=1i6edya2y0o46'],[],0,0,0,"['#饱死了', '#yum', '#instafood', '#sgigfood', '#sgfood', '#foodphotography', '#foodpics', '#foodpic', '#foodie', '#food', '#nofilter']",[],https://twitter.com/carrotoh/status/1163454098940710913,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '28942578', 'username': 'carrotoh'}]",
1163342165579161600,1163342165579161600,1566197360000,2019-08-19,14:49:20,+08,85007811,satokeiichi,佐藤景一,Maxwell Food Centre,マクスウェル・ホーカーセンターの豆腐花。豆花のほのかな甘みは世界に類を見ないデザートという気がする。 pic.twitter.com/MIwySdReHj – at Maxwell Food Centre,[],[],['https://pbs.twimg.com/media/ECUFhVTVAAAtw4Y.jpg'],1,0,0,[],[],https://twitter.com/satokeiichi/status/1163342165579161600,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '85007811', 'username': 'satokeiichi'}]",
1163339025761087488,1163339025761087488,1566196612000,2019-08-19,14:36:52,+08,316805062,zidaneong,Zidane Ong,,China Street Mixed Vege Rice for Lunch and Double Boiled Milk for Dessert…  https://www.instagram.com/p/B1VfMs2nSP2/?igshid=1jzphiq3u3id3 …,[],['https://www.instagram.com/p/B1VfMs2nSP2/?igshid=1jzphiq3u3id3'],[],0,0,0,[],[],https://twitter.com/zidaneong/status/1163339025761087488,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '316805062', 'username': 'zidaneong'}]",
1163333419050438656,1163333419050438656,1566195275000,2019-08-19,14:14:35,+08,185970920,raeficationdt,Rae Emmanuel,,"Vestige of Singapore’s colonial past amidst a modern backdrop is the Jinriksha station in Tanjong Pagar, a former building that provides regulation to the ubiquitous rickshaws that once plied Singapore’s streets.…  https://www.instagram.com/p/B1VcpkagJPg/?igshid=1kzng6vobpgbk …",[],['https://www.instagram.com/p/B1VcpkagJPg/?igshid=1kzng6vobpgbk'],[],0,0,0,[],[],https://twitter.com/raeficationdt/status/1163333419050438656,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '185970920', 'username': 'raeficationdt'}]",
1163307175428542464,1163307175428542464,1566189018000,2019-08-19,12:30:18,+08,1161144091544961024,sky22277776,sky,成都Chengdu, pic.twitter.com/A9igFBHPAA – at 成都Chengdu,[],[],['https://pbs.twimg.com/media/ECTls1RU4AAwiTR.jpg'],0,0,0,[],[],https://twitter.com/sky22277776/status/1163307175428542464,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '1161144091544961024', 'username': 'sky22277776'}]",
1163289754827395072,1163289754827395072,1566184865000,2019-08-19,11:21:05,+08,59464659,tetsu_gi,tetsu-gi,,I'm at Park Bench Deli in Singapore https://www.swarmapp.com/c/cMzfTULjyab ,[],['https://www.swarmapp.com/c/cMzfTULjyab'],[],0,0,0,[],[],https://twitter.com/tetsu_gi/status/1163289754827395072,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '59464659', 'username': 'tetsu_gi'}]",
1163282418561929217,1163282418561929217,1566183115000,2019-08-19,10:51:55,+08,59464659,tetsu_gi,tetsu-gi,,I'm at Maxwell Food Centre in Singapore https://www.swarmapp.com/c/6nCEL7xEwme ,[],['https://www.swarmapp.com/c/6nCEL7xEwme'],[],0,0,0,[],[],https://twitter.com/tetsu_gi/status/1163282418561929217,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '59464659', 'username': 'tetsu_gi'}]",
1163243537367855104,1163243537367855104,1566173845000,2019-08-19,08:17:25,+08,15121431,matthewitson,Matt Hewitson,Common Man Stan,Good morning Singapore... better than the 3deg in Perth @BealABC pic.twitter.com/YqCcIRLgYp – at Common Man Stan,['bealabc'],[],['https://pbs.twimg.com/media/ECSr0pOUcAEJwXq.jpg'],2,0,2,[],[],https://twitter.com/MattHewitson/status/1163243537367855104,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '15121431', 'username': 'MattHewitson'}, {'user_id': '3314154794', 'username': 'BealABC'}]",
1163111356117073920,1163111356117073920,1566142331000,2019-08-18,23:32:11,+08,385095620,reb_starr,Rebecca Starr,,"Advanced backbending - yoga style 🧘🏼‍♀️🤸‍♀️ with mastermanoj87 trust_yoga_sg in Singapore. Surprisingly hard! Also important to note, some of these are on my not favorite side 😉.  Thanks for a great 10 hours of…  https://www.instagram.com/p/B1T3qA2oQKF/?igshid=1eyl64cmue59c …",[],['https://www.instagram.com/p/B1T3qA2oQKF/?igshid=1eyl64cmue59c'],[],0,0,0,[],[],https://twitter.com/reb_starr/status/1163111356117073920,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '385095620', 'username': 'reb_starr'}]",
1162761942508793856,1162761942508793856,1566059024000,2019-08-18,00:23:44,+08,121646471,waynegkline,Wayne Kline,The Spiffy Dapper,"A great night at The Spiffy Dapper. Thank you Migaa & Damon for such a fun time. With Eric, Silvia, Shawn & Ivan. #thespiffydapper @SpiffyDapper pic.twitter.com/L1fSzmSYbr – at The Spiffy Dapper",['spiffydapper'],[],"['https://pbs.twimg.com/media/ECL10itVAAAAg1e.jpg', 'https://pbs.twimg.com/media/ECL10g2UcAAc_HX.jpg', 'https://pbs.twimg.com/media/ECL10hRU4AAmvRH.jpg', 'https://pbs.twimg.com/media/ECL10iJUYAE1vLN.jpg']",0,0,0,['#thespiffydapper'],[],https://twitter.com/WayneGKline/status/1162761942508793856,False,,0,,"1.280266,103.844788,0.1km",,,,,"[{'user_id': '121646471', 'username': 'WayneGKline'}, {'user_id': '1115792515', 'username': 'SpiffyDapper'}]",
1164429349887434752,1164429349887434752,1566456565000,2019-08-22,14:49:25,+08,957949385261727744,staycubecapsule,Cube Hotels Group,Cube Boutique Capsule Hotel,Our guest from the other side flexing her acrobatic moves in the mixed dorm. pic.twitter.com/EhHYZS2VKn – at Cube Boutique Capsule Hotel,[],[],['https://pbs.twimg.com/media/ECjiUSGVAAEAja9.jpg'],0,0,0,[],[],https://twitter.com/StayCubeCapsule/status/1164429349887434752,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '957949385261727744', 'username': 'StayCubeCapsule'}]",
1164394663375200257,1164394663375200257,1566448295000,2019-08-22,12:31:35,+08,2537321631,winshah05,win,,a break from my insta feed where it’s always my face HAHA 🤣😝 . so this petite lil cafe is located at the heart of Haji Lane and it was a lil tricky locating it because it was a small store. there was only 1 pak cik…  https://www.instagram.com/p/B1c_P0ohzh-/?igshid=hqc1nmjqqra6 …,[],['https://www.instagram.com/p/B1c_P0ohzh-/?igshid=hqc1nmjqqra6'],[],0,0,0,[],[],https://twitter.com/winshah05/status/1164394663375200257,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '2537321631', 'username': 'winshah05'}]",
1164390922546798592,1164390922546798592,1566447403000,2019-08-22,12:16:43,+08,93017508,ninicunanan,Nini Cunanan,,My Asian heart is happy! ♥️ @ Bugis Street Singapore 新加坡 - 武吉士  https://www.instagram.com/p/B1c9i8FlBiR/?igshid=1pwhwzb6yd3eu …,[],['https://www.instagram.com/p/B1c9i8FlBiR/?igshid=1pwhwzb6yd3eu'],[],0,0,0,[],[],https://twitter.com/ninicunanan/status/1164390922546798592,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '93017508', 'username': 'ninicunanan'}]",
1164335449822785537,1164335449822785537,1566434178000,2019-08-22,08:36:18,+08,139144091,annahlashri,Annahl,,"singapore, march…  https://www.instagram.com/p/B1ckUhPJqfb/?igshid=160lptko78pex …",[],['https://www.instagram.com/p/B1ckUhPJqfb/?igshid=160lptko78pex'],[],0,0,0,[],[],https://twitter.com/annahlashri/status/1164335449822785537,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '139144091', 'username': 'annahlashri'}]",
1164335157647593474,1164335157647593474,1566434108000,2019-08-22,08:35:08,+08,139144091,annahlashri,Annahl,,"singapore, march…  https://www.instagram.com/p/B1ckL-npW9E/?igshid=16axilnylz9q9 …",[],['https://www.instagram.com/p/B1ckL-npW9E/?igshid=16axilnylz9q9'],[],0,0,0,[],[],https://twitter.com/annahlashri/status/1164335157647593474,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '139144091', 'username': 'annahlashri'}]",
1164221667456851968,1164221667456851968,1566407050000,2019-08-22,01:04:10,+08,110972741,arpitsihra,Arpit Sihra,Bugis Street,Some next-level street food. pic.twitter.com/e4xl9hQ1Wa – at Bugis Street,[],[],['https://pbs.twimg.com/media/ECglazgVUAAo34y.jpg'],0,0,0,[],[],https://twitter.com/arpitsihra/status/1164221667456851968,False,,0,,"1.300820,103.859657,0.1km",,,,,"[{'user_id': '110972741', 'username': 'arpitsihra'}]",
