REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,42,https://www.tripadvisor.com.sg/Profile/FarAway746712,740825154,23-01-2020,5,Beautiful architecture makes for great photos,We were across the street at the Raffles Hotel and decided to visit because we remembered the place name from Crazy Rich Asians movie. It is a beautiful venue with interesting architectural details. The teen loved taking photos. We were fortunate that the hall was empty so we could pop in.,01-2020,Family,2020-01-30 09:56:49.284950
,1,42,https://www.tripadvisor.com.sg/Profile/haydabelle85,719351617,18-10-2019,4,Good way to keep and make use of the Heritage.,Love this place although most of the real CHIJ was torn to make way for that hideous MRT office (that needs to go to Tuas!). Restaurants are a tad pricey but the lawn is lovely although a tad warm.,10-2019,Family,2020-01-30 09:56:49.552973
,1,42,https://www.tripadvisor.com.sg/Profile/Vacationer710067,714647075,02-10-2019,5,Dining,"Relaxed evening with fun people , yummy food and good vibes. Relished some Mexican food. A lot of restaurants to choose from and a lawn with bean bags to relax at. Should visit to have a great time. #CrazyRichAsians style",10-2019,Family,2020-01-30 09:56:49.934375
,1,42,https://www.tripadvisor.com.sg/Profile/billymars1245,711031287,19-09-2019,5,Beautiful place!,"Good place to look around and relax with friends or family, many choices of restaurants and cafe. Very cool night life here!",09-2019,Family,2020-01-30 09:56:50.283240
,1,42,https://www.tripadvisor.com.sg/Profile/Andonella,704124526,29-08-2019,4,Perfect for first night arrival,"Chijmes was recommended by our hotel (Naumi). We ate in Ubin which felt very authentic. Crab in chilli sauce was spectacularly good. We were a little rushed as last orders were shortly after 9.30 so it wasn’t as leisurely as we’d have liked. However, great food overall with a few dishes better than others. The hot buns were a delight & not expected.
Chijmes has a great selection of cuisines and very relaxed atmosphere in the bars with wide drinks selections. Love the oversized bean bags you can lounge about on.",08-2019,Family,2020-01-30 09:56:50.633196
,1,42,https://www.tripadvisor.com.sg/Profile/pkh_travels,702521240,24-08-2019,3,Singapore Night Festival 2019,Walked into the Chijmes which also was part of Singapore Night Festival 2019. They projected local stories into external facade of the St Nicholas Church in middle of courtyard.,08-2019,Family,2020-01-30 09:56:50.955506
,1,42,https://www.tripadvisor.com.sg/Profile/Tori H,693630075,29-07-2019,4,A beautiful atmosphere & place to visit.,"Chijmes was a must visit after watching the movie on the flight to Singapore! The style of the church, surrounding buildings & gardens was absolutely beautiful. It was pretty quiet in the morning when we were there - but still very enjoyable & very peaceful. The restaurants looked lovely to come back to the evening (but we didn't have time).",12-2018,Family,2020-01-30 09:56:51.340190
,1,42,https://www.tripadvisor.com.sg/Profile/bunnyhopscotch,686216087,03-07-2019,3,Chijmes Charm,"Charming environment. Mid to up market eateries. Attended a wedding with my internally certified service dog - made prior arrangements to inform security, but was still harassed by the night shift. Not a good experience at all in terms of access for the disabled. Chjimes management you need to step up in this area. Persons with Disability do wish to go out too!",07-2019,Family,2020-01-30 09:56:51.710598
,1,42,https://www.tripadvisor.com.sg/Profile/div106,641945167,28-12-2018,5,Variety of food courts under one roof,Chijmes is not just a food court but an attraction itself. It has a large number of food courts. Carnivore is one of the best for non veget,12-2018,Family,2020-01-30 09:56:52.049183
,1,42,https://www.tripadvisor.com.sg/Profile/Mazmannan,621690560,03-10-2018,4,Beautiful place with restaurants,"Chijmes is a beautiful place that has many restaurants and bars. It is also a place where various events are held. In the centre is a grassed area where you can sit and rest. Chijmes is located on Victoria Street.

Originally, this was a convent and a school. The whole of the Chijmes area is beautiful. The architecture is something to marvel at. At night, Chijmes is lit up and looks truly spectacular.

This is a place where people gather for meals, or drinks, or just to socialise.

I loved Chijmes and would recommend visiting it. You will love it.",04-2018,Family,2020-01-30 09:56:52.394781
