REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,49,//www.qyer.com/u/1395331,4,2014-06-05,City Hall站，出站就是Raffles City。马路对面就是高高耸立的纪念碑是为了纪念新加坡各族人民在二战中经的遭遇及牺牲，也是为了缅怀在日本占领新加坡期间死亡的人们。,2020-02-15 22:30:05.927313
,4,49,//www.qyer.com/u/8501754,5,2017-09-13,新加坡和平纪念碑是一座尖尖的石碑，是为了纪念二战中被日本杀害人民而建立的，新加坡和平纪念碑是新加坡一个小小的地标，也是一个小景点，坐车经过的时候可以停下来看一看，缅怀在战争中牺牲的人们，很有纪念意义的景点。,2020-02-15 22:30:05.930661
,4,49,//www.qyer.com/u/4544129,4,2014-10-18,象征新加坡四大种族在二战期间（1942年2月15日至1945年9月12日）共同挣扎求存的精神。,2020-02-15 22:30:05.934075
,4,49,//www.qyer.com/u/8591260,5,2017-09-22,新加坡和平纪念碑是一处充满历史意义和纪念意义的景点，新加坡和平纪念碑的建立就是没了纪念在二战上牺牲的新加坡人的，包括华人，印度人，阿拉伯人以及马来人，所以新加坡的这座和平纪念碑是由四个小纪念塔合围而成的。,2020-02-15 22:30:05.937482
,4,49,//www.qyer.com/u/5332886,4,2015-01-09,因为饭店是住Fairment，房间阳台外就可以看到，从高处俯瞰其实真的很漂亮，或许对外来旅客没有什么特别的意义，但是在繁杂的市中心有一个这样的地方，我觉得有闹中取静的效果。,2020-02-15 22:30:05.940878
,4,49,//www.qyer.com/u/3159089,3,2015-01-08,途中经过，经过老公提醒才看了一眼，哈哈，对这个没兴趣，也不感冒，随时走过的时候看看就好了哦！,2020-02-15 22:30:05.944290
,4,49,//www.qyer.com/u/1569414,4,2014-03-26,远远眺望了一下，是为了几年抗日死去的人们.............,2020-02-15 22:30:05.947716
,4,49,//www.qyer.com/u/399070,3,2018-09-25,日占时期遭受苦难的不仅有士兵还有平民，就死难数量而言平民苦难还远在军队之上，这座纪念碑就是为了纪念这些惨遭日军屠杀的平民。四根柱子分别代表马来人、华人、印度人和欧洲人。说起来，其实华人平民在战争期间遭受的苦难是最为深重的。,2020-02-15 22:30:05.951325
,4,49,//www.qyer.com/u/851901,4,2018-07-17,高高耸立的纪念碑是为了纪念新加坡各族人民在二战中遭遇及牺牲，为了缅怀在日本占领新加坡期间死亡的人们。,2020-02-15 22:30:05.954803
,4,49,//www.qyer.com/u/7361934,5,2018-02-15,刚好赶上纪念活动，九点开始，总统也会来。游客如果想进去坐需要穿的正式些，不然的话现在外面也没问题。,2020-02-15 22:30:05.958275
,4,49,//www.qyer.com/u/155760,3,2017-10-24,"新加坡和平纪念碑位于美芝路纪念公园,象征新加坡四大种族在二战期间(1942年2月15日至1945年9月12日)共同挣扎求存的精神。同时也悼念在二次大战日军占领新加坡期间死亡民众 建立新加坡和平纪念碑的构想始于1962年。这一年，新加坡多个地方相继发现日本占领时期被屠杀者的遗骸。新加坡中华总商会不忍让这些骸骨散弃在荒郊野岭。",2020-02-15 22:30:09.183477
,4,49,//www.qyer.com/u/2223360,4,2017-04-08,铭记历史 小日本也太猖狂了 哪都有他们侵略的痕迹 但愿不要再发生 世界和平,2020-02-15 22:30:09.198555
,4,49,//www.qyer.com/u/7963243,5,2017-01-24,日本占领时期死难人民纪念碑（1942-1945）。,2020-02-15 22:30:09.212701
,4,49,//www.qyer.com/u/1942945,3,2016-12-17,路过地铁会展中心站时看到的 为了纪念新加坡各族人民在二战中经的遭遇及牺牲，也是为了缅怀在日本占领新加坡期间死亡的人们。,2020-02-15 22:30:09.220220
,4,49,//www.qyer.com/u/1737870,4,2016-09-14,在地铁会展中心站，纪念碑在广场的中心，在很远的地方都可以清晰的看到。是新加坡纪念二战日本统治时期牺牲的人们而立。,2020-02-15 22:30:09.226006
,4,49,//www.qyer.com/u/2449343,3,2016-08-12,纪念碑是为了纪念在日占时期牺牲的人民，纪念碑距离政府大厦、旧国会大厦都比较近。,2020-02-15 22:30:09.231293
,4,49,//www.qyer.com/u/4021355,2,2016-07-11,到此一游的地标吧。不用刻意前往。,2020-02-15 22:30:09.235579
,4,49,//www.qyer.com/u/1322958,5,2016-06-19,高耸直冲苍天的一座巨型纪念碑，旁边是一座教堂建筑，对面就是富尔顿酒店,2020-02-15 22:30:09.239399
,4,49,//www.qyer.com/u/1811200,3,2016-06-19,圣安德鲁教堂附近，就在路边,2020-02-15 22:30:09.242972
,4,49,//www.qyer.com/u/329860,4,2016-05-24,为了纪念“昭南时期”被日军残忍杀害的受难者而建(主要是华人，当时堪称是种族屠杀)，李光耀虽然比较欢迎日本，但是这个纪念碑该建依然要建在市中心,2020-02-15 22:30:09.246395
,4,49,//www.qyer.com/u/5609151,4,2016-04-02,看起来很庄重的纪念碑，纪念新加坡二战的时候阵亡的4个种族的人民,2020-02-15 22:30:12.150295
