REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,60,//www.qyer.com/u/3855721,4,2017-02-09,印象最深的是国大博物馆前台负责接待的大叔，非常的温文尔雅，说话慢慢的，十分耐心的告诉每个游客三层楼不同的分布情况，然后告诉大家，前面有电梯，C是二楼，T是三楼，老人家请乘电梯前往二楼不要爬楼梯。 慢慢的逛一下也挺有意思。毕竟，亚洲排名第一的大学。文化氛围很浓重。,2020-02-15 22:33:36.640131
,4,60,//www.qyer.com/u/8501754,5,2017-09-13,新加坡国大博物馆是一座设立在新加坡国立大学校园里面的博物馆，作为一座学校的博物馆，新加坡国大博物馆真的是非常大，国大博物馆里面收藏了大量的历史文物以及现代绘画作品，展览了大量的中国古代瓷器，以及著名的东南亚艺术画作。,2020-02-15 22:33:36.655371
,4,60,//www.qyer.com/u/8591260,4,2017-09-27,新加坡国大博物馆就在新加坡国立大学里面，是一座完全免费开放的博物馆，新加坡国大博物馆特别的大，博物馆里面的游客特别的多，尤其是周末，馆内基本上都是人山人海的，新加坡国大博物馆里面展览的大多数是中国古代的瓷器和字画。,2020-02-15 22:33:36.669725
,4,60,//www.qyer.com/u/4544129,4,2014-10-19,新加坡国立大学校园内的国大博物馆收藏了大量珍贵的亚洲艺术名作,2020-02-15 22:33:36.677336
,4,60,//www.qyer.com/u/986558,4,2015-10-29,自助游一定要参观新加坡国立大学博物馆，雕塑和绘画艺术品，和中国的陶瓷藏品很丰富，间接了解中华文明历史。,2020-02-15 22:33:36.683270
,4,60,//www.qyer.com/u/1603442,4,2015-08-17,母校的博物馆，记得毕业时还是毕业后才开，没仔细看过，但总体感觉不错。,2020-02-15 22:33:36.688374
,4,60,//www.qyer.com/u/3147764,3,2014-10-29,国大博物馆和CULTURAL CENTER在一起，稍稍隐蔽，进门右手楼梯后面。正值装修，只开放了一楼，主要讲述星国文化中马来文化、中华文化、西洋文化的交融发展，左翼讲述星国人民抗争过程。出门还有REPAIR ROOM，摆放了些破损的文物（？）及修复品。,2020-02-15 22:33:36.692634
,4,60,//www.qyer.com/u/2587444,4,2014-05-29,新加坡国立大学的博物馆，作为学校的博物馆，它的占地面积和馆藏都令人羡慕。偶尔会有东南亚的艺术家在此举办展览。虽然远离市中心，但是如果喜爱艺术的旅行者，不妨前往一看。,2020-02-15 22:33:36.696479
,4,60,//www.qyer.com/u/155760,3,2017-10-24,"新加坡国家博物馆（National Museum of Singapore）建立于1887年是间拥有120多年历史，也是新加坡最大、最古老的博物馆，这里体现的却是本国年轻、创新的精神。 位于百胜站附近,博物馆前面是大片的绿荫草地,周边是cbd聚集区。",2020-02-15 22:33:36.700084
,4,60,//www.qyer.com/u/8543955,4,2017-09-26,新加坡国大博物馆是新加坡国立大学里面的一座博物馆，如果去新加坡国立大学游玩的话，可以顺带去看一看，新加坡国大博物馆是不收门票的，博物馆里面展览的文物，艺术品非常的多，包括中国的古代瓷器以及西方的油画。,2020-02-15 22:33:36.703576
,4,60,//www.qyer.com/u/2474455,5,2015-12-11,做校车可以逛一逛。A1 或者A2，不过就是个大校园，对旅游者而言没什么好看的。,2020-02-15 22:33:40.069644
,4,60,//www.qyer.com/u/6341276,5,2015-08-04,很不错有其他几个艺术馆连在一起很值得一去,2020-02-15 22:33:40.072982
,4,60,//www.qyer.com/u/1385466,4,2015-05-20,国立大学博物馆其实算是一座博物馆群了，包括的三个部分，分别是收藏了许多中国瓷器品的Lee Kong Chain art museum，有好多油画的画廊，还有一个收藏本地区艺术品的展馆。校园内有免费的巴士把游客直接送到博物馆门前。,2020-02-15 22:33:40.076386
,4,60,//www.qyer.com/u/4510321,3,2014-12-30,位于新加坡的西部、新加坡国立大学校园内的国大博物馆收藏了大量珍贵的亚洲艺术名作。,2020-02-15 22:33:40.079771
,4,60,//www.qyer.com/u/4599414,4,2014-11-13,"新加坡国大博物馆,这里可以来逛逛，欣赏很不错的艺术作品，感受新加坡文化",2020-02-15 22:33:40.083234
,4,60,//www.qyer.com/u/3209518,3,2014-11-07,两层楼，地方不大，定期会有专题和展览。另外博物馆楼下旁边貌似是国大话剧社的活动场所，经常会有排练和演出。,2020-02-15 22:33:40.086612
,4,60,//www.qyer.com/u/5065524,5,2014-10-14,去的时候正在外围大型装修，没能进到里面去。从外面看像是白宫似的，应该是新加坡殖民时期的产物，算是一种文化融合吧。,2020-02-15 22:33:40.090025
,4,60,//www.qyer.com/u/3315515,4,2014-09-14,博物馆外看起来很气派、里面展品也非常多、是了解东南亚艺术的好地方,2020-02-15 22:33:40.093679
,4,60,//www.qyer.com/u/1792788,3,2014-04-28,主要是马来半岛的历史展出，规模对于一个大学来说也不小，附近环境很好，参天大树，而且一切免费。,2020-02-15 22:33:40.097712
,4,60,//www.qyer.com/u/843794,4,2014-01-02,位于国立大学肯特岗校区内，是不错的大学博物馆，可以免费前往参观,2020-02-15 22:33:40.101717
