REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,47,//www.qyer.com/u/7305693,5,2016-01-15,//參加導賞團學到的事: 1)英國殖民時期蓋的最高法院，有古典主義風格，但是奠基石與天花板形狀卻是中國古老的八卦； 2)義大利建築師在奠基石下藏了一個時光膠囊，還交代沒到西元3000年不可以挖出來； 3)二戰後，日本簽下投降聲明，以及戰爭囚犯審判，都發生在新加坡最高法院的會議廳裡 4)地下室的囚房有馬桶，但是沖水器被安裝在牢房外，以免囚犯用沖水繩上吊； 5)天氣太熱的時候，律師和大法官們會在休息時偷偷躺在大理石地板上散熱...... 新加坡國家美術館是個充滿小故事大祕密的地方，他以前是最高法院、圖書館、監獄、行政大樓，二戰時還當過物資發放處，沒被日軍炸掉真是奇蹟。 現在法院搬家了，快九十歲的老房子變身成美術館，展覽著許多東南亞藝術家的作品。他自己本身也是一件藝術品，超大的藝術品，大到如果要在裡面玩捉迷藏的話我絕對不當鬼!  拜訪如此偉大的建築，一定要參加導賞團啊! 這樣才不會讓精彩的故事溜掉，也才會更珍惜自己能有機會透過旅行認識這世界。 導賞團在星期五至星期日有，11:00am (English)，11:30 (中文)是建築導賞；其他時段是畫廊導賞,2020-02-15 22:29:14.638634
,4,47,//www.qyer.com/u/8522537,5,2017-06-13,新加坡政府大厦和新加坡最高法院是在一起的，都是英国殖民时期留下来的建筑，外形看起来很有历史感，就是古老的英式建筑，造型很有特色，立柱式的大楼，远远的看着非常的震撼，壮观，游客是不能进入的，就在门口拍了几张照片。,2020-02-15 22:29:14.641970
,4,47,//www.qyer.com/u/8501754,5,2017-09-11,新加坡政府大楼就在最高法院的边上，这一片都是新加坡的历史古迹，很多建筑都是西式的，很有殖民色彩的，新加坡政府大楼的规模还是蛮大的，外观看起来非常的古老，很有历史感，可以提前预定进入参观，不过里面不准拍照。,2020-02-15 22:29:14.645334
,4,47,//www.qyer.com/u/734938,3,2014-08-14,对于这些城府机构的建筑，只喜欢在外面拍拍照片，没有兴趣深入去了解。,2020-02-15 22:29:14.648765
,4,47,//www.qyer.com/u/8591260,5,2017-09-22,新加坡政府大厦是新加坡一座充满殖民色彩的大楼，建于英国殖民新加坡时期，是一座典型的，古老的西欧式建筑，很有历史的气息，新加坡政府大厦的边上还有新加坡的最高法院，这里环境非常的优美，有一个大草坪，可以拍拍照。,2020-02-15 22:29:14.652112
,4,47,//www.qyer.com/u/2874922,4,2015-08-05,和最高法院在一起，从我们酒店房间可以望得到，晚上吃好路边摊逛回来，参观了一下新加坡的历史建筑，英殖民时期的保留完好。,2020-02-15 22:29:14.655471
,4,47,//www.qyer.com/u/4544129,4,2014-10-18,一帶是新加坡最富傳統英國殖民地色彩的地區，可找到一些殖民地年代的建築和教堂，部分現已被改成為博物館。,2020-02-15 22:29:14.659379
,4,47,//www.qyer.com/u/707336,3,2014-08-20,政府大厦感觉一般，建筑不是太有特点，跟新加坡其他的一些建筑比，相形见绌了,2020-02-15 22:29:14.663106
,4,47,//www.qyer.com/u/3437878,5,2014-07-31,面对着大草坪，不过现在应该是在装修哦，都围起来了，不知道是不是因为快要国庆节了呢,2020-02-15 22:29:14.666545
,4,47,//www.qyer.com/u/2819268,3,2014-03-26,政府大厦很多人在外面野餐~哈哈哈~跟中国一样~大厦有草坪~恩,2020-02-15 22:29:14.670117
