REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,101,//www.qyer.com/u/4544129,4,2014-10-20,这是一个回教的教堂，地处于新加坡的市中心，这里也是新加坡的历史文化之一,2020-02-15 22:43:54.947886
,4,101,//www.qyer.com/u/4510321,3,2014-12-28,阿都卡夫回教堂是由一位名为Shaik Abdul Gaffoor的印度教徒所催生兴建，为了纪念他，教堂便以他为名。这座外观为乳黄色的回教堂不仅颜色讨喜，建筑本身还融合了南印度与欧洲风格，很有艺术的气息。,2020-02-15 22:43:54.951194
,4,101,//www.qyer.com/u/5272102,3,2014-12-08,阿都卡夫回教堂本身还融合了南印度与欧洲风格，很有艺术的气息。庙堂的主要入口处装着一个精制的三角墙，其中间带有一个日规。 三角墙上的旭日图案以阿拉伯文书法点缀，是回教界中独一无二的珍品。  阿都卡夫回教堂的另一特色是装在祈祷堂旁的伊斯兰教的阿拉伯先知族谱图。您可在庙内的资料介绍，或庙堂外的文化资产告示板上获得更多有关阿都卡夫回教堂的资料。 开放时间：9：00～13：00；14：30～18：30,2020-02-15 22:43:54.954559
,4,101,//www.qyer.com/u/223281,4,2014-07-24,总感觉清真寺和回教堂对于非信徒，有种拒人于千里之外的气势。走到这座回教堂的时候，里面很清净，大门紧闭着，于是只能绕场一周，看看漂亮的外观。,2020-02-15 22:43:54.957893
,4,101,//www.qyer.com/u/986558,3,2015-10-28,"位于最鲜明的小印度区域, 阿都卡夫回教堂的另外一个特色是在祈祷区的旁边挂着一副详细描述回教众先知源远流长的教谱。",2020-02-15 22:43:54.961311
,4,101,//www.qyer.com/u/4599414,4,2015-09-16,教堂很漂亮，去的人特别多，走了很长的路才找到这里，不枉此行了,2020-02-15 22:43:54.964683
,4,101,//www.qyer.com/u/4573024,5,2015-05-26,阿杜卡回教堂从翡翠山路那边就能走过来，需要按图索骥。整个回教堂很精巧，虽然规模不是很大，但感觉很有特色，这里中午的时候不开放，进去的时候要保持安静，不能打扰了教徒祷告,2020-02-15 22:43:54.968014
,4,101,//www.qyer.com/u/1385466,5,2015-05-20,阿杜卡夫回教堂在甘榜加卜区，教堂建成于20世纪初，虽然历史并不长，但整个回教堂的建筑十分精美，入口那里有一个日晷，这样的设计非常独特，之前在马来西亚的回教堂还真没发现。来这里玩的时候一定要看看那个日晷设计。,2020-02-15 22:43:54.971353
,4,101,//www.qyer.com/u/5221871,4,2015-03-14,隐藏在某条街的深处，人不多，装饰精美，第一次进清真寺，获热情阿訇赠送阿汉双语古兰经一本,2020-02-15 22:43:54.974688
,4,101,//www.qyer.com/u/1997230,5,2015-02-04,这个回教堂超级棒，按照穷游的地图指引来的，从mudafa市场到结霜桥叻沙吃饭，沿着主路走过来，还有南洋风格的建筑，回教堂非常漂亮，对于我这个没有去过伊斯兰的人来说还是满惊艳的！去过土耳其的人也说好看呢！,2020-02-15 22:43:54.978032
,4,101,//www.qyer.com/u/1418986,5,2014-01-08,在小印度地区，不是旅行团来的旅游景点，很安静，女士入内注意不要穿着暴露。,2020-02-15 22:43:57.911464
