REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,66,//www.qyer.com/u/2759091,5,2019-09-25,很不错的室内布景，徒步其中水汽缭绕很有意境，当然人多是不可避免的。,2020-02-15 22:35:13.499905
,4,66,//www.qyer.com/u/1785428,5,2019-03-11,不错，科技感十足的垂直花园,2020-02-15 22:35:13.503528
,4,66,//www.qyer.com/u/203736,5,2017-02-15,15年8月去的，看到没人评论，才来写一写。 一进云雾林，哇！一片雾蒙蒙，什么都看不清楚。而且感觉这个室内空间好宽广，高不见顶的感觉，个人非常喜欢！ 感觉参观顺序应该是先到最顶层，然后往下走一层层看更好些。 和“花穹”买套票，一起参观，两个冷室是连同的，一起参观，设计路线很合理。 对比两个冷室，个人更喜欢这里-“云雾林”。 时间充裕的话，推荐来看看，挺棒的。,2020-02-15 22:35:13.507682
,4,66,//www.qyer.com/u/10086596,4,2018-08-21,外表看像个球，里面空调温度特别低，景色特别迷人，值得一去，经常会有各种展览。,2020-02-15 22:35:13.511408
,4,66,//www.qyer.com/u/986558,3,2015-10-26,坐电梯到最高层，然后沿着步道一圈圈往下走，每一圈每一区都有不同的主题，又能近距离看到各种奇花异草，真是不虚此行。一进入，你就可以看到瀑布，而且被各种植物花卉环岛。如果不恐高的话，可以从最高楼层慢慢的欣赏整个花园。,2020-02-15 22:35:13.515098
,4,66,//www.qyer.com/u/9476707,5,2019-01-15,这里真的美如仙境，答应我一定要去！从上面看下来有点恐怖因为有点高，但是这里面的布置真的太让人赞叹了,2020-02-15 22:35:13.518788
,4,66,//www.qyer.com/u/8214498,5,2018-10-08,挺有意思的室内景观，买的套票，还包括了边上的植物园，一共28新币一个人。室内的空调非常的劲，刚进去的时候感觉很冷。非常适合安静的来漫步，当然也要白天来最好，阳光从玻璃打进来，就像身处热带雨林。有不少很稀奇的植物品种呢,2020-02-15 22:35:13.522492
,4,66,//www.qyer.com/u/1452752,5,2018-09-04,新加坡滨海湾花园包括，擎天大树，花穹和云雾森林玻璃屋，三个地方基本都在一起，花穹和云雾森林玻璃屋类似植物园，非常美，各种奇异的花草树木，都是从来没有见过的，建筑造型设计的也十分奇特，但是屋里温度好级冷，最好带件衣服。,2020-02-15 22:35:13.526182
,4,66,//www.qyer.com/u/2006421,5,2018-09-04,照片大家都看的很多了，就提醒一点，里面非常非常冷，记得多穿点。,2020-02-15 22:35:13.529925
,4,66,//www.qyer.com/u/733572,4,2018-08-18,就在滨海花园内，一座大型的室内热带花卉展览，层高非常高，在绿茵之间还有一道小型的瀑布，设计的很有心思。,2020-02-15 22:35:13.534002
,4,66,//www.qyer.com/u/3565070,5,2018-06-25,推荐，室内瀑布，和各种植物，在这么热的天气进来是一种享受，不过上山的时候排队略久,2020-02-15 22:35:15.894961
,4,66,//www.qyer.com/u/1202028,5,2018-05-31,滨海湾花园就是个有特色的地方，这里有个很大的人工瀑布，沿着走廊绕上去可以看到各种各样的植物。,2020-02-15 22:35:15.898314
,4,66,//www.qyer.com/u/5471129,4,2018-05-21,提醒那些花花草草爱好者，如果来这里，一定一定要准备加厚衣物，里面实在太冷太冷了！！切记切记！ 要是在国内，早就开发羽绒服租赁业务了，新加坡号称服务业发达，不知道为什么没想到这点。,2020-02-15 22:35:15.901717
,4,66,//www.qyer.com/u/2765136,5,2017-06-02,上邊有噴水 營造的就是仙境的感覺 就在garden by the sea 裡邊門票都包含了,2020-02-15 22:35:15.905210
,4,66,//www.qyer.com/u/2029625,5,2016-09-13,这里为什么没人来点评啊?!?!差点就错过了！这里棒呆啊.迷雾森林，宛若仙境！,2020-02-15 22:35:15.908614
