REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,21,//www.qyer.com/u/8811219,3,2019-10-03,找了好久都没有找到入口 不知道什么情况 远远的看着建筑进不去,2020-02-03 21:50:18.260243
,4,21,//www.qyer.com/u/1232019,5,2019-07-08,教堂不大，很典雅，庄重。一定要去，安静地坐一会儿，无论是否信教，都可以祷告一下。,2020-02-03 21:50:18.275361
,4,21,//www.qyer.com/u/1395331,5,2014-06-05,不知道为何能保持得如此新，但是却又有一份厚实的沉淀感在里面，值得一去,2020-02-03 21:50:18.287928
,4,21,//www.qyer.com/u/1730287,5,2017-07-15,圣安德烈教堂St Andrew，最高法院、维多利亚剧院和音乐厅、鱼尾狮公园、莱佛士登陆点纪念碑、一战二战战亡纪念碑、国会大厦的艺术之家、亚洲文明博物馆、板球俱乐部、亚美尼亚教堂、Fullerton酒店、新闻与艺术大楼、国家档案馆、旧的消防总站等等，都是步行就OK的，都是好看的建筑什么的，在市中心地图上可以很清晰地看到这些地方。,2020-02-03 21:50:18.295274
,4,21,//www.qyer.com/u/1872532,4,2016-09-11,新加坡最著名的一座教堂——圣安德烈教堂。从地铁city hall 出来路对面就是。 洁白亮丽的外墙是圣安德烈教堂最傲人的特点之一。传说肌肤胜雪的圣安德烈教堂，据说是将贝壳磨成灰，加入蛋白和糖调成糊状，再放入浸泡到柔软的椰子壳，就制成了一种实用又美观的石膏。,2020-02-03 21:50:18.300945
,4,21,//www.qyer.com/u/1997230,5,2016-10-15,圣安德烈教堂坐落于新加坡市中心，白色的建筑在这座现代都市里显得庄严神圣，曾遭受雷击，新哥特建筑风格，现在被列为国家纪念碑。作为新加坡最大的教堂，这里环境清幽，进入教堂有种庄严的感觉，宁静的氛围洗涤心灵。,2020-02-03 21:50:18.305700
,4,21,//www.qyer.com/u/7901608,4,2016-09-07,洁白亮丽的外墙是圣安德烈教堂最傲人的特点之一。经历了一百多年的沧桑却仍旧那么光彩照人，“就是青春无瑕”，传说肌肤胜雪的圣安德烈教堂，据说是将贝壳磨成灰，加入蛋白和糖调成糊状，再放入浸泡到柔软的椰子壳，就制成了一种实用又美观的石膏。将其涂在建筑的表面，不容易出现裂痕，而且洁白有光泽。,2020-02-03 21:50:18.309881
,4,21,//www.qyer.com/u/6987439,5,2016-02-14,天主教教堂就是好看啊，高高的穹顶结构，玻璃上的彩色装饰画很美，台上有很多举行仪式用的道具，还有一些象征性的符号图案，布局也是很规整，感觉是个有很多故事很有文化底蕴的教堂，去的时候有人在台上练习风琴，低沉的琴声在大厅里回荡，突然气氛就很庄重神圣了，还是很有feel的。,2020-02-03 21:50:18.313673
,4,21,//www.qyer.com/u/9382547,5,2017-05-31,不是教友，但传教的工作人员挺好的。对话很舒服，对神有了一些认识，虽然我是唯物主义者，但还是得到了神的解释，信仰是可以引导的。市中心，City Hall地铁站附近，从City Hall地铁站起始，可以步行看到老的殖民区的很多建筑,2020-02-03 21:50:18.317337
,4,21,//www.qyer.com/u/8524593,5,2017-04-12,新加坡圣安德烈教堂是新加坡的古老教堂，他可以乘坐新加坡的地铁直接前往，当然教堂参观是免费，但是要参观的话必须要保持安静，不能喧哗，里面主要看的是建筑，据说这里被两次破坏，后来被重建。里面的桌子都很古老，颜色很深沉 ？,2020-02-03 21:50:18.320758
