REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,51,//www.qyer.com/u/3906085,5,2016-03-19,一次带着班上同学去MacRitchie玩Kayaking，就是那种橡皮船，挺好玩儿的。老师说这是新加坡最干净的Rservoir，有很多人去那边hike之类的户外运动，是新加坡为数不多的亲近大自然的地方啦。,2020-02-03 22:12:12.790043
,4,51,//www.qyer.com/u/1074843,5,2016-01-22,蓄水池拥有丰富的休闲娱乐资源，除了建设环湖的自然公园外，还允许进行一些无污染的水上运动，如独木舟、滑水等。环湖一圈大约为11-13公里，不环湖的短途长度在6-8公里之间。对于跑步爱好者来说，麦里芝蓄水池即没有交通的干扰，又有热带雨林遮阴，是很好的跑步场所。偶尔会跟朋友一起去锻炼身体，很多人宁愿从家里开车来这里锻炼身体。节假日早晚运动的人会很多。很多猴子，拍照是可以拉，不要去招惹它们哦。,2020-02-03 22:12:12.793714
,4,51,//www.qyer.com/u/4544129,4,2014-10-19,"麦里芝蓄水池是新加坡众多蓄水池中最美的一个,被茂密的热带雨林环抱，所以值得一来",2020-02-03 22:12:12.797329
,4,51,//www.qyer.com/u/7453109,3,2016-03-14,适合 跑马拉松。很多猴,2020-02-03 22:12:12.800754
,4,51,//www.qyer.com/u/6705787,4,2016-01-21,非常舒服，景色很美，都是运动装徒步的本地人，可惜中午一场大雨没有完成全程。,2020-02-03 22:12:12.804088
,4,51,//www.qyer.com/u/986558,3,2015-10-29,麦里芝水库是新加坡历史悠久的水库，被茂密的热带雨林环抱，实际上就是个大的自然保护区，景色很美。沿着水库修建了步行小道，是徒步健身的去处。,2020-02-03 22:12:12.807419
,4,51,//www.qyer.com/u/1603442,5,2015-08-17,很喜欢这个地方，12km的徒步线路对于很多深度游的人来讲都会是个不错的体验，路上有可爱的小猴子（注意不要喂食），还有景观独特的树顶吊桥。,2020-02-03 22:12:12.810758
,4,51,//www.qyer.com/u/2587444,3,2014-11-03,麦里芝蓄水池公园与新加坡岛乡村俱乐部之间，是一条长约 3 公里的热带雨林步道。观光步道沿途分布着多株古老的橡胶树，四周围绕着各种茂盛的植物，在葱郁的自然环境里自然能够体验一次充满惊喜的徒步。它最惊险的地方在于25米高的吊桥，离地面大约有八层楼的位置。随着微风飘过，吊桥微微颤抖；如果有调皮的小伙伴在上面跳一跳，你的心脏会不会有随之剧烈地跳动？,2020-02-03 22:12:12.814115
,4,51,//www.qyer.com/u/5115505,5,2018-08-08,为了走树顶吊桥去的，远离城市，交通不方便。没看见猴子，看见了蚂蚁搬家、松鼠、蜥蜴、蛇，满树的菠萝蜜、满地的红毛丹。人特别少，有些路段不好走，都是泥，树林里潮湿闷热。这次走的7公里，下次去争取能走10公里的大圈。,2020-02-03 22:12:12.817457
,4,51,//www.qyer.com/u/5524179,5,2018-06-07,如果你有足够的时间和体力，又喜欢大自然，它会是一个非常好的选择。每次去都会有不一样的发现。 如果你时间有限又想去看看，建议走一走它的木板桥，浏览一下风景，也可以看到猴子，还不会太累。但在你觉得差不多该结束的时候建议原路返回。不然会迷路，越走越走不出来。,2020-02-03 22:12:12.821239
