REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,81,//www.qyer.com/u/1225706,3,2019-07-13,我这是因为我妈已经第四次来新加坡，该打开的景点都打了卡实在不知道去哪儿，才来的这里哈哈。当地人过来比较多，是个挺悠闲的场所。,2020-02-03 22:20:16.178030
,4,81,//www.qyer.com/u/4544129,4,2014-10-19,园中也有一个取名为“裕华缘”的太湖石石刻群及种有各种草药的“百草园”。,2020-02-03 22:20:16.193199
,4,81,//www.qyer.com/u/986558,4,2015-10-29,裕华园是一座中国庭园，仿宋建筑。满眼的绿意，小桥流水，颇有江南园林风格的建筑，满满的的中国风。,2020-02-03 22:20:16.205685
,4,81,//www.qyer.com/u/6573768,4,2015-08-22,又叫中国花园，里面有个活龟鳖博物馆。花园整体感觉不错，很整齐很干净。交通极其方便，出了园门就是China garden地铁站。,2020-02-03 22:20:16.212991
,4,81,//www.qyer.com/u/7805432,5,2018-11-08,地铁直接到，很方便。中国风的园林，中央有七层塔，湖边有苏州园林式建筑和很多盆景。走一圈一小时绰绰有余。住在附近可以来逛逛，专程过来逛就有点不值了，和国内园林、中式建筑差不多。当然，也可以和星和园（日式园林）一起逛，或者逛完直接去IMM（这边一个品牌折扣商场，相当于outlet）逛逛，商场离裕华园走路或坐车半小时吧,2020-02-03 22:20:16.218655
,4,81,//www.qyer.com/u/155760,3,2017-10-24,中文名字起的很不错，比直白的英文名字好得多。 裕华园位于新加坡裕廊工业镇，该园有30多个景点，1971 年初开始新建的。裕华园的英文名字叫Chinese Garden，直译过来就是中国园的意思。其实他是由台湾设计师效仿中国北方的宫殿设计的。,2020-02-03 22:20:16.223417
,4,81,//www.qyer.com/u/6681670,5,2016-02-23,中餐馆在新加坡仍然是最多的分布，华人数量占据非常大的比例，味道也非常的靠谱,2020-02-03 22:20:16.227634
,4,81,//www.qyer.com/u/1074843,3,2016-01-22,华人新年或者十五去御花园有时有灯会之类的活动，平时人不多。虽然名字是Chinese garden但是里面也有日本的建筑。在园里偶尔能碰到很大的蜥蜴，或者很美的鸟类。,2020-02-03 22:20:16.231453
,4,81,//www.qyer.com/u/6070015,5,2015-05-23,这里常常会举办一些活动，很值得一去，我有在新加坡生活过一段时间，有时候会来这里跑步,2020-02-03 22:20:16.235070
,4,81,//www.qyer.com/u/4690255,1,2015-05-12,可以吐槽为新加坡最不值得去的景点了，坡县最脏的地方，没有之一了，,2020-02-03 22:20:16.238492
,4,81,//www.qyer.com/u/2010900,4,2015-02-04,裕华园，御花园，裕华国货。是的，这些是什么关系呢？就是Chinese Garden。有七层宝塔，有林则徐雕像。不要说我穿越，来走一走，就会发现各种熟悉园林了。,2020-02-03 22:20:18.477726
,4,81,//www.qyer.com/u/4449678,3,2015-01-18,对土生土长的中国人来说果断没什么看头。来拍cosplay照片的很多。,2020-02-03 22:20:18.481053
,4,81,//www.qyer.com/u/4510321,3,2014-12-30,裕华园位于新加坡裕廊工业镇，该园有30多个景点，1971 年初开始新建的。裕华园的英文名字叫Chinese Garden，直译过来就是中国园的意思。,2020-02-03 22:20:18.484465
,4,81,//www.qyer.com/u/5272102,4,2014-12-30,裕华园园里七层楼高的如云塔则是以南京寺塔设计为蓝图。园内的遥跃坊(石船)和茗香轩(茶轩)，都展示了中华建筑特色。,2020-02-03 22:20:18.487915
,4,81,//www.qyer.com/u/5316417,4,2014-12-10,中秋节这里都有活动，很热闹，这里就是适合走走散散步的好场所，也可以拍拍照，很大，可以慢慢逛。,2020-02-03 22:20:18.491514
,4,81,//www.qyer.com/u/5065524,4,2014-10-14,是一座以中国宋朝盛行的庭院特点与北京颐和园造型相结合设计建造的公园，充分表现中国传统建筑风格。,2020-02-03 22:20:18.494912
,4,81,//www.qyer.com/u/1405188,5,2014-07-24,就是中国花园，里面就是中国建筑啊，凉亭啊什么的，不错~经常去，因为就住在附近。,2020-02-03 22:20:18.498324
,4,81,//www.qyer.com/u/2587444,3,2014-07-23,裕华园被叫做“中国花园”，对于中国的旅行者来说，这里大概没什么特别。旁边还有个星河园，是“日本花园”，个人比较推荐，有很多萌妹子在这里拍照。,2020-02-03 22:20:18.501727
,4,81,//www.qyer.com/u/3238480,5,2013-12-22,比较不错.很有中国气息！,2020-02-03 22:20:18.505120
