REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,52,//www.qyer.com/u/12037236,4,2019-12-27,风景一般其实，我们选了往东的路线，好多路都是土路，租的自行车也破旧，骑得很累,2020-02-03 22:12:32.412549
,4,52,//www.qyer.com/u/2626158,4,2016-02-29,交通：地铁坐到丹那美拉，出地铁口乘坐2号公交到达樟宜village，大概17/18站左右，不过开的很快30分钟左右就能到达，下车之后附近有商店，多带些饮品。船票每人3dollars，回来时尽量在五点之前，因为晚了可能就没人了，你要回来只能包船了，一般12人一船的。 岛上交通：最好选择自行车，不要步行，岛还是蛮大的。一般的一人骑行的自行车6dollars，好一点的一人骑行的15dollars，因为本人是一个人去的，所以不了解两人或两人以上的自行车的价钱。 岛上观光：岛屿分为东西两面，建议尽量先游行东侧，因为东侧比较小环行下来1个多小时足矣，道路后半程多为石子小路，不过没有坑坑洼洼的地方，还算比较容易骑行。喜欢垂钓的可以带好装备，此地是个不错的选择哦。,2020-02-03 22:12:32.422779
,4,52,//www.qyer.com/u/2868712,4,2015-12-22,船票涨到三块了。 不是那么热爱大自然的就不要去了。一定要山地自行车 不要公主车！否则...呵呵呵。慢慢骑（推）...... 好多野猪和猴子。从上岛的地方到湿地将近4公里。往返湿地和随便走走 三个小时。 体力不好的妹子 要慎重啊 石子路上坡不是闹得 自行车8块吧，也不用押金，五点以前回来就好，都能说中文。  哦对了，上岛以后，singtel有时候会没信号，有时候会接到马来西亚去....大家注意下 没事就把internet关了呗,2020-02-03 22:12:32.434320
,4,52,//www.qyer.com/u/1202028,5,2016-05-03,新加坡附近很“野”的地方，一定要租自行车！靠走是不行的，尽头的Jawa湿地感觉很好，看到了猴子、野猪等种种野生动物，还可以露营。  到达方式：从Changi Village旁边的码头（ferry）坐船10分钟即可到达 船票：2.5新币（约12人民币）单程，随到随上，人满即开船。 租自行车：一上岛左手边就有很多租自行车的，建议不要租最便宜的，因为都是山路，不太好的车骑起来不会很舒服。 门票：免费，岛上的一切景点都是免费的。 推荐：Jawa湿地，一定要去，而且是骑车过去，自行车不可以进入湿地大门，因此都停放在外面，即使没有锁也不必担心，谁叫新加坡是个安全的国家呢！湿地里可以看到各种鸟、螃蟹、寄居蟹、鱼等小动物，运气好可以遇到野猪一家和猴子。,2020-02-03 22:12:32.442549
,4,52,//www.qyer.com/u/628162,5,2017-07-14,乌敏岛是骑车的好去处，各种上下坡很有挑战，不过要注意的是刹车和国内刚好相反，左边刹前轮，右边刹后轮，下坡时得小心。上个月去乌敏岛骑车，目睹猴子强抢饮料，又和野猪撞个正着，落荒而逃……现在轮渡要三块钱，传统项目除了自行车还有独木舟，看到了感觉不错，以后可以去试试。,2020-02-03 22:12:32.448631
,4,52,//www.qyer.com/u/1603442,3,2015-08-17,我是05年去的，基本处于未开发状态，租了山地车一路深入一直骑到另一处海边，沿路主要就是热带植物景观，不知道现在开发到什么程度，但如果是深度游也喜欢骑山地车，可以考虑去玩。,2020-02-03 22:12:32.453657
,4,52,//www.qyer.com/u/4544129,4,2014-10-19,是新加坡第三大岛。岛内有小型橡胶园、海滨、养鱼场、原始森林以及被岩石峭壁包围的湖泊。,2020-02-03 22:12:32.458042
,4,52,//www.qyer.com/u/155760,2,2017-10-24,乌敏岛（Pulau Ubin）位于新加坡东北部，东西长约8公里，南北宽1.3至1.7公里，全岛总面积为10.2平方公里。 乌敏岛主要由花岗岩组成。在上个世纪中期，开采花岗石是岛上主要的经济活动，因此它也被称为“石山”。目前岛上有小部分地区还在进行采石活动，而那些当年采石后所遗留下来的石坑，现以积满雨水，形成造型独特的矿湖。按新加坡政府的规划，岛上的大部分自然环境将维持原状，到开采花岗石场、橡胶园、红树林、沼泽、椰林、养虾场等地郊游，能感受到浓厚的乡土气息。岛的东部海域有着许多螃蟹、海星、海马及珊瑚等海洋生物。,2020-02-03 22:12:32.462016
,4,52,//www.qyer.com/u/986558,4,2015-10-29,没有完全开发，所以依然保留着岛上的淳朴民风和自然风景。好多人都租自行车过去。原始椰林很漂亮。,2020-02-03 22:12:32.465702
,4,52,//www.qyer.com/u/58646,5,2015-07-16,码头位于岛上中南端，WAWA原本游玩乌敏岛的理想计划是把东、西两段路线都征服的。自知骑车技拙，担心时间不足以骑完两段路，于是把东行精华段安排在第一位，完了后若时间有余，再骑行西行路线。         从码头往东边的Chek Jawa骑行，前半段路是沥青路，较平缓，骑行相对简单；后半段路是山路，黄泥+石子，而且上坡下坡的情况很多，WAWA这段路实在是叫苦吖～～连日的暴走，已经把体力耗了大半。在山路上坡的时候，骑不动，只好推车上坡。步行上坡已经够累人的，还要推车，顿时觉得自行车太重了～～      停车后进入Chek Jawa区域，在问询处出发，有3条游览路线。研究地图后，WAWA先走延伸出海的码头栈道（Jetty），然后沿海湿地（Coastal Boardwalk）。      在行走沿海湿地的栈道（Coastal Boardwalk）时，一边吹着海风一边迈步，本是悠哉游哉的，走着走着，WAWA越觉不对劲，走这么久，压根没发现湿地的痕迹，栈道两侧的水平面与栈道平面相距很近。对吖～现在是涨潮，海水已淹没了湿地。若要观赏湿地，必须在退潮的时候，即下午才有机会。有点可惜～有点郁闷～～地铁巴士渡轮自行车，如此曲折才来到这里，竟然仅是看海而已。      带有失意，但不能放弃红树林湿地，发现正是因为涨潮，才能看到红树（Mangrove）在海里“张牙舞爪”的景象。,2020-02-03 22:12:32.469160
,4,52,//www.qyer.com/u/5186847,4,2014-12-15,11年7月去的，算是比较原始的一个岛，岛上还有不少荒地，椰子砸在上面，动物也多。可以租自行车骑。,2020-02-03 22:12:35.564108
,4,52,//www.qyer.com/u/5316417,4,2014-12-10,在乌敏岛骑行一天刚刚好，榴莲的季节还可以捡到榴莲哦。风景不错，还有野猪呜~,2020-02-03 22:12:35.579462
,4,52,//www.qyer.com/u/4690255,4,2014-11-14,东边的离岛，需要搭船前往，但是公交，渡轮都很方便，直接去买票就好。以前好像是采石场，所以满岛上都是大坑。徒步不现实，就是骑车也需要相当的体力，户外防晒防雨都很重要,2020-02-03 22:12:35.592548
,4,52,//www.qyer.com/u/1355580,5,2013-12-18,虽然因为时间关系没去，不过是lonely planet上推荐的景点，非常想去。。,2020-02-03 22:12:35.600082
,4,52,//www.qyer.com/u/1213369,4,2013-04-27,乌敏岛是新加坡第三大岛。岛内有小型橡胶园、海滨、养鱼场、原始森林以及被岩石峭壁包围的湖泊。在乌敏岛的东北角有个叫仄爪哇(Chek Jawa)的自然海洋生物生态区，那里有许多海洋生物的珍奇品种，如鲎、螃蟹、海星、海马和海胆。乘车路线：地铁EW 线丹娜美拉站(Tanah Merah)；转乘新巴2 号或29 号公共汽车至樟宜村(Changi Village)巴士转换站，再在樟宜码头(Changi Point)转乘渡船。船票2 新元。岛上交通：出租自行车，4 新元/天。仄爪哇只在退潮时供人游览，以先到先得的方式接待游客，请向国家公园管理局预约。热线电话：(65)65424108。,2020-02-03 22:12:35.605866
,4,52,//www.qyer.com/u/10754004,5,2019-01-12,租辆自行车，做回骑侠吧。岛上居民很少。风景宜人！,2020-02-03 22:12:35.610815
