REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,19,//www.qyer.com/u/1523743,4,2019-10-30,人超多 脸面金光闪闪 排队进入 好在位置不错 靠近牛车水  附近中餐馆很多,2020-02-03 21:48:03.947953
,4,19,//www.qyer.com/u/4719294,4,2019-10-17,感觉的跟国内的主流寺庙差不多，但是内部建筑等各方面的维护、保养方面做得甩了国内好几条街！,2020-02-03 21:48:03.951252
,4,19,//www.qyer.com/u/9719353,4,2019-08-29,我见过最精美的中国寺庙，值得去看看。,2020-02-03 21:48:03.954627
,4,19,//www.qyer.com/u/5228748,3,2019-06-26,寺庙的外立面很有中国特色，也很美，整体不是很大，不太推进专门进入。,2020-02-03 21:48:03.958355
,4,19,//www.qyer.com/u/11110319,5,2019-03-12,十多位大和尚的的蜡像栩栩如生，佛教的起源与发展历程看了后也增长了很多知识。参观的时候正值举行法会，场面宏大。这里还有开水与凉水供应。,2020-02-03 21:48:03.961719
,4,19,//www.qyer.com/u/1785428,3,2019-03-09,唐人街佛塔～～～～～,2020-02-03 21:48:03.965062
,4,19,//www.qyer.com/u/9562951,5,2019-02-04,修得很好，日本团队修的唐代风格，超级有钱的感觉，佛像背后都是巨大的刺绣墙布。 一定要上楼！楼上有佛祖舍利、花园、和大量的文物，非常非常值得看。楼上还详细地介绍了寺院建造的各方面信息以及新加坡以前的生活。,2020-02-03 21:48:03.968407
,4,19,//www.qyer.com/u/1395331,4,2014-06-05,牛车水的标志性建筑吧，香火很旺。着装有要求，不过门口有纱巾可以借用,2020-02-03 21:48:03.971767
,4,19,//www.qyer.com/u/1872532,4,2016-09-11,新加坡的著名景点，也是来牛车水一定要去的地方。整体面积并不太大，但是建筑非常的考究，有点像我们以前唐宋时期的建筑风格，不需要门票，门口还有免费的香。要注意穿着，不能露胳膊露背。穿着不合适可以从门口拿围巾把自己盖住再进。,2020-02-03 21:48:03.975120
,4,19,//www.qyer.com/u/4257306,5,2016-07-09,一进门就被提醒衣着太“暴露”了，需要在门口围一条裙子和批一条围巾。除了一楼，上面每层楼都有很多展品很值得参观（都是免费的），最顶层居然还有胡姬花园，太让我惊喜了！还有一个转钟，可以自己去转一转，让好运伴随。,2020-02-03 21:48:03.978461
,4,19,//www.qyer.com/u/888591,5,2016-01-04,当地人都会经常进香的地方，1.3刚好有祈福会，因为是为学子祈福，所以很多带着孩子来参加，游客也可以报名。顶楼有个巨大的经轮，四楼是供奉着佛牙舍利子，而三楼有个关于佛祖故事的相关展览，整座佛庙都值得细细欣赏。入殿前如果穿着短裙之类，有专门的围布借用。考虑对佛像的尊重，无拍照,2020-02-03 21:48:05.721345
,4,19,//www.qyer.com/u/1044618,2,2016-06-10,不要说我大不敬，我觉得这里金碧辉煌的有点太虚假。坡县是一个包容的城市，有这么多种族和文化 甚至宗教信仰 值得我们学习和尊重。遗憾到现在还没看到行程中的其他几座庙宇。这座所谓的佛家假庙，披着金光闪闪的外衣，实在不怎么样。,2020-02-03 21:48:05.726461
,4,19,//www.qyer.com/u/9558011,5,2017-07-28,新加坡佛牙寺龙华院位于新加坡的牛车水中心内，乘坐新加坡地铁到牛车水站下就可以找到了。佛牙寺是中国式的建筑，内部的装修非常的漂亮，寺内供奉中一颗舍利子，进去寺庙时候要注意衣着不能太暴露，佛牙寺是免费参观的景点，值得参观,2020-02-03 21:48:05.730578
,4,19,//www.qyer.com/u/9382547,4,2017-05-31,新加坡佛牙寺龙华院位于牛车水中心地区，是一座焕发生机的文物古迹，展现新加坡宗教艺术与文化。来来回回路过许多次，这次终于有机会进去拜拜了。佛牙寺一共分四层，一楼大殿，二楼回廊，三楼展览，四楼佛牙舍利！！,2020-02-03 21:48:05.734335
,4,19,//www.qyer.com/u/7560840,5,2016-05-23,刚好赶上了和尚敲钟，很有感觉，庄严肃穆，寺庙不大，一会儿就可以逛完。,2020-02-03 21:48:05.738007
,4,19,//www.qyer.com/u/8732463,5,2017-07-19,佛牙寺龙华院的大殿里有颂经的活动，四层的佛牙舍利前有不少信徒在闭目打坐，纵然身边游客川流不息，也始终不会打扰他们内心的平静。寺院三楼还有博物馆展区，能看到很多宗教文物。供奉舍利子的金塔非常漂亮。值得去走走.,2020-02-03 21:48:05.741730
,4,19,//www.qyer.com/u/1674731,5,2017-06-07,去牛车水美食街找吃的时路过发现的，很漂亮的建筑，外墙上也有很多有特色的装饰，有的像恶鬼。。附近一直都围着很多人，寺院较大，来牛车水的人不用特意去找，走走几乎都会碰到这，在路边，并没进去，也不会拜。。就看看建筑吧，照下就可以了,2020-02-03 21:48:05.745392
,4,19,//www.qyer.com/u/2772592,4,2017-04-15,马里安曼兴都庙再往麦士威路美食中心的方向走，很快就能看到这个佛牙寺龙华院，是一座气势恢宏的寺院，寺中供奉了佛教徒的圣物—佛牙舍利。因为是佛教的，于是我们进去添油拜拜了一下。可是我穿拖鞋，还是不能进去大殿里，在外面拜了一下。,2020-02-03 21:48:05.748929
,4,19,//www.qyer.com/u/1596383,4,2018-07-26,佛牙舍利存放在内，就在牛车水外不远处，同时过个马路就是很出名的麦斯威尔熟食中心，大名鼎鼎天天海南鸡饭就在里面，所以可以一并游览。说到佛牙寺则最有意思的再次印证了，除了我国 ，大多数的国外佛教寺院都是免费的,2020-02-03 21:48:05.752303
,4,19,//www.qyer.com/u/223281,4,2015-06-05,来来回回路过许多次，这次终于有机会进去拜拜了。佛牙寺一共分四层，一楼大殿，二楼回廊，三楼展览，四楼佛牙舍利。大殿里有颂经的活动，四层的佛牙舍利前有不少信徒在闭目打坐，纵然身边游客川流不息，也始终不会打扰他们内心的平静,2020-02-03 21:48:05.755921
,4,19,//www.qyer.com/u/4779967,5,2014-12-27,不得不说的一个地方啊，这里靠近CHINATOWN，我是从MEXWEL出来找车站遇到它的，进去不可以露腿穿拖鞋，拜拜完了要绕一圈（工作人员会很友善的提醒），里面的墙壁上都是小金佛，各种神态，值得一观~,2020-02-03 21:48:08.387204
,4,19,//www.qyer.com/u/4544129,4,2014-10-18,由释法照法师创立的。在2003年2月20日在社团法令下注册。新加坡佛牙寺正殿供养一尊庄严的弥勒尊佛。,2020-02-03 21:48:08.390745
,4,19,//www.qyer.com/u/4646156,4,2014-08-12,"新加坡佛牙寺正殿供养一尊庄严的弥勒尊佛,又称“一生补处菩萨”或又称“未来佛”和“弥勒如来”。",2020-02-03 21:48:08.394417
,4,19,//www.qyer.com/u/707336,3,2014-08-12,在牛车水那边，去的人很多的，香火也很旺，好多香客来进香。。。,2020-02-03 21:48:08.398124
,4,19,//www.qyer.com/u/3225480,5,2014-07-24,比较庄严的一个地方，不可以穿短裤入内。里面一片金碧辉煌，香火非常旺。附近有餐厅，比较出名的有海南鸡饭。,2020-02-03 21:48:08.402176
