REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,57,//www.qyer.com/u/1601481,5,2020-01-07,"山不在高,有动物则灵,这里有猴子,和各种鸟类,看到很多新加坡本地鸟友在林子里各种找鸟",2020-02-03 22:13:57.864790
,4,57,//www.qyer.com/u/807717,4,2014-10-26,原本安排了去武吉知马自然保护区，但是去到附近偶然问路时得知武吉知马关掉了在进行维修，要历时两年，也就是要等到2016年9月左右才会再开。穷游儿去之前记得现在网上查一下情况,2020-02-03 22:13:57.874032
,4,57,//www.qyer.com/u/3737757,4,2014-04-02,没看到图片上的掉索桥，就沿着黄色的那条线路一直到了山顶，新加坡当地人较多。,2020-02-03 22:13:57.884393
,4,57,//www.qyer.com/u/3028568,4,2014-04-24,有海拔164.3米的武吉知马山，也是新加坡的至高点，登高可俯瞰狮城。,2020-02-03 22:13:57.893471
,4,57,//www.qyer.com/u/3587982,3,2014-03-31,"没有封面上的美丽吊桥,心情不美丽,猴子确实很多，而且不怕人的，直接抢我们的吃的",2020-02-03 22:13:57.899902
,4,57,//www.qyer.com/u/155760,3,2017-10-24,新加坡是世界上仅有的保留有大片原始热带雨林的两个城市之一 武吉知马自然保护区 武吉知马自然保护区(6张)  。另一个城市是南美洲的里约热内卢。 保护区的中心是海拔164.3米的武吉知马山，也是新加坡的至高点。小路蜿蜒穿过丛林，沿途可看到各种珍奇鸟类、蝴蝶、猴子、松鼠、猫猴等动物以及食虫植物，是远足爱好者的理想去处。,2020-02-03 22:13:57.905061
,4,57,//www.qyer.com/u/4544129,4,2014-10-19,是世界上仅有的保留有大片原始热带雨林的两个城市之一。另一个城市是南美洲的里约热内卢。,2020-02-03 22:13:57.909554
,4,57,//www.qyer.com/u/3422411,4,2014-04-11,新加坡“最高峰”也只有170多米的小山坡，环境很好，但是交通有些不遍，只去过一次。,2020-02-03 22:13:57.913492
,4,57,//www.qyer.com/u/1807301,5,2013-04-21,Bukit Timah自然保护区是新加坡里逃脱喧嚣城市的好地方。你可以真真切切地沉浸在自然雨林里，要知道以前整个新加坡都是雨林呢。里边有一条通往山顶的大路，但我们觉得走旁边的小路比较有意思。保护区里还有指示牌，所以你不会迷路的。小路上好像会有更多野生动物。我们看到了鼯鼠，还有长尾猕猴。最赞的莫过于整个自然保护区是免费进出的。这绝对是我们在新加坡的最爱！,2020-02-03 22:13:57.917122
,4,57,//www.qyer.com/u/7453109,3,2016-03-01,没有吊桥呀。 就但是山下哪个铁路挺古老的。,2020-02-03 22:13:57.920604
,4,57,//www.qyer.com/u/4265420,4,2015-09-07,看见猴子了，因为是一个人，所以在前进的路上犹豫了一下，直到有人来就跟着走,2020-02-03 22:14:00.032918
,4,57,//www.qyer.com/u/1603442,4,2015-08-17,很不错的地方，虽然最高峰只有168米，但是这里却是当年抗击日本侵略的要冲所在。有不同强度的徒步线路和山地车骑行线路。附近的MacRitchie Reservoir也是很不错的去处，徒步线路更漂亮。,2020-02-03 22:14:00.048204
,4,57,//www.qyer.com/u/5186847,3,2014-12-15,11年7月去的，景色一般，但是是新加坡人锻炼的好地方。新加坡基本没有高山，这个居然算是最高的一座。,2020-02-03 22:14:00.058699
,4,57,//www.qyer.com/u/218039,4,2014-08-26,原始热带雨林，相当不错，虽然新加坡国土面积很小，人口很多，仍能保留这么大片面积的原始丛林不去开发，真是难得。保护区里有些徒步线路，可以走一下。也可以从这个保护区走到麦丽芝水库，沿途风景非常好，还有猴群，蜥蜴等动物。。。。。。,2020-02-03 22:14:00.065379
,4,57,//www.qyer.com/u/3733777,5,2014-07-29,适合徒步，近距离接触大自然，青山绿水，一派热带雨林的景象，沿途还能遇上猴子，可爱的松鼠。,2020-02-03 22:14:00.070794
,4,57,//www.qyer.com/u/4527513,3,2014-07-14,坑爹吧 你就、那个吊桥是 买里枝蓄水池的,2020-02-03 22:14:00.075683
,4,57,//www.qyer.com/u/4400661,3,2014-06-20,这个算是个运动的地方了，如果是旅游那一天的力气要花费了，里面就是树林，走走转转，没什么特别的,2020-02-03 22:14:00.079960
,4,57,//www.qyer.com/u/448738,3,2014-06-05,徒步接近自然的好去处， 有一个tree top walk比较有特色。 不过考虑到新加坡的天气，一定要做好防蚊防暑的准备。,2020-02-03 22:14:00.083606
