REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
62021,2,123,M48****413,5.0,2019-12-09,Not Available,云雾森林玻璃屋也在新加坡滨海植物园内，它的面积要比花穹小一点。不过在这里是营造了一片热带雨林的风情，还有人造的瀑布，景色非常的好。薄薄的水雾打在脸上，给人一种非常清凉的感觉，这里的植物大多数热带雨林植物，个头普遍都非常的大，十分的新奇。,2020-02-16 16:52:46.127359
62022,2,123,M49****352,5.0,2020-02-16,Not Available,新加坡云雾林 需要门票，有两个点，我只买了云雾林的，天气太热了，进去里面会凉飕飕的，记得备一件薄外套，要不然忽冷忽热容易感冒。进去逛了一圈，人工的景色还不错～门票本地人有优惠。,2020-02-16 16:52:46.134478
62023,2,123,M30****5864,5.0,2019-09-14,Not Available,因为在某网上平台买了卷，所以使用qr code就可以进场了，它是新加坡一个热门地点，一进去就是曾经是室内最高的室内瀑布，可以疯狂拍照，之后搭电梯到最高，沿着一层一层逛下来，最后可以去邻近的Supertree逛一下。,2020-02-16 16:52:46.142363
62024,2,123,BetTerDAY,5.0,2019-11-30,Not Available,买了新加坡科学艺术博物馆的套票，附送了云雾森林玻璃屋的票，一去才发现真的是坑爹，只适合合家欢或者小孩子玩耍，这个如果掏五新币买票真的是不值得,2020-02-16 16:52:46.148916
62025,2,123,M30****8293,5.0,2019-09-13,Not Available,一座高达35米的瀑布直流而下，是世界上最高的室内瀑布，以蕨类植物为主，有热带雨林的味道。 整个花了二百多亿建造，这只是其中一部份而以喔，去新加坡必看景点之一！,2020-02-16 16:52:46.156970
62026,2,123,挪威森林北辰星,5.0,2019-10-07,Not Available,白天到滨河湾花园玩，推荐来这个花穹里面看看，主要是凉爽，哈哈，我去的时候赶上荷兰郁金香花主题展，挺有意思的，分为两层，主要展览都在一层，二层是局部，展现不同地方的花的特色和人文主义，对于常驻在北方的人们，看看挺有感触的！,2020-02-16 16:52:46.164072
62027,2,123,M30****5232,5.0,2019-09-13,Not Available,虽然没有再次进入到玻璃屋里去，但任然可以感受到里面的气氛。 当你慢慢走上最高点，从上往下看去，除了壮观的瀑布，还可以感受到植物的生命力是多么的强大。 到新加坡来，有时间必定要进去走一走，看一看。,2020-02-16 16:52:46.172618
62028,2,123,whoisangel,5.0,2019-09-04,Not Available,这个植物园还是非常棒的，非常有特色，建议大家好好的看一下。这个暖房里面四季如春。相对而言生活在上海的我还是感到特别的惊喜，因为这些植物都是在热带的在我们上海都是看不见的，所以还是非常有特色的。,2020-02-16 16:52:46.179839
62029,2,123,blueyyq,5.0,2018-01-14,Not Available,赶上个雨天去的，这里超级冷，景观还可以，各种植物，五颜六色，适合仔细观赏。人造景观瀑布不够大气，特别是从上面近距离观看瀑布的平台看，更觉得水流小的可怜。,2020-02-16 16:52:46.187815
62030,2,123,M34****3007,5.0,2019-09-16,Not Available,云雾冷室很值得去 炎热的新加坡，最需要的是随时随地降温，滨海湾云雾冷室里面非常舒服，可以待上好几个小时，不建议买套票，单买一个冷室就够了,2020-02-16 16:52:46.194795
